sequence,visible_label,arc_id,arc_phase,concrete_event,tension_1_10,reward_1_10,hook_1_10,information_weight,action_weight,relationship_weight,emotion_weight,material_or_status_weight,pacing_note
182,182,A11,전진,"저걸 탄다고? — 이른 아침, 정원 파라솔 테이블 위에 참새 서너 마리가 요란한 소리를 내며 앉아 있었다.",5,5,7,3,3,2,2,4,전진: “저걸 탄다고?” “그렇습니다.” 길성호 비서실장이 활짝 웃는 얼굴로 머리를 끄덕였다.
183,183,A11,압박,뭐 나쁘지 않군. — 황금빛 라인이 돋보이는 순백의 동체가 햇살을 받아 날렵한 곡선을 드러낸 채 고급스러운 자태를 뿜어내는 비즈니스 제트기를 잠시 멍하니 바라보던 박태홍 회장은 이내 정색을 하곤 길성호 비서실장을 봤다.,5,5,6,3,3,2,2,4,압박: 최호근 팀장은 급히 의자에 걸쳐둔 윗도리를 걸치고는 넥타이를 바로 고쳐 매며 빠른 걸음으로 사무실을 빠져나왔다.
184,184,A11,압박,Winter is coming. — 가져온 커피를 한 잔씩 내려놓은 나성미는 상석에 자리한 석원에게 꾸벅 머리를 숙이고는 방을 나갔다.,5,5,6,3,3,2,2,4,압박: “그럼 모두 찬성한 걸로 알고 내일부터 포지션을 정리하도록 해요.” “예.” “알겠습니다.” 이로써 석원과 대흥 증권 PI팀은 곧 강한 비바람과 함께 국내 주식 시장에 몰려들 먹구름을 피할 수 있었다.
185,185,A11,압박,진짜 한 번 맡겨봐? — 3박 4일간의 일정을 모두 끝낸 박태홍 회장은 큰아들인 박진형 사장과 함께 도시 외곽에 위치한 타오셴 국제공항 귀빈실에 앉아 있었다.,5,5,6,3,3,2,2,4,압박: “최선을 다해보겠습니다.”
186,186,A11,압박,"그래, 누구 아들인데. — 아버지가 귀국하시는 날이라 석원은 평소보다 조금 일찍 퇴근해 집으로 돌아왔다.",5,5,6,3,3,2,2,4,압박: “조금 늦은 감이 있지만 지금이라도 아들 녀석 앞길을 더 이상 막지 않고 재능을 마음껏 펼칠 수 있게 족쇄를 풀어줘야 되겠어.”
187,187,A11,전환,미안하지만 이제 그러실 필요가 없게 됐습니다. — 일본 도쿄 니혼바시 가부토쵸(日本橋兜町).,5,5,6,3,3,2,2,4,전환: “결국 100엔을 넘기다니……
188,188,A11,전환,가능하면 오래 버텨줬으면 좋겠는데 말이야. — 일본 요코하나 닛산 자동차 본사.,5,5,6,3,3,2,2,4,전환: 아예 상전이 따로 없는 모습에 석원은 하하 소리를 내며 웃었다.
189,189,A11,전환,으이구. 저 화상. 내가 너 때문에 제 명에 못 살지 — 서울 여의도 국회 본회의장.,5,5,6,3,3,2,2,4,전환: 내가 너 때문에 제 명에 못 살지.” 최호근 팀장은 연신 어휴 하는 소리를 내면서 황급히 자리로 향했다.
190,190,A11,보상,힘드시겠지만 어차피 한번은 털고 가야 될 일이지. — [노기훈 전 대통령 비자금 파문으로 국회 파행 오늘 열린 국회 대정부 질문에서 야당인 민평당 주규황 의원이 노기훈 전 대통령의 4천억 원 비자금 의혹에 대한 구체적인 증거를 제시하며 철저한 수사와 국정조사권 발동을 강력히 요구하고 나서 파문이 일고 있다.,5,6,6,3,3,2,2,4,보상: “힘드시겠지만 어차피 한번은 털고 가야될 일이니 어쩔 수 없지.”
191,191,A11,보상,상황이 변했으니 그에 맞춰 계획을 수정해야 되지 않겠나. — 10월 27일 금요일 오전.,5,6,6,3,3,2,2,4,보상: “이미 다 커서 용이 되어 버린 녀석을 좁은 우물에 억지로 가둬놓을 수는 없지 않겠나.”
192,192,A11,여진/다음 훅,다시는 어느 누구도 감히 넘보지 못하도록 끝까지 덤벼들었으면 좋겠네. — 새벽부터 내린 빗줄기가 점점 더 굵어지는 가운데 석원은 애마인 BMW 540i를 타고 회사가 있는 여의도로 향하고 있었다.,5,5,6,3,3,2,2,4,여진/다음 훅: 최보경이 진지한 얼굴로 이 사실을 시어머니한테 알려야 할지 고민했다.
193,193,A12,도입,이것 좀 보세요. 어머니. — 조덕례 여사는 밝은 햇살이 들어오는 거실 소파에 앉아 우아하게 홍차를 마시면서 오후의 여유를 만끽했다.,5,5,6,3,3,2,2,4,도입: “조금 있으면 석원이가 퇴근해서 돌아올 테니 그때 이야기를 들어보면 확실히 알겠지.”
194,194,A12,약속,펀드로 영입했어도 오래 품고 있긴 힘들었을 것 같군. — 이층 계단을 내려오자 맛있는 음식 냄새가 코끝을 자극했다.,5,5,6,3,3,2,2,4,약속: “지금 생각해보면 일찍 재능을 알아보고 펀드로 영입했어도 오래 품고 있긴 힘들었을 것 같군.” 꽤 오랫동안 함께 일했지만 한 번도 들어보지 못한 극찬에 로드니의 표정이 살짝 굳어졌다.
195,195,A12,약속,"장기 보유 종목을 하나 더 추가하려고 해요. — 뉴욕 맨해튼, 원 뉴욕 플라자 빌딩.",5,5,6,3,3,2,2,4,약속: 석원은 앞으로 엔론 주식을 통해 벌어들일 돈을 생각하면서 입가에 짙은 미소를 지었다.
196,196,A12,전진,지금은 물론이고 앞으로도 투자할 일은 없을 거예요. — 11월 17일 오후 1시.,5,5,6,3,3,2,2,4,전진: ‘몇 년 뒤에 LTCM이 파산하게 되면 발을 담그지 않고 뒤로 물러나 있던 걸 천만다행이라고 여기게 될걸.’ 역시 보스의 결정이 옳았다고 가슴을 쓸어내릴 랜든의 모습이 눈에 선했다.
197,197,A12,전진,성공만 한다면 또 한 번 월가가 발칵 뒤집히겠군. — 평일 낮인데도 천장이 높은 입국장은 사람들로 북적이고 있었다.,5,5,6,3,3,2,2,4,전진: “성공만 한다면 또 한 번 월가가 발칵 뒤집히겠군.” 그렇게 말하는 랜든의 입매 역시 기대감으로 호선을 그렸다.
198,198,A12,전진,내가 이런 걸로 농담을 할 사람 같냐. — 높다란 담장으로 둘러싸인 저택 앞에 벤츠 대형 세단 한 대가 미끄러지듯 다가와 멈춰 섰다.,5,5,6,3,3,2,2,4,전진: 그러자 석원도 곧장 뒤를 따라 움직였다.
199,199,A12,전진,그러게 일을 똑바로 했어야지. — 일본 요코하마 닛산 자동차 본사.,5,5,6,3,3,2,2,4,전진: “자네가 야마모토 대신 그쪽하고 협의를 봐서 옵션을 청산하도록 해.” 쿠로다 사장의 지시에 모리야마 부장이 살짝 갈라진 목소리로 대답했다.
200,200,A12,전진,지금껏 함께 손발을 맞춰왔던 사이니까 같이 간다면 나도 좋죠. — 여의도 대흥 증권 본사.,5,5,6,3,3,2,2,4,전진: 일주일 안에 팀원들 중에 몇 명이나 따라갈지 대답을 돌려줘요.” “예!
201,201,A12,전진,워싱턴에서 걸려온 전화를 받게 되면 어떤 표정을 지을지 벌써부터 기대가 되네. — [닛산 자동차를 비롯한 대형 상장사들 대규모 환파생상품 손실 발생 닛산 자동차가 며칠 전 수억 달러에 달하는 파생상품거래 손실을 공시한 걸 시작으로 소니와 미쓰비시 등등 여러 수출 기업들이 줄줄이 환차손을 입은 사실을 밝히며 파장이 일고 있다.,5,7,6,3,3,2,2,4,전진: 정말 좋은 구경거리일 텐데 그걸 직접 구경하지 못하다니 아쉬운 기분이었다.
202,202,A12,전진,빌어먹을 양키 놈들! — 일본 도쿄도 치요다구 대장성(大蔵省).,5,5,6,3,3,2,2,4,전진: “국민들의 비난을 돌리려다가 오히려 덤터기를 쓰게 생겼군.”
203,203,A12,압박,그럴듯한 간판을 하나 달고 있어야겠지. — [포터 지사장을 비롯한 일본 지사 직원들에 대한 출국 금지 조치가 오늘부로 전부 해제됐다고 합니다.] 흰색 셔츠에 얼마 전 구찌 수석 디자이너인 제이콥 톰슨이 보내준 신상 넥타이를 한 석원이 창가에 선 채 휴대폰을 들고 입가에 옅은 미소를 지었다.,5,5,6,3,3,2,2,4,압박: “역시 그러는 게 제일 낫겠어.”
204,204,A12,압박,"한 가지 제안을 드릴 게 있어서요. — 미국, 뉴욕 맨해튼.",5,6,6,3,3,2,2,4,압박: “무슨 제안을 하겠다는 건지 어디 한번 말해봐라.” “대흥 창업투자를 인수하고 싶어요.” “……!”
205,205,A12,압박,박석원 그 친구가 도대체 뭘 본 걸까. — 생각지도 못한 이야기에 박태홍 회장은 순간 당혹감을 감추지 못했다.,5,5,6,3,3,2,2,4,압박: “박석원 그 친구가 도대체 뭘 본 걸까.” 아무리 고심해봐도 답을 알 수가 없었다.
206,206,A12,압박,설마 최복락 과장은 아니겠지. — 늦은 밤 마포 한강 고수부지.,5,5,6,3,3,2,2,4,압박: 정말이라면 통화 기록을 조사할 텐데 내 번호가 나오면 곤란하잖아.” 석원은 휴대폰을 내려놓고 신문에 실린 기사를 다시 꼼꼼하게 읽으며 인상을 찌푸렸다.
207,207,A12,전환,오늘 만날 수 있는지 연락을 취해봐요. — 최복락 과장은 평상시와 다름없이 사무실로 출근해 업무를 보고 있었다.,5,5,6,3,3,2,2,4,전환: 이번 기회에 내가 움직일 수 있는 사람들을 구해두는 것도 나쁘지 않겠지.”
208,208,A12,전환,쪼잔하게 푼돈 아끼려고 꼼수를 쓰다가 욕을 들어먹을 수는 없잖아요. — 이제 막 6시가 넘어가는 늦은 오후였지만 겨울이라 그런지 해가 빨리 져서 주변이 어둑어둑해졌다.,5,6,6,3,3,2,2,4,전환: ‘지금도 그렇지만 미래에도 국내 증시가 투기판처럼 되어 버린 건 개인 투자자들을 호구로 알고 털어먹고 무시하는 대주주와 기업 오너들 때문이지.’ 정상적인 투자를 통해 충분히 더 크고 많은 수익을 낼 수 있는데 굳이 개인 투자자들의 등골을 빼먹고 원성을 듣는 양아치 짓을 하긴 싫었다.
209,209,A12,전환,망할 사비츠 하원의장과 공화당 놈들이 또다시 치킨게임을 벌이려고 하는군. — 1995년 12월 15일 미국 워싱턴.,5,5,6,3,3,2,2,4,전환: 하지만 열 배 레버리지를 쓰고 있는 만큼 포지션을 유지하는 데 들어가는 비용이 적지 않은 데다가 무엇보다 곧 IMF가 다가오고 있었기에 아쉽지만 이쯤에서 만족하고 엔화 투자를 마무리 짓기로 했다.
210,210,A12,전환,흥청망청 샴페인을 터트리며 파티를 벌이고 있는 졸부로 보이네만. — 갑자기 울리는 시끄러운 전화벨 소리가 새벽의 정적을 깼다.,5,5,6,3,3,2,2,4,전환: 내 눈에는 절벽 위에 위태롭게 서서 빚으로 흥청망청 샴페인을 터트리며 파티를 벌이고 있는 졸부로 보이네만.” “……!”
211,211,A12,보상,그렇다면 한 번 더 신세를 지겠네. — “절벽 위에 선 졸부들이라고 하셨습니까?” 시선을 받은 해밀턴은 입가에 비릿한 미소를 지으며 말했다.,5,5,6,3,3,2,2,4,보상: 그러고는 뒤에 서 있던 보커스와 함께 몸을 돌려 한쪽에 세워둔 검은색 캐딜락 에스컬레이드로 걸음을 옮겼다.
212,212,A12,보상,보스처럼 배짱이 두둑하질 못해서 그렇게 여유를 부리진 못할 것 같습니다. — 1995년 12월 22일 미국 뉴욕.,5,5,6,3,3,2,2,4,보상: ‘한번 연락해볼까.’ 어쩌면 크리스마스에 새로운 일정이 생길지도 모르겠다고 생각하며 석원은 입가에 작은 웃음을 띠었다.
213,213,A12,여진/다음 훅,또 무슨 사고를 치려고 저러는 거야. — 커다란 창밖으로 맨해튼의 초고층 빌딩들이 보이는 사무실 책상 앞에 로드니 퀀텀 펀드 CIO가 혼자 앉아 있었다.,5,5,6,3,3,2,2,4,여진/다음 훅: “또 무슨 사고를 치려고 저러는 거야.”
214,214,A13,도입,네네. 물론이죠! — 뉴욕 5번가 768번지.,5,5,6,3,3,2,2,4,도입: 내가 해냈다고!” 그런 그녀의 외침을 등 뒤로 들은 석원은 피식 웃으며 이어폰을 다시 귀에 꽂고 달렸다.
215,215,A13,약속,안타깝지만 그렇습니다. — 데브라는 플라자 호텔 정문 앞에서 연신 시계를 들여다보며 초조한 표정을 지었다.,5,5,6,3,3,2,2,4,약속: “그래서 저희 펀드 포트폴리오 가운데 일부분을 숏포지션에 두고 있습니다.” “!” 생각지도 못한 특종에 그녀는 눈을 크게 치켜떴다.
216,216,A13,약속,여유가 없으니 바로 시작해도 되겠습니까. — “바쁘신데 이렇게 인터뷰에 응해 주셔서 감사합니다.” 생각지도 못한 특종을 얻어내서인지 마지막 멘트를 하는 데브라의 얼굴이 살짝 상기되어 있었다.,5,5,6,3,3,2,2,4,"약속: 그때 거울을 통해 석원과 눈이 마주치는 순간, 심장이 쿵 하고 떨어졌다."
217,217,A13,전진,내가 이길 테니 염려 말아요. — 뉴욕 맨해튼 89번가.,5,5,6,3,3,2,2,4,전진: ‘대체 무슨 자신감이야.’ 하지만 왠지 장난스레 웃는 그의 표정을 보고 있으니 전부 다 잘 될 것만 같은 기분이 들었다.
218,218,A13,전진,잠시 보류하도록 하게. — 시끄럽게 울려대는 진동벨 소리에 몸을 뒤척이며 눈을 뜬 데브라는 낯선 천장에 화들짝 놀라 상체를 일으켰다.,5,5,6,3,3,2,2,4,전진: “분명 가능성이 낮은데 그렇게까지 자신하는 걸 보면 뭔가 있는 게 틀림없어.” 예리한 그의 육감이 자꾸만 지금 포지션을 청산한다면 후회할 것 같은 느낌을 강하게 줬다.
219,219,A13,전진,이래서 내가 보스 곁을 떠나질 못한다니까. — 오후부터 다시 내리기 시작한 눈에 도시가 온통 새하얀 색으로 뒤덮였다.,5,5,6,3,3,2,2,4,전진: “이래서 내가 보스 곁을 떠나질 못한다니까.” 작게 중얼거린 앤드루는 코트에 손을 꾹 찔러 넣고 엘리베이터를 타러 걸어갔다.
220,220,A13,전진,플라자 호텔 오너인 걸 왜 진작 떠올리지 못했지. — [그건 낙관적인 전망일 뿐이죠.,5,5,6,3,3,2,2,4,전진: 남은 이야기는 앉아서 식사를 하며 천천히 하도록 합시다.” “그러죠.” 석원은 고개를 끄덕이곤 댄틱과 함께 테이블에 마주 앉았다.
221,221,A13,전진,며칠 생각할 시간을 주시겠습니까. — 등이 훤히 보이는 드레스를 입은 금발 여가수가 마이크 앞에 서서 피아노 반주에 맞춰 감미로운 팝송을 부르는 가운데 웨이터가 식전 음식인 아뮤즈 부쉬를 가져왔다.,5,5,6,3,3,2,2,4,전진: 와인도 비었으니 새로 가져오게.” “알겠습니다.”
222,222,A13,전진,아. 아니! 내 마음이 그렇다는 거고. — 이제 1996년이 오기까지 하루밖에 남지 않은 토요일.,5,5,6,3,3,2,2,4,전진: “그러면 구체적인 이야기는 다시 만나서 하도록 하죠.” [하아……
223,223,A13,압박,돈을 다 날려 먹으면 판돈으로 건 기부금을 낼 돈이 있을지 모르겠구만. — 1996년 1월 2일 화요일 아침.,5,5,6,3,3,2,2,4,압박: “결국 최장기 셧다운 기록을 갈아치우게 됐네요.” [아무래도 그렇게 될 것 같습니다.] “기대가 크면 그에 비례해 실망도 더 커지는 법이니까 차분하게 계속 시장을 주시하고 있도록 해요.” [그렇게 하겠습니다.] 몇 마디 더 이야기를 나눈 뒤 통화를 끝낸 석원은 휴대폰을 보커스한테 돌려주고는 다시 느긋하게 식사를 이어갔다.
224,224,A13,압박,‘가볍게’라니…….그런 표현을 쓸 수 있는 건 보스뿐일 겁니다. — 1996년 1월 5일.,5,5,6,3,3,2,2,4,압박: 그런 표현을 쓸 수 있는 건 보스뿐일 겁니다.” 머리를 절레 흔들자 석원이 흰 이를 드러낸 채 크게 소리를 내며 웃었다.
225,225,A13,압박,말씀드렸지 않습니까. 승패는 게임이 다 끝나 봐야 아는 거라고 말입니다. — 1996년 1월 9일 화요일.,6,5,7,3,3,2,2,4,압박: “설마 오늘 하루 안에 50포인트가 폭락하는 일은 벌어지지 않겠지…….” 그런 대폭락은 1년에 한 번 찾아오기 힘든 일이었기에 아닐 거라 생각하면서도 S&P500 지수를 바라보는 밀러의 얼굴에 불안감이 짙어졌다.
226,226,A13,압박,어떻게 이럴 수가 있는 거지……. — 항상 넓은 공간을 가득 채운 수십 명의 트레이더들이 수화기를 든 채 고함을 질러대고 여기저기에서 시끄럽게 울려대는 전화벨 소리에 전쟁터 같은 트레이딩 플로어였다.,6,5,6,3,3,2,2,4,압박: “어떻게 이럴 수가 있는 거지…….” 밀러는 아랫입술을 꽉 깨문 채 떨리는 목소리로 중얼거렸다.
227,227,A13,전환,그러게 사람을 가려서 까불어야지. — 대형 성조기가 걸려 있는 뉴욕증권거래소 앞.,5,6,6,3,3,2,2,4,전환: “이제 큰일은 얼추 다 끝냈으니까 슬슬 한국으로 다시 돌아가야겠지.” 숏베팅으로 큰 수익을 거뒀을 뿐만 아니라 훗날 미국 대통령이 될 데이비드 댄틱과의 예상치 못한 만남까지 이번 미국행에서는 얻어가는 것이 상당히 많았다.
228,228,A13,전환,혹시 또 알아요. 댄틱 회장이 나중에 엄청난 거물이 될지. — 하루라도 빨리 대금을 지급받길 원하는 데이비드 댄틱 회장의 요청에 따라 다음날 오후 바로 양측이 만나 계약이 진행됐다.,5,6,6,3,3,2,2,4,전환: “그럼 제안한 대로 플라자 호텔 운영은 맥그리거 총지배인한테 전적으로 다 맡기도록 해요.” “예.” 어차피 석원은 물론이고 랜든 역시 호텔 운영에 대해서는 아는 것이 전혀 없었기에 어설프게 개입하는 것보단 아예 전문 경영인한테 모든 걸 맡기는 게 여러모로 나았다.
229,229,A13,전환,"서울이 아니라 뉴욕으로 가자고 해요. — 맨해튼, 원 뉴욕 플라자 빌딩.",5,5,6,3,3,2,2,4,전환: 부르셨습니까.” “기장한테 서울이 아니라 뉴욕으로 가자고 해요.”
230,230,A13,전환,놀런의 지분을 우리가 인수하도록 하죠. — 커다란 통유리창 밖으로 새하얀 눈이 내리고 있는 가운데 넓은 펜트하우스 거실 소파에 마이애미에서 돌아온 석원이 랜든과 앉아 있었다.,5,6,6,3,3,2,2,4,전환: “생각이 그러시다면 알겠습니다.”
231,231,A13,보상,안 내놓는다고 해도 강제로 가져올 방법이 있습니다. — 랜든과 함께 전용기를 타고 캘리포니아로 날아온 석원은 에머리빌(Emeryville)에 위치한 픽사 회의실에서 애플 창업자인 스티브 놀런을 만났다.,5,5,7,3,3,2,2,4,보상: “어떻게 말이냐?” “시장에서 미도파 백화점 주식을 매집해 대흥그룹보다 많은 지분을 확보한다면 싫더라도 경영권을 내줄 수밖에 없지 않겠습니까.” “……!” 우용갑 회장이 눈을 크게 뜨며 우호근을 쳐다봤다.
232,232,A13,보상,진짜 이대로만 된다면……. — 서재 안에 무거운 침묵이 감도는 가운데 우용갑 회장은 담배를 피워 문 채 굳은 얼굴로 침묵했다.,5,5,6,3,3,2,2,4,보상: “진짜 이대로만 된다면…….” 대흥그룹을 통째로 집어삼킬 생각에 그의 두 눈동자가 탐욕으로 가득 차올랐다.
233,233,A13,여진/다음 훅,"두 곳을 제외한 나머지를 전부 처분하려고 해요. — 1996년 1월 22일, 서울 한남동 본가.",5,5,6,3,3,2,2,4,여진/다음 훅: “조상범 바이러스 연구소와 진형 기계 두 곳을 제외한 나머지를 전부 처분하려고 해요.” “……!” 대답을 듣자마자 윤기훈 상무를 포함한 간부들이 전부 깜짝 놀라 눈을 크게 부릅떴다.
234,234,A14,도입,대흥창업투자가 하는 일이 뭐예요. — 다들 당혹감을 감추지 못하는 가운데 왼편에 자리한 윤기훈 상무가 안경을 고쳐쓰며 확인하듯 되물었다.,5,5,6,3,3,2,2,4,도입: 괜히 엄한데 신경 쓰지 말고 당장 발등에 떨어진 불이나 처리하자고.” “알겠습니다.” “네.”
235,235,A14,약속,그냥 지나칠 수는 없지. — 인적이 끊긴 넓은 한강 고수부지 공영 주차장에는 서너 대의 차량만이 세워져 있어 을씨년스러운 분위기를 풍겼다.,6,5,6,3,3,2,2,4,약속: “돈을 벌 기회가 있는데 그걸 그냥 지나칠 수는 없지.”
236,236,A14,약속,청와대와 여당이 그럴 수밖에 없는 상황이니까요. — 노크 소리를 내며 방문을 열고 들어온 최호근 부장이 책상에 앉아 있는 석원을 보곤 꾸벅 허리를 굽혔다.,5,5,6,3,3,2,2,4,약속: 그 뒤로도 한참 동안 석원은 투자를 어떻게 진행할지 최호근 팀장과 심도 깊은 대화를 나눴다.
237,237,A14,전진,저한테 왜 이런 기회를 주시는 겁니까. — 한쪽에 걸린 벽시계가 퇴근 시간을 가리키자 뿔테 안경을 쓴 과장이 보고 있던 서류를 덮으며 말했다.,5,5,6,3,3,2,2,4,전진: 그러면 시키시는 대로 뭐든 하겠습니다.” 석원은 그런 상대를 보며 빙그레 미소를 지었다.
238,238,A14,전진,설마 이 정도로 문을 닫거나 하진 않겠죠? — 1996년 2월 24일.,5,5,6,3,3,2,2,4,전진: 가보면 알겠지.” 석원은 이내 푹신한 시트에 몸을 기댄 채 차창 밖으로 지나가는 거리 풍경을 바라봤다.
239,239,A14,전진,이왕 시작한 일이니 확실히 무릎 꿇리고 대흥 그룹을 가져오도록 해라. — 석원이 탄 벤츠 대형 세단은 입구 경비실을 통과해 곧바로 지하 1층 주차장으로 들어갔다.,5,5,6,3,3,2,2,4,전진: 그렇게 하겠습니다.” 대답하는 우호근의 눈동자가 탐욕에 젖어 매섭게 번들거렸다.
240,240,A14,전진,"정말 이번 딱 한 번만입니다. — 도쿄 주오구 신가와 1번지, 야마이치 증권 본사.",5,5,6,3,3,2,2,4,전진: 암.” 석원은 확장팩도 제일 먼저 해볼 생각에 벌써부터 기대 가득한 표정을 지었다.
241,241,A14,전진,기초자산이 조금 특이하더군요. — 책상 한쪽에 설치된 블룸버그 단말기로 석원이 조금 전 나온 유럽 관련 뉴스를 살펴보고 있을 때 노크를 하며 나성미가 문을 열고 들어왔다.,5,5,6,3,3,2,2,4,"전진: “한국과 태국, 인도네시아까지 아시아 3국의 증권 거래소 지수입니다.”"
242,242,A14,전진,엘도라도 놈들한테 잃은 돈을 되찾아 오는 셈 치자고. — “보통은 채권을 기초자산으로 해서 CDS 옵션을 거는데 주가 지수라니 조금 당황스러군요.” 존 지사장이 태연하게 우사미 상무의 말을 받았다.,5,5,6,3,3,2,2,4,전진: “그럴 일은 없을 테니 염려하지 말아요.” [꼭 그랬으면 좋겠습니다.]
243,243,A14,압박,정치인 입에서 서운하다는 말이 나오는 것만큼 무서운 것도 없지. — 일요일이라 조금 늦게 일어난 석원은 회색 캐시미어 가디건을 걸친 채 한쪽 손에는 커피가 든 머그컵을 들고 정원으로 나왔다.,5,5,6,3,3,2,2,4,압박: 오늘의 선택이 혹독한 IMF 체제 아래에서 대흥 그룹을 크게 성장시키는 결정적인 변곡점이 된다는 것을 지금은 두 사람 다 전혀 알지 못했다.
244,244,A14,압박,"적당히 때를 봐서 한번 자리를 만들어보도록 하게. — 며칠 뒤, 서울 여의도 한성 빌딩.",5,5,6,3,3,2,2,4,압박: “그렇다면 한번 말을 해보도록 하게.” “알겠습니다.” 이렇게 야권의 거물이자 유력한 대권 주자인 김재춘 총재의 머릿속에 석원의 이름 세 글자가 깊숙이 새겨졌다.
245,245,A14,압박,만들어 내기만 한다면 세상을 바꿀 물건이 될 거야. — 수행 비서인 한지성을 데리고 석원이 사장실로 들어섰다.,5,5,6,3,3,2,2,4,압박: 얼른 들어오시라고 해!” 안병석 사장은 허둥지둥 몸을 일으키며 황급히 대답했다.
246,246,A14,압박,물론입니다! 당연히 해야죠. — “이런 누추한 곳까지 와 주셔서 감사합니다.” 안병석 사장은 연신 저자세로 대흥 창투에서 온 손님들을 맞이했다.,5,5,6,3,3,2,2,4,압박: 잔뜩 들뜬 기색을 감추지 못하는 두 사람의 모습을 보면서 석원도 입가에 미소를 지었다.
247,247,A14,전환,난 오히려 이득을 봤다고 봐요. — “조심해서 가십시오!” 1층까지 따라 내려온 안병석 사장과 윤남호 부장의 배웅을 받으며 석원이 탄 벤츠 대형 세단이 미끄러지듯 서초 창업지원실을 떠났다.,5,6,6,3,3,2,2,4,전환: “디지털 웨이브와 계약을 빨리 끝내고 MP3 플레이어 개발을 성공시킬 수 있게 모든 지원을 아끼지 말도록 해요.” “알겠습니다.” 그러자 석원은 다시 시트에 몸을 기대고는 느긋하게 차창 밖으로 시선을 던졌다.
248,248,A14,전환,지분을 팔아달라고 먼저 이야기한 건 그쪽입니다. — 1996년 3월 28일.,5,5,6,3,3,2,2,4,전환: 자넨 그쪽에서 페레그린 증권사 움직임을 최대한 파악해서 보고하게.] “알겠습니다.”
249,249,A14,전환,"지금 당장 임원들을 전부 모이라고 해. — 나흘 뒤, 마포 대흥 그룹 본사.",5,5,6,3,3,2,2,4,전환: 그리고 박태홍 회장은 뒤에서 음흉하게 일을 꾸민 우용갑 회장을 절대 용서하지 않을 작정이었다.
250,250,A14,전환,알잖아. 내가 돈을 좀 많이 벌어놨거든. — 마포 대흥 그룹 본사.,5,5,6,3,3,2,2,4,전환: “확실하게 본때를 보여줄 테니까 지켜봐.”
251,251,A14,보상,어디 네 계획대로 해보도록 해라. — 서울 영등포구 동해그룹 본사.,5,5,6,3,3,2,2,4,보상: 어디 네 계획대로 해보도록 해라.” 긴장한 채 대답을 기다리던 우호근은 곧바로 반색했다.
252,252,A14,보상,괜찮으니까. 어서 사주기나 해요! — 아직 주식 시장이 열리지 않은 이른 아침인데도 불구하고 3~40명이 훌쩍 넘어가는 개인 투자자들이 여의도에 위치한 대흥 증권 객장에 들어와 있었다.,5,5,6,3,3,2,2,4,보상: “뒤늦게 자신이 사냥꾼이 아니라 사냥감이었다는 걸 알아차리고 무슨 표정을 지을지 벌써부터 기대가 되네.”
253,253,A14,여진/다음 훅,백화점을 가져가더라도 원하는 걸 얻지 못한다면 어떻게 되겠어요. — 오전장에서 이만 삼천 원 때까지 폭등하며 잠시 숨 고르기를 하는 것 같았던 미도파 백화점 주가는 대흥그룹이 주당 사만 원에 공개 매수를 발표하며 맞불을 놓자 오후장에 다시 한번 뜨겁게 불타올랐다.,5,5,6,3,3,2,2,4,여진/다음 훅: 그런데 미도파 백화점을 가져가더라도 원하는 걸 얻지 못한다면 어떻게 되겠어요.” “……!”
254,254,A15,도입,어차피 저한테 주실 생각이셨잖아요. — 잠시 당황해 말이 없던 박태홍 회장이 이내 미간에 주름을 만들며 둘째 아들을 봤다.,5,5,6,3,3,2,2,4,도입: 그러는 것이 좋겠구나.” 박태홍 회장은 부드러운 시선으로 두 아들을 바라보면서 고개를 끄덕였다.
255,255,A15,약속,원래 한번이 어렵지 그다음은 쉬운 법이지 — 경기도 고양시 한양 컨트리 클럽.,5,5,6,3,3,2,2,4,약속: 아마 다들 두 팔을 걷어 올리고 나설 걸세.”
256,256,A15,약속,"지시하신 대로 세팅을 모두 끝냈습니다. — [미도파 백화점 72,210 ▲ 1,040] 와이셔츠 소매를 걷어붙이고 책상 앞에 앉아 있던 정환엽 과장이 모니터에 띄워진 주가 창을 보고는 머리를 절레 흔들었다.",5,5,6,3,3,2,2,4,약속: 석원은 휴대폰을 안주머니에 다시 넣으며 수행비서와 함께 그대로 엘리베이터에 올라탔다.
257,257,A15,전진,"얼마나 잘난 녀석인지 한번 보러 가보자고. — 다음날, 서울 여의도 증권가.",5,5,6,3,3,2,2,4,전진: “저런 모습은 정말 오랜만이신데.” 아마도 대흥 그룹 둘째 아들 때문에 그런 것 같다고 짐작하며 오태민은 서둘러 뒤를 쫓았다.
258,258,A15,전진,지금 한세 그룹이 부도가 나기라도 한다는 건가? — 별채에 마련된 응접실은 천성득 회장의 성품을 알려주듯 그리 화려하진 않았으나 기품 있게 꾸며져 있었다.,5,5,6,3,3,2,2,4,전진: 길어봤자 1년을 넘기기 어려울 겁니다.”
259,259,A15,전진,겁 없는 천둥벌거숭이인지 진짜 봉황인지 두고 보면 알겠지. — 한세 그룹이 부도가 날 거라니.,5,5,6,3,3,2,2,4,전진: 겁 없는 천둥벌거숭이인지 진짜 봉황인지 어디 두고 보면 알 수 있겠지.”
