sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
"40","40화","리턴 에이스 40화","7089","7293","클리블랜드 스윕 뒤 전용기 안에서 포커를 하던 윤주혁이 필립 모리스와 조용한 곳으로 자리를 옮긴다.","필립 모리스가 스스로 타격 문제를 찾게 두는 관계 선택과, 저속 포심의 지저분한 무브먼트를 다음 선발 무기로 검토하는 준비를 겹친다.","윤주혁은 모리스의 자립을 해치지 않고, 미완성 커브 대신 포심의 속도와 무브먼트를 활용할 경기 계획을 세운다.","모리스의 어깨가 일찍 열리는 문제를 알아도 직접 정답을 주지 않고 타격 코치와 본인의 수정을 지켜본다. 이후 존 제이소와 빠른 포심·느리고 지저분한 포심의 차이를 논의한다.","신인이 동료의 타격폼을 가르치면 자존심을 건드릴 수 있고, 윤주혁의 커브는 실전 결정구로 쓰기엔 아직 배팅볼 위험이 크다.","100마일 직선형 공보다 90마일대의 끝이 지저분한 포심을 타자들이 더 싫어한다는 원리가 새 선발 계획의 핵심이 된다.","모리스에게 스스로 해답을 찾을 여지를 주고 다음 선발에 적용할 포심 운용 원리를 얻는다. 4회 1피안타 봉쇄는 아직 발생하지 않는다.","능력·기량·팀·보직·커리어·경기·기록","관계에서는 과잉 개입을 삼가고, 투구에서는 완급 조절을 구속 차뿐 아니라 공 끝의 움직임까지 넓히는 준비 단계에 들어간다.","패스트볼이라도 투수에 따라 포수 미트로 가는 동안 요란한 움직임을 보인다는 설명이 다음 화로 이어진다.","모리스에게 당장 정답을 알려 줄지는 과도한 간섭을 삼가고 타격 코치에게 맡기는 선택으로 닫힌다.","모리스가 스스로 스윙 문제를 고칠지, 지저분한 저속 포심을 윤주혁이 실전 무기로 쓸지, 화이트삭스 선발 결과가 열린다.","RA-007","high"
"41","41화","리턴 에이스 41화","7294","7497","메이저리그 타자들이 직선형 100마일보다 배트 중심을 빗나가게 하는 지저분한 포심을 더 까다로워한다는 설명이 이어진다.","92~93마일의 지저분한 포심으로 4회까지 막은 보상 뒤, 코너코 피홈런 직후 그레고리 마틴에게 심리 미끼를 건다.","윤주혁은 솔로홈런 뒤 추가 실점을 막기 위해 마틴이 체인지업을 기다리도록 유도한다.","저속 포심과 99마일을 섞어 4회까지 1피안타로 막지만 폴 코너코에게 솔로홈런을 허용한다. 마틴에게 패스트볼 사인을 두 번 거절하는 동작을 보여 변화구를 예상하게 한다.","드물게 밋밋하게 들어간 공이 홈런이 됐고, 마틴이 사인 연출을 미끼로 간파하면 다음 공이 읽힌다.","노볼 2스트라이크에서 마틴은 신인이 이중 수까지 쓰지 못했을 것이라 믿고 체인지업 미끼를 물기로 한다.","새 포심 패턴의 4회 1피안타 성과는 확인되지만 피홈런 뒤 삼진과 흐름 차단은 아직 지급되지 않는다.","팀·보직·커리어·경기·기록","저속 포심 활용은 실전에서 통했으나, 피홈런 뒤 심리전이 실제 아웃으로 이어질지는 다음 공에 남는다.","노볼 2스트라이크의 그레고리 마틴이 신인 윤주혁은 이중 수까지 생각하지 못했을 것이라 믿고 체인지업을 기다린다.","속도와 무브먼트를 함께 바꾼 포심이 통하는지는 4회까지 1피안타 봉쇄로 확인된다.","윤주혁이 실제로 던질 세 번째 공, 피홈런 직후 추가 실점 여부, 화이트삭스전 최종 기록이 남는다.","RA-007","high"
"42","42화","리턴 에이스 42화","7498","7660","체인지업을 확신한 그레고리 마틴 앞에서 윤주혁이 포수가 아니라 타자의 예상과 정반대인 공을 뿌린다.","개인 호투의 보상은 팀 동료가 마지막 순간 한 점을 만들어야 비로소 승리와 연결된다.","패전은 피하고 투타 겸업 확대 여부를 냉정하게 결정한다.","마운드를 내려와 타격 훈련 시간과 투수 성장의 충돌을 고민하고, 2사 2루 모리스의 타석을 지켜본다.","타격을 늘리면 투수 훈련이 줄고, 팀 타선은 호투를 승리로 환전하지 못한다.","혼자 모든 것을 해결할 수 없다는 현실 속에서 슬럼프를 겪던 모리스에게 결말이 맡겨진다.","최소 실점·무볼넷 호투로 선발의 장기 신뢰는 더 강해진다.","팀·보직·커리어","투타 재능을 무조건 늘리려던 단계에서 시간 배분이라는 커리어 비용을 자각한다.","8회 2사 2루, 조금씩 스윙 문제를 고친 필립 모리스가 안타 하나면 윤주혁의 패전을 지울 타석에 선다.","코너코의 피홈런 뒤 흔들리는지는 마틴 삼진과 이후 무실점으로 닫힌다.","모리스의 타석 결과, 윤주혁의 승패, 투타 겸업과 새 구종 훈련 사이의 선택이 열린다.","RA-007","high"
"43","43화","리턴 에이스 43화","7661","7812","필립 모리스가 가빈 플로이드의 어려운 공을 억지로 갖다 댄 타구가 빗맞은 채 내야를 통과한다.","완벽한 타격이 아니어도 동료의 한 번의 연결이 선발의 패전을 지우고 팀 승리로 이어진다.","화이트삭스전을 이기고 다음 선발들에서 드러난 약점을 보완한다.","탬파는 4대2로 승리하고, 주혁은 새 구종으로 투심 패스트볼 연습을 시작한다.","텍사스전에는 6이닝 3실점으로 첫 패, 볼티모어전에는 7이닝 무실점에도 0대0이 이어진다.","무볼넷·낮은 피안타율만으로 승리가 보장되지 않아 투심 개발 필요가 구체화된다.","화이트삭스전 패전을 피하고 팀 승리, 시즌 26이닝 무볼넷이라는 통제력을 얻는다.","능력·기량·경기·기록","기존 세 무기의 정교화에서 네 번째 무기 투심을 만드는 성장 단계로 들어간다.","볼티모어전 7회까지 0대0이 이어지자 윤주혁은 미안해하기만 하는 타선이 한 점도 만들지 못하는 상황에 속이 막힌다.","모리스가 화이트삭스전 패전을 지울지는 빗맞은 동점타와 후속 역전으로 해결된다.","볼티모어전에서 윤주혁의 무실점이 승리로 바뀔지, 세 경기째 이어진 득점 지원 부재, 직접 타석에 설 욕구가 열린다.","RA-007","high"
"44","44화","리턴 에이스 44화","7813","7985","7회까지 0대0인 볼티모어전에서 윤주혁은 자신의 호투를 승리로 만들려면 직접 배트를 들어야겠다고 생각한다.","투수가 자기 승리를 타석에서 직접 만들어 ‘원맨 게임’의 극단을 보여준다.","오른손 투수 다니엘 홀랜드를 상대로 대타 출전을 얻어 결승점을 만든다.","좌타자 필요 논리로 매든에게 타석을 요청하고 솔로 홈런을 친다.","장시간 투구 직후 타석이며 실패하면 불필요한 욕심으로 비칠 수 있다.","팀의 무득점 문제가 투수 본인의 홈런 한 방으로 해소된다.","1대0 승리, 7.2이닝 무실점 9탈삼진 4피안타 1볼넷과 결승 홈런을 함께 기록한다.","신체·가용성·경기·기록","투타 겸업 가능성을 보인 선수에서 한 경기의 모든 득점·실점을 직접 책임진 스타로 부상한다.","윤주혁은 볼티모어 팬의 “그냥 너 혼자 야구하지 그래?”라는 외침에 화내는 홈 팬들을 말리며 그것은 칭찬이라고 웃는다.","무득점 경기의 한 점과 윤주혁의 승리는 본인의 대타 홈런과 불펜의 1대0 수성으로 완결된다.","투심을 실전에 올릴 시점, 투타 겸업을 정례화할지, 여전히 불안한 타선이 남는다.","RA-007","high"
"45","45화","리턴 에이스 45화","7986","8164","볼티모어전 원맨쇼로 윤주혁과 그를 발굴한 프리드먼의 평가가 오르는 가운데 뉴욕 양키스 상대 6번째 선발이 열린다.","후반 최고 출력이 아니라 초반 전력 투구로 타자의 기억을 조작하는 새 경기 설계가 나온다.","데릭 지터·마크 테세이라를 시작부터 압도해 양키스 타선에 강속구 공포를 심는다.","97~101마일 포심 비율을 90% 가까이 높여 초반 세 이닝을 지배한다.","초반 힘을 쓰면 4회 이후 구속 하락과 체력 소모가 빨라진다.","지터가 속도 하락을 포착하지만 그것 자체가 주혁이 의도한 다음 단계의 미끼다.","양키스 중심 타선의 타이밍을 초반부터 뒤로 밀어 경기 주도권을 잡는다.","목표·상황","이닝 후반에 힘을 쓰는 투수에서 경기 전체의 인상을 먼저 설계하는 전략가로 확장된다.","4회 다시 타석에 선 데릭 지터가 앞선 타석의 강속구와 지금 공의 힘이 다르다는 사실을 감지한다.","양키스 거포들을 초반에 압도할 수 있는지는 포심 비율 90%의 세 이닝 무안타로 답한다.","지터의 감지가 타선 전체 공략으로 번질지, 떨어진 구속 뒤 체인지업이 먹힐지, 윤주혁의 체력과 최종 승패가 남는다.","RA-007","high"
"46","46화","리턴 에이스 46화","8165","8381","데릭 지터가 윤주혁이 초반에 전력을 다 쓴 것인지 의심하지만 불펜이 약한 탬파의 사정을 떠올리고 스스로 가능성을 지운다.","완벽한 개인 전략도 팀 타선과 불펜이 받쳐주지 않으면 승리로 닫히지 않는다.","양키스전을 무실점으로 넘기고 공식적인 지명타자 병행을 준비한다.","7이닝 무실점 2피안타 11탈삼진을 기록한 뒤 타격 확대와 투심 승인을 계획한다.","탬파는 0점을 내고 불펜이 3실점해 3대0으로 패하며 주혁의 호투가 승리 없이 사라진다.","경기 결과와 별개로 몸이 예상보다 빠르게 회복됨을 확인해 투타 병행 자신감이 커진다.","양키스 상대 전략 성공과 회복력 검증, 정식 지명타자 요청의 근거를 얻는다.","신체·가용성·능력·기량·팀·보직·커리어","임시 타격 카드에서 선발·지명타자를 계획적으로 병행할 준비 단계로 이동한다.","시트러스 시리즈 마지막 경기에서 윤주혁의 새 공이 포수 미트에 꽂히자 플로리다 타자가 예상 밖 움직임에 반응하지 못한다.","지터가 알아챈 구속 저하가 약점인지는 체인지업 유인과 7이닝 무실점으로 뒤집힌다.","새 투심의 정체와 실전 성능, 올스타 뒤 선발 결과, 타선·불펜이 호투를 승리로 바꿀지가 열린다.","RA-007","high"
"47","47화","리턴 에이스 47화","8382","8586","플로리다 타자들이 스카우팅 자료에 없던 96마일 투심의 큰 무브먼트에 연달아 배트를 헛돈다.","훈련에서 만든 새 구종이 즉시 선발 성적과 타석의 대량 득점으로 이중 보상을 낸다.","96마일 투심을 실전에 정착시키고 팀의 빈약한 득점을 직접 보충한다.","3이닝 퍼펙트로 새 투심을 보여주고, 1사 만루에서 제러미 던스의 흔들림을 읽어 3타점 2루타를 친다.","새 구종은 실전 제구가 검증되지 않았고, 투수로 던지면서 타석까지 결과를 내야 한다.","투심이 타자들의 배트를 피해가고 주혁의 3타점이 경기 승부를 일찍 기울인다.","7.1이닝 무실점 9탈삼진 3피안타 1볼넷, 8대0 승리와 다섯 번째 승리를 얻는다.","능력·기량·팀·보직·커리어·경기·기록","실험 중인 투심 투수에서 네 구종을 운용하는 선발, 임시 타자에서 공식 전력 후보로 진화한다.","선발일 타석까지 허락받은 윤주혁이 매든의 제안이 사실상 클린업 히터 역할을 뜻하는지 확인하려 한다.","올스타 기간 다듬은 투심은 7.1이닝 무실점의 주력 구종으로, 플로리다전은 8대0 승리로 검증된다.","매든이 부여할 실제 타순, 선발과 지명타자를 함께 맡는 일정, 두 역할의 체력 비용이 열린다.","RA-008","high"
"48","48화","리턴 에이스 48화","8587","8836","윤주혁이 매든에게 사실상 4번 타자라는 뜻인지 묻고, 매든은 자신 있느냐고 되묻는다.","임시 기용이 시즌 전체를 가르는 공식 투타 겸업 계약으로 바뀐다.","선발 등판일에도 타석에 서며 투타 모두 주전 성적을 유지한다.","제안을 받아들이고 다음 경기 홈런을 친 뒤, 에인절스 에이스 대니 머츠먼 상대 경기에 나선다.","두 역할의 훈련 시간·체력 부담과 팀이 주혁에게 의존하는 정도가 함께 커진다.","머츠먼의 제구 난조로 만든 2사 만루에서 주혁이 결정적 공을 걷어 올린다.","공식 투타 겸업 지위와 중심 타순의 반복 기회를 얻는다.","팀·보직·커리어","상황별 지명타자에서 탬파 타선의 정규 핵심이자 선발 투수로 격상된다.","토론토의 39홈런 타자 호세 바티스타가 몸쪽으로 크게 휘는 투심을 보고도 무표정하게 경기를 즐기는 윤주혁을 노려본다.","매든의 클린업 제안은 윤주혁의 수락과 다음 경기 홈런으로 보직 실행까지 이어진다.","에인절스전 만루 타구의 공식 결과, 바티스타의 세 번째 대결, 토론토전 선발 결산이 남는다.","RA-008","high"
"49","49화","리턴 에이스 49화","8837","9054","호세 바티스타는 포심·투심·체인지업이 같은 투구폼과 릴리스에서 나와 구종을 미리 읽을 길이 없다고 판단한다.","한 경기의 만루포가 다음 선발의 압도적 호투와 겹쳐 전국적 스타 이미지를 강화한다.","호세 바티스타가 이끄는 토론토 타선을 실점 없이 막는다.","세 가지 위력적 공으로 바티스타를 삼진 처리하고 7.1이닝 무실점 12탈삼진을 기록한다.","토론토는 주혁의 구종을 이미 여러 번 본 팀이고 높은 기대가 매 경기 따라붙는다.","11대0의 큰 리드에서도 집중을 잃지 않고 최종 13대0 승리를 완성한다.","그랜드슬램과 무실점 선발승이 연속 보도되며 투타 스타 지위가 커진다.","팀·보직·커리어·경기·기록","탬파 지역 화제 선수에서 한국 식당 손님들까지 실시간으로 응원하는 국민적 스타로 확장된다.","윤주혁의 연속 삼진에 신이 난 손님이 식료품점 주인에게 캔커피 값을 내려 하자 주인이 말을 건다.","에인절스전 타구는 만루홈런으로, 토론토 선발은 7.1이닝 무실점과 13대0 승리로 결산된다.","윤주혁을 유난히 세밀하게 응원하는 가게 주인의 정체, 미네소타전 승패, 국내 가족의 반응이 열린다.","RA-008","high"
"50","50화","리턴 에이스 50화","9055","9243","한국 식료품점 주인이 윤주혁의 팬인 손님에게 캔커피는 그냥 마시라며 중계를 함께 본다.","경기의 짧은 홈런 보상이 멀리 떨어진 가족의 자부심과 구단의 장기 자산 계산으로 갈라진다.","가족에게 자랑스러운 선수로 남는 한편 구단 내 입지를 굳힌다.","윤상현은 아들을 보며 눈물을 흘리고, 앤드류 프리드먼은 양키스전 중 주혁의 계약·트레이드 가치를 계산한다.","탬파는 원래 서비스타임을 조절하려 했고 스캇 조나스·스티븐 킴이 있는 만큼 값싸게 묶기 어렵다.","단기 홍보용 콜업 구상이 투타 성과 때문에 ‘빼기 어려운 핵심·고가 트레이드 자산’으로 바뀐다.","가족의 인정, 구단 내 불가결한 지위, 향후 대형 계약 가능성을 얻는다.","팀·보직·커리어·지위·명예","싼 신인 자원에서 프런트가 미래 페이롤과 거래를 고민해야 하는 스타로 올라선다.","프리드먼은 윤주혁이 5회까지 양키스를 4대1로 앞서게 하자 다음 날이면 지구 1위에 오를 수 있다고 생각하며 사무실에서 시가를 피운다.","식료품점 주인의 정체는 아버지 윤상현으로 밝혀지고, 미네소타전 타격 보상은 시즌 7호 투런으로 지급된다.","양키스와의 지구 선두 경쟁, 스캇 조나스가 나설 장기계약, 탬파가 값싼 서비스타임 뒤 윤주혁을 어떻게 다룰지가 남는다.","RA-008","high"
"51","51화","리턴 에이스 51화","9244","9434","공 하나가 승패를 가르는 만루에서 투수가 압박을 이기고 타자의 약점을 읽어야 한다는 에이스의 조건이 제시된다.","기록상 위기와 실제 투구 내용의 차이를 에이스의 집중력으로 지운다.","무사 만루를 최소 실점으로 막아 시즌 9승과 팀 분위기를 지킨다.","첫 타자를 삼진 처리하고 마쓰이 히데키에게 병살을 유도해 무실점 탈출한다.","수비와 판정이 만든 위기라 투수 혼자 통제하기 어렵고 한 점이면 흐름이 바뀐다.","무사 만루 무실점이 동료들의 신뢰를 폭발시켜 탬파 타선의 12득점으로 이어진다.","12대0 승리와 시즌 9승, 위기에서 팀 전체를 들어 올리는 에이스 평가를 얻는다.","팀·보직·커리어·경기·기록·지위·명예·관계","좋은 성적의 선발에서 동료가 ‘막아줄 것’이라 믿는 팀 중심으로 굳어진다.","세 경기의 실투를 복기한 윤주혁이 준비해 온 기회를 잡는 순간 묵직한 타격음이 울린다.","에인절스전 무사 만루는 마쓰이의 병살로 무실점 탈출하고 경기는 12대0, 시즌 9승으로 끝난다.","늘어난 피홈런을 줄일 교정, 방금 잡은 타격 기회의 결과, 시즌 10승 도전이 열린다.","RA-008","high"
"52","52화","리턴 에이스 52화","9435","9643","트로피카나 필드의 팬과 타자들이 윤주혁의 시즌 10승을 돕겠다며 디트로이트전 초반부터 출루한다.","팀의 득점 지원과 자기 타격이 모일 때 선발 승수라는 단기 보상이 확정된다.","미겔 카브레라를 막고 두 자릿수 승리를 달성한다.","롱고리아 3점포·조브리스트 솔로포 뒤 직접 3점 홈런을 치고 카브레라를 삼진 처리한다.","7회 2사 100구에서 완투 욕심이 있지만 시즌 건강 관리상 더 던질 수 없다.","조 매든이 주혁을 교체하며 개인 완투보다 장기 시즌을 우선한다.","9대0 승리, 시즌 10승과 관중의 기립박수를 얻는다.","팀·보직·커리어·경기·기록","신인 선발 성공에서 두 자릿수 승리를 가진 리그 핵심 투수로 올라선다.","10승과 시즌 8호 홈런을 축하받는 윤주혁에게 카를로스 페냐와 브라이언 무어가 함께 다가온다.","세 경기째 미뤄진 10승은 디트로이트전 9대0 승리로 달성되고, 완투 욕심은 매든의 장기 관리로 접힌다.","두 사람이 준비한 축하, 시즌 10호 홈런, 10승·10홈런이라는 새 기록 목표가 남는다.","RA-008","high"
"53","53화","리턴 에이스 53화","9644","9809","페냐가 10승 기념으로 듀라이거 맥주를 사라고 놀리고, 브라이언은 클럽하우스 전 직원 몫을 이미 준비했다고 알린다.","기록 도전은 부상 공백과 팀 슬럼프를 거쳐야 장기 가치가 생긴다.","시즌 막판 두 자릿수 홈런을 채우고 탬파의 양키스 추격을 되살린다.","훈련 중 발목 부상으로 15일 DL에 갔다가 복귀 첫 볼티모어전 타석에서 132m 솔로 홈런을 친다.","주혁의 이탈 동안 팀이 흔들리고, 복귀 직후 몸 상태와 타격감이 검증되지 않았다.","복귀 첫 스윙의 홈런이 침체된 타선을 깨우고 기록을 9호까지 당긴다.","건강한 복귀 확인, 시즌 9호 홈런, 팀 사기의 재점화를 얻는다.","신체·가용성·경기·기록","부상으로 멈춘 핵심에서 돌아오자마자 팀 흐름을 바꾸는 복귀 에이스가 된다.","복귀 첫 홈런으로 1대0을 만들고도 윤주혁은 4회 안에 적어도 두 점을 더 내야 경기 흐름을 붙들 수 있다고 본다.","발목 부상 뒤 정상 타격이 가능한지는 복귀 첫 타석 시즌 9호 홈런으로 확인된다.","볼티모어전 추가 득점, 시즌 10호 홈런, 부상 뒤 선발 투구와 팀의 양키스 추격이 열린다.","RA-008","high"
"54","54화","리턴 에이스 54화","9810","10052","윤주혁의 선취 솔로포 뒤 칼 크로포드부터 롱고리아까지 출루와 장타를 이어 탬파가 4대0으로 달아난다.","역사 기록의 마지막 한 걸음은 상대 투수의 가장 자신 있는 변화구를 학습해 넘어야 한다.","에릭 크리스에게 시즌 10호 홈런을 쳐 10승-10홈런을 완성한다.","첫 두 스플리터에는 타이밍을 잃지만 궤적과 속도를 수정해 다섯 번째 스플리터를 걷어 올린다.","더 빠르고 낮게 떨어지는 스플리터라 앞선 헛스윙 기억이 타석을 압박한다.","같은 구종에 연속 실패한 주혁이 마지막 공의 히팅 포인트를 정확히 잡는다.","담장을 향하는 기록 후보 타구와 상대 에이스의 심리적 동요를 만든다.","경기·기록","기록을 기다리는 타자에서 자신의 적응력으로 마지막 조건을 만들어낸 도전자로 이동한다.","완벽하게 떨어진 90마일 스플리터가 배트에 맞자 에릭 크리스가 믿지 못한 채 타구의 행방을 좇는다.","복귀 홈런 뒤 침체한 탬파 타선이 반응할지는 4대0 리드로 답한다.","타구가 담장을 넘을지, 10승·10홈런 달성 여부, 볼티모어전 최종 승패가 남는다.","RA-008","high"
"55","55화","리턴 에이스 55화","10053","10185","에릭 크리스의 가장 좋은 스플리터를 퍼 올린 타구가 담장을 넘어 윤주혁의 시즌 10호 홈런이 된다.","한 경기의 홈런이 야구사 기록, 국가적 관심, 다음 시즌 검증 압력으로 증폭된다.","10승-10홈런을 공식 달성하고 베이브 루스의 13승-11홈런 기록까지 추격한다.","경기를 이긴 뒤 ABC 스포츠 ‘What's the issue?’가 주혁의 투타 기술과 미래를 집중 분석한다.","유명세가 폭발하고 전문가 그렉 바우어는 체력·부상·2년 차 분석 대응을 경고한다.","‘한국의 베이브 루스’라는 일회성 화제가 신인왕 유력·스타 플레이어라는 공적 지위로 바뀐다.","현대 야구 첫 10승-10홈런, 아시아 전역의 관심, 신인왕 선두 평가를 얻는다.","경기·기록·지위·명예","탬파 신인 스타에서 메이저리그 역사를 새로 쓴 국제적 투타 스타로 올라선다.","시즌 19번째 선발을 삼구 삼진으로 연 윤주혁 앞에는 베이브 루스의 13승·11홈런까지 세 번의 선발승과 홈런 하나가 남아 있다.","54화의 타구는 시즌 10호 홈런으로 확정되어 10승·10홈런 기록을 완성한다.","남은 세 선발을 모두 이겨 13승에 닿을지, 시즌 11호 홈런과 신인왕, 다음 해 분석·부상 압력이 열린다.","RA-008","high"
"56","56화","리턴 에이스 56화","10186","10366","베이브 루스 기록까지 세 승이 남았어도 승수는 수비와 불펜이 함께 지켜야 한다는 부담 속에서 텍사스전이 시작된다.","개인 기록은 불펜·수비·타선의 공동 결과라 에이스 혼자 완성할 수 없다.","시즌 11승을 확보하고 팀의 지구 우승 경쟁을 지킨다.","100구 제한으로 내려간 뒤 호아킨 베노아와 불펜의 8회 투구를 지켜본다.","불펜이 6점을 내줘 7대4 역전패를 당하고 주혁의 승리가 사라진다.","개인 기록의 분노가 ‘이 집중력으로는 월드시리즈 우승이 불가능하다’는 팀 진단으로 바뀐다.","승수는 잃지만 팀 에이스로서의 존재감과 투구수 제한 논쟁이 더 커진다.","경기·기록·지위·명예","자기 성적을 좇는 스타에서 팀 전체의 우승 준비도를 냉정히 보는 리더로 이동한다.","56화 말미 재확인: 미네소타와의 정규시즌 최종전 시작 전, 조 매든이 4번 타자 윤주혁에게 무엇인가 말하려는 순간에서 회차가 끝난다.","시즌 19번째 선발에서 11승을 얻으려던 시도는 불펜의 7대4 역전패로 실패하고, 21번째 보스턴전에서 11승 자체는 뒤늦게 채워졌다고 같은 화 안에서 확인된다.","매든이 4번 타자에게 내릴 주문, 시즌 마지막 타격 결과, 포스트시즌을 앞둔 부상자 많은 라인업이 열린다.","RA-008","high"
"57","57화","리턴 에이스 57화","10367","10525","조 매든은 윤주혁을 4번에 놓은 이유가 출루보다 유감없는 풀스윙으로 정규시즌을 끝내게 하려는 것이라고 밝힌다.","긴 정규시즌의 투타 실험이 공식 기록표와 포스트시즌 선발 라인업으로 결산된다.","2주간 멈춘 홈런을 다시 치고 정규시즌을 강하게 마친다.","1회 2사 2루에서 시즌 12호 투런 홈런을 치고 4타석 3타수 2안타 2타점 1볼넷을 기록한다.","무어·조브리스트 등 부상자가 있고 주전 휴식으로 라인업의 깊이가 얕다.","필립 모리스도 연타석 홈런·5타점으로 시즌 10홈런을 채워 신인 동료의 성장이 함께 결산된다.","팀 11대2 승리, 투수 11승 3패 ERA 2.31·타자 .355 12홈런의 정규시즌 성적을 확정한다.","팀·보직·커리어·경기·기록·지위·명예","실험적 신인에서 지구 우승팀의 포스트시즌 6번 지명타자·핵심 선발로 자리 잡는다.","ALDS 1차전 2회 말, 윤주혁이 가장 싫어하는 정교한 제구와 디셉션을 가진 클리프 리 앞에서 첫 타격을 준비한다.","신인 정규시즌의 투타 실험은 11승·12홈런, 동부지구 우승과 포스트시즌 핵심 선발·지명타자 지위로 완결된다.","클리프 리 상대 첫 타석, 2점 차 추격, 텍사스와의 5전제 시리즈가 열린다.","RA-008","high"
"58","58화","리턴 에이스 58화","10526","10745","윤주혁은 클리프 리에게 투스트라이크를 내주기 전에 승부해야 한다고 판단해 초구를 노린다.","정규시즌에 아낀 주루 능력까지 단기전에서 해방해 한 점의 가치를 극대화한다.","제구왕 클리프 리에게 출루하고 텍사스의 예상을 깨 득점권을 만든다.","초구 패스트볼을 안타로 만든 뒤 단독 도루로 2루를 훔친다.","클리프 리의 디셉션·정교한 제구, 실패 시 1점 추격 기회를 날리는 도루 위험이 있다.","시즌 도루 0개였던 주혁이 가장 중요한 경기에서 주루 경험을 공개한다.","필립 모리스의 2점 홈런으로 홈을 밟아 2대2 동점을 만든다.","능력·기량·경기·기록","투타 선수에서 주루까지 상황별로 꺼내는 포스트시즌 전천후 자원으로 확장된다.","7회 말 4대3으로 뒤진 탬파의 선두타자 윤주혁이 자신이 한 점을 되찾겠다고 배트를 든다.","클리프 리에게 첫 출루와 득점을 만들 수 있는지는 초구 안타·도루·모리스 투런으로 해결된다.","클리프 리와 두 번째 승부, 한 점 추격의 결과, 발포어 이후 불펜과 1차전 승패가 남는다.","RA-009","high"
"59","59화","리턴 에이스 59화","10746","10958","90구를 넘기고도 코너워크가 살아 있는 클리프 리가 7회 말 윤주혁의 두 번째 중요한 승부를 맞는다.","메이저리그 포스트시즌의 한 방이 한국 고교 후배의 꿈과도 연결된다.","선두타자 홈런으로 경기를 원점으로 돌린다.","컷패스트볼과 체인지업을 골라낸 뒤 커브를 밀어쳐 동점 홈런을 만든다.","90구를 넘겼어도 코너워크가 살아 있는 클리프 리라 실투를 기다리기 어렵다.","대림고 최승일과 후배들이 그 홈런을 생중계로 보며 메이저리그 꿈을 구체화한다.","4대4 동점과 모교의 우상·롤모델이라는 세대적 영향력을 얻는다.","목표·상황","팀의 포스트시즌 해결사에서 한국 야구 꿈나무의 실재하는 경로로 의미가 확대된다.","대림고 후배들이 언젠가 윤주혁이 모교를 찾을 때 자랑스러울 수 있도록 자신들도 대회에서 우승하자고 뜻을 모은다.","7회 한 점을 자신이 따라잡겠다는 약속은 클리프 리 상대 동점 홈런으로 지켜진다.","4대4가 된 1차전 최종 승패, 최승일의 장기 성장, 탬파 불펜의 버티기가 남는다.","RA-009","high"
"60","60화","리턴 에이스 60화","10959","11196","윤주혁의 홈런을 본 대림고 후배들이 모교 선배를 롤모델로 삼고, 최승일은 받은 조언을 되새긴다.","단기전의 한 경기 패배를 다음 날 에이스 선발이 직접 뒤집는 구조가 선명해진다.","예정보다 하루 당겨진 2차전 선발에서 시리즈를 1승 1패로 만든다.","불펜에서 101마일 포심·90마일 체인지업·97마일 투심을 점검하고 1회 텍사스 상위 타선을 연속 삼진 처리한다.","1차전 역전패의 침체와 짧아진 준비일, 팀 중간계투 불안이 있다.","텍사스 감독 론 워싱턴의 철저한 분석도 첫 이닝 세 타자 삼진 앞에서 무력해진다.","팀에 ‘분위기를 바꿀 수 있다’는 즉각적 확신과 압도적 2차전 출발을 준다.","팀·보직·커리어","포스트시즌 중심 타자에서 탈락 위기 흐름을 책임지는 에이스 선발로 역할이 전환된다.","엘비스 앤드루스와 마이클 영에 이어 타율 1위 조시 해밀턴까지 삼진을 당해 텍사스의 첫 이닝 전략이 무너진다.","4대4 이후 1차전은 윤주혁의 추가 타점에도 8대7 패배로 끝난다.","2차전에서 삼진 출발을 몇 이닝 유지할지, 타선의 득점 지원, 시리즈를 1승 1패로 되돌릴지가 열린다.","RA-009","high"
"61","61화","리턴 에이스 61화","11197","11380","카를로스 페냐가 1할대 비판을 뒤집는 3점 홈런을 쳐 윤주혁의 2차전 마운드에 리드를 준다.","에이스의 무실점 투구가 타선의 추가점과 맞물려 전날 패배를 완전히 지운다.","텍사스 중심 타선을 봉쇄하고 최대한 긴 이닝을 책임진다.","게레로를 100마일로 삼진, 해밀턴을 102마일로 삼진 잡고 7.2이닝까지 던진다.","리그 최고 타선이 홈런 한 방으로 분위기를 바꿀 수 있고 전날 팀 불펜 붕괴의 기억이 남아 있다.","6회 5대0, 8회 7대0으로 점수 차가 벌어져 불펜도 부담 없이 이어받는다.","9대0 승리, 포스트시즌 첫 승, 7.2이닝 무실점 14탈삼진이라는 대표 경기를 얻는다.","경기·기록·지위·명예","신인왕 후보를 넘어 단기전에서 상대 에이스 타선을 지워내는 확실한 포스트시즌 에이스가 된다.","국내 기사는 윤주혁의 첫 디비전시리즈 선발승과 남은 포스트시즌에서의 추가 활약이 기대된다는 평가로 끝난다.","전날 패배를 지울 2차전은 7.2이닝 무실점과 9대0 대승으로 완결된다.","텍사스 원정 3·4차전, 투구 이틀 뒤 타격 출전 여부, 대표팀 합류 전까지의 일정이 남는다.","RA-009","high"
