"arc_id","arc_name","start_sequence","end_sequence","start_label","end_label","episode_count","main_characters","main_locations","concrete_premise","central_question","promise","pressure_escalation","mid_turn","concrete_payoff","relationship_change","status_or_ability_change","residual_cost","next_arc_bridge","boundary_signals","confidence"
"S2-A23","대선 사퇴와 스타링크 전환","362","365","362화","365","4","김민재·최재석·머스크·재벌 회장단","대선 토론장·미국 기술현장·용산","최재석이 30% 지지율을 버리고 대선에서 사퇴해 양당 후보의 중임제 약속을 묶고, 김민재는 오바마 재선 인맥으로 스타링크·사드·미군 위성 협상을 연다.","최재석의 후보직 포기를 국민경제당의 장기 권력으로 바꾸고 그 정치자본을 미국의 기술·안보 지원까지 연결할 수 있는가?","당장의 대선 승리 대신 개헌 캐스팅보트와 재보궐 기반을 얻고 태우에는 저궤도 통신·사드 보상·위성정보라는 장기 안전판을 지급한다.","후보 사퇴는 최재석의 정치생명을 끝낼 수 있고 스타링크는 구상뿐인 고비용 사업이며 사드 수용은 중국 사업 전체에 보복을 부를 수 있다.","최재석의 사퇴를 중도층과 양당 지지자까지 지지해 92석 국민경제당이 개헌의 열쇠가 되고 머스크는 태우의 선행투자로 스타링크를 시작할 길을 얻는다.","최재석은 김민재가 띄우는 후보에서 양당 약속을 강제하는 정국 중재자로 독립하고, 오바마는 후원받은 정치인에서 사드 손실을 미국 혜택으로 갚는 안보 거래 상대가 되며 머스크는 전기차 동맹에서 우주통신 동맹으로 확장된다.","국민경제당은 92석 캐스팅보트를 확보하고 태우는 미국이 인정한 한국의 기술·안보 파트너이자 스타링크 초기 투자자가 된다.","중임제 개헌은 아직 실행 전이고 사드 보복비용과 부지 제공 부담을 태우 또는 다른 국내 그룹이 떠안아야 한다.","366화 재계 회장단을 모아 경기도·용산 보상과 미국 보호를 미끼로 사드 부지를 떠안을 그룹을 고른다.","362화 대선 사퇴·재보궐 선언으로 선거 승리 목표가 개헌 캐스팅보트로 교체됨; 364화 스타링크 선행투자로 산업축이 우주통신까지 확장됨; 365화 사드·위성정보 거래가 성립하고 부지 이전 문제가 366화 회장단 협상으로 넘어감","high"
"S2-A24","독사과와 삼진 승계전","366","375","366","375","10","김민재·김태중·오용재·진동구·진동우","재계 회장단·삼진그룹·러시아","김민재와 김태중이 사드 부지·투게더워크 지분이라는 독사과를 경쟁 재벌에게 넘기고 ARN 설계사를 얻은 뒤 테이퍼링 번복·트로이목마 AI·크림반도 사태로 금융타워의 충성도를 시험한다.","위험한 자산과 정책 변덕을 경쟁자에게 넘기거나 역이용하면서 태우의 기술·금융 동맹만 더 강하게 만들 수 있는가?","사드 보복과 공유오피스 거품은 떠넘기고 ARN·거시수익·충성 금융사·샤롯 후계구도 우위를 챙기는 연쇄 역전 보상을 약속한다.","중국 사업이 큰 재벌들은 사드를 두려워하고 투게더워크 거품은 터질 수 있으며 연준의 변덕·로보 기술절도·크림반도 제재가 동시에 태우 포지션을 흔든다.","투게더워크 지분이 ARN과 교환되고 진동구가 사드 위험을 간파해 샤롯 사장들의 지지를 얻는 사이 천민정은 센터장으로 승진해 로보가 훔칠 AI에 트로이목마를 심는다.","태우는 사드 후보에서 빠지고 ARN 설계사를 얻으며 양적완화·크림반도 포지션으로 수익과 금융사 충성도를 함께 검증한다.","김민재와 김태중은 재계 위험을 함께 배분하는 공동 설계자로 움직이고, 진동구는 김민재의 조언으로 진동오보다 우세한 후계자가 되며 한정훈·후쿠다와 남은 금융사들은 정보 수혜자에서 검증된 작전 동료로 바뀐다.","태우는 사드 보복에서 벗어난 채 ARN 설계역량과 AI 역정보 통로를 얻고 금융타워는 국가 간 에너지전까지 수행할 충성 핵심조직으로 재편된다.","샤롯 형제전은 끝나지 않았고 로보가 트로이목마를 실제로 훔쳐야 하며 러시아 공장·서방제재·유가전쟁의 위험도 남는다.","376화 로만을 비밀 중개자로 끌어들여 러시아 공장을 지키고 몽골 자원을 러시아로 내보낼 두 번째 수송로를 협상한다.","366~367화 사드 부지를 둘러싼 재계 입찰로 새 상대·목표가 시작됨; 368~370화 투게더워크 처분·ARN 인수와 테이퍼링 수익이 첫 독사과를 결산함; 371~375화 샤롯 후계 변화·AI 트로이목마·크림반도 수익이 두 번째 변덕 시험을 마치고 로만 협상으로 이동함","high"
"S2-A25","러시아 손잡기와 사우디 화해","376","380","376","380","5","김민재·로만·빈 살만·살만·한정훈","축구 자선행사·러시아·사우디·금융타워","김민재가 로만을 통해 몽골 자원의 러시아 수송로와 현지 공장 보호를 얻고, 살만에게 빈 살만 왕세자화·부패 왕족 숙청안을 제시한 뒤 OPEC 증산과 동시에 유가 공매도를 실행한다.","러시아·중국·사우디의 권력 욕망을 이용해 끊기지 않는 자원로와 차기 왕실동맹, 유가하락 수익을 한꺼번에 확보할 수 있는가?","미중 갈등에도 살아남는 양방향 자원판로와 빈 살만의 왕위 기반, 준비해 온 석유전쟁의 첫 대형 수익을 지급한다.","러시아와 손잡으면 서방제재 의심을 받고 중국 고위층에는 이익을 나눠야 하며 살만의 자식 세습·왕족 숙청은 실패하면 동맹 모두의 목숨을 위협한다.","살만이 처음의 분노를 거두고 불법 왕족자산을 국고로 환수한다는 숙청 논리를 받아들이면서 김민재의 어린 시절 인연이 사우디 왕위설계로 확장된다.","몽골 자원은 러시아·중국 두 길을 모두 얻고 태우는 사우디 숙청의 보이지 않는 설계자가 되며 OPEC 증산 발표 순간 금융타워의 유가 숏이 수익구간에 진입한다.","로만은 축구 인맥에서 러시아 지도부와 태우를 잇는 비밀 중개자로, 살만·빈 살만은 오랜 지인에서 왕위와 자산정보를 함께 맡기는 생존 동맹으로 바뀌며 천민정·강대위·한정훈은 왕족정보 작전팀이 된다.","태우는 중국 밖 러시아 수송로와 중국 장기계약을 함께 확보하고 사우디 왕위승계에 영향력을 가진 채 국제 유가전쟁을 실행하는 금융·정보 세력으로 올라선다.","러시아 의존과 제재위험, 중국 고위층 상납, 숙청 실패 가능성이 남고 유가폭락은 태우가 인수할 미국 에너지기업의 고용·부채까지 떠안기게 한다.","381화 유가와 셰일기업이 실제로 무너지자 미국 정부의 구조요청을 받아 헤스·체셔피크·가이아나 지분을 고르는 전쟁으로 넘어간다.","376화 로만과 비밀 수송로 협상이 시작되며 상대·장소가 러시아로 교체됨; 378~379화 살만의 태도 변화와 숙청 승인으로 관계가 왕위동맹으로 비가역 전환됨; 380화 OPEC 증산·공매도 실행이 준비 국면을 끝내고 381화 실물기업 인수전으로 연결됨","high"
"S2-A26","유가전쟁과 가이아나 인수","381","385","381","385","5","김민재·천민정·오바마·한정훈·헤스 경영진","태우 AI 연구소·백악관·가이아나·월가","천민정에게 훔친 AI의 신약효과를 줄이고 부작용을 늘리게 하며 금융사별 수익을 배분한다.","로보 미끼를 오염시키고 장기 성장재원을 만든다.라는 목표를 압박 속에서 결산하는가?","석유수익을 AI·신약·20년 투자로 환류한다.","기술오염의 윤리·법적 위험과 유가 반등 가능성이 있다. 이어 외국기업의 에너지 지배 우려와 가격 하락을 더 기다릴 필요가 있다.","오바마가 기업 참여를 설득하고 태우는 인수대상 결정권을 가진다.","태우는 돈·반도체·유전 세 기반을 동시에 키운다.","을이 되지 않으려 정부가 먼저 판을 만들게 한다.를 거쳐 공매도 현금이 실물산업 보상으로 보인다.","공매도 현금이 실물산업 보상으로 보인다.","헤스 인수·반도체 수요","헤스 가격·고용승계 협상이 열린다.","381화에서 전쟁 그리고 전쟁 (1)의 새 목표·상대·장소가 시작됨; 385화에서 석유 공매도 1회전를 닫고 헤스 인수·반도체 수요를 새로 엶","high"
"S2-A27","헤스 인수와 카노스의 타이밍","386","390","386","390","5","김민재·카노스·헤스 이사회·미국 정부","헤스 본사·월가·가이아나 유전","미국 긴급항공 지원까지 약속받고 이사회에 고용승계·적정 프리미엄을 제안한다.","헤스 큰 틀 인수계약을 끝낸다.라는 목표를 압박 속에서 결산하는가?","정부 압박을 헤스 고용·가격 협상 우위로 쓴다.","창업가문·경영진의 프리미엄 욕심과 친환경 이미지 충돌이 있다. 이어 헤스 실적은 최악이고 태우상사 자원부문도 대규모 적자다.","카노스가 400% 수익을 약속해 헤지펀드를 대거 끌어모은다.","태우는 공매도 세력에게 숨긴 초대형 호재를 장전한다.","무대응이 공격자의 자신감을 키운다.를 거쳐 1달러 거래가 가장 극적인 저점보상이다.","1달러 거래가 가장 극적인 저점보상이다.","가이아나 발견·헤스 반격","사우디 국왕 서거와 실제 유전발견이 남는다.","386화에서 타이밍 (1)의 새 목표·상대·장소가 시작됨; 390화에서 쉘 탐사철수를 닫고 가이아나 발견·헤스 반격를 새로 엶","high"
"S2-A28","가이아나 발견과 공매도 반격","391","395","391","395","5","김민재·빈 살만·카노스·퀀텀펀드","가이아나 유전·사우디·월가","유가 상승에 헤스 매물을 흡수하고 사우디에서 빈 살만의 국방장관 임명·왕세자 계획을 점검한다.","공매도 물량을 받고 빈 살만 숙청을 지원한다.라는 목표를 압박 속에서 결산하는가?","유가반등·왕실승계·유전발견을 한꺼번에 반격으로 쓴다.","새 국왕 체제 반발과 공매도 재공격이 있다. 이어 카노스는 통정거래 의혹을 제기하고 유동성으로 버틴다.","헤스가 폭등해 중소 펀드가 파산권에 들어간다.","공매도 제왕을 갖고 놀 국가·기업 연합이 완성된다.","숨긴 유전이 공개되는 순간이 반격의 쾌점이다.를 거쳐 사적 복수가 산업정책 정당성을 얻는다.","사적 복수가 산업정책 정당성을 얻는다.","헤스 공개매수·카노스 파멸","일주일 안에 공개매수 공시를 띄운다.","391화에서 반격 (1)의 새 목표·상대·장소가 시작됨; 395화에서 버크셔 설득를 닫고 헤스 공개매수·카노스 파멸를 새로 엶","high"
"S2-A29","공개매수와 카노스 갈취","396","400","396","400","5","김민재·카노스·한정훈·워런·조지","월가·헤스 공개매수 시장·덴마크","퀀텀·버크셔 지분 공개와 100% 프리미엄 공개매수를 발표해 카노스 회의를 붕괴시킨다.","헤지펀드 이탈과 3~15배 손실을 강제한다.라는 목표를 압박 속에서 결산하는가?","숏커버 가격을 폭발시켜 세력 자산을 갈취한다.","SEC 절차와 막대한 매수자금이 필요하다. 이어 사드 배치와 중국 공산권의 직접 보복 위험이 있다.","카노스는 월가의 사신으로 명성을 회복하고 한정훈은 부회장 교육을 받는다.","태우가 300배 수익 후보를 독점할 협상우위를 잡는다.","헤지펀드 파멸이 다음 국가급 공매도 자금이 된다.를 거쳐 트로이목마 장기복선이 실제 신약 매각으로 결실 난다.","트로이목마 장기복선이 실제 신약 매각으로 결실 난다.","신약 권리 인수·중국 공매도","김민재가 덴마크에서 계약서에 서명한다.","396화에서 갈취 (1)의 새 목표·상대·장소가 시작됨; 400화에서 로보 AI 절도 유도를 닫고 신약 권리 인수·중국 공매도를 새로 엶","high"
"S2-A30","유고빈 잭팟과 중국 숏","401","405","401","405","5","김민재·서정준·오용재·한정훈","덴마크 제약사·센트리언·중국 금융시장·삼진","14억 달러 개발비를 깎고 로열티 포함 조건으로 태우에 유리한 계약을 체결한 뒤 위장 소속으로 중국 공매도를 시작한다.","300배 가치 권리를 계약하고 중국 폭락을 실행한다.라는 목표를 압박 속에서 결산하는가?","실패 신약과 로열티를 묶어 원가 이하로 산다.","로보가 숨은 가치를 알아채거나 중국이 태우를 지목할 수 있다. 이어 정권교체 뒤 분식회계·200억 원 뇌물 수사가 가능하다.","오용재가 공장부지와 추후 보상까지 약속해 거래를 받는다.","비만치료제 잭팟이 코로나계열 연구 재원과 명분으로 전환된다.","라이벌 구조가 상호 생존보험으로 바뀐다.를 거쳐 수익 기대를 곧 감염병 준비비로 환류한다.","수익 기대를 곧 감염병 준비비로 환류한다.","메르스 치료·mRNA 기반","정부와 메르스 병상·치료 협상을 해야 한다.","401화에서 잭팟 (1)의 새 목표·상대·장소가 시작됨; 405화에서 유고빈 개발를 닫고 메르스 치료·mRNA 기반를 새로 엶","high"
"S2-A31","메르스 대응과 좋은 오해","406","410","406","410","5","김민재·서정준·정부 방역진·금융타워","센트리언 R&D센터·메르스 병동·금융타워","R&D센터를 비우고 음압실 20곳·이동식 병실을 자비로 설치해 정부의 메르스 전담 요청을 받는다.","태우병원에 음압실·의료진·데이터 체계를 만든다.라는 목표를 압박 속에서 결산하는가?","정권이 태우 충성을 오해하게 하며 방역 인프라를 선점한다.","수백억 원 비용과 의료진 차출 반발이 있다. 이어 중국 정부가 평가절하를 지속하고 타워 금융사가 이탈할 수 있다.","센트리언이 메르스 치료제 1차 임상에 성공한다.","태우는 단기 주가 대신 팬데믹 기술·거시수익을 선택한다.","100조 공매도보다 치료제 성공을 더 크게 반긴다.를 거쳐 기다림을 다음 위기 준비로 채운다.","기다림을 다음 위기 준비로 채운다.","유고빈·브렉시트","2~3월 브렉시트 작전 공개가 예정된다.","406화에서 좋은 오해 (1)의 새 목표·상대·장소가 시작됨; 410화에서 메르스 출시를 닫고 유고빈·브렉시트를 새로 엶","high"
"S2-A32","브렉시트·사드와 격변의 서막","411","415","411","415","5","김민재·최재석·트럼프·강준용","새만금·군산·미국 대선 캠프·중국 시장","서울 30% 지지를 계산하고 호남 공략용 새만금·군산 조선소에 10억 달러를 배치한다.","국민경제당 과반과 최재석 대선구도를 만든다.라는 목표를 압박 속에서 결산하는가?","산업투자로 수도권·영남·호남을 묶어 대권 기반을 만든다.","기업자금의 정치목적 의혹과 현재중공업 장명준 설득이 필요하다. 이어 트럼프 변덕과 비밀 정치개입 노출 위험이 있다.","트럼프가 김민재 말을 무게 있게 받아들이고 북한 정보전 인력이 작전에 붙는다.","바이오 잭팟이 이동기술의 다음 수확 씨앗으로 이어진다.","개인 격려와 시스템 여론전이 한 축으로 묶인다.를 거쳐 FDA 보상 뒤 새 제품실험을 즉시 연다.","FDA 보상 뒤 새 제품실험을 즉시 연다.","중국 서킷·자율주행","2016 중국 대폭락과 실차 실험이 시작된다.","411화에서 격변의 서막 (1)의 새 목표·상대·장소가 시작됨; 415화에서 유고빈 FDA를 닫고 중국 서킷·자율주행를 새로 엶","high"
"S2-A33","중국 폭락·ASML·50조 수확","416","420","416","420","5","김민재·오용재·최재석·이영한","중국 증시·반도체 공급망·국민경제당","미국 화물사까지 협업을 확대하고 중국 개장 한 시간 7%·700조 원 증발에도 주말까지 청산을 미룬다.","자율주행 정보를 모으며 중국 광기를 더 공격한다.라는 목표를 압박 속에서 결산하는가?","대규모 실차데이터와 중국 공매도 수익을 동시에 수확한다.","원격조종 사고와 늦은 숏커버 위험이 있다. 이어 해운사는 대마불사를 믿고 인수비용도 크다.","최재석 측이 해운·항구 정책을 국민경제당 공약으로 만들기로 한다.","국민경제당 과반과 태우 산업기반이 같은 투자로 강화된다.","중국 수확이 한국 구조조정 기회로 환류된다.를 거쳐 50조 수치가 총선판을 압도하는 결산이다.","50조 수치가 총선판을 압도하는 결산이다.","총선 50조 정책·PF 미끼","최재석이 세 정책을 공식 발표한다.","416화에서 수확의 시간 (1)의 새 목표·상대·장소가 시작됨; 420화에서 유고빈 초기입소문를 닫고 총선 50조 정책·PF 미끼를 새로 엶","high"
"S2-A34","총선 미끼와 대통령 하야 전야","421","425","421","425","5","김민재·최재석·장명준·이명걸","국민경제당·채권단·청와대·언론사","태우건설이 일단 수주한 뒤 타건설사에 나눌 구조를 숨기고 채권단 해운빅딜은 총선까지 기다린다.","민간 기업들이 PF와 공사를 먼저 요구하게 만든다.라는 목표를 압박 속에서 결산하는가?","정치적 관심을 건설·해운 빅딜 미끼로 사용한다.","정부는 민간빅딜을 지연시키고 태우 독점 비판이 생길 수 있다. 이어 선거는 끝났어도 대통령·기존 여당과 해운 채권단의 저항이 남아 있다.","장명준이 과거 도움을 갚겠다며 현재가 설득과 지분 매각에 협력한다.","총선 승리 국면이 곧 대통령 교체 국면으로 넘어간다.","총선 대승과 장명준의 상환 약속이 동시에 지급된다.를 거쳐 폭로가 추상적 비판이 아니라 조기대선 시간표를 만든다.","폭로가 추상적 비판이 아니라 조기대선 시간표를 만든다.","대통령 하야·60일 조기대선","최재석이 자진 하야안을 들고 청와대로 향한다.","421화에서 미끼 상품 (1)의 새 목표·상대·장소가 시작됨; 425화에서 총선 미끼작전를 닫고 대통령 하야·60일 조기대선를 새로 엶","high"
"S2-A35","대통령 하야·700조 도시·해운 통합","426","430","426","430","5","김민재·최재석·이영한·해운 채권단","청와대·반도체 도시·채권단 회의","탄핵은 국정 공백만 길어진다고 압박하고 동시에 6월 23일 브렉시트 국민투표 투자 준비를 유지한다.","최재석이 청와대 독대에서 자진 사퇴를 확정한다.라는 목표를 압박 속에서 결산하는가?","현직 대통령을 스스로 물러나게 하는 역대급 정치 전환을 지급한다.","대통령은 불명예스러운 하야보다 탄핵 심판을 원한다. 이어 700조 계획은 토지 수용·숙련인력 부족과 막대한 선투자를 감당해야 한다.","명동 자금 10조가 부지 재매입으로 돌아가고 고임금 장기 일자리가 전국 인력을 끌어들인다.","선거용 해운빅딜이 태우의 장기 글로벌 유통망으로 결산된다.","선취한 땅이 차익뿐 아니라 다음 구역의 투자원금이 된다.를 거쳐 기다린 대가가 부채·원가를 동시에 낮춘 통합 해운사로 지급된다.","기다린 대가가 부채·원가를 동시에 낮춘 통합 해운사로 지급된다.","대한타이어 승계·해운 카르텔 대응","대한타이어 주성재 회장이 승계 문제로 면담을 청한다.","426화에서 역대급 (1)의 새 목표·상대·장소가 시작됨; 430화에서 현재·현진 해운 인수를 닫고 대한타이어 승계·해운 카르텔 대응를 새로 엶","high"
"S2-A36","대한타이어와 사우디 왕자의 난","431","435","431","435","5","김민재·주성재·빈 살만·최재석·데이비드","대한타이어·사우디·한국 대선·미국 연구기관","태우 자동차계열이 전기차 타이어 개발 명목으로 2조 원 이상 투자하게 하고 사우디 숙청 대상 정보를 빈 살만에게 제공한다.","대한타이어 후계구도를 돕고 빈 살만의 권력 장악에 협력한다.라는 목표를 압박 속에서 결산하는가?","국내 승계 지원과 중동 권력동맹을 한 축으로 묶는 관계 보상을 약속한다.","승계 개입은 재벌 간 이해충돌을 낳고 사우디 왕자의 난은 실패 시 외교관계까지 위험하다. 이어 사드로 중국 보복이 예상되고 유전자 가위는 세 연구집단의 특허분쟁에 묶여 있다.","최재석 정부가 출범하고 김민재는 분쟁 당사자 모두를 사들이는 해법을 택한다.","권력교체 세 건이 금융·외교 자산으로 결산되고 다음 세계분쟁으로 넘어간다.","조기대선 승리라는 대형 보상 뒤 특허전이라는 새 난제가 열린다.를 거쳐 브렉시트 수익과 사우디 최상위 동맹이라는 이중 보상이 지급된다.","브렉시트 수익과 사우디 최상위 동맹이라는 이중 보상이 지급된다.","용선료 재협상·미중 무역전쟁","제리 왕이 스무 명의 선주를 이끌고 용선료 인하를 뒤집으러 온다.","431화에서 왕자의 난 (1)의 새 목표·상대·장소가 시작됨; 435화에서 브렉시트·사우디 왕자의 난를 닫고 용선료 재협상·미중 무역전쟁를 새로 엶","high"
"S2-A37","용선료·노보·해운동맹 재협상","436","440","436","440","5","김민재·제리 왕·러스·데이비드","태우해운 협상장·센트리언·미국 해운시장","5년치 선납을 제시한 뒤 태우가 이미 60만 TEU 자가선복을 갖췄다고 공개해 계약 파기 시 직접 운항하겠다고 압박한다.","기존 계약을 70% 낮추고 5년 장기계약까지 유리하게 묶는다.라는 목표를 압박 속에서 결산하는가?","상대의 담합을 선박 보유량으로 뒤집는 협상 쾌감을 약속한다.","선주들은 50% 인하만 받아들이며 공동전선을 유지하려 한다. 이어 다국가 소송비와 평판 손실이 크고 해운동맹도 통합사를 배척한다.","AI 기술절도 증거 때문에 노보 경영진이 오히려 패소와 배상 위험에 몰린다.","태우해운의 규모가 독립적인 글로벌 동맹 설계력으로 승격된다.","확실한 증거와 자금력으로 노보가 협상을 청할 처지가 된다.를 거쳐 노보 분쟁 종결과 세계 4위 선복량이 한 화에 확정된다.","노보 분쟁 종결과 세계 4위 선복량이 한 화에 확정된다.","미국 주도 해운동맹·유전자 가위 영입","데이비드는 유전자 가위 연구진까지 센트리언 방문으로 유도한다.","436화에서 재협상 (1)의 새 목표·상대·장소가 시작됨; 440화에서 노보 상호 소취하·해운 통합를 닫고 미국 주도 해운동맹·유전자 가위 영입를 새로 엶","high"
"S2-A38","유전자 가위와 미국 규제 활용","441","445","441","445","5","김민재·김진우·버클리·브로드 연구진·트럼프","센트리언·IIT·미국 대선 캠프·태우반도체","원격 이동 가능한 거점 주차장을 매입하게 하고 버클리·브로드 팀을 따로 초청해 mRNA와 돌연변이 연구시설을 여섯 시간 넘게 보여 준다.","전국 주차장을 확보하고 유전자 가위 연구진에게 센트리언 역량을 증명한다.라는 목표를 압박 속에서 결산하는가?","낡은 규제와 연구경쟁을 모두 선점자 자산으로 바꾸는 보상을 예고한다.","완전자율주행은 허가 전이고 양측 과학자들은 특허소송으로 서로를 불신한다. 이어 형사 혐의와 대학 조직의 압박 때문에 개인 제안만으로는 팀이 유지되지 않는다.","김진우가 태우를 적이 아닌 확실한 편으로 받아들이고 팀 전체가 합류한다.","미국 동맹 강화와 동시에 중국과의 기술전선이 내부로 선명해진다.","누명 구제와 연구팀 보존이 동시에 지급된다.를 거쳐 50억 달러 투자로 미국 우군을 사고 스파이의 실명까지 확보한다.","50억 달러 투자로 미국 우군을 사고 스파이의 실명까지 확보한다.","정영근 역정보·미중 기술전","정영근을 잡지 않고 조작 기술을 먹여 칭화에 역공한다.","441화에서 규제 활용 (1)의 새 목표·상대·장소가 시작됨; 445화에서 미국 해운투자 약속를 닫고 정영근 역정보·미중 기술전를 새로 엶","high"
"S2-A39","칭화 역정보와 해운 눈에는 눈","446","450","446","450","5","김민재·천민정·트럼프·머스크 경영진·스티브","태우반도체·백악관·글로벌 해운시장·애플 신사옥","천민정에게 접근 가능한 자료를 그럴듯하게 오염시키고 추가 스파이 전수조사와 연말 성과점검을 함께 지시한다.","칭화가 조작된 반도체 기술을 훔쳐 쓰게 만든다.라는 목표를 압박 속에서 결산하는가?","산업스파이를 체포하는 대신 더 큰 적에게 독을 먹이는 역정보 보상을 약속한다.","너무 노골적인 자료는 의심받고 실제 기술망까지 오염되면 태우가 손해를 본다. 이어 머스크는 핵심자산 양도를 꺼리고 비트코인은 이미 수백만 원대로 올라 조작세력이 붙었다.","자금압박 때문에 머스크가 태우의 조건을 진지하게 검토할 수밖에 없다.","회귀 초반의 기술동맹이 세계기업의 보호자 지위로 완성된다.","세계 1위사까지 먼저 찾아오게 만든 지위 보상이 지급된다.를 거쳐 사업 성과가 아니라 스티브의 신뢰라는 정서 보상이 중심을 차지한다.","사업 성과가 아니라 스티브의 신뢰라는 정서 보상이 중심을 차지한다.","미중 분쟁·알트코인 투자","금융타워에 비트코인보다 큰 알트코인 먹잇감을 공급한다.","446화에서 눈에는 눈 (1)의 새 목표·상대·장소가 시작됨; 450화에서 스티브·애플 동맹를 닫고 미중 분쟁·알트코인 투자를 새로 엶","high"
"S2-A40","이더리온과 북한 생존 변수","451","455","451","455","5","김민재·강대위·최재석·천민정","금융타워·태우반도체·말레이시아 공항","8달러인 이더리온을 금융타워가 매입해 시장조성자에게 빌려주고 강대위의 택시면허 100여 개를 활용해 노조 반대를 우회한다.","이더리온을 대량 확보하고 자율주행 실증구역을 넓힌다.라는 목표를 압박 속에서 결산하는가?","미래 천 배 상승 자산을 선점하면서 자율주행 규제에도 새 변수를 만드는 보상을 약속한다.","작은 알트코인 시장은 가격충격이 크고 자율주행 허용도로는 제한적이다. 이어 해외 암살현장 개입은 외교문제와 요원 사망을 부를 수 있다.","제거 대상이던 북한 2인자가 태우가 개입할 가치가 있는 생존카드로 재정의된다.","즉석 구출전이 장기 지정학 보험으로 안정화된다.","대통령 동맹이 비밀 해외작전을 맡길 신뢰로 지급된다.를 거쳐 강대위 생존과 비밀 유지가 구출 성공을 완결한다.","강대위 생존과 비밀 유지가 구출 성공을 완결한다.","칭화 독기술 반응·빈 살만 방한","숙청을 끝낸 빈 살만이 대규모 자본을 들고 방한한다.","451화에서 변수 창출 (1)의 새 목표·상대·장소가 시작됨; 455화에서 북한 장남 구출를 닫고 칭화 독기술 반응·빈 살만 방한를 새로 엶","high"
"S2-A41","사우디·국민연금 거대 자본","456","460","456","460","5","김민재·빈 살만·최재석·진동우","금융타워·청와대·게임시장·공연장 사업지","2천억 달러 펀드 중 절반 운용 요청은 거절하되 차기 프로젝트 공동투자를 약속하고 블랙홀·MC소프트를 추천한다.","사우디 자본을 직접 떠안지 않고 태우의 미래사업 우군으로 만든다.라는 목표를 압박 속에서 결산하는가?","왕자의 난 지원이 1천억 달러 운용 제안으로 돌아오는 초대형 관계 보상을 준다.","타국 국부자금 운용은 정치책임과 손실부담이 너무 크고 중국 시장도 불안하다. 이어 국민연금 손실은 즉시 정치공격이 되고 저유가 알래스카 투자도 당장은 비경제적이다.","흥행 가능성이 높은 게임과 규제완화된 유전이라는 두 저점자산이 운용 첫 카드로 선정된다.","국부·연금 자본의 장이 통신 인프라와 재벌 승계라는 다음 권력전으로 이동한다.","막연한 위탁안이 검증 가능한 첫 투자와 장기 포트폴리오로 구체화된다.를 거쳐 5년 6조 원 공사라는 물질 보상으로 거대자본 아크가 닫힌다.","5년 6조 원 공사라는 물질 보상으로 거대자본 아크가 닫힌다.","통신 1티어 승격·샤를로트 승계","글로벌 IT기업들이 태우의 반값 망사용료에 몰려든다.","456화에서 거대 자본 (1)의 새 목표·상대·장소가 시작됨; 460화에서 구형 공연장 규제완화를 닫고 통신 1티어 승격·샤를로트 승계를 새로 엶","high"
"S2-A42","통신·유전 지분 참여","461","465","461","465","5","김민재·이주영·손정우·트럼프","태우통신·백악관·알래스카·가이아나","경쟁 통신사의 방통위 제소는 여론압박으로 버티며 손정우에게 해저케이블 협력과 엔비디아 주식 담보형 투자·대출을 제안한다.","태우통신을 글로벌 1티어로 올리고 국제망을 직접 소유한다.라는 목표를 압박 속에서 결산하는가?","가격인하를 해저케이블·엔비디아 지분 같은 장기 인프라 자산으로 바꾸는 보상을 약속한다.","경쟁사들은 생태계 파괴를 주장하고 1티어 승격에는 다수 케이블·캐시서버가 필요하다. 이어 성급히 폭로하면 태우도 대규모 리콜과 공급차질을 맞을 수 있다.","일본 철강 데이터 조작이 자동차·비행기·로켓까지 번진 구조적 폭탄임이 드러난다.","지분 참여 전략이 에너지·금융·신기술 브랜드 전반의 선점 방식으로 굳어진다.","태우만 피해를 피하고 경쟁자에게 폭탄을 넘길 시간우위를 얻는다.를 거쳐 70% 유전지분과 코인 출구·메타버스 이미지라는 세 보상이 묶인다.","70% 유전지분과 코인 출구·메타버스 이미지라는 세 보상이 묶인다.","비트코인 하락작전·메타버스·코로나 대비","코로나 전 공급망을 대비해 화학·제약·소재 투자를 재배치한다.","461화에서 지분 참여 (1)의 새 목표·상대·장소가 시작됨; 465화에서 가이아나 지분 인수를 닫고 비트코인 하락작전·메타버스·코로나 대비를 새로 엶","high"
