"sequence","visible_label","title","start_line","end_line","entry_state","reader_promise","protagonist_goal","action","resistance_or_cost","turn_or_reveal","paid_reward","state_change_axis","state_change","ending_hook","closed_loops","opened_loops","arc_id","confidence"
"34","34화","연구소(4)","6343","6525","기술연구소는 특허팀 인력과 휴대폰 아이디어는 있지만 세계급 법률·디자인 인재가 없다.","3년 전 심은 장학생이 세계 정상 경력을 버리고 돌아오며 장기 사람 투자가 실제 기술 조직으로 결산된다.","박준일과 조나단을 영입해 미래 휴대폰 디자인을 특허로 봉쇄하고 성과보상 경쟁을 만든다.","윌머헤일의 IP변호사 박준일 등 해외 태우장학생을 귀국시키고 애플 디자이너 조나단에게 메시지패드 중간단계인 폴더·슬라이드·스마트폰 스케치를 보여 1년 합류를 약속받는다.","박준일은 파트너 승진 경력을 포기하고 조나단은 태우·SAVE 관계와 메시지패드 실패를 의심하며 기존 연구원과 외국인 사이 언어 장벽도 있다.","김민재가 SAVE 실소유와 애플 지분 20퍼센트를 공개하고 조나단의 미니멀리즘을 정확히 짚어 실패한 디자이너가 아닌 성공자로 돌려보내겠다고 설득한다.","세계급 특허변호사·조나단, 50명 가까운 국제 특허팀과 출원당 500만~3천만 원·수익 5~30퍼센트 제도를 얻는다.","인재·기술·조직 문화","태우장학재단의 지원자가 충성 인재로 돌아오고 연구소는 국적을 넘어 보너스·IP로 경쟁하는 미래제품 조직으로 변한다.","연구원들이 김민재의 방대한 폴더폰·스마트폰 아이디어를 노다지로 보고 먼저 특허를 잡으려 경쟁한다.","해외 장학생 회수; 조나단 영입","폴더폰 구현; 특허 선점; 조나단의 애플 금의환향","S1-A07","high"
"35","35화","최초의 폴더폰 (1)","6526","6684","박준일·조나단과 특허팀이 폴더폰 아이디어를 실제 명세서·디자인으로 바꾸기 시작한다.","내년 최초 폴더폰보다 먼저 접이식 특허·디자인·배터리·소프트웨어를 한 몸으로 완성한다.","미국 출원을 고속화하고 현재 태우가 못 만드는 핵심 기술을 외부 최고 인재와 돈으로 조달한다.","박준일이 윌머헤일의 링켄에게 연 200~1천 건 특허를 30퍼센트 수수료로 맡기고 조나단 디자인을 채택하며 소프트웨어는 해외, 배터리는 노벨급 연구진 성과로 해결한다.","접이식 배터리와 휴대폰 소프트웨어를 태우 내부에서 만들 수 없고 최초 출시까지 1년뿐이며 연구소 예산도 부족하다.","박준일의 첫 접이식 메커니즘 명세서가 하루 만에 나오고 링켄이 대량 일감을 위해 미국 출원을 밀어주며 조나단 디자인이 감성·실현성 논쟁을 연다.","주당 2~3건 이상 미국·한국 특허 출원 통로와 조나단의 완성도 높은 폴더 디자인, 연구소 전원의 특허 습관을 얻는다.","특허·기술·시간","연구소가 하청 기관에서 글로벌 IP 공장으로 바뀌고 제품 구현의 병목이 소프트웨어·배터리 두 축으로 좁혀진다.","김민재가 NEXT의 스티브 잡스와 손잡기 위해 미국행을 선언한다.","특허팀 출범·인센티브","스티브 잡스·NEXT 소프트웨어; 폴더폰 배터리; 최초 출시 경쟁","S1-A07","high"
"36","36화","최초의 폴더폰 (2)","6685","6859","김민재가 한 달 만에 미국으로 돌아와 SAVE·아마존·배터리 연구·NEXT를 한 일정에 묶는다.","외부 투자들이 서로 연결돼 최초 폴더폰의 핵심 부품과 창업자 동맹을 지급한다.","일본 파생을 정리하고 2차전지 상용화·스티브 잡스 협력을 확보한다.","제프리의 아마존 지분 49퍼센트와 지원을 재확인하고 구디너프에게 5억 달러 연구 성과·5퍼센트 지분을 주며 TDK 상용화를 계획한 뒤 데이비드가 잡은 채식식당 미팅에 나간다.","일본 주가가 한 달 6퍼센트만 내려 상대 기업들이 아직 절박하지 않고 배터리 시제품 월 30개 한계, 잡스의 애플 대주주 불신이 있다.","한정훈이 현금 120억 달러·애플·포드 지분 인수를 완료하고 구디너프가 3년 연구 끝 소형 2차전지 성과를 가져온다.","아마존 49퍼센트 지분 보호, 배터리 시제품·특허 지분, 스티브 잡스와 직접 협상 자리를 얻는다.","지분·기술·동맹","장학·투자·일본 파생의 각각 떨어진 준비가 폴더폰 부품·애플 미래·인터넷 사업으로 연결된다.","김민재가 잡스에게 애플 복귀를 돕겠다고 선언하고 미래 휴대폰 디자인을 꺼낸다.","일본 파생 1차 양도; 배터리 연구 3년","잡스 협력; TDK 기술; 폴더폰 소프트웨어","S1-A07","high"
"37","37화","최초의 폴더폰 (3)","6860","7040","스티브 잡스가 스마트폰·폴더폰 스케치를 보고 김민재의 애플 복귀 약속을 시험한다.","미래 애플의 핵심 설계자와 소프트웨어 소유권을 선점하고 구조조정 거인에게도 씨앗을 심는다.","NEXT로 폴더폰 OS를 만들고 잡스 이름을 총괄에 올리며 다이먼을 태우 구조조정 후보로 예약한다.","5천만 달러를 주고 폴더폰 소프트웨어 지분 80퍼센트를 확보하며 잡스에게 전권을 준 뒤 월가 일본 공격 분배회의에서 트래블러스 2인자 다이먼에게 독립하면 10년 내 더 큰 금융사를 만들어 주겠다고 한다.","잡스는 70퍼센트만 양보하려 하고 모든 기술을 자체 개발할 시간은 없으며 다이먼은 샌디 웨일에게 충성해 이직을 거부한다.","잡스가 NEXT 대표로 손을 잡고 다음에는 애플 대표로 만나자며, 김민재는 월가가 일본을 더 빨리 무너뜨릴 공동공격 구조도 만든다.","NEXT OS 80퍼센트와 잡스의 이름·총괄 역량, 다이먼 마음속 후계 배신 의심, 월가 일본 보호막을 얻는다.","기술 IP·인재·동맹","김민재는 폴더폰 핵심 소프트웨어를 태우와 별도로 소유하고 미래 태우 구조조정 책임자 후보까지 선점한다.","귀국 즉시 이선일이 김민재의 외환위기 동맹 제안을 받아들이겠다고 부른다.","잡스 협상; 월가 일본 분배","이선일 동맹 실행; 다이먼 이직; 폴더폰 제작","S1-A07","high"
"38","38화","최초의 폴더폰 (4)","7041","7213","광화문 곰 이선일이 손을 잡기로 했지만 김민재의 미래 정보가 명동보다 낫다는 증명이 필요하다.","한일은행·삼풍그룹 경고로 명동의 주식 수집력을 빌리고 가족에게 휴대폰 미래를 받아들이게 한다.","이선일의 태우전자 지분·회사채 15퍼센트를 모으고 김태중의 기술 중심 전환을 준비한다.","한일은행 대출 회수와 삼풍그룹 회사채·주식 처분을 지시한 뒤 대가로 이선일 보유 5퍼센트와 명동 전체 태우전자 지분 약 15퍼센트를 1,500억 원에 모아 달라고 한다.","은행·재계 15위 그룹 붕괴라는 말을 이선일이 쉽게 믿지 않고 삼풍 사고 정보를 이용한다는 감정 비용, 김태중 지분 30퍼센트 추가 상속이 필요하다.","CT의 한일은행 대주주 정보를 근거로 이선일이 믿기 시작하고 김민재는 올해 안 태우전자 사장이 될 성과로 폴더폰을 선택한다.","명동의 태우전자 지분 수집 약속·외환위기 정보 동맹과 김태중에게 휴대폰 시장 미끼를 던질 가족 대화를 얻는다.","지분·동맹·가족 인식","이선일은 김민재 정보로 명동 통일을, 김민재는 이선일 인맥으로 태우전자 지배력을 얻는 상호 의존 관계가 된다.","폴더폰이 잡스를 애플로 돌리고 김민재를 태우전자 사장에 앉힐 제품이라는 목표가 명시된다.","이선일 동맹 수락","태우전자 65퍼센트 지배 계획; 폴더폰 시제품; 삼풍·한일은행 검증","S1-A07","high"
"39","39화","최초의 폴더폰 (5)","7214","7390","후쿠다의 미래산업 보고서와 배터리·잡스·특허 준비가 갖춰졌지만 김태중에게 보일 실물이 없다.","돈으로 시간을 사 24일 만에 세계 최초급 폴더폰 시제품을 만들고 창업주의 기술관을 눈앞에서 바꾼다.","최소 기능 시제품을 최대한 빨리 완성해 휴대폰 사업과 기술·특허의 수익성을 김태중에게 승인받는다.","외주 단가를 60퍼센트 올리고 하루 단축마다 보너스를 걸어 한 달 요구를 24일로 줄이며, 통화·문자 폴더폰 두 대와 휴대폰 영업이익 보고서를 회장실에 가져간다.","맞춤 부품은 대량 주문 없이는 못 만들고 연구소 돈이 부족하며 첫 시제품은 통화·문자 외 기능이 빠져 있다.","구디너프 배터리가 최대 100시간을 버티고 잡스·조나단 디자인이 실물로 구현되자 김태중이 즉시 돈 되는 요물이라 인정한다.","24일 폴더폰 시제품, 50개 이상 출원·출시 때 200개 목표 특허, 김태중의 장하다는 칭찬과 30퍼센트 영업이익 관심을 얻는다.","기술·평판·가족 인정","연구소의 추상 계획이 창업주가 손에 쥔 실물 제품으로 바뀌고 기술을 사 쓰던 태우가 특허료를 받을 가능성이 열린다.","김민재가 자체 특허로 기술료를 상쇄하고 남에게 기술료를 받을 날이 온다고 김태중에게 말한다.","폴더폰 핵심기술·시제품 제작","상용화·양산 권한; 태우전자 사장·지분; 최초 출시 경쟁","S1-A07","high"
"40","40화","동상이몽 (1)","7391","7563","김태중은 폴더폰의 특허료와 15퍼센트 이익률은 인정하지만 전 계열사를 끌고 가는 대마불사 확장론을 굽히지 않는다.","조손의 경영관 충돌을 실제 휴대폰 사업권과 박진훈의 오판을 이용한 독립 실행권으로 바꾼다.","기술연구소가 폴더폰 개발·생산을 전담하도록 사람·공장·자금을 확보한다.","김태중에게 기술 중심 수익을 설득한 뒤 박진훈과 1년 성패 내기를 걸고 휴대폰 개발팀, 인천·부천 공장, 관련 부서 협조와 개발비를 요구한다.","김태중은 가전 전체 규모가 회사를 살린다고 믿고, 박진훈은 실패 책임을 김민재에게 씌워 후계자를 길들이려 한다.","박진훈이 이미 시제품이 있다는 사실을 모른 채 독박을 키우려고 김민재의 모든 요구를 수용한다.","태우전자 에이스와 장비·두 생산공장·자금을 사실상 백지위임받는다.","권한·조손관계·생산기반","김민재가 연구소장 직함을 넘어 독립 휴대폰 사업 책임자가 되고 김태중과의 경영 노선 차이는 공개 쟁점이 된다.","김민재가 더 받을 것이 있다며 박진훈의 함정을 역으로 털 준비를 한다.","시제품 승인; 연구소 독립성","1년 성패 내기; 양산 책임; 박진훈 축출","S1-A08","high"
"41","41화","동상이몽 (2)","7564","7753","박진훈은 실패 뒤 섭정을 노리며 자원 지원을 아끼지 않고, 이선일은 명동의 태우전자 주식을 모으고 있다.","상대가 내민 함정을 최정예 인력과 경영권 지분 축적으로 전환한다.","생산팀을 실력자로 채우고 태우전자 지배력에 필요한 명동 물량을 잠근다.","신상명세서로 태우전자 에이스 30명과 생산 현장형 이석준을 선발하고 인천 공장 라인 개조를 맡기는 한편 이선일에게 월가 명의 매수 계획을 전달한다.","학벌로 밀려난 현장 인력의 불신, 두 달 라인 개조, 이선일의 4천억 차입과 유동성 부족이 비용이다.","이석준과 공장 인력은 시제품을 본 뒤 두 달 내 라인 전환을 자신하고, 이선일은 삼풍·한일은행 종이를 넘겨 태우전자 물량을 이미 확보한다.","에이스 30명, 인천 생산파벌, 명동의 태우전자 지분·채권 매수망을 얻는다.","인재·생산·지분","실패를 기다리던 태우전자의 지원이 김민재 직속 인재와 지배지분으로 역전된다.","김민재가 이선일에게 한보를 포함해 외환위기 때 무너질 기업을 더 찍어 주기로 한다.","인력·장비 확보","한보 교환; 태우 계열사 지분 수집; 라인 개조","S1-A08","high"
"42","42화","동상이몽 (3)","7754","7933","이선일은 삼풍·한일은행 다음 교환 대상을 기다리고, 한정훈은 일본 기업 협상 결과를 보고한다.","외환위기 정보와 일본 파생 압박을 지분·배터리·특허로 바꾸고 한국의 MP3 창업자를 선점한다.","한보 위험을 명동에 넘기고 휴대폰 이후의 배터리·음원 기술 포트폴리오를 확보한다.","한보 제철 차입과 부도 시점을 설명하고, 한정훈에게 TDK 배터리 사업과 모바일·음향·영상 특허를 요구한 뒤 장학재단이 찾은 디지털케이스 황영철을 즉시 부른다.","일본 기업은 파생상품 손실을 줄이려 버티고, 황영철은 세계 최초 MP3 구상을 구현할 자금·생산·유통 기반이 없다.","한정훈이 SAVE 예상 이익을 400억 달러로 보고하고 TDK 인수 가능성을 열며, 황영철이 특허 공동소유 조건으로 1억 투자를 제안한다.","부도기업 교환 정보, TDK·특허 협상권, MP3 창업자와 첫 대면을 얻는다.","정보·기술·지분","휴대폰 한 제품의 양산전이 배터리와 디지털 음원 생태계 선점으로 넓어진다.","김민재가 황영철에게 시간을 끌지 않고 투자하겠다고 선언한다.","한보 위험 판단; 일본 협상 착수","디지털케이스 투자; MP3 특허; TDK 인수","S1-A08","high"
"43","43화","100억의 가치 (1)","7934","8120","황영철은 MP3 개발비 1억 원만 원하지만 김민재는 창업자와 특허의 장기 가치를 안다.","헐값 강탈이 아니라 공정한 대형 투자로 디지털케이스와 MP3 생태계의 우호 지분을 잠근다.","디지털케이스 49퍼센트와 MP3 관련 원천특허 경로를 확보한다.","개발비 10억·생산과 마케팅 전액 지원을 약속하고 98억 원에 지분 49퍼센트를 SAVE 명의로 매수한 뒤 데이비드를 프라운호퍼와 톰슨 멀티미디어로 보낸다.","황영철은 지나치게 좋은 조건과 경영권·특허 강탈을 의심하고, MP3 원천특허는 이미 프랑스 국영기업 톰슨으로 넘어갔다.","황영철이 우호지분·상호매각동의 조건으로 계약하고, 김태중의 100프랑 톰슨 인수 추진이 오히려 특허 매입 기회임을 깨닫는다.","100억 원으로 디지털케이스 49퍼센트와 황영철의 신뢰를 얻고 톰슨 특허 매수선을 연다.","지분·신뢰·원천기술","중소기업 아이디어가 SAVE의 자본·태우의 생산력과 결합하고, 태우의 위험한 대형 인수는 김민재의 선택적 기술 인수 기회로 분리된다.","데이비드에게 가격 불문 톰슨의 MP3 특허를 사 오라고 명령한다.","디지털케이스 투자 협상","톰슨 MP3 특허; 톰슨 2조6천억 부채 인수 위험","S1-A08","high"
"44","44화","100억의 가치 (2)","8121","8294","잡스가 계산기·메모·핀볼까지 넣은 폴더폰 소프트웨어를 끝냈고 생산 라인도 준비됐다.","발표 전 재고와 품질을 쌓아 시장 선점의 물량 우위를 만들고 다음 슬라이드폰까지 이어 간다.","10월 출시와 9월 독일 박람회를 겨냥해 인천·부천 공장을 3교대로 돌린다.","잡스에게 슬라이드폰과 미래 음악폰을 지시하고, 구철규 공장장에게 청정설비·좋은 식사·보너스를 제공해 두 공장 생산량을 하루 1천 대에서 1천5백 대로 늘린다.","공장장은 18만 대도 위험하다 보고 27만 대 재고를 악성재고로 우려하며, 박진훈은 휴대폰 시장 경쟁을 근거로 실패를 확신한다.","김민재가 모든 책임을 지겠다고 해 3교대를 관철하고 박진훈은 오히려 인력·돈을 더 지원해 손실 규모를 키우려 한다.","출시 전 약 27만 대 목표 재고, 개선된 공장 복지·청정 생산체계, 다음 슬라이드폰 개발 순서를 확보한다.","생산량·조직충성·제품 로드맵","시제품 단계가 대량양산과 연속 제품군 단계로 넘어가고 실패 책임도 김민재에게 집중된다.","박진훈 파벌은 폴더폰 실패 뒤 김민재를 증권으로 밀어낼 계획을 굳힌다.","폴더폰 SW 완성; 라인 개조","독일 박람회; 27만 대 판매; 슬라이드폰·음악폰","S1-A08","high"
"45","45화","100억의 가치 (3)","8295","8488","데이비드는 경영난의 톰슨 임원진을 파고들고, 한국에서는 삼풍백화점이 붕괴한다.","미래 참사의 피해를 줄이면서 원천기술과 정부 신뢰를 동시에 선점한다.","톰슨의 MP3·음향·영상 특허를 사고 태우건설·병원을 삼풍 구조에 먼저 투입한다.","로마네콩티와 사례금으로 톰슨 임원을 설득해 특허를 총 100억 원에 매입하고, 붕괴 소식 직후 대통령실과 조율해 크레인·중장비·의료진 전면 지원을 제안한다.","특허 대금 절반이 임원 사례금으로 들고, 정부 요청 전 민간 장비 투입은 혼선·공정 지연·정치적 오해 위험을 진다.","김민재가 현재건설보다 먼저 움직이면 구조·이미지·외환위기 때 정부관계 세 이익을 얻는다고 설득해 김태중의 전폭 지원 명령을 끌어낸다.","MP3 원천 및 음향·영상 특허 묶음, 대통령실의 감사와 태우의 구조 주도권을 얻는다.","기술 IP·공공신뢰·정부관계","미래 지식이 돈벌이뿐 아니라 실제 사망자를 줄이는 개입으로 처음 크게 나타나고 태우의 국민기업 이미지를 준비한다.","재난본부가 태우건설을 공식 호출하고 김민재는 이선일에게 삼풍 예측의 결산을 보여 주러 간다.","톰슨 특허 매입","삼풍 구조 성과; 정부 관계; 이선일 신뢰","S1-A08","high"
"46","46화","100억의 가치 (4)","8489","8672","삼풍 붕괴로 김민재의 경고가 적중해 이선일의 신뢰가 굳고 태우는 구조 현장을 주도한다.","명동 동맹·국민기업 평판·태우전자 사장 도전이라는 세 보상으로 위기 개입을 결산한다.","이선일의 외환위기 생존 자금을 키우고 폴더폰 성공 시 태우전자 개혁권을 요구할 발판을 만든다.","이선일에게 마이크로소프트 주식과 달러 상승의 이중 수익을 알려 주고, 김태중에게 즉시 정부 특혜를 청하지 말자고 한 뒤 강인식에게 박진훈의 횡령·비자금·부동산 증거 수집을 지시한다.","김태중은 구조 보상으로 새 사업을 원하고, 27만 대 재고 실패 시 후계 권위가 무너지며 박진훈 증거는 아직 구속 수준이 아니다.","태우 지원으로 수습 기간과 사망자가 전생의 절반 수준으로 줄고 대통령이 직접 감사하며 국민그룹 호칭이 생긴다.","이선일의 완전한 신뢰, 마이크로소프트·달러 투자선, 김태중에게 태우전자 사장 욕심 공개, 박진훈 비리 파일을 얻는다.","평판·동맹·후계지위","재난 구호가 정부·국민의 신뢰로 결산되고 폴더폰 성공의 보상 목표가 태우전자 사장으로 명문화된다.","9월 독일 가전박람회를 김민재 성공과 박진훈 몰락의 동시 신호탄으로 정한다.","삼풍 구조; 명동 예측 검증","독일 박람회; 이노폰 판매; 박진훈 축출","S1-A08","high"
"47","47화","가전 박람회 (1)","8673","8861","인지도가 약한 태우 폴더폰은 독일 가전박람회에서 삼진·일본 기업의 로비와 자리 경쟁을 뚫어야 한다.","잡스의 복귀작이라는 서사와 완성품 시연으로 이노폰을 세계 시장의 주인공으로 만든다.","중앙 부스·발표 무대를 확보하고 미국·유럽 바이어의 주문을 끌어낸다.","데이비드가 운영위원회를 접대해 잡스 전용 중앙 부스를 만들고, 잡스가 접이식 디자인·전화번호부·계산기·메모·달력·100시간 배터리를 시연하며 이노폰이라 명명한다.","태우전자 자체 인지도와 기술 평가는 낮고 기술연구소에는 영업팀도 없어 김민재가 직접 바이어를 상대해야 한다.","잡스가 폴더폰을 여는 순간 기자·관중이 몰리고 별도 부스가 몸싸움이 날 만큼 붐비며 해외 바이어가 대량구매 미팅을 요청한다.","이노폰 세계 공개, 중앙 부스 흥행, 미국·유럽 주문 상담과 잡스 복귀 서사를 얻는다.","제품평판·시장·인재명예","비밀 양산 제품이 세계 언론과 바이어가 확인한 혁신 상품으로 바뀐다.","영업조직 없는 김민재 앞에 여러 대륙 바이어 협상이 한꺼번에 쏟아진다.","박람회 무대 확보; 이노폰 공개","해외 주문; 판매량; 경쟁사 대응","S1-A09","high"
"48","48화","가전 박람회 (2)","8862","9027","모토로라는 4개월 뒤 스타텍을 내려다 이노폰의 선출시와 선행 특허에 비상이 걸린다.","시장 선점과 특허 우위를 실주문·내부 발언권으로 환전한다.","국내외 판매망을 잠그고 사장단 앞에서 태우전자의 낡은 기술경영을 공개 공격한다.","모토로라 조사와 잡스의 CES 재등판 약속을 지켜보며 해외 바이어 계약을 진행하고, 귀국 사장단 회의에서 이노폰의 높은 이익률·판매망을 근거로 박진훈에게 연구비 성과를 따진다.","모토로라는 더 나은 스타텍을 자신하고, 박진훈은 소프트웨어 로열티·낮은 태우 유통 인지도를 들어 사업을 깎아내린다.","태우가 폴더폰 특허를 먼저 잡아 모토로라가 공격할수록 스타텍이 위험해지고, 이노폰 부스와 태우전자 부스의 관객 차이가 김민재의 비판을 증명한다.","선행 폴더폰 특허의 방패, 만 단위 판매 접점, 박진훈을 공개 반박할 성과 정당성을 얻는다.","시장지위·특허·내부권력","외부 혁신 평판이 태우 내부 권력투쟁의 실증 자료로 환전된다.","김민재가 사장단 회의에서 박진훈을 노골적으로 물어뜯기 시작한다.","이노폰 세계 흥행","박진훈 반격; CES; 이노폰 실판매","S1-A09","high"
"49","49화","가전 박람회 (3)","9028","9209","회의에서 모욕당한 박진훈은 우성일 부사장에게 이노폰 결함을 언론에 흘리라고 명령한다.","내부 스파이의 공격을 역정보와 약점 장악으로 되받아 박진훈 파벌을 안에서 무너뜨린다.","허위 결함 정보가 박진훈에게 도달하게 만들고 현장 연락책 조 차장을 자기 패로 전환한다.","개발팀 접촉을 시도한 조 차장의 움직임을 미리 감시하고 파티에서 거짓 문제 자료를 넘긴 뒤 사진·녹취 증거와 준비한 파일로 그를 압박해 우성일에게 전달하게 한다.","조 차장은 승진 욕심으로 박진훈 편에 서고, 허위 보도가 출시 전 이노폰 신뢰를 실제로 훼손할 수 있다.","김민재가 배신을 이미 예상해 거짓 자료·감시·살길을 한 세트로 준비했고 조 차장이 죽는 시늉까지 약속하며 굴복한다.","우성일·박진훈으로 이어지는 역정보 통로, 조 차장의 약점과 강제 충성을 얻는다.","정보우위·내부관계·권력","박진훈의 비밀 공격 통로가 김민재가 통제하는 함정으로 바뀐다.","허위 결함 자료가 언론에 실리면 공개 반박과 박진훈 축출을 동시에 실행할 수 있다.","박진훈 공개 압박","허위기사 역공; 우성일 전향; 박진훈 퇴장","S1-A09","high"
"50","50화","거짓 정보 (1)","9210","9397","이노폰을 박진훈의 허위정보에서 지켜야 하는 상태","내부 배신을 판매·권한으로 뒤집는 보상","이노폰을 지키고 박진훈을 축출한다: 박진훈이 거짓 결함 자료를 기자에게 넘기자 강인식이 사진·녹취를 확보하고 김민재가 3국 공개 시연을 준비한다","박진훈이 거짓 결함 자료를 기자에게 넘기자 강인식이 사진·녹취를 확보하고 김민재가 3국 공개 시연을 준비한다","박진훈 파벌·언론·생산 부족이 압박한다","허위기사가 1면에 실리지만 SAVE 반박자료와 보도 공작 전달 증거를 선점한다","허위기사가 1면에 실리지만 SAVE 반박자료와 보도 공작 전달 증거를 선점한다","시장·지분·내부권력","이노폰 성공과 태우전자 주도권이 김민재 쪽으로 이동한다","타임스퀘어·강남·독일에서 이노폰 1천 대 이상을 체험시키고 우성일과 박 기자를 박진훈 고발 증인으로 돌린다","박진훈이 거짓 결함 자료를 기자에게 넘기자 강인식이 사진·녹취를 확보하고 김민재가 3국 공개 시연을 준비한다의 당면 실행","타임스퀘어·강남·독일에서 이노폰 1천 대 이상을 체험시키고 우성일과 박 기자를 박진훈 고발 증인으로 돌린다","S1-A09","high"
"51","51화","거짓 정보 (2)","9398","9578","이노폰을 박진훈의 허위정보에서 지켜야 하는 상태","내부 배신을 판매·권한으로 뒤집는 보상","이노폰을 지키고 박진훈을 축출한다: 타임스퀘어·강남·독일에서 이노폰 1천 대 이상을 체험시키고 우성일과 박 기자를 박진훈 고발 증인으로 돌린다","타임스퀘어·강남·독일에서 이노폰 1천 대 이상을 체험시키고 우성일과 박 기자를 박진훈 고발 증인으로 돌린다","박진훈 파벌·언론·생산 부족이 압박한다","허위보도를 세계 광고로 바꾸고 박진훈 파벌 12명을 포섭할 통로를 얻는다","허위보도를 세계 광고로 바꾸고 박진훈 파벌 12명을 포섭할 통로를 얻는다","시장·지분·내부권력","이노폰 성공과 태우전자 주도권이 김민재 쪽으로 이동한다","정정기사 뒤 이노폰 30만 대를 즉시 팔고 미국 30만·유럽 10만·한국 10만 주문 속에 박진훈을 축출한다","타임스퀘어·강남·독일에서 이노폰 1천 대 이상을 체험시키고 우성일과 박 기자를 박진훈 고발 증인으로 돌린다의 당면 실행","정정기사 뒤 이노폰 30만 대를 즉시 팔고 미국 30만·유럽 10만·한국 10만 주문 속에 박진훈을 축출한다","S1-A09","high"
"52","52화","거짓 정보 (3)","9579","9758","이노폰을 박진훈의 허위정보에서 지켜야 하는 상태","내부 배신을 판매·권한으로 뒤집는 보상","이노폰을 지키고 박진훈을 축출한다: 정정기사 뒤 이노폰 30만 대를 즉시 팔고 미국 30만·유럽 10만·한국 10만 주문 속에 박진훈을 축출한다","정정기사 뒤 이노폰 30만 대를 즉시 팔고 미국 30만·유럽 10만·한국 10만 주문 속에 박진훈을 축출한다","박진훈 파벌·언론·생산 부족이 압박한다","월 10만 대 이상 수요와 태우전자 사장 추천을 받고 지분까지 요구한다","월 10만 대 이상 수요와 태우전자 사장 추천을 받고 지분까지 요구한다","시장·지분·내부권력","이노폰 성공과 태우전자 주도권이 김민재 쪽으로 이동한다","김태중에게 태우전자 지분 상속을 받아 사장단 만장일치로 20대 초반 태우전자 사장에 취임한다","정정기사 뒤 이노폰 30만 대를 즉시 팔고 미국 30만·유럽 10만·한국 10만 주문 속에 박진훈을 축출한다의 당면 실행","김태중에게 태우전자 지분 상속을 받아 사장단 만장일치로 20대 초반 태우전자 사장에 취임한다","S1-A09","high"
"53","53화","주인이 되다 (1)","9759","9940","태우전자 사장·지분으로 그룹 구조를 바꾸는 상태","애플·다이먼까지 경영 지렛대로 얻는 보상","경영권과 SAVE 인재로 구조조정 판을 연다: 김태중에게 태우전자 지분 상속을 받아 사장단 만장일치로 20대 초반 태우전자 사장에 취임한다","김태중에게 태우전자 지분 상속을 받아 사장단 만장일치로 20대 초반 태우전자 사장에 취임한다","취약한 지분·내부 스파이·김태중의 확장이 압박한다","태우전자 직위·지배지분과 세계 1위 전자회사 개혁 권한을 얻는다","태우전자 직위·지배지분과 세계 1위 전자회사 개혁 권한을 얻는다","지분·직위·조직","전자 경영권과 외부 구조조정력이 김민재에게 집중된다","첫 출근에 공장 세 곳 전환·불량품 전면교환·직원 1천5백 명 능력 재배치를 지시한다","김태중에게 태우전자 지분 상속을 받아 사장단 만장일치로 20대 초반 태우전자 사장에 취임한다의 당면 실행","첫 출근에 공장 세 곳 전환·불량품 전면교환·직원 1천5백 명 능력 재배치를 지시한다","S1-A10","high"
"54","54화","주인이 되다 (2)","9941","10126","태우전자 사장·지분으로 그룹 구조를 바꾸는 상태","애플·다이먼까지 경영 지렛대로 얻는 보상","경영권과 SAVE 인재로 구조조정 판을 연다: 첫 출근에 공장 세 곳 전환·불량품 전면교환·직원 1천5백 명 능력 재배치를 지시한다","첫 출근에 공장 세 곳 전환·불량품 전면교환·직원 1천5백 명 능력 재배치를 지시한다","취약한 지분·내부 스파이·김태중의 확장이 압박한다","생산·인사 전권을 행사하다 중국 화이텐 소속 산업스파이를 찾아낸다","생산·인사 전권을 행사하다 중국 화이텐 소속 산업스파이를 찾아낸다","지분·직위·조직","전자 경영권과 외부 구조조정력이 김민재에게 집중된다","강인식이 산업스파이 계좌·신축아파트 증거를 잡고 김민재가 500명 이상을 적성에 맞게 재배치한다","첫 출근에 공장 세 곳 전환·불량품 전면교환·직원 1천5백 명 능력 재배치를 지시한다의 당면 실행","강인식이 산업스파이 계좌·신축아파트 증거를 잡고 김민재가 500명 이상을 적성에 맞게 재배치한다","S1-A10","high"
"55","55화","주인이 되다 (3)","10127","10326","태우전자 사장·지분으로 그룹 구조를 바꾸는 상태","애플·다이먼까지 경영 지렛대로 얻는 보상","경영권과 SAVE 인재로 구조조정 판을 연다: 강인식이 산업스파이 계좌·신축아파트 증거를 잡고 김민재가 500명 이상을 적성에 맞게 재배치한다","강인식이 산업스파이 계좌·신축아파트 증거를 잡고 김민재가 500명 이상을 적성에 맞게 재배치한다","취약한 지분·내부 스파이·김태중의 확장이 압박한다","중국 유출선을 끊고 샌디 웨일과 다이먼의 결별이 앞당겨진다","중국 유출선을 끊고 샌디 웨일과 다이먼의 결별이 앞당겨진다","지분·직위·조직","전자 경영권과 외부 구조조정력이 김민재에게 집중된다","격분한 다이먼에게 독립 금융회사와 전권을 약속해 영입하고 애플 이사회에 잡스 복귀안을 올린다","강인식이 산업스파이 계좌·신축아파트 증거를 잡고 김민재가 500명 이상을 적성에 맞게 재배치한다의 당면 실행","격분한 다이먼에게 독립 금융회사와 전권을 약속해 영입하고 애플 이사회에 잡스 복귀안을 올린다","S1-A10","high"
