"sequence","visible_label","arc_id","arc_phase","concrete_event","tension_1_10","reward_1_10","hook_1_10","information_weight","action_weight","relationship_weight","emotion_weight","material_or_status_weight","pacing_note"
"566","566","S3-A05","압박","대통령 회의에서 원전·레거시칩 증산을 밀고 태우상사가 모든 선박을 사게 한다; 한국이 팬데믹 뒤 에너지·반도체·물류 허브가 될 기반을 갖춘다","7","6","7","4","3","3","2","4","압박 구간. 한국이 팬데믹 뒤 에너지·반도체·물류 허브가 될 기반을 갖춘다; 다음 압력은 최재석과 일본 의료봉쇄·개도국 저가백신·한국 G7 진입을 묶는다"
"567","567","S3-A05","전환","최재석과 일본 의료봉쇄·개도국 저가백신·한국 G7 진입을 묶는다; 방역 우위가 일본 항복과 국가 위상 상승의 교환조건이 된다","8","6","8","4","3","3","2","4","전환 구간. 방역 우위가 일본 항복과 국가 위상 상승의 교환조건이 된다; 다음 압력은 의료붕괴 일본의 비밀 요청을 받고 호주 회담에서 G7 지지를 요구하기로 한다"
"568","568","S3-A05","전환","의료붕괴 일본의 비밀 요청을 받고 호주 회담에서 G7 지지를 요구하기로 한다; 구조 요청이 장기 외교 보상으로 전환될 협상장이 열린다","9","8","9","4","3","3","2","4","전환 구간. 구조 요청이 장기 외교 보상으로 전환될 협상장이 열린다; 다음 압력은 멜버른에서 손정우·다이키요에게 방역물자와 20조 엔 자산 인수를 제안한다"
"569","569","S3-A05","결산","멜버른에서 손정우·다이키요에게 방역물자와 20조 엔 자산 인수를 제안한다; 일본의 나쁜 자산을 미래자산으로 사고 한국 G7 지지를 받아낸다","8","7","8","4","3","3","2","4","결산 구간. 일본의 나쁜 자산을 미래자산으로 사고 한국 G7 지지를 받아낸다; 다음 압력은 일본이 조건을 수락하고 센트리언 백신의 FDA 승인이 도착한다"
"570","570","S3-A05","결산","일본이 조건을 수락하고 센트리언 백신의 FDA 승인이 도착한다; 한일 의료전과 백신 개발이 동시에 실물 승리로 결산된다","8","9","8","4","3","3","2","4","결산 구간. 한일 의료전과 백신 개발이 동시에 실물 승리로 결산된다; 다음 압력은 한국·FDA 백신 승인을 발표하고 일본에도 물자를 공급한다"
"571","571","S3-A05","진입","한국·FDA 백신 승인을 발표하고 일본에도 물자를 공급한다; 센트리언이 세계적 제약사와 국가 브랜드의 핵심으로 올라선다","5","5","7","4","3","3","2","5","진입 구간. 센트리언이 세계적 제약사와 국가 브랜드의 핵심으로 올라선다; 다음 압력은 4월 20일 WTI 마이너스 가격에서 원유를 받아 돈까지 받고 곧바로 롱으로 전환한다"
"572","572","S3-A05","진입","4월 20일 WTI 마이너스 가격에서 원유를 받아 돈까지 받고 곧바로 롱으로 전환한다; 회귀 지식이 역사적 유가 바닥에서 최대 금융 보상으로 결산된다","5","5","7","4","3","3","2","5","진입 구간. 회귀 지식이 역사적 유가 바닥에서 최대 금융 보상으로 결산된다; 다음 압력은 베이징에서 리강에게 중국 백신합작 80대20과 파벌 이익을 제시한다"
"573","573","S3-A05","상승","베이징에서 리강에게 중국 백신합작 80대20과 파벌 이익을 제시한다; 기술은 지키면서 중국 동부시장과 정치 안전장치를 얻는다","6","6","7","4","3","3","2","5","상승 구간. 기술은 지키면서 중국 동부시장과 정치 안전장치를 얻는다; 다음 압력은 무인택시·HBM·일본 슈퍼앱을 점검하고 아프리카 광물 협상안을 만든다"
"574","574","S3-A05","상승","무인택시·HBM·일본 슈퍼앱을 점검하고 아프리카 광물 협상안을 만든다; 팬데믹 수익이 미래기술과 자원 확보로 재배치된다","6","6","7","4","3","3","2","5","상승 구간. 팬데믹 수익이 미래기술과 자원 확보로 재배치된다; 다음 압력은 아프리카연합에 인프라·자립·백신을 주고 장기 광물권을 받는다"
"575","575","S3-A05","압박","아프리카연합에 인프라·자립·백신을 주고 장기 광물권을 받는다; 겉으로는 글로벌 호구지만 실제로는 전략자원을 선점한다","7","6","7","4","3","3","2","5","압박 구간. 겉으로는 글로벌 호구지만 실제로는 전략자원을 선점한다; 다음 압력은 EU의 백신 생산·수출 봉쇄를 아프리카연합 규탄과 충전·독점규제 협상으로 되받는다"
"576","576","S3-A05","압박","EU의 백신 생산·수출 봉쇄를 아프리카연합 규탄과 충전·독점규제 협상으로 되받는다; 유럽이 먼저 태우에 양보안을 들고 오게 된다","7","6","7","4","3","3","2","5","압박 구간. 유럽이 먼저 태우에 양보안을 들고 오게 된다; 다음 압력은 EU에 1달러 위탁생산을 허용하고 공공재 이미지를 앞세운다"
"577","577","S3-A05","전환","EU에 1달러 위탁생산을 허용하고 공공재 이미지를 앞세운다; 생산비 부담을 넘기면서 유럽시장·정책 호의를 함께 얻는다","8","7","8","4","3","3","2","5","전환 구간. 생산비 부담을 넘기면서 유럽시장·정책 호의를 함께 얻는다; 다음 압력은 부양금이 증시로 몰릴 것을 보고 베릴을 개인투자자 영웅으로 키워 게임스핀을 겨냥한다"
"578","578","S3-A05","전환","부양금이 증시로 몰릴 것을 보고 베릴을 개인투자자 영웅으로 키워 게임스핀을 겨냥한다; 헤지펀드와 맞설 대중 자금·서사의 점화장치가 생긴다","8","7","8","4","3","3","2","5","전환 구간. 헤지펀드와 맞설 대중 자금·서사의 점화장치가 생긴다; 다음 압력은 태우가 보유한 게임스핀 300만 주를 바탕으로 베릴의 매수 캠페인을 확산한다"
"579","579","S3-A05","결산","태우가 보유한 게임스핀 300만 주를 바탕으로 베릴의 매수 캠페인을 확산한다; 소액투자자 결집과 주가 상승이 실제 시장세력으로 변한다","8","7","8","4","3","3","2","5","결산 구간. 소액투자자 결집과 주가 상승이 실제 시장세력으로 변한다; 다음 압력은 한국의 G11 초청안 대신 독립된 G8·G9 위상을 요구하고 백신외교를 밀어붙인다"
"580","580","S3-A05","결산","한국의 G11 초청안 대신 독립된 G8·G9 위상을 요구하고 백신외교를 밀어붙인다; 팬데믹 대응 성과가 국제클럽 재편 요구로 올라간다","8","9","8","4","3","3","2","5","결산 구간. 팬데믹 대응 성과가 국제클럽 재편 요구로 올라간다; 다음 압력은 헬리콥터 머니 속 베릴 100만 구독자와 게임스핀 8달러 상승을 확인한다"
"581","581","S3-A06","진입","헬리콥터 머니 속 베릴 100만 구독자와 게임스핀 8달러 상승을 확인한다; 개미투자 반란이 일회성 홍보가 아닌 시장사건으로 커진다","5","4","7","4","3","3","2","5","진입 구간. 개미투자 반란이 일회성 홍보가 아닌 시장사건으로 커진다; 다음 압력은 삼진바이오 오용재에게 불리한 백신 위탁생산을 맡기고 레거시칩 정보를 보상한다"
"582","582","S3-A06","진입","삼진바이오 오용재에게 불리한 백신 위탁생산을 맡기고 레거시칩 정보를 보상한다; 국내 생산동맹과 반도체 선행이익을 맞교환한다","5","4","7","4","3","3","2","5","진입 구간. 국내 생산동맹과 반도체 선행이익을 맞교환한다; 다음 압력은 게임스핀 200~370달러 전투와 로빈후드 제한에 한국 개미까지 합류시킨다"
"583","583","S3-A06","상승","게임스핀 200~370달러 전투와 로빈후드 제한에 한국 개미까지 합류시킨다; 헤지펀드가 수백억 달러를 잃고 베릴은 300만 영웅이 된다","6","5","7","4","3","3","2","5","상승 구간. 헤지펀드가 수백억 달러를 잃고 베릴은 300만 영웅이 된다; 다음 압력은 3억 명 접종·변이 샘플을 확인하고 미국 칩수출 제한을 이용해 인텔 NAND를 노린다"
"584","584","S3-A06","상승","3억 명 접종·변이 샘플을 확인하고 미국 칩수출 제한을 이용해 인텔 NAND를 노린다; 백신 패권에서 반도체 자산 인수로 보상축이 이동한다","6","6","7","4","3","3","2","5","상승 구간. 백신 패권에서 반도체 자산 인수로 보상축이 이동한다; 다음 압력은 바이든에게 중국 팹 4년 유예를 얻고 밥 스완과 NAND 75억 달러 매입을 합의한다"
"585","585","S3-A06","압박","바이든에게 중국 팹 4년 유예를 얻고 밥 스완과 NAND 75억 달러 매입을 합의한다; 저평가 메모리 자산과 중국 생산시간을 동시에 확보한다","7","7","7","4","3","3","2","5","압박 구간. 저평가 메모리 자산과 중국 생산시간을 동시에 확보한다; 다음 압력은 머스크와 미·EU·한국 전기차 동맹·충전표준을 만든다"
"586","586","S3-A06","압박","머스크와 미·EU·한국 전기차 동맹·충전표준을 만든다; 칩 부족을 경쟁사 배제가 아닌 태우 표준 확장의 지렛대로 쓴다","7","6","7","4","3","3","2","5","압박 구간. 칩 부족을 경쟁사 배제가 아닌 태우 표준 확장의 지렛대로 쓴다; 다음 압력은 NAND를 AI 저장장치로 재정의하고 웨이·천민정에게 초대형 데이터센터를 맡긴다"
"587","587","S3-A06","전환","NAND를 AI 저장장치로 재정의하고 웨이·천민정에게 초대형 데이터센터를 맡긴다; 한 부회장이 우려한 60~70조 투자가 다음 부의 원천으로 승인된다","8","6","8","4","3","3","2","5","전환 구간. 한 부회장이 우려한 60~70조 투자가 다음 부의 원천으로 승인된다; 다음 압력은 센트리언 실적·변이백신·비만약·병원AI를 점검하고 중국 유휴 장비를 인도·베트남으로 빼낸다"
"588","588","S3-A06","전환","센트리언 실적·변이백신·비만약·병원AI를 점검하고 중국 유휴 장비를 인도·베트남으로 빼낸다; 방역 보상과 중국 보조금이 새 생산기지의 기술·장비가 된다","8","8","8","4","3","3","2","5","전환 구간. 방역 보상과 중국 보조금이 새 생산기지의 기술·장비가 된다; 다음 압력은 CIA의 북한 백신 100만~2천만 회분 요청을 받아 장남 생존선을 조사한다"
"589","589","S3-A06","결산","CIA의 북한 백신 100만~2천만 회분 요청을 받아 장남 생존선을 조사한다; 직접 개입 없이 북한 권력 변수를 시험할 통로가 열린다","8","7","9","4","3","3","2","5","결산 구간. 직접 개입 없이 북한 권력 변수를 시험할 통로가 열린다; 다음 압력은 이준수가 중국 보조금 팹 장비를 암호화폐로 태우에 넘기게 한다"
"590","590","S3-A06","결산","이준수가 중국 보조금 팹 장비를 암호화폐로 태우에 넘기게 한다; 원수의 가짜사업과 중국 지원금이 태우의 실제 설비로 환수된다","8","8","8","4","3","3","2","5","결산 구간. 원수의 가짜사업과 중국 지원금이 태우의 실제 설비로 환수된다; 다음 압력은 최재석 우세와 연기된 G7을 점검하고 EU의 차량용칩 요구를 협상 카드로 삼는다"
"591","591","S3-A06","진입","최재석 우세와 연기된 G7을 점검하고 EU의 차량용칩 요구를 협상 카드로 삼는다; 국가 위상과 반도체 공급을 교환할 다자협상 문이 열린다","5","4","8","4","3","3","2","4","진입 구간. 국가 위상과 반도체 공급을 교환할 다자협상 문이 열린다; 다음 압력은 유럽·미국·한국 기업을 GDC로 묶고 칩·배터리·충전망을 조건부 공급한다"
"592","592","S3-A06","진입","유럽·미국·한국 기업을 GDC로 묶고 칩·배터리·충전망을 조건부 공급한다; 태우 기술이 서방 산업동맹의 가입권이 된다","5","4","7","4","3","3","2","4","진입 구간. 태우 기술이 서방 산업동맹의 가입권이 된다; 다음 압력은 G7 화상회의에서 한국·호주를 포함한 G7+를 만들고 변이백신을 추가 카드로 낸다"
"593","593","S3-A06","상승","G7 화상회의에서 한국·호주를 포함한 G7+를 만들고 변이백신을 추가 카드로 낸다; 오래 준비한 G7 진입 약속이 실제 국제 지위로 결산된다","6","6","7","4","3","3","2","4","상승 구간. 오래 준비한 G7 진입 약속이 실제 국제 지위로 결산된다; 다음 압력은 최재석 재선과 G7+를 가족식사처럼 축하하고 원전확대·국민연금 개혁을 부탁한다"
"594","594","S3-A06","상승","최재석 재선과 G7+를 가족식사처럼 축하하고 원전확대·국민연금 개혁을 부탁한다; 정치동맹이 두 번째 임기와 장기 국가개조 과제로 이어진다","6","5","7","4","3","3","2","4","상승 구간. 정치동맹이 두 번째 임기와 장기 국가개조 과제로 이어진다; 다음 압력은 태우상사 흑자·치료제 승인 뒤 양자·AI에 50조 원 이상 투자를 확정한다"
"595","595","S3-A06","압박","태우상사 흑자·치료제 승인 뒤 양자·AI에 50조 원 이상 투자를 확정한다; 팬데믹 현금이 회귀 지식 밖 미래기술을 버틸 자본으로 바뀐다","7","6","7","4","3","3","2","4","압박 구간. 팬데믹 현금이 회귀 지식 밖 미래기술을 버틸 자본으로 바뀐다; 다음 압력은 미 제약로비의 특허강탈 위협에 SMA 치료제 무료 공급으로 여론전을 건다"
"596","596","S3-A06","압박","미 제약로비의 특허강탈 위협에 SMA 치료제 무료 공급으로 여론전을 건다; 독점기업 공격을 생명구호 이미지로 뒤집을 반격이 시작된다","7","6","8","4","3","3","2","4","압박 구간. 독점기업 공격을 생명구호 이미지로 뒤집을 반격이 시작된다; 다음 압력은 SNS·환자 가족 여론으로 제약협회를 역풍에 몰아넣는다"
"597","597","S3-A06","전환","SNS·환자 가족 여론으로 제약협회를 역풍에 몰아넣는다; 협회가 센트리언을 배제하지 못하고 가입을 청하게 된다","8","6","8","4","3","3","2","4","전환 구간. 협회가 센트리언을 배제하지 못하고 가입을 청하게 된다; 다음 압력은 스티브 허블과 해외 백신공장·필수의약품 아시아 생산권·무료약 지원을 교환한다"
"598","598","S3-A06","전환","스티브 허블과 해외 백신공장·필수의약품 아시아 생산권·무료약 지원을 교환한다; 제약로비 전쟁이 생산권과 일본 공급사 지분이라는 보상으로 끝난다","8","8","8","4","3","3","2","4","전환 구간. 제약로비 전쟁이 생산권과 일본 공급사 지분이라는 보상으로 끝난다; 다음 압력은 바이든의 58대42 승리를 확인하고 트럼프의 분열·폭주를 달랜다"
"599","599","S3-A06","결산","바이든의 58대42 승리를 확인하고 트럼프의 분열·폭주를 달랜다; 2024년 트럼프 선을 살리면서 차기 바이든 정부에도 착지한다","8","7","8","4","3","3","2","4","결산 구간. 2024년 트럼프 선을 살리면서 차기 바이든 정부에도 착지한다; 다음 압력은 바이든 당선인에게 가이아나 무기·태우사업과 100억 달러 금융을 제안한다"
"600","600","S3-A06","결산","바이든 당선인에게 가이아나 무기·태우사업과 100억 달러 금융을 제안한다; 러시아 전쟁 전 남미 에너지·방산 거점을 심는다","8","8","8","4","3","3","2","4","결산 구간. 러시아 전쟁 전 남미 에너지·방산 거점을 심는다; 다음 압력은 천민정의 AI·장비 성과를 확인하고 SMR을 밀며 차량용칩 위기 뒤를 준비한다"
"601","601","S3-A07","진입","천민정의 AI·장비 성과를 확인하고 SMR을 밀며 차량용칩 위기 뒤를 준비한다; 첨단기술과 원전이 팬데믹 이후 성장축으로 뿌리내린다","6","4","7","4","3","3","2","4","진입 구간. 첨단기술과 원전이 팬데믹 이후 성장축으로 뿌리내린다; 다음 압력은 현재 장 회장에게 로템 전차수출을 지원하고 원전 동맹 참여를 얻는다"
"602","602","S3-A07","진입","현재 장 회장에게 로템 전차수출을 지원하고 원전 동맹 참여를 얻는다; 방산 계약이 재벌 협력과 원전 확대의 교환재가 된다","5","4","7","4","3","3","2","4","진입 구간. 방산 계약이 재벌 협력과 원전 확대의 교환재가 된다; 다음 압력은 메타버스 거품 전에 지분 40퍼센트를 글로벌 IT에 팔되 통제권은 남긴다"
"603","603","S3-A07","상승","메타버스 거품 전에 지분 40퍼센트를 글로벌 IT에 팔되 통제권은 남긴다; 고평가를 현금화하면서 플랫폼 주도권을 보존한다","6","5","7","4","3","3","2","4","상승 구간. 고평가를 현금화하면서 플랫폼 주도권을 보존한다; 다음 압력은 암호화폐 거품 단속을 준비하던 중 북한의 센트리언 핵심표적 해킹을 포착한다"
"604","604","S3-A07","상승","암호화폐 거품 단속을 준비하던 중 북한의 센트리언 핵심표적 해킹을 포착한다; 외부전쟁이 백신·치료제 기술을 노리는 생존위협으로 돌아온다","7","5","7","4","3","3","2","4","상승 구간. 외부전쟁이 백신·치료제 기술을 노리는 생존위협으로 돌아온다; 다음 압력은 AI 방어로 북한 해킹을 막고 불만세력·장남 경로를 그리며 호주산 석탄을 비축한다"
"605","605","S3-A07","압박","AI 방어로 북한 해킹을 막고 불만세력·장남 경로를 그리며 호주산 석탄을 비축한다; 북한 권력카드와 중국 에너지 압박용 물량을 함께 확보한다","8","7","7","4","3","3","2","4","압박 구간. 북한 권력카드와 중국 에너지 압박용 물량을 함께 확보한다; 다음 압력은 최재석과 동해 고갈가스전을 LNG 저장고로 전환하고 호주·가이아나 순방을 정한다"
"606","606","S3-A07","압박","최재석과 동해 고갈가스전을 LNG 저장고로 전환하고 호주·가이아나 순방을 정한다; QUAD 부담 없이 에너지 혈로를 뚫을 국가 인프라가 생긴다","7","6","7","4","3","3","2","4","압박 구간. QUAD 부담 없이 에너지 혈로를 뚫을 국가 인프라가 생긴다; 다음 압력은 모리슨에게 중국이 막은 호주 석탄을 태우가 사들이는 장기계약을 제안한다"
"607","607","S3-A07","전환","모리슨에게 중국이 막은 호주 석탄을 태우가 사들이는 장기계약을 제안한다; 호주를 구하면서 중국 전력난 때 쓸 대규모 물량을 선점한다","8","6","8","4","3","3","2","4","전환 구간. 호주를 구하면서 중국 전력난 때 쓸 대규모 물량을 선점한다; 다음 압력은 가이아나에 IIT·한국대학과 싼 유전지분·방산을 묶어 합의를 이끈다"
"608","608","S3-A07","전환","가이아나에 IIT·한국대학과 싼 유전지분·방산을 묶어 합의를 이끈다; 태우상사가 광산·해운·에너지 동맹의 중심으로 자리 잡는다","8","7","8","4","3","3","2","4","전환 구간. 태우상사가 광산·해운·에너지 동맹의 중심으로 자리 잡는다; 다음 압력은 김태중과 베트남 사이공은행 미아인의 불법대출·차명망을 역이용한다"
"609","609","S3-A07","결산","김태중과 베트남 사이공은행 미아인의 불법대출·차명망을 역이용한다; 부패은행을 무너뜨리고 정유·에너지 자산을 회수할 명분을 만든다","8","7","8","4","3","3","2","4","결산 구간. 부패은행을 무너뜨리고 정유·에너지 자산을 회수할 명분을 만든다; 다음 압력은 40조 불법대출·10조 비자금을 공개해 미아인과 연계 엘리트를 체포시킨다"
"610","610","S3-A07","결산","40조 불법대출·10조 비자금을 공개해 미아인과 연계 엘리트를 체포시킨다; 할아버지가 베트남 위험투자를 정리하고 정유 거점을 확보한다","9","9","8","4","3","3","2","4","결산 구간. 할아버지가 베트남 위험투자를 정리하고 정유 거점을 확보한다; 다음 압력은 귀국한 김태중이 태우 축구단을 넘어 축구협회장에 나서겠다고 한다"
"611","611","S3-A07","진입","귀국한 김태중이 태우 축구단을 넘어 축구협회장에 나서겠다고 한다; 은퇴한 가족을 다시 살게 할 새 목표와 250억 지원과제가 열린다","5","4","8","4","3","5","5","3","진입 구간. 은퇴한 가족을 다시 살게 할 새 목표와 250억 지원과제가 열린다; 다음 압력은 축구협회장 지원과 메타버스 글로벌 지분교환을 동시에 설계한다"
"612","612","S3-A07","진입","축구협회장 지원과 메타버스 글로벌 지분교환을 동시에 설계한다; 할아버지의 명예회복과 마이크로소프트 지분 확대가 병행된다","5","4","7","4","3","5","5","3","진입 구간. 할아버지의 명예회복과 마이크로소프트 지분 확대가 병행된다; 다음 압력은 국제 축구인맥·추가 구단·중계권 60억에서 300억 인상으로 기존 카르텔을 깬다"
"613","613","S3-A07","상승","국제 축구인맥·추가 구단·중계권 60억에서 300억 인상으로 기존 카르텔을 깬다; 김태중이 돈만 쓰는 후보가 아니라 구조개혁 후보가 된다","6","5","7","4","3","5","5","3","상승 구간. 김태중이 돈만 쓰는 후보가 아니라 구조개혁 후보가 된다; 다음 압력은 김태중이 17표로 축구협회장에 당선되고 메타버스 지분으로 MS 주식을 받는다"
"614","614","S3-A07","상승","김태중이 17표로 축구협회장에 당선되고 메타버스 지분으로 MS 주식을 받는다; 가족의 새 역할과 플랫폼 투자 보상이 함께 확정된다","6","6","7","4","3","5","5","3","상승 구간. 가족의 새 역할과 플랫폼 투자 보상이 함께 확정된다; 다음 압력은 바이든 방한 때 미국 반도체공장을 양보하고 중국 팹 자유·국채 협력을 얻는다"
"615","615","S3-A07","압박","바이든 방한 때 미국 반도체공장을 양보하고 중국 팹 자유·국채 협력을 얻는다; 미국 공급망 안에서 태우의 예외권을 보존한다","7","6","7","4","3","5","5","3","압박 구간. 미국 공급망 안에서 태우의 예외권을 보존한다; 다음 압력은 르네사스 화재 뒤 일본 완성차에 칩을 주되 T충전망·EV 10년 계약을 묶는다"
"616","616","S3-A07","압박","르네사스 화재 뒤 일본 완성차에 칩을 주되 T충전망·EV 10년 계약을 묶는다; 일본이 차량용칩 위기 앞에서 태우 표준에 백기를 든다","7","6","7","4","3","5","5","3","압박 구간. 일본이 차량용칩 위기 앞에서 태우 표준에 백기를 든다; 다음 압력은 센트리언 공장 철거 엄포와 델타 실패로 중국을 다시 협상장에 세운다"
"617","617","S3-A07","전환","센트리언 공장 철거 엄포와 델타 실패로 중국을 다시 협상장에 세운다; 중국이 백신 자존심을 접고 시장 양보를 준비한다","8","6","8","4","3","5","5","3","전환 구간. 중국이 백신 자존심을 접고 시장 양보를 준비한다; 다음 압력은 중국 동부 고밀도 시장을 센트리언 몫으로 받고 100조 원 이상 중국 부동산 공매도에 건다"
"618","618","S3-A07","전환","중국 동부 고밀도 시장을 센트리언 몫으로 받고 100조 원 이상 중국 부동산 공매도에 건다; 백신 협상이 에버그란데 붕괴 수익의 진입권까지 만든다","9","7","8","4","3","5","5","3","전환 구간. 백신 협상이 에버그란데 붕괴 수익의 진입권까지 만든다; 다음 압력은 수에즈 좌초 때 태우선박을 우회시키고 중장비·예인선으로 운하를 나흘 만에 연다"
"619","619","S3-A07","결산","수에즈 좌초 때 태우선박을 우회시키고 중장비·예인선으로 운하를 나흘 만에 연다; 직접 보상 대신 2억 달러 확장공사와 이집트 영향력을 얻는다","8","8","8","4","3","5","5","3","결산 구간. 직접 보상 대신 2억 달러 확장공사와 이집트 영향력을 얻는다; 다음 압력은 이더리움·경제학자·공매도를 동원해 로나 스테이블코인의 허점을 공격한다"
"620","620","S3-A07","결산","이더리움·경제학자·공매도를 동원해 로나 스테이블코인의 허점을 공격한다; 거품 폭풍 전에 금융시장의 새 위험을 공개적으로 제어한다","9","8","8","4","3","5","5","3","결산 구간. 거품 폭풍 전에 금융시장의 새 위험을 공개적으로 제어한다; 다음 압력은 중국 폭우·폭염·탄광침수로 석탄난이 오자 비축물량과 해운을 가동한다"
"621","621","S3-A08","진입","중국 폭우·폭염·탄광침수로 석탄난이 오자 비축물량과 해운을 가동한다; 호주·몽골 석탄 선점이 3~10배 운임·에너지 이익으로 돌아온다","5","4","7","4","3","3","2","4","진입 구간. 호주·몽골 석탄 선점이 3~10배 운임·에너지 이익으로 돌아온다; 다음 압력은 식량가 급등과 곡물메이저 압박에 스마트팜·위성·AI와 기업농 법안을 준비한다"
"622","622","S3-A08","진입","식량가 급등과 곡물메이저 압박에 스마트팜·위성·AI와 기업농 법안을 준비한다; 태우가 생산성과 유통을 함께 쥘 식량체제로 이동한다","5","4","7","4","3","3","2","4","진입 구간. 태우가 생산성과 유통을 함께 쥘 식량체제로 이동한다; 다음 압력은 명동 투자금을 꼭대기 전에 회수하고 일본 슈퍼앱·레벨5 자율차·국내 평야 매입을 점검한다"
"623","623","S3-A08","상승","명동 투자금을 꼭대기 전에 회수하고 일본 슈퍼앱·레벨5 자율차·국내 평야 매입을 점검한다; 금융 차익을 토지와 미래 모빌리티의 실물기반으로 바꾼다","6","5","7","4","3","3","2","4","상승 구간. 금융 차익을 토지와 미래 모빌리티의 실물기반으로 바꾼다; 다음 압력은 최재석에게 제주 자율주행 실증과 기업농을 요구하고 후계자 선정을 돕기로 한다"
"624","624","S3-A08","상승","최재석에게 제주 자율주행 실증과 기업농을 요구하고 후계자 선정을 돕기로 한다; 대통령 퇴임 뒤에도 이어질 국민경제당·태우 협력선이 열린다","6","5","8","4","3","3","2","4","상승 구간. 대통령 퇴임 뒤에도 이어질 국민경제당·태우 협력선이 열린다; 다음 압력은 제주 무인주행을 성공시키고 당원 3천 명을 검증해 내부 배신자를 찾는다"
"625","625","S3-A08","압박","제주 무인주행을 성공시키고 당원 3천 명을 검증해 내부 배신자를 찾는다; 기술 실증과 정치조직 정리가 동시에 가시화된다","7","6","7","4","3","3","2","4","압박 구간. 기술 실증과 정치조직 정리가 동시에 가시화된다; 다음 압력은 유석훈에게 배신 증거를 넘겨 국민경제당을 정리하고 북한 장남 정보는 내부처리만 지시한다"
"626","626","S3-A08","압박","유석훈에게 배신 증거를 넘겨 국민경제당을 정리하고 북한 장남 정보는 내부처리만 지시한다; 정당 내 총질을 막고 북한 변수는 노출 없이 키우게 된다","7","6","7","4","3","3","2","4","압박 구간. 정당 내 총질을 막고 북한 변수는 노출 없이 키우게 된다; 다음 압력은 리강의 석탄 요청에 장기계약·연변 통로·북한탄 감시를 조건으로 건다"
"627","627","S3-A08","전환","리강의 석탄 요청에 장기계약·연변 통로·북한탄 감시를 조건으로 건다; 중국 전력난을 이용해 장남의 연변 자금·물류 기반을 만든다","8","6","8","4","3","3","2","4","전환 구간. 중국 전력난을 이용해 장남의 연변 자금·물류 기반을 만든다; 다음 압력은 미국 허리케인으로 오른 유가에 크게 롱하고 에버그란데 공격세력과 손잡는다"
"628","628","S3-A08","전환","미국 허리케인으로 오른 유가에 크게 롱하고 에버그란데 공격세력과 손잡는다; 회귀 지식이 흐려진 뒤에도 정보·연합으로 위험한 베팅을 실행한다","9","7","8","4","3","3","2","4","전환 구간. 회귀 지식이 흐려진 뒤에도 정보·연합으로 위험한 베팅을 실행한다; 다음 압력은 에버그란데 주가를 띄운 뒤 공매도 수익을 거두고 연변 돈주로 장남을 지원한다"
"629","629","S3-A08","결산","에버그란데 주가를 띄운 뒤 공매도 수익을 거두고 연변 돈주로 장남을 지원한다; 중국 부동산 붕괴 이익이 북한 대안세력의 자금이 된다","9","7","8","4","3","3","2","4","결산 구간. 중국 부동산 붕괴 이익이 북한 대안세력의 자금이 된다; 다음 압력은 북한 해킹·암호화폐·도박 자금을 막아 연변 의존을 높이고 조지를 일본 공격에 투입한다"
"630","630","S3-A08","결산","북한 해킹·암호화폐·도박 자금을 막아 연변 의존을 높이고 조지를 일본 공격에 투입한다; 정치숙청·북한 통제 뒤 다음 전쟁터가 엔화로 정해진다","9","8","8","4","3","3","2","4","결산 구간. 정치숙청·북한 통제 뒤 다음 전쟁터가 엔화로 정해진다; 다음 압력은 리강에게 러시아의 3월 침공 정보를 확인하고 금융타워 자본 절반을 에너지에 건다"
"631","631","S3-A09","진입","리강에게 러시아의 3월 침공 정보를 확인하고 금융타워 자본 절반을 에너지에 건다; 미래지식의 가장 큰 전쟁 베팅이 실제 시간표를 얻는다","6","5","7","4","5","5","4","3","진입 구간. 미래지식의 가장 큰 전쟁 베팅이 실제 시간표를 얻는다; 다음 압력은 말리 쿠데타가 리튬광산을 빼앗자 MBS·로만을 통해 바그너를 투입한다"
"632","632","S3-A09","진입","말리 쿠데타가 리튬광산을 빼앗자 MBS·로만을 통해 바그너를 투입한다; 광산 탈환과 러시아 전쟁정보를 동시에 얻을 PMC 연결선이 작동한다","5","5","7","4","5","5","4","3","진입 구간. 광산 탈환과 러시아 전쟁정보를 동시에 얻을 PMC 연결선이 작동한다; 다음 압력은 바그너가 말리 광산을 복구하자 직접 유착은 피하고 억지력만 남긴다"
"633","633","S3-A09","상승","바그너가 말리 광산을 복구하자 직접 유착은 피하고 억지력만 남긴다; 아프리카 자산을 지키되 제재 위험을 제한하는 선이 정해진다","6","5","7","4","5","5","4","3","상승 구간. 아프리카 자산을 지키되 제재 위험을 제한하는 선이 정해진다; 다음 압력은 오미크론으로 코로나 종식을 읽고 최재석에게 러시아전쟁의 굴종외교를 피하라고 한다"
"634","634","S3-A09","상승","오미크론으로 코로나 종식을 읽고 최재석에게 러시아전쟁의 굴종외교를 피하라고 한다; 에너지·식량 준비가 국가 외교의 자신감으로 전환된다","7","5","7","4","5","5","4","3","상승 구간. 에너지·식량 준비가 국가 외교의 자신감으로 전환된다; 다음 압력은 이 상무의 CNC가 북한으로 흘러가는 것을 허용하고 기업농 법안을 통과시킨다"
