"sequence","visible_label","arc_id","arc_phase","concrete_event","tension_1_10","reward_1_10","hook_1_10","information_weight","action_weight","relationship_weight","emotion_weight","material_or_status_weight","pacing_note"
"76","76화","S1-A13","압박","1996년 3자 합작회사를 출범시키고 태우백화점 전자상거래·태우증권 HTS 보고서를 김태중에게 올린다; 태우 전 계열사 인터넷 전환과 법 개정 전 HTS 개발 승인을 얻는다","5","9","8","5","3","4","2","8","압박 구간. 태우 전 계열사 인터넷 전환과 법 개정 전 HTS 개발 승인을 얻는다; 다음 압력은 IT 인재를 뽑아 전자상거래·음원·HTS 팀과 자유출퇴근제를 만들고 제프리를 한국으로 부른다"
"77","77화","S1-A13","전환","IT 인재를 뽑아 전자상거래·음원·HTS 팀과 자유출퇴근제를 만들고 제프리를 한국으로 부른다; 제프리가 30분 만에 낡은 태우 IT 조직을 성과 중심 전쟁터로 바꾼다","6","5","9","6","4","5","3","4","전환 구간. 제프리가 30분 만에 낡은 태우 IT 조직을 성과 중심 전쟁터로 바꾼다; 다음 압력은 1997년 중국차 10만 대·미국 70퍼센트 성장에도 김태중이 통신사업용 일본 차입을 추진하자 막는다"
"78","78화","S1-A14","진입","1997년 중국차 10만 대·미국 70퍼센트 성장에도 김태중이 통신사업용 일본 차입을 추진하자 막는다; 수출 성과와 외환위기 직전 일본 차입 위험을 확인하고 조지의 태국 공격 제안을 받는다","5","5","7","4","3","3","2","4","진입 구간. 수출 성과와 외환위기 직전 일본 차입 위험을 확인하고 조지의 태국 공격 제안을 받는다; 다음 압력은 SAVE 150억 달러와 퀀텀 자금을 태국에 걸고 이선일에게 한보 부도 직전 명동 정리를 확인한다"
"79","79화","S1-A14","진입","SAVE 150억 달러와 퀀텀 자금을 태국에 걸고 이선일에게 한보 부도 직전 명동 정리를 확인한다; 아시아 위기 수익 포지션과 명동을 장악할 이선일의 현금을 얻는다","6","6","8","5","4","4","3","5","진입 구간. 아시아 위기 수익 포지션과 명동을 장악할 이선일의 현금을 얻는다; 다음 압력은 국가 부도와 대마불사 종말을 김태중에게 처음 밝히고 신규 기업 인수를 중단시킨다"
"80","80화","S1-A14","상승","국가 부도와 대마불사 종말을 김태중에게 처음 밝히고 신규 기업 인수를 중단시킨다; 김태중의 위기 공감과 야당 후보 지원 결정을 얻는다","7","7","9","6","5","5","4","6","상승 구간. 김태중의 위기 공감과 야당 후보 지원 결정을 얻는다; 다음 압력은 야당 후원회장 펀드를 3개월 만에 10배로 만들어 100억 정치자금을 합법 수익처럼 지급한다"
"81","81화","S1-A14","상승","야당 후원회장 펀드를 3개월 만에 10배로 만들어 100억 정치자금을 합법 수익처럼 지급한다; 차기 정부 우호와 증거 단절을 얻고 SAVE의 200억 달러를 현금화한다","8","8","7","4","6","3","5","7","상승 구간. 차기 정부 우호와 증거 단절을 얻고 SAVE의 200억 달러를 현금화한다; 다음 압력은 잡스와 냅스터 조기 출현을 논의하는 동안 김태중이 뜻밖에 전경련 회장으로 추대된다"
"82","82화","S1-A14","상승","잡스와 냅스터 조기 출현을 논의하는 동안 김태중이 뜻밖에 전경련 회장으로 추대된다; 애플 음원 대응과 정부 빅딜을 주도할 김태중의 전경련 지위를 얻는다","5","9","8","5","3","4","2","8","상승 구간. 애플 음원 대응과 정부 빅딜을 주도할 김태중의 전경련 지위를 얻는다; 다음 압력은 김태중에게 조선·휴대폰 매각대금 약 3조를 인수자금으로 쓰자고 밝히며 위기 속 역할을 되돌린다"
"83","83화","S1-A14","압박","김태중에게 조선·휴대폰 매각대금 약 3조를 인수자금으로 쓰자고 밝히며 위기 속 역할을 되돌린다; 조손 화해와 전경련 빅딜 지휘·아람코 달러 자금 회수 동의를 얻는다","6","5","9","6","4","5","3","4","압박 구간. 조손 화해와 전경련 빅딜 지휘·아람코 달러 자금 회수 동의를 얻는다; 다음 압력은 환율 정점에 아람코 자금 100억 달러를 옮겨 태우 모든 부채를 갚고 SS오일 지분을 협상한다"
"84","84화","S1-A14","압박","환율 정점에 아람코 자금 100억 달러를 옮겨 태우 모든 부채를 갚고 SS오일 지분을 협상한다; 국내 유일 부채율 0퍼센트 대기업과 SS오일 인수 합의를 얻는다","7","6","7","4","5","3","4","5","압박 구간. 국내 유일 부채율 0퍼센트 대기업과 SS오일 인수 합의를 얻는다; 다음 압력은 김태중이 사우디에서 SS오일을 정리하고 압둘라에게 태우 정유 6조 투자 계약 서명을 받는다"
"85","85화","S1-A14","전환","김태중이 사우디에서 SS오일을 정리하고 압둘라에게 태우 정유 6조 투자 계약 서명을 받는다; 말뿐인 MOU가 아닌 실계약과 안정적 원유 공급을 얻는다","8","7","8","5","6","4","5","6","전환 구간. 말뿐인 MOU가 아닌 실계약과 안정적 원유 공급을 얻는다; 다음 압력은 워싱턴 IMF 임원에게 무부채 태우를 각인하고 잡스와 아이팟·음원사이트를 CES에서 공개한다"
"86","86화","S1-A14","전환","워싱턴 IMF 임원에게 무부채 태우를 각인하고 잡스와 아이팟·음원사이트를 CES에서 공개한다; 아이팟 3일 완판·애플 주가 일주일 두 배와 IMF 우호를 얻는다","5","8","9","6","3","5","2","7","전환 구간. 아이팟 3일 완판·애플 주가 일주일 두 배와 IMF 우호를 얻는다; 다음 압력은 다이먼을 한국으로 불러 카이자동차 인수를 시작하고 베리뮤직 실시간 순위 시스템을 지시한다"
"87","87화","S1-A14","결산·브리지","다이먼을 한국으로 불러 카이자동차 인수를 시작하고 베리뮤직 실시간 순위 시스템을 지시한다; 아이팟·이노폰2 로열티와 한국 음원플랫폼·통신사 인수 명분을 얻는다","6","9","7","4","4","3","3","8","결산·브리지 구간. 아이팟·이노폰2 로열티와 한국 음원플랫폼·통신사 인수 명분을 얻는다; 다음 압력은 카이자동차 채권단에 현금 3조5천억 원을 달러로 제시해 현재자동차의 출자전환안을 압도한다"
"88","88화","S1-A15","진입","카이자동차 채권단에 현금 3조5천억 원을 달러로 제시해 현재자동차의 출자전환안을 압도한다; 카이자동차 우선 인수권과 김태중의 후계자 신뢰를 얻는다","5","5","7","4","3","3","2","4","진입 구간. 카이자동차 우선 인수권과 김태중의 후계자 신뢰를 얻는다; 다음 압력은 카이자동차 지분 51퍼센트를 인수하고 태우차와 별도 브랜드·내부경쟁 체제를 선택한다"
"89","89화","S1-A15","진입","카이자동차 지분 51퍼센트를 인수하고 태우차와 별도 브랜드·내부경쟁 체제를 선택한다; 국내 자동차 점유율 확대와 카이차 독립 경영 원칙을 얻는다","6","6","8","5","4","4","3","5","진입 구간. 국내 자동차 점유율 확대와 카이차 독립 경영 원칙을 얻는다; 다음 압력은 S급 카를로스 곤에게 전권을 약속해 카이차 사장으로 영입하고 김태중에게 소개한다"
"90","90화","S1-A15","상승","S급 카를로스 곤에게 전권을 약속해 카이차 사장으로 영입하고 김태중에게 소개한다; 세계급 자동차 구조조정 역량을 얻고 고연진 맞선이라는 다음 판에 들어간다","7","7","9","6","5","5","4","6","상승 구간. 세계급 자동차 구조조정 역량을 얻고 고연진 맞선이라는 다음 판에 들어간다; 다음 압력은 고연진에게 장녀 승계를 부추기고 아이돌 팬덤을 겨냥한 방송 3사 베리뮤직 후원을 지시한다"
"91","91화","S1-A15","상승","고연진에게 장녀 승계를 부추기고 아이돌 팬덤을 겨냥한 방송 3사 베리뮤직 후원을 지시한다; CL 내부 우호인물과 배터리 빅딜 유도선을 얻는다","8","8","7","4","6","3","5","7","상승 구간. CL 내부 우호인물과 배터리 빅딜 유도선을 얻는다; 다음 압력은 태우백화점·카드를 CL 배터리·통신과 바꾸는 빅딜을 설계하고 30초 애국 펀드 광고를 내보낸다"
"92","92화","S1-A15","상승","태우백화점·카드를 CL 배터리·통신과 바꾸는 빅딜을 설계하고 30초 애국 펀드 광고를 내보낸다; 배터리·통신 인수안과 카드 매출 공백을 메울 가입 폭주를 얻는다","5","9","8","5","3","4","2","8","상승 구간. 배터리·통신 인수안과 카드 매출 공백을 메울 가입 폭주를 얻는다; 다음 압력은 애국 펀드가 일주일 만에 3조를 모으자 백화점 매각설을 흘려 CL이 먼저 협상하게 만든다"
"93","93화","S1-A15","압박","애국 펀드가 일주일 만에 3조를 모으자 백화점 매각설을 흘려 CL이 먼저 협상하게 만든다; 태우증권 새 캐시카우와 CL통신·배터리 협상 주도권을 얻는다","6","5","9","6","4","5","3","4","압박 구간. 태우증권 새 캐시카우와 CL통신·배터리 협상 주도권을 얻는다; 다음 압력은 고승택에게 카드·백화점을 주고 통신·배터리를 받는 교환과 현재그룹 견제 이익을 제시한다"
"94","94화","S1-A15","압박","고승택에게 카드·백화점을 주고 통신·배터리를 받는 교환과 현재그룹 견제 이익을 제시한다; CL 포괄 빅딜 합의와 코카콜라·스타벅스 유통 확장 여지를 얻는다","7","6","7","4","5","3","4","5","압박 구간. CL 포괄 빅딜 합의와 코카콜라·스타벅스 유통 확장 여지를 얻는다; 다음 압력은 스타벅스 한국법인 50대50 독점권을 계약하고 태우전자 20퍼센트 성장과 태우건설 부진을 결산한다"
"95","95화","S1-A15","전환","스타벅스 한국법인 50대50 독점권을 계약하고 태우전자 20퍼센트 성장과 태우건설 부진을 결산한다; 스타벅스·코카콜라 유통권과 장수영 태우건설의 권력 약화를 얻는다","8","7","8","5","6","4","5","6","전환 구간. 스타벅스·코카콜라 유통권과 장수영 태우건설의 권력 약화를 얻는다; 다음 압력은 장수영이 외부 자금 없이는 수주가 불가능하다고 하자 SAVE·퀀텀 7퍼센트의 비밀 민자 컨소시엄을 설계한다"
"96","96화","S1-A15","전환","장수영이 외부 자금 없이는 수주가 불가능하다고 하자 SAVE·퀀텀 7퍼센트의 비밀 민자 컨소시엄을 설계한다; 실소유를 감춘 퀀텀 컨소시엄과 태우건설 반전 구조를 얻는다","5","8","9","6","3","5","2","7","전환 구간. 실소유를 감춘 퀀텀 컨소시엄과 태우건설 반전 구조를 얻는다; 다음 압력은 퀀텀 컨소시엄으로 지하철 9호선·거가대교를 따내고 태우건설을 시공사로 정한다"
"97","97화","S1-A15","결산·브리지","퀀텀 컨소시엄으로 지하철 9호선·거가대교를 따내고 태우건설을 시공사로 정한다; 40년 운영권과 태우건설 도급 1위 반전·장기 인프라 현금흐름을 얻는다","6","9","7","4","4","3","3","8","결산·브리지 구간. 40년 운영권과 태우건설 도급 1위 반전·장기 인프라 현금흐름을 얻는다; 다음 압력은 사장단에 태우건설 수주를 공개하고 다이먼이 CL·신세계·태우 통신 3사를 한 달 만에 합병한다"
"98","98화","S1-A16","진입","사장단에 태우건설 수주를 공개하고 다이먼이 CL·신세계·태우 통신 3사를 한 달 만에 합병한다; 거대 태우통신과 이주영 사장 연임·27퍼센트 점유율 기반을 얻는다","5","5","7","4","3","3","2","4","진입 구간. 거대 태우통신과 이주영 사장 연임·27퍼센트 점유율 기반을 얻는다; 다음 압력은 태우통신 점유율을 높이려고 밸캐나다 전환사채를 일주일 만에 확보하고 HTS를 완성한다"
"99","99화","S1-A16","상승","태우통신 점유율을 높이려고 밸캐나다 전환사채를 일주일 만에 확보하고 HTS를 완성한다; 해외 통신 지분과 게임·소프트웨어 유통으로 넘어갈 IT 여력을 얻는다","6","6","8","5","4","4","3","5","상승 구간. 해외 통신 지분과 게임·소프트웨어 유통으로 넘어갈 IT 여력을 얻는다; 다음 압력은 MC소프트 린지와 향후 전 게임 유통권에 100억을 투자하고 5천 게임 ESD 사이트 플랫폼을 출시한다"
"100","100화","S1-A16","압박","MC소프트 린지와 향후 전 게임 유통권에 100억을 투자하고 5천 게임 ESD 사이트 플랫폼을 출시한다; 핵심 MMORPG 독점·국내 게임 인재망과 세계 선행 게임 유통망을 얻는다","7","7","9","6","5","5","4","6","압박 구간. 핵심 MMORPG 독점·국내 게임 인재망과 세계 선행 게임 유통망을 얻는다; 다음 압력은 플랫폼 성과 확인"
"101","101화","S1-A16","진입","불법 복제보다 싼 게임 플랫폼과 태우통신 가입자용 게임 쿠폰 세 장을 내세우고 이선일 장례식에서 냉랭한 손자 이영한을 만난다; 플랫폼 가입·수수료가 급증하고 명동 후계자 후보 이영한이 새 변수로 등장한다","7","8","8","8","6","5","4","8","진입 구간. 플랫폼 가입·수수료가 급증하고 명동 후계자 후보 이영한이 새 변수로 등장한다; 다음 압력은 곰 이선일의 진짜 후계자가 누구인지 확인해야 한다"
"102","102화","S1-A16","결산","강 반장에게 살인 수사 대신 일본계 자금의 명동 유입과 이영한 주변을 추적시키며 곰과의 후계 약속을 지킬 준비를 한다; 박 팀과 분리된 비공식 감시망으로 명동 자금 흐름을 포착한다","7","9","8","6","7","3","5","6","결산 구간. 박 팀과 분리된 비공식 감시망으로 명동 자금 흐름을 포착한다; 다음 압력은 이영한이 곰의 죽음과 어떤 관계인지 의심이 깊어진다"
"103","103화","S1-A17","진입","연말 실적을 점검하던 중 도주한 진단 의사와 사망 직전 이영한에게 넘어간 100억 원대 유산을 추적한다; 의사 도피와 거액 상속이라는 곰 사망의 구체적 의혹을 확보한다","7","7","9","7","8","4","6","7","진입 구간. 의사 도피와 거액 상속이라는 곰 사망의 구체적 의혹을 확보한다; 다음 압력은 24시간 감시 대상이 된 이영한의 다음 행동을 기다린다"
"104","104화","S1-A17","확장","도박 빚에 몰린 의사의 진술로 오성파 박광도의 강요를 밝혀내고 박 팀이 이준수 편으로 넘어갔음을 확인한다; 곰 살해 배후와 내부 수사팀의 배신 축을 한꺼번에 드러낸다","6","8","8","8","5","5","3","8","확장 구간. 곰 살해 배후와 내부 수사팀의 배신 축을 한꺼번에 드러낸다; 다음 압력은 이영한까지 살인범이라는 박 팀의 주장이 진실인지 직접 확인한다"
"105","105화","S1-A17","확장","이영한을 대면해 오만한 연기가 범인을 찾기 위한 위장이었음을 듣고 10조 원을 대어 명동 금리를 끝까지 낮추라고 지시한다; 곰의 진짜 후계자와 동맹을 맺고 일본계·박광도 자금을 소진시킬 금리전쟁을 연다","7","6","8","6","6","3","4","6","확장 구간. 곰의 진짜 후계자와 동맹을 맺고 일본계·박광도 자금을 소진시킬 금리전쟁을 연다; 다음 압력은 명동의 모든 대부 금리를 깎는 소모전이 시작된다"
"106","106화","S1-A17","압박","다이먼에게 명동 전쟁을 맡기고 셋톱박스·IPTV·OTT 및 스크린쿼터를 잇는 태우 전자·영화 사업을 설계한다; 명동 전선과 별개로 통신망을 영상 유통 플랫폼으로 키울 실행축을 세운다","8","7","8","7","7","4","5","7","압박 구간. 명동 전선과 별개로 통신망을 영상 유통 플랫폼으로 키울 실행축을 세운다; 다음 압력은 미국에서 배급사·애플·월가를 한꺼번에 상대할 출장이 열린다"
"107","107화","S1-A17","압박","미국에서 고평가 IT 주식을 교환해 블리자드 지분 100%를 10억 달러에 인수하고 아이폰 관련 특허를 추가한다; 세계 게임 IP와 100건이 넘는 아이폰 특허 묶음을 태우의 장기 자산으로 만든다","8","8","8","8","8","5","6","8","압박 구간. 세계 게임 IP와 100건이 넘는 아이폰 특허 묶음을 태우의 장기 자산으로 만든다; 다음 압력은 귀국 뒤 명동 암살전과 통신 플랫폼을 동시에 수습해야 한다"
"108","108화","S1-A17","압박","귀국해 OTT 준비를 점검하는 동안 이준수와 박 팀이 야쿠자를 써 이영한과 자신까지 노린다는 징후를 포착한다; 강 반장의 200여 명 경호·감시망으로 암살전에 대응할 태세를 갖춘다","8","6","8","6","5","3","3","6","압박 구간. 강 반장의 200여 명 경호·감시망으로 암살전에 대응할 태세를 갖춘다; 다음 압력은 연말 밤 오성파와 일본 자금을 동시에 칠 작전이 임박한다"
"109","109화","S1-A17","반전","부산 경찰·검찰·특수부대와 국세청을 움직여 오성파와 박광도 차명재산을 치고 명동 원로 셋을 합법 금융으로 끌어들인다; 조직폭력의 손발과 돈줄을 끊고 토종 자금이 일본계 대부업을 막는 연합을 만든다","9","8","9","7","6","4","4","7","반전 구간. 조직폭력의 손발과 돈줄을 끊고 토종 자금이 일본계 대부업을 막는 연합을 만든다; 다음 압력은 이영한이 암살을 견디고 명동의 인정을 받을지가 남는다"
"110","110화","S1-A17","반전","야쿠자 습격을 버틴 이영한을 명동 원로들과 함께 거리로 세워 공식 후계자로 승인받게 한다; 이영한이 곰의 후계자로 공인되고 박광도·이준수의 명동 장악 시도가 무너진다","9","8","9","8","7","5","5","8","반전 구간. 이영한이 곰의 후계자로 공인되고 박광도·이준수의 명동 장악 시도가 무너진다; 다음 압력은 부산의 오성파 소탕과 일본계 자금 본진 공격이 다음 결산으로 남는다"
"111","111화","S1-A17","결산","오성파 잔당을 정리하고 이영한이 명동 약 70%를 장악한 틈에 블리자드·방송사 기반 e스포츠 협회와 팀을 띄운다; 곰과의 약속을 지키는 동시에 태우통신의 게임·OTT 생태계를 확장한다","7","9","9","6","8","3","6","6","결산 구간. 곰과의 약속을 지키는 동시에 태우통신의 게임·OTT 생태계를 확장한다; 다음 압력은 명동에 남은 일본계 대부업 자산을 어떻게 회수할지가 다음 전선이다"
"112","112화","S1-A18","진입","1999년 3월 게임팀 효과로 태우통신이 KS통신을 약 5% 앞서자 IT 부문을 분리하지 않고 반도체·배터리 투자 재원으로 묶는다; 통신 1위와 급등한 IT 가치로 차세대 제조업을 살릴 현금창구를 확보한다","6","7","8","7","5","4","3","7","진입 구간. 통신 1위와 급등한 IT 가치로 차세대 제조업을 살릴 현금창구를 확보한다; 다음 압력은 현대가를 닮은 현 그룹 왕자의 난에서 반도체를 빼올 틈을 노린다"
"113","113화","S1-A18","확장","다이먼과 일본계 대부업 본진을 엔화·금리 양면에서 치기로 하고 모델하우스 개장식에서 김태중의 인연으로 트럼프를 맞는다; 명동 전쟁을 일본 자산 회수전으로 확장하고 미국 부동산 인맥까지 얻는다","7","8","8","8","6","5","4","8","확장 구간. 명동 전쟁을 일본 자산 회수전으로 확장하고 미국 부동산 인맥까지 얻는다; 다음 압력은 무료 인터넷TV 공세가 국내 통신 카르텔의 반격을 부른다"
"114","114화","S1-A18","확장","태우통신 가입자에게 셋톱박스·인터넷TV를 무료로 보급하고 LCD 공급처를 다변화하자 관료·정치권·통신사가 규제를 모의한다; 하드웨어 보급으로 OTT 수요를 선점하면서 부품 조달 위험도 낮춘다","6","6","8","6","7","3","5","6","확장 구간. 하드웨어 보급으로 OTT 수요를 선점하면서 부품 조달 위험도 낮춘다; 다음 압력은 양일섭 의원이 학부모와 교육 문제를 이용한 여론전을 꺼낸다"
"115","115화","S1-A18","확장","게임·인터넷 유해론 시위에 맞서 최고 수학강사 강민을 영입해 저가 인터넷 강의를 출시한다; 카르텔의 학부모 공격을 가입자 증가와 새 교육 현금원으로 뒤집는다","7","7","8","7","8","4","6","7","확장 구간. 카르텔의 학부모 공격을 가입자 증가와 새 교육 현금원으로 뒤집는다; 다음 압력은 유료 강의 전환과 통신 격차가 실제 이익으로 굳을지 시험받는다"
"116","116화","S1-A18","압박","인터넷 강의를 부분 유료화하고 일본계 대부업 파생계약의 400억~800억 달러 회수 가능성을 점검한다; 태우통신이 10% 넘는 격차의 1위를 지키며 교육 사업까지 수익화한다","8","8","8","8","5","5","3","8","압박 구간. 태우통신이 10% 넘는 격차의 1위를 지키며 교육 사업까지 수익화한다; 다음 압력은 2000년 닷컴 폭락과 현 그룹 반도체 승계전이 동시에 다가온다"
"117","117화","S1-A18","압박","새천년을 김태중과 맞으며 결혼 압박을 받은 뒤 현 그룹 장남 장경준과 육남 장영준의 계열 분할을 분석한다; 가족의 다음 세대라는 개인 과제와 현 자동차 쪽이 최종 승자라는 사업 판단을 함께 얻는다","8","6","8","6","6","3","4","6","압박 구간. 가족의 다음 세대라는 개인 과제와 현 자동차 쪽이 최종 승자라는 사업 판단을 함께 얻는다; 다음 압력은 장경준을 이용해 현 건설과 반도체를 갈라낼 협상이 열린다"
"118","118화","S1-A18","압박","장경준에게 무능한 장영준을 먼저 총수로 세우게 하고 현 건설 인수와 태우의 현 반도체 인수를 맞바꾸는 계약을 맺는다; 현 그룹 내전의 승자와 손잡고 반도체를 확보할 서면 약속을 만든다","8","7","9","7","7","4","5","7","압박 구간. 현 그룹 내전의 승자와 손잡고 반도체를 확보할 서면 약속을 만든다; 다음 압력은 닷컴 거품이 꺼질 때 인수 자금과 IT 지분을 어떻게 재배치할지가 남는다"
"119","119화","S1-A18","반전","다이먼에게 1년 안 현 반도체 인수를 준비시키고 40~50% 급락한 애플·아마존 등 IT 종목의 재매수 시점을 잡는다; 거품 붕괴를 반도체 인수와 장기 IT 지배력을 키울 할인 구간으로 바꾼다","9","8","8","8","8","5","6","8","반전 구간. 거품 붕괴를 반도체 인수와 장기 IT 지배력을 키울 할인 구간으로 바꾼다; 다음 압력은 일본에서 받아낼 파생상품 대금과 월가의 책임 전가가 충돌한다"
"120","120화","S1-A18","반전","다이먼·한 팀이 일본계 대부업 자산을 압류하는 사이 월가에 IT 주식을 5% 얹어 사고 파생계약은 1.5배에 되판다; 애플·아마존·구글 지분을 이전보다 더 늘리고 악성 채권은 월가에 넘겨 수익과 방패를 함께 얻는다","9","8","8","6","5","3","3","6","반전 구간. 애플·아마존·구글 지분을 이전보다 더 늘리고 악성 채권은 월가에 넘겨 수익과 방패를 함께 얻는다; 다음 압력은 매년 30억 달러 이상을 배터리·실리콘밸리에 넣고 아이폰 시제품을 확인한다"
"121","121화","S1-A18","결산","아이폰 시제품의 가능성을 확인하고 푸틴 취임 초청을 받은 뒤 사장단 투표에서 찬성 35표·반대 3표를 얻는다; 모바일 미래와 러시아 기회를 앞에 두고 90% 넘는 지지로 부회장 승진 기반을 굳힌다","7","9","9","7","6","4","4","7","결산 구간. 모바일 미래와 러시아 기회를 앞에 두고 90% 넘는 지지로 부회장 승진 기반을 굳힌다; 다음 압력은 공식 부회장 취임과 SAVE 정체를 아는 푸틴의 독대가 기다린다"
"122","122화","S1-A19","진입","90% 넘는 찬성으로 태우 부회장에 오른 뒤 러시아 취임식에 가 푸틴과 외딴 다차에서 독대한다; 그룹 공식 2인자 지위와 러시아 최고권력자에게 직접 협상할 자리를 얻는다","6","8","8","8","7","5","5","8","진입 구간. 그룹 공식 2인자 지위와 러시아 최고권력자에게 직접 협상할 자리를 얻는다; 다음 압력은 푸틴이 자신이 SAVE의 주인임을 알고 있다고 밝힌다"
"123","123화","S1-A19","확장","올리가르히 해체를 도와달라는 푸틴의 요구에 한국 범위의 에너지 권리와 책임 한계를 협상한다; 태우와 러시아를 한배로 묶는 자원·에너지 장기 동맹을 성립시킨다","7","6","8","6","8","3","6","6","확장 구간. 태우와 러시아를 한배로 묶는 자원·에너지 장기 동맹을 성립시킨다; 다음 압력은 해외 동맹을 얻은 사이 국내에서는 장수영 축출의 가족 비용을 치른다"
"124","124화","S1-A19","압박","인사권으로 태우건설의 장수영을 밀어내고 김태중의 오랜 오른팔까지 세대교체 대상임을 못 박는다; 회귀 전 배신의 핵심 장수영을 그룹에서 제거하지만 김태중의 상실감이라는 관계 비용을 감수한다","8","7","8","7","5","4","3","7","압박 구간. 회귀 전 배신의 핵심 장수영을 그룹에서 제거하지만 김태중의 상실감이라는 관계 비용을 감수한다; 다음 압력은 디아블로2 흥행과 현 건설 부도 시계가 폭풍 전야를 만든다"
"125","125화","S1-A19","결산","디아블로2로 통신 가입자를 늘리고 장경준에게 현 건설의 이라크 미수금 1조 원대와 총손실 2조 원대, 10월 부도를 경고한다; 게임 흥행을 현금화하면서 현 건설을 가장 싼 순간에 인수할 시간표를 공유한다","7","9","9","8","6","5","4","8","결산 구간. 게임 흥행을 현금화하면서 현 건설을 가장 싼 순간에 인수할 시간표를 공유한다; 다음 압력은 정부 보증이 끊길 때 현 그룹과 채권단 중 누가 먼저 손을 내밀지 기다린다"
"126","126화","S1-A19","결산","명동 원로와 이영한에게 싼 애플 주식을 모으게 하고 1년 뒤 되사며 은행 인수 기회를 주겠다고 약속한 뒤 현 건설의 첫 부도를 압박한다; 애플 지분 매집망을 넓히고 정부 보증만이 현 건설을 버티게 한다는 마지막 약점을 확인한다","7","9","9","6","7","3","5","6","결산 구간. 애플 지분 매집망을 넓히고 정부 보증만이 현 건설을 버티게 한다는 마지막 약점을 확인한다; 다음 압력은 태우가 채권단에 공개 접근하자 현 그룹이 먼저 양보해야 하는 국면이 열린다"
"127","127화","S1-A20","진입","정부 지원이 끊기고 장경준이 구제를 거절하자 SAVE의 달러채권을 앞세워 현 건설을 장경준이 감당할 최고가에 넘기도록 다이먼에게 맡긴다; 최대 채권자 지위로 현 건설의 생사를 쥐고 반도체 인수 계약을 강제할 수 있게 된다","7","7","9","7","8","4","6","7","진입 구간. 최대 채권자 지위로 현 건설의 생사를 쥐고 반도체 인수 계약을 강제할 수 있게 된다; 다음 압력은 현 그룹 원로가 경쟁 재벌들에게 입찰 포기를 부탁해야 하는 굴욕이 다가온다"
"128","128화","S1-A20","확장","채권단의 현 반도체 분리안을 밀어붙이는 자리에서 장영주가 경쟁 총수들에게 현 건설 입찰 포기를 호소하게 만든다; 현 그룹 총수가 손실을 인정하고 김태중에게 그룹을 살려 달라고 청하는 역전 구도를 만든다","6","8","9","8","5","5","3","8","확장 구간. 현 그룹 총수가 손실을 인정하고 김태중에게 그룹을 살려 달라고 청하는 역전 구도를 만든다; 다음 압력은 16조 원 부채의 현 반도체를 태우가 어떤 조건으로 받을지가 남는다"
"129","129화","S1-A20","확장","장영주의 현 반도체 인수 요청을 받아도 서두름을 감추고 승계·현 건설 거래를 엮은 뒤 태우 주식 매입·소각과 퀄컴 저가매수를 준비한다; 반도체 협상의 우위를 유지하면서 그룹 지분 방어와 스마트폰 핵심 특허 투자를 함께 연다","7","6","9","6","6","3","4","6","확장 구간. 반도체 협상의 우위를 유지하면서 그룹 지분 방어와 스마트폰 핵심 특허 투자를 함께 연다; 다음 압력은 미국 대통령 당선자와 애플을 상대로 공장·고객 약속을 받아야 한다"
"130","130화","S1-A20","확장","부시 당선자에게 그가 고른 지역의 100억 달러 공장을 약속하고 잡스에게 성능·물량을 맞추는 애플 반도체 독점 공급을 제안한다; 백악관의 정치적 비개입 약속과 애플이라는 반도체 핵심 수요처를 동시에 확보한다","6","7","9","7","7","4","5","7","확장 구간. 백악관의 정치적 비개입 약속과 애플이라는 반도체 핵심 수요처를 동시에 확보한다; 다음 압력은 채권단이 현 반도체 부채를 얼마나 탕감할지가 마지막 가격 싸움이다"
"131","131화","S1-A20","압박","아이폰 일정 때문에 급해도 내색하지 않고 채권단과 현 반도체 부채 65% 탕감을 확정한다; 차세대 스마트폰 생산기지를 대폭 할인된 채무 조건으로 태우전자에 편입할 수 있게 된다","8","8","9","8","8","5","6","8","압박 구간. 차세대 스마트폰 생산기지를 대폭 할인된 채무 조건으로 태우전자에 편입할 수 있게 된다; 다음 압력은 정식 인수 뒤 수율을 살릴 최고 기술자와 세제 혜택을 확보해야 한다"
"132","132화","S1-A20","압박","11월 21일 현 반도체 인수를 공식화하고 유석재를 S급 책임자로 세운 뒤 흑자 전까지 세금 감면을 요구한다; 태우 반도체의 출범과 기술 리더, 정부 협상용 철수 카드까지 갖춘다","8","6","9","6","5","3","3","6","압박 구간. 태우 반도체의 출범과 기술 리더, 정부 협상용 철수 카드까지 갖춘다; 다음 압력은 부진한 수율을 대만 파운드리 인재와 공동 경영으로 돌파할 차례다"
"133","133화","S1-A20","압박","주가가 낮을 때 상속 절차를 마치고 유석재와 대만 파운드리 거물 웨이를 공동 부사장으로 세운다; 승계 비용을 낮추며 제조·파운드리 두 축의 반도체 리더십을 완성한다","8","7","9","7","6","4","4","7","압박 구간. 승계 비용을 낮추며 제조·파운드리 두 축의 반도체 리더십을 완성한다; 다음 압력은 CES에서 태우 반도체가 들어간 아이폰이 공개될 시간이 온다"
