sequence,visible_label,arc_id,arc_phase,concrete_event,tension_1_10,reward_1_10,hook_1_10,information_weight,action_weight,relationship_weight,emotion_weight,material_or_status_weight,pacing_note
98,98화,ARC-015,여진/다음 훅,"강산은 허지훈에게 1,000억을 대고 포털 지분 59%를 맡기는 대신 자신은 41%를 장기 보유하기로 한다.",8,10,9,high,high,high,high,high,"사촌 응징처럼 시작해 창업·경영권·1,000억이라는 대형 보상으로 뒤집고 보름 뒤 주총으로 급전환한다."
99,99화,ARC-016,보상,대현 주총이 조현경을 상무로 세우고 대현 전자 매각을 75% 찬성으로 승인하며 허지훈은 포털 창업을 택한다.,9,10,8,high,high,high,high,high,두 주총·부자 결별을 교차한 뒤 대현 전자 공식 인수라는 누적 최고 보상을 지급한다.
100,100화,ARC-016,여진/다음 훅,대통령은 대현 전자 빅딜을 국가 경쟁력 강화로 평가하고 곽지은은 강산의 국내 자금 담당으로 합류한다.,7,9,8,high,medium,high,medium,high,공식 인수의 청와대 인정으로 보상을 확장한 뒤 태보 위기와 면세점 경쟁이라는 다음 압박을 연다.
101,101화,ARC-017,도입,강산은 경제수석의 국회의원 야망과 PC·인터넷 보급 정책을 맞교환하고 INC소프트·PC방 투자를 가동한다.,7,7,8,high,medium,high,medium,high,면세점 관망으로 범위를 줄인 뒤 정책·게임·유통을 한 IT 생태계 약속으로 빠르게 확장한다.
102,102화,ARC-017,전진,강산이 PC 판매 보조금 정책을 경제수석에게 맡기고 김말숙은 전국 50개 지점 강산 저축은행과 20억 달러를 마련한다.,7,9,7,high,high,high,low,high,정책 거래와 금융 법인 설립을 교차해 말뿐인 포석이 제도·지점·달러 숫자로 바뀌는 보상을 준다.
103,103화,ARC-017,보상,강산 저축은행이 문을 열고 INC소프트 미팅이 잡히며 차지혜가 중국 투자 1순위로 마화텅을 찾아낸다.,6,10,9,high,high,medium,high,high,세 갈래 준비 작업을 한 화에서 법인·날짜·실명 인물로 결산해 투자 선점 쾌감을 집중한다.
104,104화,ARC-017,전진,강산은 강경열에게 우량 대한은행의 미래 민영화를 준비시키고 조현경과 온라인쇼핑 새벽 미팅을 잡는다.,7,7,9,high,medium,high,medium,high,약탈금융을 거부하는 원칙과 새벽 연애·사업 미팅을 결합해 거시 금융 뒤 관계 훅으로 리듬을 바꾼다.
105,105화,ARC-017,전진,김말숙은 소비자 전환대출을 설계하고 강산은 이종철에게 통합 대양 전자의 조직 융합을 맡긴다.,6,8,7,high,medium,high,medium,high,세 인물의 독립 실행을 병렬로 보여줘 강산의 네트워크가 지시 없이 굴러가기 시작했음을 보상한다.
106,106화,ARC-017,전진,마화텅은 회사를 떠나 OI 제안으로 향하고 라병우는 검은 양문형 김치냉장고 설계도를 강산에게 제시한다.,7,9,8,high,high,medium,high,high,중국 창업자의 모욕·결심과 한국 연구자의 성과를 교차해 두 투자 선점의 만족을 동시에 준다.
107,107화,ARC-017,여진/다음 훅,강산은 가전 시제품을 3개월로 압축하고 반도체·배터리·하남전자 인수 계획을 세운 뒤 조현경을 만난다.,7,8,9,high,high,medium,medium,high,기술 실행의 촘촘한 진척을 쌓고 마지막에 새벽의 관계·사업 대면으로 장르 온도를 전환한다.
108,108화,ARC-018,압박,조현경은 대양·대현 백화점과 항공 면세의 동업을 제안하지만 강산은 50:50과 인원감축 카드를 거부한다.,8,7,9,high,medium,high,high,high,유혹성 대화와 냉정한 지분 협상을 한 장면에 겹치고 첫 카드 실패로 상대의 절박함을 극대화한다.
109,109화,ARC-018,보상,조현경이 도와달라고 머리를 숙이고 강산은 백화점 합병·대형마트·온라인쇼핑 동업을 받아들인다.,8,10,9,high,high,high,high,high,"자존심 굴복을 감정 결산으로, 국내 1위 유통 합작을 사업 결산으로 이중 지급한다."
110,110화,ARC-018,여진/다음 훅,백화점 합병 성과가 조갑수에게 인정되고 강산은 에티오피아 커피·달러펀드·금 매입을 한 투자망으로 묶는다.,6,9,8,high,high,high,medium,high,합병의 가족 인정과 소비 브랜드 성과를 충분히 보여준 뒤 원자재·게임 투자로 시야를 재확장한다.
111,111화,ARC-019,약속,"강산은 나수성과 리튬 염호를 선점하기로 하고 INC소프트에 전국 PC방 1,000곳과 플랫폼 투자를 제안한다.",7,8,9,high,high,medium,medium,high,원자재와 디지털 유통이라는 상반된 두 공급망을 같은 선점 논리로 묶어 확장감을 준다.
112,112화,ARC-019,보상,"강산이 INC소프트 41%에 100억, 게임플랫폼 50%에 100억을 계약하고 부분유료화를 제안한다.",8,10,8,high,high,high,high,high,지분·금액·경영권을 투명하게 협상해 거래 보상을 준 뒤 더 논쟁적인 과금 모델로 훅을 건다.
113,113화,ARC-019,전환,INC소프트는 경험치 버프·PK·아이템 과금을 받아들이고 곽지은은 별도 현금거래 사이트를 설계한다.,8,9,9,high,high,medium,medium,high,투자 뒤 수익모델을 단계별로 확장하며 윤리적 불편까지 내부 반론으로 남겨 긴장을 유지한다.
114,114화,ARC-019,압박,강산은 곽지은에게 외국인 온라인 카지노를 맡기고 달러펀드 흥행을 확인한 뒤 중국에서 마화텅을 만난다.,8,9,10,high,high,high,medium,high,게임 수익의 어두운 극점을 열고 유통·펀드 성과를 짧게 지급한 뒤 마화텅 대면 직전 고점에서 멈춘다.
115,115화,ARC-019,압박,강산이 마화텅에게 무료 메신저·전자결제·게임 플랫폼 로드맵과 남아공 우회투자를 제안해 형님·아우 관계를 맺는다.,8,8,9,high,high,high,medium,high,서비스 비전을 연쇄적으로 확장하면서 신뢰 장벽을 호칭 변화라는 관계 보상으로 먼저 넘는다.
116,116화,ARC-019,보상,"강산은 1,000만 달러와 창업 인프라를 대고 마화텅 51%·자신 49%의 텐센트 전신 계약을 체결한다.",8,10,8,high,high,high,high,high,구체 숫자와 즉시 송금으로 선점 보상을 완결하고 마윈이라는 다음 인물 훅을 짧게 연결한다.
117,117화,ARC-019,여진/다음 훅,강산이 친족들의 소송을 약점으로 꺾은 뒤 몰래 아버지 유언을 이행하고 3개월 후 청와대 신년 만찬에 들어간다.,8,9,10,high,high,high,high,high,친족 응징과 관용을 한 번에 지급한 뒤 회차 내부 3개월 점프로 다음 대형 경제 국면을 강하게 예고한다.
118,118화,ARC-020,도입,강산은 청와대에서 국가 PC·인터넷 지원을 설득하고 대통령의 태보 그룹 관련 비밀 부탁을 받기 직전까지 간다.,8,8,10,high,medium,high,medium,high,3개월 점프와 태보 부도·청와대 독대를 한꺼번에 배치해 경제위기 아크의 규모를 즉시 키운다.
119,119화,ARC-020,전환,강산의 직언을 들은 대통령이 자신의 아들과 태보 회장을 즉시 구속하라고 검찰에 명령한다.,10,9,10,high,high,high,high,high,3조 지원 요청을 가족 구속 명령으로 뒤집어 정치적 긴장과 정의 보상을 같은 장면에서 폭발시킨다.
120,120화,ARC-020,약속,대통령은 태보 철강 공개매각을 결정하고 강산은 강덕수에게 인수 경쟁의 실익을 다시 계산하게 한다.,9,8,9,high,high,high,high,high,정치 결단의 여론 보상을 지급한 뒤 곧바로 수조 원짜리 인수 선택으로 경제 긴장을 이어간다.
121,121화,ARC-020,전진,강산은 태국발 외환위기를 경고하고 태보 철강 입찰을 현태 반도체를 빼낼 위장 카드로 전환한다.,9,8,9,high,high,medium,medium,high,인수 찬반 논쟁을 가짜 경쟁이라는 반전으로 풀고 마윈 발견까지 겹쳐 선점 리듬을 유지한다.
122,122화,ARC-020,전진,강산은 서울로 온 마윈의 전자상거래 비전을 듣고 중국 물류회사까지 자신이 만들겠다고 제안한다.,7,8,9,high,high,high,medium,high,태보 본선에서 잠시 벗어난 인물 투자 회차지만 물류 약점→해법→가격 협상으로 자체 상승곡선을 만든다.
123,123화,ARC-020,보상,"강산은 마윈에게 4,000만 달러를 투자하고 그의 모든 미래 회사 지분 30%와 텐센트 결제 연계를 확보한다.",8,10,8,high,high,high,high,high,창업 전 인물 투자를 숫자와 독점조건으로 완결한 즉시 시점을 현태제철로 넘겨 본 아크의 압박선을 복구한다.
124,124화,ARC-020,압박,현태제철은 강산과의 담판을 추진하고 조현경은 강산이 태보를 미끼로 현태 반도체를 노린다고 간파한다.,8,7,9,high,medium,high,medium,high,적과 잠재 동맹의 시점을 교차해 강산의 위장전술이 실제로 상대를 움직였음을 보여준다.
125,125화,ARC-020,전진,강산은 현태제철 사장과의 회동을 거부해 왕 회장을 끌어내고 유지광의 전자결제 시스템 완성을 확인한다.,8,8,8,high,high,high,medium,high,총수 간 격상과 기술 완성이라는 두 보상을 병렬로 주고 인재 이탈 문제로 다음 회차를 잇는다.
126,126화,ARC-020,전진,강산은 유지광에게 대양 시스템 사장직과 지분 10%를 제시해 독립 대신 세계시장 동업을 선택하게 한다.,7,9,8,high,high,high,high,high,인재 변화의 누적을 사장·10%라는 즉시 보상으로 환전하고 태보 자금 전화로 본선에 복귀한다.
127,127화,ARC-020,압박,강산은 김말숙에게 네 갈래 가짜 입찰과 대양 제철 고가매각을 설명하고 조현경과 대현의 참여 대가를 협상한다.,8,8,9,high,high,high,medium,high,전화에서 진짜 계획을 공개한 뒤 식사·연애 탐색과 대현 승계전으로 관계 압박을 넓힌다.
128,128화,ARC-020,압박,조현철은 태보 철강을 승계 계단으로 삼아 강산을 찾고 조현우는 왕자의 난 제안에 회장 욕심을 되살린다.,8,6,9,high,medium,high,high,high,주인공을 잠시 비우고 대현 형제의 상반된 성격을 교차해 승계전 자체를 압력 장치로 키운다.
129,129화,ARC-020,전환,"조현경은 대양 조선 2조와 태보 입찰을 대가로 총수 지원을 청하고, 강산은 그녀를 가장 위험한 경쟁자로 돌려세운다.",9,8,9,high,high,high,high,high,거래 보상 직후 결혼·합병 야망을 과잉 노출시켜 동맹 장면을 적대 전환 장면으로 뒤집는다.
130,130화,ARC-020,압박,왕주형은 직접 강산을 만나기로 하고 강산은 조현철 회동과 호주 철광석 투자를 동시에 준비한다.,9,8,9,high,high,high,medium,high,"대현 내부전과 현태 총수 담판, 호주 자원 포석을 하나의 자산 재편 전략으로 수렴시킨다."
131,131화,ARC-020,압박,조현우는 조현경에게 과도기 회장 동맹을 제안하고 강산은 커리어 스킬로 조현철의 대현 파괴 가능성을 확인한다.,9,7,9,high,medium,high,high,high,두 협상장을 교차해 신중한 장남과 파괴적 차남을 대비하고 커리어 판정으로 다음 거래를 당긴다.
132,132화,ARC-020,전환,강산은 조현철에게 3조 매입 의향을 얻고 조현경에게 세 남매가 연합해 조갑수를 끌어내리자고 제안한다.,9,9,9,high,high,high,high,high,망나니와의 거래를 곧바로 삼자 모략으로 확장해 가격 보상과 승계전 반전을 동시에 준다.
133,133화,ARC-020,전진,강산은 대현여행 매수를 멈춰 숨은 지주축을 찾기로 하고 유지광은 대양 시스템 10% 공동창업 제안을 수락한다.,8,9,8,high,high,high,high,high,대현 정보전의 신중한 후퇴와 유지광의 확정 보상을 교차해 압박 속 성취감을 유지한다.
134,134화,ARC-020,전진,강산은 유지광에게 휴대전화 인터넷 소프트웨어와 1년 뒤 우회상장을 지시하고 한성시트 투자 미팅을 잡는다.,7,9,8,high,high,high,medium,high,기술 상상과 날짜·지분 보상을 결합해 긴 설명도 인물의 상승감으로 읽히게 만든다.
135,135화,ARC-020,압박,강산은 게임사 지분편입과 PC방 정규직화를 지시한 뒤 왕주형에게 태보 다자경쟁을 압박하며 본협상에 들어간다.,9,8,9,high,high,high,medium,high,여러 사업 지시를 ‘지분이면 된다’는 한 원리로 묶고 회차 후반을 총수 담판에 집중한다.
136,136화,ARC-020,압박,강산은 왕주형에게 대양 제철 4조를 요구하고 대통령은 포항제철 강제인수 개입을 포기한다.,9,7,9,high,high,high,medium,high,가격 흥정과 청와대 결정을 교차해 협상의 외부 변수를 제거하면서 결단 직전 긴장을 늘린다.
137,137화,ARC-020,보상,왕주형은 대양 제철을 한화 3조 2천억 상당의 달러로 인수하겠다는 강산의 조건을 수락한다.,10,10,9,high,high,high,high,high,반복 흥정을 달러 선택의 이유와 부친 비교로 감정화한 뒤 구두 합의라는 초대형 현금 보상을 지급한다.
138,138화,ARC-020,여진/다음 훅,강산은 주총에서 제철 매각과 회장 선임을 함께 처리하기로 하고 왕주형의 손녀 왕혜은 소개를 받아들인다.,7,9,8,high,medium,high,high,high,대형 계약 뒤 혼담과 행복 질문으로 감정 온도를 낮추되 조갑수 연락과 주총 절차를 다음 압박으로 남긴다.
139,139화,ARC-021,도입,강산은 긴급 주총을 소집하고 제철 매각에 반발할 허준수의 충신 조광현을 직접 설득하러 간다.,9,7,9,high,high,high,high,high,외부 구두합의의 여진을 짧게 처리하고 곧장 유산·충성·주총이라는 내부 저항선으로 갈아탄다.
140,140화,ARC-021,압박,강산은 조광현에게 대양 제철 매각을 통보하고 허준수의 스위스 정치자금 비밀로 그의 반발을 멈춰 세운다.,10,6,9,high,high,high,high,high,상징 자산 매각의 감정 비용을 충신과의 고성·부친 비밀로 체감시키고 설득 보상은 다음 회차로 미룬다.
141,141화,ARC-021,전환,강산은 자신이 OI의 빅보스임을 밝히고 현태에 부실을 떠넘긴 뒤 제철을 헐값 재인수할 계획을 조광현에게 설명한다.,10,8,9,high,high,high,high,high,정체 공개와 위기 시나리오로 불신의 근거를 뒤집고 실패 시 승계 약속까지 내걸어 설득 긴장을 최고치로 올린다.
142,142화,ARC-021,보상,강산은 호주 철광석 45% 조광권을 증거로 보여 조광현의 완전한 충성과 주총 지지를 얻는다.,9,10,9,high,high,high,high,high,1년 도박의 위험을 광산 물증과 자발적 호칭 변화로 상쇄해 관계 보상을 명확히 지급한다.
143,143화,ARC-021,전진,"강산은 양혜원의 미국 이주·생활비 지원, 주총꾼 동원, 대양제철 차명매집, 양세찬 접촉을 한꺼번에 지시한다.",8,8,8,high,high,high,high,high,개인사와 기업공작을 모두 ‘남은 위험 정리’로 묶어 주총 직전 준비 회차의 밀도를 높인다.
144,144화,ARC-021,전환,양혜원은 미국에서 새 삶을 살기로 하고 강산은 1억 달러 가구 합작을 체결한 뒤 주총에 대양 제철 매각안을 올린다.,9,10,10,high,high,high,high,high,전처의 진짜 후회·단절을 감정 보상으로 지급하고 곧바로 주총 폭탄 선언으로 최고 훅을 만든다.
145,145화,ARC-021,보상,대양 제철 매각과 강산 회장 선임이 각각 55:45·76:24로 가결되고 현태의 3조 2천억 달러가 입금된다.,10,10,10,high,high,high,high,high,표결 수치·직함·입금·태국 위기까지 연쇄 지급해 장기 빅딜 아크의 물질·지위 보상을 극대화한다.
146,146화,ARC-022,도입,신임 회장 강산은 대양 조선 파업 협상과 양세찬 포섭을 지시하고 가구·로켓배송 신사업을 가동한다.,9,9,9,high,high,high,medium,high,전임 아크 보상의 조직 재배치를 보여주면서 조선 파업과 대현 거짓정보라는 두 새 압박을 즉시 연다.
147,147화,ARC-022,압박,강산은 양세찬에게 딸의 불륜사진 원본까지 돌려주고 30년 충성의 보상 결핍을 흔들어 속내를 듣기 시작한다.,9,8,9,high,high,high,high,medium,협박 수단을 반환하는 예상 밖 행동으로 적개심을 대화로 바꾸고 거짓 표적 전화로 정보전 훅을 세운다.
148,148화,ARC-022,전진,양세찬은 진짜 지주축 대신 장삼수라는 별도 금고지기를 알려주고 대호는 대양 조선 2조 5천억 인수를 추진한다.,9,8,10,high,high,high,high,high,정보 허탕을 금고지기 단서와 신규 2조 5천억 구매자로 전환해 열린 아크의 다음 추진력을 확보한다.
149,149화,ARC-023,도입,강산이 대현그룹 인수를 포기하고 조갑수에게 대양조선을 비싸게 팔 판을 짠다.,6,5,7,high,medium,high,medium,high,실패 인정 직후 목표를 교체해 새 거래전의 출발점을 빠르게 세운다.
150,150화,ARC-023,압박,조갑수가 비자금 3조를 현금화하고 강산의 노조 접대 공략은 실패한다.,7,3,7,high,medium,medium,low,high,양측 실탄과 노조 변수를 동시에 노출해 거래전의 압력을 높인다.
151,151화,ARC-023,전진,강산이 대호의 50% 해고안과 대현의 고용 승계안을 대비시켜 노조에 선택을 강요한다.,8,5,8,medium,high,high,medium,high,조건을 숫자로 맞붙여 협상 장면 자체를 보상처럼 작동시킨다.
152,152화,ARC-023,압박,강산이 감원·임금 통합·중국 매각 카드를 꺼내 노조의 선택 폭을 닫는다.,8,4,8,high,high,high,medium,high,선택지를 하나씩 제거하면서 미래 재인수의 숨은 효용까지 제시한다.
153,153화,ARC-023,전환,노조가 파업을 끝내고 강산은 중국 5조설로 매수 후보들의 경쟁을 부추긴다.,7,7,7,high,high,medium,low,high,노조 보상을 먼저 지급한 뒤 곧바로 가격 정보전으로 가속한다.
154,154화,ARC-023,압박,강산이 조갑수에게 대양조선 가격 4조를 제시해 비자금을 겨냥한다.,8,4,8,high,medium,medium,low,high,두 매수자의 미래 가치까지 저울질하며 최종 가격 압박을 건다.
155,155화,ARC-023,전진,양혜원이 브라운과 사우디행을 택하며 전처 관계가 완전히 정리된다.,6,8,6,medium,medium,high,high,medium,대형 거래의 압박 사이에 전처의 경제적·정서적 재기를 독립 보상으로 배치한다.
156,156화,ARC-023,전환,강산이 김대호의 전자 계열사 제안을 거절하고 4조2천억 현금만 요구한다.,8,5,8,high,high,low,medium,high,담합 실패와 채권 비밀을 연달아 공개해 결제 조건을 결승점으로 만든다.
157,157화,ARC-023,압박,대양조선이 대현그룹에 4조 원 현금으로 팔리고 강산은 정치자금 금지를 선언한다.,7,8,7,medium,high,medium,low,high,매각 사실을 확정한 뒤 곧바로 정치·위기 대응 규칙으로 다음 국면을 예고한다.
158,158화,ARC-023,보상,강산이 9조 원으로 그룹 빚을 모두 갚고 전기차·현금결제 체제를 연다.,4,10,6,medium,high,medium,medium,high,열 화 동안 누적한 거래전을 부채 0%라는 선명한 수치 보상으로 닫는다.
159,159화,ARC-024,도입,강산이 조현경과 사업 동맹을 확정하고 금향오디오 현금결제 이익을 노동자에게 돌린다.,5,7,8,medium,medium,high,medium,high,앞 arc의 현금 보상을 협력사 임금으로 확장하면서 승계전 씨앗을 심는다.
160,160화,ARC-024,압박,강산이 계약직 정규직화와 동일임금을 밀어붙이자 자동차 노조가 파업을 가결한다.,9,6,8,medium,high,high,medium,high,상생 정책을 기득권 충돌로 뒤집어 즉시 파업 위기를 만든다.
161,161화,ARC-024,전진,강산이 강덕수를 경제 부총리로 밀고 대한은행장에게 대양지주 지분 회수를 맡긴다.,7,5,8,high,medium,high,low,high,파업 압박 사이에 국가·금융 인사를 배치해 주인공의 준비 범위를 확장한다.
162,162화,ARC-024,압박,강덕수가 경제 부총리가 되고 강산은 15일 파업 공장을 폐쇄하며 세습 채용을 폭로한다.,9,7,9,medium,high,high,medium,high,정치 보상을 지급한 직후 노사전을 최후통첩까지 밀어붙인다.
163,163화,ARC-024,전환,강산이 삼마특수강 인수를 명령하고 왕주형에게 손녀 소개를 청하는 동안 노조에 최후통첩을 보낸다.,9,5,9,high,high,high,medium,high,기존 갈등의 결승점에서 다음 철강·혼맥 축을 병렬로 점화한다.
164,164화,ARC-024,보상,노조가 항복하고 강산은 세습 채용 대신 노동자 자녀의 박사·유학까지 지원한다.,6,10,8,medium,high,high,high,high,노조 승리를 교육 복지로 환원한 뒤 왕혜은의 도덕 검증으로 다음 arc를 넘긴다.
165,165화,ARC-025,도입,강산이 전국 보육원 장기 지원과 이익 5% 환원을 약속하고 아이들의 포옹에서 행복을 느낀다.,4,9,7,medium,medium,high,high,high,노사 갈등 뒤 정서 보상을 길게 주며 새 연애·사회공헌 축을 연다.
166,166화,ARC-025,약속,왕주형이 삼마특수강을 양보하고 강산은 2조 원 규모의 코스피·환율 파생상품을 건다.,7,7,8,high,medium,high,low,high,연애 기대를 철강 양보와 고위험 금융 베팅이라는 물질 약속으로 뒷받침한다.
167,167화,ARC-025,전진,강산이 왕주형에게 포항제철 목표를 공개하고 왕혜은과 첫 데이트를 약속한다.,6,8,8,high,medium,high,high,medium,혼맥 협상을 솔직한 과거 인정과 구체적 사업 경계로 보상한다.
168,168화,ARC-025,전진,강산과 왕혜은이 대학로 데이트에서 정략이 아닌 실제 연애를 시작한다.,5,9,8,medium,medium,high,high,low,관계 보상을 충분히 준 직후 큰형 비밀로 감정 긴장을 다시 건다.
169,169화,ARC-025,압박,강산이 큰형의 연인 유족 김대한을 직접 만나기로 하고 조현경 대신 왕혜은과의 약속을 지킨다.,7,5,8,high,medium,high,high,low,로맨스의 안정감을 가족의 수치와 승계 음모가 동시에 압박한다.
170,170화,ARC-025,전환,강산이 큰형과 연인의 공동 추모를 허락하고 선친의 잘못을 공개적으로 인정한다.,7,10,9,high,medium,high,high,medium,가장 사적인 가족 상처를 강한 인정 보상으로 닫고 조갑수 반전으로 긴장을 되살린다.
171,171화,ARC-025,보상,강산이 전 애플 연구원 김대한을 영입하고 삼마특수강을 3천억 원에 인수한다.,5,10,8,high,high,high,high,high,가족 화해의 인물을 인재 보상으로 전환하고 철강 인수까지 한 화에 결산한다.
172,172화,ARC-025,여진/다음 훅,강산이 대양전자 스마트폰 개발을 지시하고 조현경의 승계 자금 요구를 거절한다.,6,8,9,high,medium,high,medium,high,여러 보상선을 세계 전자 로드맵으로 묶고 IMF·승계전의 다음 압박을 예고한다.
173,173화,ARC-026,도입,외환보유고가 30억 달러로 줄고 일본 지원이 끊기자 강산은 200조 수익 시점을 계산한다.,9,5,9,high,medium,medium,medium,high,장기 예고를 국가 지급불능 숫자로 현실화해 arc의 위험도를 단숨에 높인다.
174,174화,ARC-026,약속,대현 형제들이 조현경을 임시 회장으로 추대하고 미래 일지에 자산 회수 날짜가 나타난다.,7,7,8,high,medium,high,low,high,승계 회의와 미래 날짜를 맞물려 곧 회수될 보상을 선명하게 약속한다.
175,175화,ARC-026,전환,대통령이 IMF를 고백하고 조현경은 강산의 돈 대신 위기 정보만 받은 뒤 조갑수 편으로 돌아선다.,9,6,9,high,medium,high,medium,high,국가 고백과 대현 배신을 한 화에 묶어 비상체제 전환을 확정한다.
176,176화,ARC-026,보상,강산이 그룹 유보금을 달러화하고 30억 달러 채권을 발행해 전 사업을 동결한다.,8,9,9,high,high,low,medium,high,위기 준비를 통화·채권·사업 중단의 구체 수치로 결산한다.
177,177화,ARC-027,도입,강산이 서민은행 예금 확대를 미끼로 한로소주 3천억 채권을 절반 가격에 요구한다.,8,5,8,medium,high,medium,low,high,준비 arc 직후 첫 부도와 반값 채권을 제시해 포식 단계로 즉시 전환한다.
178,178화,ARC-027,전진,강산이 한로 3천억 채권을 1천5백억에 사고 전국 500개 복지시설 지원을 늘린다.,6,8,8,medium,high,medium,medium,high,부실채권의 즉각 이익과 사회 환원을 병치해 주인공의 양면성을 유지한다.
179,179화,ARC-027,압박,강산이 한로 현금 인수를 제안하고 조현경은 대현조선 파업을 수습하러 거제로 향한다.,9,5,9,medium,high,high,medium,high,두 회장의 동시 현장전을 병치해 기업 생존과 경영권 긴장을 높인다.
180,180화,ARC-027,전환,강산이 강덕수에게 국내 자본의 알짜기업 인수가 국부 유출을 막는 길이라고 맞선다.,8,4,8,high,medium,high,medium,high,인수 쾌감 직전에 도덕적 반론을 세워 보상의 명분을 시험한다.
181,181화,ARC-027,보상,"강산이 한로를 살리고 25% 지분, 퍼시픽맥주, 한성소주를 확보한다.",5,10,7,high,high,medium,medium,high,채권·현금·신제품을 한 번에 결산해 경제적 재기 보상을 크게 터뜨린다.
182,182화,ARC-027,보상,강산이 한농종묘를 500억 원에 인수하고 세계 곡물 공급망 계획을 세운다.,5,9,7,high,high,low,low,high,주류 인수 보상을 종자·농지라는 장기 생존 자산으로 한 단계 키운다.
183,183화,ARC-027,여진/다음 훅,강산이 부실자산을 최대 98% 할인 매수하면서도 대양증권에 3분기 외환위기 경고를 내게 한다.,7,9,9,high,high,medium,medium,high,국내 인수 보상을 루블 수익과 공개 경고로 정리하고 해외 자원 arc로 넘긴다.
184,184화,ARC-028,도입,강산이 루블 수익을 러시아 자원에 재투자하고 네모 위성지도·앱스토어 개발을 지시한다.,6,6,8,high,medium,medium,low,high,국내 인수 보상 직후 무대를 러시아와 인터넷 세계화로 넓힌다.
185,185화,ARC-028,약속,강산이 러시아에 최대 100억 달러를 제시해 푸틴과의 비밀 면담을 성사시킨다.,7,6,9,high,medium,high,low,high,국내 라이벌의 지위 상승과 국제 권력 접촉을 병치해 양면 긴장을 만든다.
186,186화,ARC-028,전진,강산은 바트·루블 수익을 확인하고 예상보다 빨리 매물화된 가하자동차를 검토한다.,8,7,9,high,medium,medium,medium,high,수익 수치를 즉시 가하 인수 경쟁으로 전환해 축적이 정체되지 않게 한다.
187,187화,ARC-028,압박,정부가 가하자동차 구제를 거부하고 강산과 현태자동차의 인수 경쟁이 시작된다.,9,5,9,high,high,high,medium,high,혼맥의 안정감에 인수 경쟁을 붙여 관계와 돈의 긴장을 함께 끌어올린다.
188,188화,ARC-028,전환,강산이 가하 직접 인수보다 현태와의 장기 교환을 택하고 800억 달러 펀드를 준비한다.,7,7,9,high,medium,high,low,high,인수전의 승부 방향을 소유가 아닌 거래로 틀어 중간전환을 만든다.
189,189화,ARC-028,전진,현태자동차가 강산과 담합해 가하 가격을 1조 이하로 낮추자는 안을 꺼낸다.,7,6,8,medium,medium,high,medium,high,경쟁자가 먼저 협력을 제안하게 해 강산의 숨은 수가 먹히는 보상을 준다.
190,190화,ARC-028,보상,강산이 왕가에 가을 결혼을 선언하고 현태자동차와 가하 입찰 동시 철수를 합의한다.,6,10,8,medium,high,high,high,high,가족 편입과 인수 비용 절감 합의를 한 자리에서 이중 보상으로 지급한다.
191,191화,ARC-028,보상,강산이 가하 입찰 철회의 대가로 현태전자를 2조 원에 인수한다.,7,10,8,high,high,high,medium,high,전략적 양보가 현태전자라는 더 큰 실물 보상으로 정확히 환전된다.
192,192화,ARC-028,보상,왕혜은이 일방적 결혼 발표의 사과와 정식 프러포즈를 요구하고 강산은 가족의 평화를 느낀다.,5,9,7,medium,low,high,high,medium,연속 물질 보상 뒤 관계의 주도권을 왕혜은에게 돌려 감정 균형을 맞춘다.
193,193화,ARC-028,압박,대통령이 현태의 가하 입찰을 강제하지만 강산은 대양 보증으로 50억 달러 실탄을 마련해 둔다.,9,7,9,high,high,high,medium,high,가족·사업 합의를 대통령 강압으로 다시 시험해 결승 전 긴장을 높인다.
194,194화,ARC-028,전진,강산이 가하 인수 후속 기술을 약속하고 푸틴에게 러시아 자원·무역 특혜를 요구한다.,8,7,9,high,high,medium,low,high,가하 결산 직전에 세계 곡물 수치와 푸틴 협상을 붙여 규모를 키운다.
195,195화,ARC-028,보상,푸틴이 강산에게 러시아 천연자원 개발권과 민간위성·로켓 기술을 약속한다.,7,10,8,high,high,high,medium,high,열두 화의 해외·혼맥 빅딜을 자원 독점권과 국가권력 우정으로 크게 결산한다.
196,196화,ARC-029,도입,조현경이 해임 위기에서 조갑수를 요양병원으로 옮기고 치매약을 끊는다.,9,5,9,high,high,high,high,high,해외 대승 직후 가족 배신과 약물 중단으로 국내 라이벌의 위협을 재설정한다.
197,197화,ARC-029,전진,"조현경이 첫째에게 백화점, 둘째에게 건설을 떼어주고 막내를 알래스카로 보내 대현을 장악한다.",8,9,9,high,high,high,medium,high,라이벌에게 독립적인 승리 보상을 줘 이후 강산과의 대결 가치를 높인다.
198,198화,ARC-029,압박,조현경과 이건창이 대양 소비재를 노린 합작에 합의하고 강산은 이를 호재로 본다.,9,6,9,high,high,high,low,high,국제 준비를 국내 양강 동맹과 맞붙여 위협 규모를 최대로 끌어올린다.
199,199화,ARC-029,압박,강산이 무디스 5단계 강등을 끌어내고 이미도의 명성 내부 정보를 받는다.,9,7,9,high,high,high,medium,high,도덕적 비난을 정면에 세운 뒤 정보원·신용등급이라는 실전 보상을 준다.
200,200화,ARC-029,전환,강산은 이건창에게 소비재 10개사를 팔겠다고 하고 조현경은 그 반응까지 계산한 미끼였음을 밝힌다.,9,7,10,high,high,high,medium,high,강산의 역발상 직후 조현경도 같은 판을 설계했다는 맞수 반전으로 최고조를 만든다.
