sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
56,56화,이혼 후 재벌 각성(개정판) 56화,13524,13813,허지태는 창성어패럴 친구를 통해 북한산 지하금융의 접근을 받는다.,방탕해 보인 사촌의 통찰과 가족 충성을 반전으로 보여준다.,허지태가 외부 적의 미끼에 넘어가지 않는지 확인한다.,차지혜를 보내 지태를 소환하고 그의 창성어패럴 제안 대응을 관찰한다.,지태는 강산과 허준수에게 억눌렸다는 반감이 크고 친구가 성공 사업처럼 포장해 유혹한다.,지태는 배후 조종을 정확히 눈치채고 제안을 거절하며 강산을 외부 세력에게 넘기지 않는다.,잠재 경쟁자가 최소한 가족과 대양을 배신하지 않는 통찰력 있는 인물로 증명된다.,관계/평가,적대 가능성이 큰 방탕한 사촌에서 외부 위협을 식별하고 가족을 지키는 잠재 우군으로 이동한다.,강산과 지태가 마침내 대면해 서로를 평가한다.,창성어패럴 유혹에 대한 지태의 선택,북한산 배후 확인,ARC-008,high
57,57화,이혼 후 재벌 각성(개정판) 57화,13814,14118,허지태는 강산을 배신하지 않았지만 대양 후계 의무와 강산의 간섭에는 반발한다.,커리어 스캔으로 숨은 예술 재능을 발견한다.,지태의 진짜 희망을 찾아 경쟁 에너지를 다른 산업으로 돌린다.,지태를 스캔하고 가족 혜택에는 책임이 따른다고 압박하며 노래를 시킨다.,관계 지수는 불명이고 지태는 99의 연예·공연 잠재력만큼 치명적인 경영 경쟁자도 될 수 있다.,지태의 희망은 회장이 아니라 가수이며 매니저 95·퍼포머 99의 압도적 재능이 확인된다.,강산은 경쟁자를 없애지 않고 꿈에 맞는 더 큰 무대로 전환할 해법을 발견한다.,능력 발견/관계,허지태의 역할이 후계 경쟁자에서 가수·엔터테인먼트 창업자 후보로 재정의된다.,실제 노래가 수치만큼 뛰어난지 현장 검증이 남는다.,허지태의 진짜 희망,허지태 노래 실력 검증 | 엔터테인먼트 전환,ARC-008,high
58,58화,이혼 후 재벌 각성(개정판) 58화,14119,14451,허지태의 수치상 예술 재능은 높지만 강산과 지태 모두 실제 검증이 필요하다.,노래 실력의 현장 보상과 구체적인 경력 사다리를 제시한다.,지태가 자기 꿈을 이루면서 대양의 새 산업을 이끌게 설득한다.,비공개 라이브 무대를 시키고 가수→작곡가→프로듀서→엔터테인먼트 대표 경로를 제안한다.,박정필 혼담을 취소해야 하고 지태는 강산의 통제 의도를 경계한다.,지태가 압도적인 노래 실력을 증명하고 강산은 혼담을 접기로 한다.,지태는 처음으로 가족 의무가 아니라 자신의 꿈을 존중하는 구체적 미래를 받는다.,관계/직업/능력,억눌린 후계 후보가 대양 지원을 받는 가수·제작자·CEO 후보로 바뀐다.,"시스템 관계 수치가 실제 우군으로 바뀌는지, 박정필 거절 비용이 남는다.",허지태 노래 실력 검증 | 박정필 혼담 추진,대양 엔터테인먼트 | 허지태의 단계별 경력,ARC-008,high
59,59화,이혼 후 재벌 각성(개정판) 59화,14452,14762,허지태는 강산이 제안한 예술 경로에 마음이 열렸지만 공식 사업과 보호 장치가 필요하다.,사촌 관계 회복을 회사 설립과 미래 가치로 실물화한다.,지태를 우군으로 굳히고 엔터테인먼트 산업을 선점한다.,대양 엔터테인먼트를 세우고 매니저·지원·감시 체계를 붙이며 박정필에게 예의 있게 거절할 방안을 세운다.,북한산은 여전히 지태에게 접근했고 정치 혼담 거절은 박정필의 반감을 살 수 있다.,"지태의 관계 지수가 51 우군, 투자지수 99로 변하며 미래 K팝 산업 창립자 가능성이 뜬다.",경쟁자였던 사촌이 세계 문화사업을 함께 만들 핵심 창업자로 전환된다.,관계/사업/지위,허지태가 불명 관계의 후계 경쟁자에서 수치로 확인된 우군이자 엔터테인먼트 대표 후보가 된다.,지태가 창성어패럴·지하금융 접근을 강산에게 털어놓으며 외부 적 추적이 이어진다.,허지태 우군화 | 엔터테인먼트 법인 결정,K팝·문화콘텐츠 확장 | 박정필 거절 보상책,ARC-008,high
60,60화,이혼 후 재벌 각성(개정판) 60화,14763,15054,강산과 허지태는 우군이 되었으나 숙부에게 혼담 취소와 진로 변경을 납득시켜야 한다.,아버지 세대까지 새 꿈을 받아들이게 하고 정치 비용을 다음 아크로 넘긴다.,허광호의 동의를 얻어 지태의 엔터테인먼트 진로를 가족 합의로 만든다.,지하금융 위협을 공유하고 허광호에게 혼담 취소와 문화산업 비전을 설명한다.,허광호는 아들의 정치 혼맥과 회장 가능성을 포기해야 한다.,허광호는 지태 대신 고교생 허상태에게 정치·승계 기대를 옮기고 지태의 새 길을 받아들인다.,허지태는 아버지의 반대 없이 자기 꿈과 대양 뿌리를 함께 지킬 수 있게 된다.,가족 관계/진로,강산·지태 개인 합의가 허광호까지 포함한 가족 차원의 진로 전환으로 확정된다.,양혜원의 변호사가 그녀를 배신해 대양에 접촉하고 박정필 거절 협상이 남는다.,허광호의 허지태 진로 동의,허상태의 미래 승계 기대 | 양혜원 변호사의 대양 접촉 | 박정필 관계 복원,ARC-008,high
61,61화,이혼 후 재벌 각성(개정판) 61화,15055,15384,허지태 혼담은 취소하기로 했지만 박정필과의 정치적 관계는 잃고 싶지 않다.,정치 혼담을 거절하면서도 출판·후원 거래로 관계를 살린다.,박정필의 체면을 지키며 혼담을 정중히 끝낸다.,박정필을 만나 지태 혼담을 거절하고 그의 능력과 손녀 박정희를 스캔한다.,박정필은 25의 낮은 가치지만 정치 영향력이 있고 거절은 모욕으로 받아들여질 수 있다.,손녀 박정희는 강산 취향과는 다르지만 작가 잠재력 72를 지닌 압구정 날라리다.,강산은 정치가의 실제 가치와 손녀의 다른 재능을 파악해 혼담 외의 연결 가능성을 남긴다.,정치 관계/인재 평가,혼담 중심의 정치 연결이 출판·문화 사업을 통한 느슨한 동맹으로 재설계된다.,박정필이 체면을 살릴 대안을 요구한다.,허지태와 박정필 손녀 혼담,박정필 자서전 | 박정희 작가 잠재력,ARC-009,high
62,62화,이혼 후 재벌 각성(개정판) 62화,15385,15650,박정필은 혼담 거절의 체면 보상과 정치적 연결 유지가 필요하다.,자서전 후원과 글로벌 문화콘텐츠 법인으로 정치를 사업에 접속한다.,박정필 관계를 살리고 엔터테인먼트의 해외 확장 구조를 설계한다.,박정필 자서전·출판기념회를 지원하고 박정희 연락처를 받은 뒤 강덕수와 문화사업을 논의한다.,정치자금처럼 보일 위험과 국내 연예사업의 좁은 시장이 있다.,강덕수는 미국 중심 문화콘텐츠 회사와 마블·DC 같은 지식재산 사업을 제안한다.,혼담 대신 출판 후원으로 정치 관계를 유지하고 K팝을 넘어 글로벌 콘텐츠의 길을 얻는다.,정치 동맹/사업 범위,대양 엔터테인먼트 단일 회사 구상에서 한국·미국 두 축의 문화 IP 사업으로 확장된다.,"두 회사의 지분과 자본 구조, 강산의 대양전자 직책을 확정해야 한다.",박정필 거절 보상책,미국 문화콘텐츠 회사 | 박정필 자서전 출판기념회,ARC-009,high
63,63화,이혼 후 재벌 각성(개정판) 63화,15651,15904,문화콘텐츠 두 회사와 대양전자 실무 진입이 구상 단계에 있다.,개인 자본 투입과 대현전자 빅딜을 다음 대형 목표로 세운다.,신사업의 소유 구조를 확보하고 전자사업 성장 경로를 확정한다.,두 합작사에 개인자금 76%를 넣고 25% IPO로 회수하는 구조를 제안하며 대양전자 이사를 수락한다.,대양전자는 대현전자보다 약하고 대현그룹 17%와 대현전자를 맞바꾸는 거래는 조갑수의 반발을 부른다.,강산은 보유한 대현그룹 17%를 대현전자와 교환하는 인수 구상을 강덕수에게 처음 명시한다.,대양전자 이사·개발 조직이라는 공식 발판과 신사업 지배지분을 동시에 얻는다.,직위/소유/사업 목표,상속자 신분만 있던 강산이 대양전자 실무 이사이자 문화기업 지배주주가 된다.,대현전자 인수 분석과 비밀 인터넷 법인 설립이 다음 행동으로 이어진다.,문화회사 초기 자본 구조 | 대양전자 첫 공식 역할,대현그룹 17%와 대현전자 교환 | 문화회사 IPO,ARC-009,high
64,64화,이혼 후 재벌 각성(개정판) 64화,15905,16220,강산은 대현전자·문화사업에 이어 인터넷과 글로벌 투자를 선점하려 한다.,미래 일지를 전 산업 포트폴리오와 첫 해외 환투기 행동으로 확장한다.,대양 밖의 100% 개인 인터넷 법인과 IMF 전 투자 종잣돈을 구축한다.,검색·커뮤니티 법인을 지시하고 스위스 자금 10%를 태국에 달러로 예치한다.,조력자도 51%만 믿어야 하고 너무 많은 미래사업을 현실화할 막대한 자금이 필요하다.,차지혜의 딸이 강남경찰서에 있다는 전화가 오며 강산의 투자 계획이 뜻밖의 인재 발견 현장으로 꺾인다.,미래 일지가 강산 기억과 동화되고 태국 외환위기 선점이 첫 실행에 들어간다.,자산/사업 범위/공간,국내 재벌 후계자에서 비밀 인터넷 지배주주이자 아시아 환투기 준비자로 확장된다.,강남경찰서 사건과 고모부들의 15% 유류분 모의가 동시에 열린다.,태국 투자 첫 집행,100% 개인 인터넷 법인 | 차지혜의 딸 경찰 사건 | 고모부 유류분 행동,ARC-009,high
65,65화,이혼 후 재벌 각성(개정판) 65화,16221,16541,강산과 차지혜는 강남경찰서로 향하고 고모부들은 유류분 소송을 부추긴다.,경찰 사건에서 두 명의 고잠재 인재를 우연히 발견한다.,차지혜의 딸 방수빈 사건을 파악해 부당 수사를 막는다.,방수빈을 오빠로 자처하며 사건에 개입하고 관련자들을 스캔한다.,방수빈은 남자 셋을 중상 입혀 수갑을 찼고 형사는 부유한 피해자 편으로 기울어 있다.,"방수빈은 무에타이 국가대표·천재로 투자지수 98이고, 망나니 유지광은 미래 한성데이터 결제 시스템 창업자다.",우발적 경찰 방문이 경호·분석 인재와 전자결제 핵심 인재를 동시에 찾는 기회가 된다.,인재 발견/관계,차지혜의 사고뭉치 딸과 가해자 무리가 강산의 미래 핵심팀 후보로 재평가된다.,대양 협력사 한성시트와 연결된 유지광을 어떻게 스카우트할지 남는다.,방수빈의 정체,방수빈 채용 | 유지광 스카우트 | 편파 수사 응징,ARC-010,high
66,66화,이혼 후 재벌 각성(개정판) 66화,16542,16835,방수빈은 특수폭행 가해자로 몰리고 유지광 일행은 합의를 거부한다.,대양 법무팀의 힘과 사건 진상을 통해 편파 구도를 뒤집는다.,방수빈의 정당방위 정황을 확보하고 유지광 가족을 협상장으로 부른다.,장광기 법무이사 팀을 투입해 현장과 진술을 재검토하고 유지광 변호사에게 30분을 준다.,형사는 사회적 지위에 따라 태도를 바꾸고 유지광은 상황도 모르고 폭언한다.,남자 셋이 여성들에게 술·폭력을 강요하다 방수빈에게 제압된 사건이고 한성시트는 대양자동차 납품이 끊기면 위태롭다.,형사의 편파 프레임이 무너지고 한성시트 사장이 직접 달려올 협상 우위가 생긴다.,법적 구도/권력 관계,방수빈 측이 약한 가해자 위치에서 대양 법무팀과 증거를 가진 피해자 측으로 역전된다.,한성시트 사장이 도착한 뒤 강산이 처벌 대신 어떤 사업 거래를 제시할지 남는다.,경찰 사건의 실제 경위,한성시트 납품권 협상,ARC-010,high
67,67화,이혼 후 재벌 각성(개정판) 67화,16836,17082,한성시트 사장은 아들 유지광 때문에 대양 납품이 끊길까 절박하다.,즉시 파괴 대신 미래 결제기업을 빼앗는 장기적 역공을 선택한다.,200명 노동자의 일자리를 지키면서 유지광의 재능을 대양 데이터로 확보한다.,상호 고소를 취하시키고 편파 형사의 전보를 지시한 뒤 한성시트 사장과 유지광에게 거래를 꺼낸다.,유지광은 자존심과 분노가 강하고 강산의 제안은 거부하기 어려운 갑의 강요다.,강산은 한성시트를 망하게 하지 않고 유지광이 만들 한성데이터를 대양데이터로 선점하려 한다.,노동자 일자리는 보존되고 강산은 온라인·오프라인 결제 특허 사업의 창업자를 손에 넣을 위치에 선다.,사업/권력/도덕,폭행 합의 사건이 글로벌 전자결제 기업 영입 협상으로 변환된다.,유지광이 실제로 대양을 위해 일하고 개과천선할지 남는다.,방수빈 폭행 고소 | 한성시트 납품 중단 위기,대양데이터 설립 | 유지광 길들이기,ARC-010,high
68,68화,이혼 후 재벌 각성(개정판) 68화,17083,17377,유지광과 한성시트는 강산의 사업권 안에 들어왔고 방수빈도 사건에서 풀려났다.,두 사고뭉치를 실제 직원으로 묶고 주변 경쟁·친족 위협을 확장한다.,유지광·방수빈을 통제 가능한 인력으로 만들고 새 투자 역량을 배운다.,카시트 의무화를 추진하고 방수빈에게 변호사비 9천만 원 빚과 출근 의무를 부과하며 파생상품 전문가를 요청한다.,방수빈은 반항적이고 유지광은 아직 적대적이며 고모부들은 15% 소송을 준비한다.,방수빈은 시급 3천 원으로 빚을 갚는 수행비서·경호 후보가 되고 대현건설 둘째 아들도 강산과 접촉을 노린다.,강산은 차지혜가 자리를 비울 때 움직일 98점 인재와 미래 데이터사업 창업자를 조직 안에 묶는다.,인력/학습/위협,우발적으로 만난 두 망나니가 대양 미래전략센터 출근 인력으로 전환된다.,고모부 유류분 모의와 대현가 둘째 아들의 접근이 새 외부 압박으로 남는다.,방수빈의 경찰 사건 후속 | 방수빈 채용 방식,파생상품 학습 | 고모부 유류분 협상 | 대현건설 사장 접촉,ARC-010,high
69,69화,이혼 후 재벌 각성(개정판) 69화,17378,17631,유지광·방수빈은 출근하기 시작했고 강산은 고모부 유류분 움직임을 보고받는다.,공익재단·엔터테인먼트 실행 결과와 청렴한 넷째 고모부의 새 사업 가치를 회수한다.,고모들의 진짜 의사를 확인하고 친족 갈등을 사업 기회와 구분한다.,유류분 회동을 조사하고 넷째 고모부 박웅천의 종자 연구 자료를 검토한다.,네 고모부는 태평양 법무법인을 통한 15% 협상을 준비하고 고모들의 동의를 압박한다.,박웅천은 물욕 없이 신품종에 몰두한 천재이며 허준수는 아산 농장을 증여하려 했다.,"희귀난치병 재단 1,000억과 대양 엔터테인먼트가 실제 설립되고 종묘회사라는 새 성장축이 발견된다.",공익/사업/친족 평가,고모부 전체가 탐욕 세력이 아니라 한 명은 식량·에너지 사업의 핵심 인재로 분리된다.,8월 23일 강산이 대양전자 공식 직함과 미래전략 회의를 시작한다.,희귀난치병 재단 설립 | 대양 엔터테인먼트 설립,종묘회사와 박웅천 | 고모들의 실제 소송 의사,ARC-011,high
70,70화,이혼 후 재벌 각성(개정판) 70화,17632,17871,강산은 9월부터 대양전자 전략기획실장으로 일하며 IT 중심 전환을 추진할 예정이다.,세계 동향을 커피·부동산·일자리 사업으로 번역하는 미래전략 능력을 보여준다.,IT버블과 IMF 전 국내외 투자 포트폴리오를 구체화한다.,차지혜의 세계동향 보고를 받고 엘살바도르 커피를 계기로 미국 커피법인과 국내 직영점 전략을 지시한다.,유지광은 직영점의 인건비와 현재 시장성 부족을 비웃고 강산은 아직 성과로 권위를 증명하지 못했다.,강산은 외국계 법인 규제 우회와 맥도날드식 부동산 수익을 결합해 커피를 문화·상권 사업으로 정의한다.,대양전자 전략기획실장 예정 직위와 커피 프랜차이즈·부동산 선점 계획이 구체화된다.,직업/사업 포트폴리오,비공식 상속자 연구팀에서 공식 전자 전략 책임자와 다각화 투자팀으로 이동한다.,유지광의 반론을 이겨 내고 3.5조 국내 투자처까지 만들 수 있는지 남는다.,대양전자 공식 보직 결정,미국 커피법인과 국내 직영점 | IT버블 투자,ARC-011,high
71,71화,이혼 후 재벌 각성(개정판) 71화,17872,18085,강산의 3.5조 담보대출 제안이 일곱 은행장의 긴급회의에 올라간다.,경영권을 건 레버리지가 실제 승인되는 대형 자금 보상을 준다.,대양지주 14.5%를 담보로 국내 최대 투자금을 확보한다.,강경열을 통해 일곱 은행이 각 5천억씩 부담하는 연합대출을 추진한다.,"연 10% 이자 3,500억과 투자 실패 시 대양 지배권 상실이라는 치명적 위험이 있다.",은행장들은 이자와 담보 지분 모두 탐내며 전원 대출에 동의한다.,강산은 3조 5천억 대출을 실제로 확보한다.,자금/경영권 위험,대출을 문의한 상속자에서 국내 최대 3.5조 레버리지를 운용할 투자자로 격상된다.,막대한 돈을 어디에 투자하고 유지광의 반론을 어떻게 사업으로 바꿀지 남는다.,3.5조 연합대출 승인,"연 3,500억 이자 부담 | 담보 지분 상실 위험 | 3.5조 투자처",ARC-011,high
72,72화,이혼 후 재벌 각성(개정판) 72화,18086,18349,강산은 3.5조 국내외 투자처를 만들고 유지광에게 자기 비전을 증명해야 한다.,커피 직영점 논쟁에서 멀티플렉스라는 실질 국내 투자처를 발견한다.,부동산·상권·일자리 창출을 결합한 국내 투자 모델을 세운다.,커피 직영점이 상권과 일자리를 만든다고 설명하고 유지광의 영화관 아이디어를 즉시 채택한다.,유지광은 이를 땅 투기라 비꼬고 3.5조의 절반 이상을 국내에 써야 한다.,복수 상영관·오락실·퓨전음식점을 결합한 멀티플렉스 모델이 1.5조 국내 투자처로 떠오른다.,유지광의 반론이 채택 가능한 사업 아이디어로 보상되고 그의 강산 평가도 처음 흔들린다.,사업/관계,커피 단일 계획이 복합문화공간·부동산·청년 일자리 사업으로 확장되고 유지광이 단순 반항자에서 제안자로 이동한다.,유지광이 구축 중인 대양데이터의 낮은 진척과 시장성 문제가 보고된다.,커피 직영점 수익 논리 | 3.5조 국내 투자처 일부,멀티플렉스 사업 | 대양데이터 진척 보고,ARC-011,high
73,73화,이혼 후 재벌 각성(개정판) 73화,18350,18582,대양데이터 결제 시스템은 20% 구축됐지만 PC·인터넷 보급률이 낮아 시장이 없다.,기술의 시장 부재를 정부 인프라 사업으로 돌파하고 비밀자금을 과감히 배치한다.,인터넷 결제 사업의 수요를 만들고 2조 비밀자금을 급증시킨다.,대양을 앞세워 PC·인터넷 보급을 정부 핵심사업으로 만들겠다고 하고 경제수석 면담을 지시한다.,현재 인프라로는 개발해도 오랜 기간 수익이 없고 정치·경제 결합의 비판을 감수해야 한다.,상속세 14.5% 대한은행 관리가 완료되고 강산은 스위스 계좌 2조 전액을 마이크로소프트 단타에 올인하라고 지시한다.,유지광은 강산이 시장 자체를 만들 수 있는 대양의 힘을 쓰려 한다는 점에 처음 진지하게 반응한다.,사업 인프라/자산/관계,대양데이터가 기술개발 회사에서 국가 인터넷 보급을 견인할 전략사업으로 커지고 2조가 미국 주식 포지션으로 이동한다.,전액 올인의 성공 여부와 3.5조로 대현전자를 노리는 움직임이 외부에 포착될 차례다.,상속세 물납 지분의 대한은행 관리,경제수석과 인터넷 보급 협의 | 마이크로소프트 2조 올인,ARC-011,high
74,74화,이혼 후 재벌 각성(개정판) 74화,18583,18817,강산은 마이크로소프트에 2조를 올인했고 3.5조 대출 결과를 아직 직접 받지 못했다.,300억 달러 목표를 세우고 경쟁 총수의 공포·혼인 방어를 촉발한다.,IMF 전 운용자금 300억 달러를 만들고 대현전자 인수 기반을 갖춘다.,윈도 NT 4.0 출시 정보를 믿고 차지혜에게 자신을 믿으라며 전액 투자를 유지한다.,투자 실패 시 2조를 잃고 담보대출까지 흔들리며 대양 지배권이 위험해진다.,조갑수는 3.5조와 대현 17%가 결합하면 대현전자를 빼앗길 수 있다고 공포를 느껴 딸 조현경을 강산과 연결하려 한다.,강산의 경제적 재기는 경쟁 재벌 총수가 용처럼 두려워하고 혼인 카드까지 꺼낼 수준의 실제 태도 변화를 만든다.,외부 평가/자산 목표/관계,신생 후계자에서 대현전자를 위협해 조갑수의 가족 전략까지 바꾸는 재계 핵심 변수로 격상된다.,"조현경 혼담, 대현전자 방어전, 마이크로소프트 수익 실현이 다음 구간의 강한 다리가 된다.",,300억 달러 목표 | 조현경 혼담 카드 | 대현전자 인수 방어전 | 마이크로소프트 투자 수익,ARC-011,high
75,75화,이혼 후 재벌 각성(개정판) 75화,18818,19099,"강산은 대양 지주회사 지분 14.5%를 담보로 한 3조 5천억 원 대출 결정을 기다리며, 보유한 대현 그룹 지분 17%와 현금을 대현 전자 인수에 쓸 구상을 숨기고 있다.","조갑수와의 첫 정면 기싸움, 초대형 대출 승인, 마이크로소프트 투자 성과를 한 화에 연쇄 지급한다.",조갑수에게 밀리지 않으면서 대현 전자를 가져올 협상·공격 기반과 독자 자본을 확정한다.,"조갑수의 경고에 선의의 경쟁과 공존 방안을 내세워 사실상 선전포고하고, 강경열의 대출 승인 전화를 받으며 OI의 마이크로소프트 투자 결과를 확인한다.","조갑수는 한강수 스카우트를 후진 수법이라 비난하고 대현 방어 의사를 내비치며, 3조 5천억 대출 실패 시 대양 지배 지분까지 위험해진다.","일곱 은행의 대출 합의가 청와대까지 보고되고, 조갑수도 강산을 자신이 키운 호랑이로 경계한다. Windows NT 4.0 발매 뒤 마이크로소프트 주식이 100% 올라 투자금 포함 4조가 된다.","강산의 계산을 재계·청와대가 중대 변수로 인정하고, 일주일도 안 돼 2조 원의 시세차익이 실물 숫자로 확인된다.",돈|지위|관계,OI 자산이 4조로 불어나고 강산은 조갑수와 부친 세대의 동맹을 끝낸 독립 경쟁자로 자리매김한다.,4조를 만든 마이크로소프트 수익을 어디에 재투자할지로 넘어간다.,일곱 은행의 3조 5천억 대출 합의 여부 | 마이크로소프트 단기 투자 1차 성과,대현 전자 인수 협상 또는 적대적 M&A | 마이크로소프트 이익금의 다음 투자처 | 조갑수의 경영권 방어,ARC-012,high
76,76화,이혼 후 재벌 각성(개정판) 76화,19100,19344,OI의 마이크로소프트 지분이 4조 가치가 되었고 강산은 당일 3조 5천억 대출 계약까지 앞두고 있다.,주식 차익을 소비하지 않고 미래 거대 기업의 창업자 지분으로 증식시키는 강산의 투자 엔진을 공개한다.,마이크로소프트 원금 지분은 장기 보유하고 2조 차익으로 저평가된 창업자들을 선점한다.,"마이크로소프트 지분 절반만 매각해 2조를 현금화하고, 차지혜에게 중국 소프트웨어 엔지니어와 창업 후보를 찾게 하며 텐센트·알리바바·바이두로 이어질 투자를 구상한다.","차지혜와 유지광은 IT 불모지로 보이는 중국 투자를 이해하지 못하고, 신생 기업 투자는 적은 자본으로 큰 지분을 얻는 만큼 실패 위험과 비대칭성이 있다.","강산의 첫 엔젤 투자 목표가 실리콘밸리가 아니라 중국인이며, 마화텅부터 마윈과 로빈 리까지 이어질 장기 로드맵임이 드러난다.",2조 원어치 마이크로소프트 지분과 2조 현금을 동시에 남기는 재투자 공식이 성립한다.,돈|세계,OI는 단발성 주식 계좌에서 중국 인터넷 기업을 창립 단계부터 키울 글로벌 투자 법인으로 역할이 커진다.,대출 서명을 위해 출발한 사이 대양 전자 내부에서는 강산이 만든 전략기획실과 한강수 스카우트의 속뜻을 궁금해한다.,마이크로소프트 이익금 처리 방식,마화텅 등 중국 창업자 탐색 | 대양 전자 전략기획실의 휴대전화·배터리 사업 착수 | 3조 5천억 대출 계약 서명,ARC-012,high
77,77화,이혼 후 재벌 각성(개정판) 77화,19345,19601,"한강수는 대양 전자에서 낙하산 취급을 받는 한편, 김말숙은 허지태와 허지훈을 흔들어 강산을 북한산으로 불러낼 준비를 한다.",초대형 대출을 실제 체결하는 동시에 대양 내부를 노리는 지하 금융의 덫에 강산이 선제 대응한다.,3조 5천억 대출을 확정하고 김말숙과 사촌들의 결탁을 차단한다.,"알림과 차지혜의 사찰 보고를 종합해 김말숙이 자신을 부르는 것이라 판단하고, 대출 서명 뒤 북한산으로 가며 결렬 시 민정수석을 동원하도록 준비한다.","김말숙은 대현 지분과 지하 금융망을 가진 거물이고, 허지훈은 자발적으로 손잡을 야망가이며 허지태는 강제로 끌려간다.","허준수와 김말숙이 과거 대현 그룹을 나눠 먹으려 공모했다는 정황이 선명해지고, 강산은 일곱 은행장 앞에서 국내 최대 3조 5천억 대출 계약에 서명한다.",기다리던 대출이 문서상 완결되어 강산이 국내 최대 유동자금을 쓸 수 있는 지위에 오른다.,돈|지위|관계,강산의 공격 자금 3조 5천억이 확정되고 김말숙·허지훈을 잠재적 내부 적으로 상대하는 국면이 열린다.,대출을 끝낸 강산이 허지태·허지훈이 모인 북한산으로 향해야 한다.,3조 5천억 대출 계약 체결,김말숙의 일석삼조 목적 | 허지훈과 지하 금융의 결탁 | 북한산 담판,ARC-013,high
78,78화,이혼 후 재벌 각성(개정판) 78화,19602,19876,강산은 3조 5천억을 확보했지만 실패하면 대양 지분을 잃고 외환위기의 책임까지 뒤집어쓸 위험을 안는다.,대현 전자 인수용 실탄의 용도와 김말숙에게 향하는 사촌들의 선택을 병렬로 드러낸다.,대출 자금을 대현 전자 인수와 외환위기 대비에 배치하면서 김말숙의 선수를 읽는다.,"대현 그룹 지분 17% 또는 현금 1조 5천억을 대현 전자와 맞바꿀 구상을 세우고, 은행장들에게 2조를 달러로 재예치하겠다는 새 제안을 꺼낸다.","허지훈은 네모 포털과 대양 전체를 탐내며 김말숙에게 자발적으로 연락하고, 허지태는 김말숙의 부하들에게 강제로 연행된다.","허준수와 김말숙은 과거 대현 그룹을 분할하려던 공모자였고 차지혜도 그 관계를 상당 부분 알고 있었다. 강산은 1998년 원·달러 환율 2,700원을 겨냥해 만기일을 고정한다.",대출의 숨은 목적이 단순 M&A가 아니라 610원대 달러를 사서 외환위기 때 네 배 환차익을 얻는 이중 전략으로 공개된다.,돈|관계|세계,"3조 5천억 중 2조는 외화 방벽으로, 나머지는 대현 전자 압박 자금으로 역할이 구체화되고 허지훈은 내부 경쟁자로 한 걸음 넘어간다.",강산이 은행에 예치금리 5% 조건을 던져 모두를 놀라게 한다.,대출금의 1차 용도,은행장들의 달러 예치 수용 | 허지훈의 김말숙 동맹 | 허지태 납치 대응 | 대현 전자 지분 교환 협상,ARC-013,high
79,79화,이혼 후 재벌 각성(개정판) 79화,19877,20101,강산은 일곱 은행에 대출금 2조를 달러로 재예치하고 1998년 환차익을 노리겠다는 조건을 제시했다.,은행장들의 탐욕을 외환위기 인수 기회로 바꾸는 설계와 대양 전자의 인재 결속을 보여준다.,달러를 은행 밖으로 빼지 못하게 묶고 환율 파생상품을 퍼뜨려 위기 뒤 은행 지분을 살 기반을 만든다.,"강경열을 바람잡이로 세워 연 5% 달러 예치와 기업 대상 환율 투자상품 개발을 일곱 은행장에게 수락시키고, 북한산 움직임을 보고받자 직접 출발한다.","파생상품은 외환위기 때 은행 부실을 키우는 독이 든 성배이며, 김말숙이 강산보다 먼저 허지태와 허지훈을 움직여 유리한 판을 잡는다.","강산의 금융 설계가 허준수의 일기에서 가져온 국가 부도 대비책이며, 한강수와 나수성이 휴대전화·반도체·배터리 사업을 함께 떠받칠 동료로 결속한다.",일곱 은행이 2조 달러 예치에 사실상 동의하고 대양 전자 내부의 기존 인력과 영입 인력이 협력하기 시작한다.,돈|관계|세계,"강산은 외환위기 때 국내 은행을 외국 자본 대신 인수할 길을 만들고, 대양 전자의 두 부실장은 경쟁에서 협업 관계로 바뀐다.","허지태는 강제로, 허지훈은 자발적으로 북한산에 갔다는 보고를 받은 강산도 김말숙 저택으로 향한다.",은행장들의 2조 달러 예치 수용 | 한강수와 나수성의 내부 갈등 가능성,외환위기 때 은행 인수 | 김말숙과의 직접 대면,ARC-013,high
