"sequence","visible_label","title","start_line","end_line","entry_state","reader_promise","protagonist_goal","action","resistance_or_cost","turn_or_reveal","paid_reward","state_change_axis","state_change","ending_hook","closed_loops","opened_loops","arc_id","confidence"
"284","295","붕괴 전야 (5)","57405","57582","SPV로 부실을 덜어내도 살아나지 못할 리먼을 어떻게 처리할지가 남는다","SPV 승인을 받고 리먼 붕괴까지 다중 수익 구조 설계이 실제 계약·수치·조직 반응으로 증명될지","SPV 승인을 받고 리먼 붕괴까지 다중 수익 구조 설계","가이트너가 직접 방문해 SPV 필요성을 확인하자 리먼 요청이 있어야만 자산을 담겠다는 명분을 세우고 500억 달러로 3천억 달러 판을 운영할 조건을 구체화했다","리먼은 부실을 덜어내도 신뢰를 회복하기 어렵고 타이거펀드가 노골적으로 인수를 노리면 책임을 뒤집어쓸 수 있었다","SPV 수익·CDS 보험금·마지막 리먼 인수까지 이어지는 세 겹 구조를 숨긴 채 공익적 연착륙만 전면에 내세웠다","연준 승인과 3천억 달러 자산 관리 권한이라는 금융 지위 보상이 지급됐다","돈|지위|세계","타이거펀드가 리먼의 생사를 기다리면서도 어느 결과에서든 돈을 버는 위치를 만들었다","리먼 주가 10달러와 산업은행의 백기사 검토가 마지막 변수가 된다","SPV 수익·CDS 보험금·마지막 리먼 인수까지 이어지는 세 겹 구조를 숨긴 채 공익적 연착륙만 전면에 내세웠다; 연준 승인과 3천억 달러 자산 관리 권한이라는 금융 지위 보상이 지급됐다","리먼 주가 10달러와 산업은행의 백기사 검토가 마지막 변수가 된다","M206","high"
"285","296","붕괴 (1)","57583","57782","리먼 주가 10달러와 산업은행의 백기사 검토가 마지막 변수가 된다","산업은행의 리먼 인수를 막아 백기사 제거이 실제 계약·수치·조직 반응으로 증명될지","산업은행의 리먼 인수를 막아 백기사 제거","리먼 주가가 10달러로 떨어진 가운데 한국 산업은행 부행장·국장에게 내부 자료를 검증해 주고 실패 후 책임까지 계산하게 만들었다","정권 초 성과 욕구와 국제 금융 진출 명분 때문에 산업은행이 독배를 마실 가능성이 있었다","성공 욕망보다 공무원 조직의 실패 책임 공포가 커지도록 부실 구조를 사실대로 보여줬다","산업은행이 인수 포기로 기울며 리먼의 마지막 유력 백기사가 사라졌다","지위|세계","리먼 생존 가능성이 급락하고 타이거펀드의 최대 수익 조건이 가까워졌다","주가 5달러·긴급회의·보험사 책임 공방이 파산 날짜를 결정한다","성공 욕망보다 공무원 조직의 실패 책임 공포가 커지도록 부실 구조를 사실대로 보여줬다; 산업은행이 인수 포기로 기울며 리먼의 마지막 유력 백기사가 사라졌다","주가 5달러·긴급회의·보험사 책임 공방이 파산 날짜를 결정한다","M206","high"
"286","297","붕괴 (2)","57783","58010","주가 5달러·긴급회의·보험사 책임 공방이 파산 날짜를 결정한다","리먼 구제 불가 결정을 끌어내고 보험사의 붕괴 확인이 실제 계약·수치·조직 반응으로 증명될지","리먼 구제 불가 결정을 끌어내고 보험사의 붕괴 확인","리먼 주가 5달러와 고객 이탈 속에서 뉴욕 연은 긴급회의에 참석해 정부·연준 유동성 지원 불가 결정을 확인했다","AIG는 CDS 책임을 계약 당사자끼리 떠넘기며 자기 지급능력도 잃어가고 있었다","리먼 파산이 월요일로 좁혀지고 AIG 설리번 대표가 이정후의 판에서 빠져나가려 사임을 결심했다","구제 없는 파산이라는 최대 수익 조건이 사실상 확정됐다","돈|지위|세계","타이거펀드의 예측이 월가 경영진의 자리까지 흔드는 현실 권력으로 드러났다","리먼 파산 발표 뒤 AIG가 보험금 할인과 담보로 마지막 저항을 한다","리먼 파산이 월요일로 좁혀지고 AIG 설리번 대표가 이정후의 판에서 빠져나가려 사임을 결심했다; 구제 없는 파산이라는 최대 수익 조건이 사실상 확정됐다","리먼 파산 발표 뒤 AIG가 보험금 할인과 담보로 마지막 저항을 한다","M206","high"
"287","298","붕괴 (3)","58011","58224","리먼 파산 발표 뒤 AIG가 보험금 할인과 담보로 마지막 저항을 한다","리먼 파산과 CDS 원금 지급 원칙 지키기이 실제 계약·수치·조직 반응으로 증명될지","리먼 파산과 CDS 원금 지급 원칙 지키기","리먼 직원들이 짐을 들고 나오는 파산 당일 AIG의 액면 30% 할인 지급안을 거절하고 당장 현금 대신 확실한 담보와 원계약 이행을 요구했다","보험사 지급능력 붕괴와 타이거펀드의 천문학적 이익에 대한 정치·여론 표적 위험이 동시에 커졌다","유가 급락과 부동산 공매도 수익이 터져도 승리 선언 대신 책임 회피 계획이 발동될 때까지 침묵했다","리먼 파산·CDS 청구권·유가와 부동산 숏의 실현 이익이 지급됐다","돈|지위|세계","타이거펀드는 최대 승자가 되었지만 동시에 금융위기 책임을 뒤집어쓸 가장 큰 표적이 됐다","정부가 흡수하지 못한 리먼 자체를 누가 인수할 것인지가 마지막 안전장치다","유가 급락과 부동산 공매도 수익이 터져도 승리 선언 대신 책임 회피 계획이 발동될 때까지 침묵했다; 리먼 파산·CDS 청구권·유가와 부동산 숏의 실현 이익이 지급됐다","정부가 흡수하지 못한 리먼 자체를 누가 인수할 것인지가 마지막 안전장치다","M206","high"
"288","299","붕괴 (4)","58225","58439","정부가 흡수하지 못한 리먼 자체를 누가 인수할 것인지가 마지막 안전장치다","리먼 인수의 양당 정치 안전망 확보이 실제 계약·수치·조직 반응으로 증명될지","리먼 인수의 양당 정치 안전망 확보","연준 긴급회의 뒤 칼 로브가 리먼 인수를 요청하자 오래전부터 준비한 은행·보험 네트워크를 제시하고 오바마 캠프에서도 사후 불이익이 없다는 약속을 받아냈다","공화당 임기 말 거래로 보이면 다음 민주당 정부가 보복할 수 있었고 말뿐인 약속은 언제든 깨질 수 있었다","현 정부 요청과 차기 정부 묵인을 동시에 확보해 인수를 금융 시스템 안정 행위로 기록했다","양당 정치 방패와 리먼을 삼킬 명분이 지급됐다","관계|지위|세계","수익자 타이거펀드가 파산 은행을 떠안는 구원자로 외형을 전환할 준비를 마쳤다","채권단이 주당 1달러라는 인수 가격과 조건을 받아들일지 남았다","현 정부 요청과 차기 정부 묵인을 동시에 확보해 인수를 금융 시스템 안정 행위로 기록했다; 양당 정치 방패와 리먼을 삼킬 명분이 지급됐다","채권단이 주당 1달러라는 인수 가격과 조건을 받아들일지 남았다","M206","high"
"289","300","붕괴 (5)","58440","58646","채권단이 주당 1달러라는 인수 가격과 조건을 받아들일지 남았다","리먼 채권단을 주당 1달러 조건으로 굴복이 실제 계약·수치·조직 반응으로 증명될지","리먼 채권단을 주당 1달러 조건으로 굴복","칼 로브에게 인수 의사를 밝히고 채권단 협상에서 리먼 전부를 주당 1달러로 사겠다고 제안했으며 시티그룹이 거절하자 그 은행의 유동성 약점을 기다렸다","채권단은 모욕적인 가격에 반발했고 리먼 부분 매각 약속과 주주 설득 문제를 내세웠다","시티그룹 자체가 다음 위기 표적이 되자 리처드 부사장이 부분 매각을 포기하고 1달러 제안을 다시 받아들이려 했다","채권단의 대안이 사라지고 타이거펀드만 유일한 인수자로 남았다","돈|지위|세계","월가의 상징 리먼 가격이 주당 1달러까지 떨어져 이정후의 설계가 인수가로 환전됐다","다음 협상에서 최종 서명과 리먼의 새 용도를 확정한다","시티그룹 자체가 다음 위기 표적이 되자 리처드 부사장이 부분 매각을 포기하고 1달러 제안을 다시 받아들이려 했다; 채권단의 대안이 사라지고 타이거펀드만 유일한 인수자로 남았다","다음 협상에서 최종 서명과 리먼의 새 용도를 확정한다","M206","high"
"290","301","삼키다 (1)","58647","58858","다음 협상에서 최종 서명과 리먼의 새 용도를 확정한다","리먼을 1달러에 인수하고 외환은행과 합칠 길 열기이 실제 계약·수치·조직 반응으로 증명될지","리먼을 1달러에 인수하고 외환은행과 합칠 길 열기","채권단의 최종 수락을 받아 리먼을 인수한 뒤 쓰레기통이라는 언론 평가를 감수하고 칼 로브에게 한국 외환은행 합병·한미 통화스와프 지원을 요청했다","리먼의 신뢰 붕괴와 미국 은행 규제 때문에 단독 정상화가 어렵고 한국 금융당국 승인도 필요했다","리먼 인수를 한국 외환은행의 국제 확장과 미국 금융 시스템 안정에 동시에 필요한 합병으로 바꿨다","주당 1달러 리먼 소유권과 백악관이 움직일 정책 카드가 지급됐다","돈|지위|세계","타이거펀드는 파산 은행 인수자에서 한미 금융그룹을 설계하는 주체로 올라섰다","워싱턴에 온 한국 재정·금융 수장들에게 통화스와프와 합병을 거래할 차례다","리먼 인수를 한국 외환은행의 국제 확장과 미국 금융 시스템 안정에 동시에 필요한 합병으로 바꿨다; 주당 1달러 리먼 소유권과 백악관이 움직일 정책 카드가 지급됐다","워싱턴에 온 한국 재정·금융 수장들에게 통화스와프와 합병을 거래할 차례다","M207","high"
"291","302","삼키다 (2)","58859","59050","워싱턴에 온 한국 재정·금융 수장들에게 통화스와프와 합병을 거래할 차례다","한미 통화스와프를 매개로 리먼·외환은행 합병 승인 확보이 실제 계약·수치·조직 반응으로 증명될지","한미 통화스와프를 매개로 리먼·외환은행 합병 승인 확보","워싱턴에서 기획재정부 장관과 금융위원장을 만나 미국 측 통화스와프를 돕는 대신 리먼과 외환은행의 금융지주 합병을 한 달 안에 승인받았다","한국 당국은 외국 자본의 은행 지배와 리먼 부실 유입을 경계했고 미국 원유 시장은 급락하고 있었다","위기 달러 유동성이라는 국가 보상을 앞세워 합병 반대를 국가 금융안정 협력으로 전환했다","한국 승인 약속과 한미 금융 연결고리를 얻고 정유사 대상 1천억 달러급 숏 준비에 들어갔다","돈|지위|세계","리먼은 미국의 부실 자산에서 한국 은행과 결합할 국제 금융지주 핵심으로 재평가됐다","정유사 주가 하락을 이용해 셰일가스 지분을 자기 돈 없이 되살 계획이 열린다","위기 달러 유동성이라는 국가 보상을 앞세워 합병 반대를 국가 금융안정 협력으로 전환했다; 한국 승인 약속과 한미 금융 연결고리를 얻고 정유사 대상 1천억 달러급 숏 준비에 들어갔다","정유사 주가 하락을 이용해 셰일가스 지분을 자기 돈 없이 되살 계획이 열린다","M207","high"
"292","303","삼키다 (3)","59051","59244","정유사 주가 하락을 이용해 셰일가스 지분을 자기 돈 없이 되살 계획이 열린다","정유사 주가와 유가 하락을 이용해 셰일가스 되사기이 실제 계약·수치·조직 반응으로 증명될지","정유사 주가와 유가 하락을 이용해 셰일가스 되사기","금융지주 절차를 진행하며 CDS 보험금과 공매도 자금을 엑슨모빌 등 정유사·유가 하락에 대규모 배치했다","정유사들은 셰일가스 개발비 부담과 주가 급락을 견디면서도 손실을 타이거펀드에 떠넘기려 했다","정치권의 환경 압박까지 일부러 오래 지켜봐 정유사가 먼저 지분 인수를 부탁하는 모양을 만들었다","공매도 수익과 셰일가스 재매입 가격 협상 우위를 동시에 얻었다","돈|세계","과거 정유사에게 밀려 판 지분이 금융위기 덕분에 더 싼 회수 대상이 됐다","유가 60달러에서 정유사들이 직접 미팅을 요청한다","정치권의 환경 압박까지 일부러 오래 지켜봐 정유사가 먼저 지분 인수를 부탁하는 모양을 만들었다; 공매도 수익과 셰일가스 재매입 가격 협상 우위를 동시에 얻었다","유가 60달러에서 정유사들이 직접 미팅을 요청한다","M207","high"
"293","304","삼키다 (4)","59245","59465","유가 60달러에서 정유사들이 직접 미팅을 요청한다","셰일가스 지분을 반값과 독소조항으로 회수이 실제 계약·수치·조직 반응으로 증명될지","셰일가스 지분을 반값과 독소조항으로 회수","한 달 더 압박을 견딘 뒤 유가 60달러에서 만난 정유사들에게 마지못해 떠안는 표정을 보이며 지분을 절반 가격에 사고 위약벌·장기 조건까지 넣었다","정유사는 개발비를 탈출하려 했고 칼 로브는 임기 말 정치 책임까지 고려했다","과거 매각 때 정유사가 만든 가해자 기록을 근거로 타이거펀드가 책임 없이 되사는 구도를 완성했다","셰일가스 통제 지분을 사실상 반값에 되찾고 공매도 수익으로 인수 비용을 충당했다","돈|지위|세계","타이거펀드는 개발 이익·매각 이익·공매도 이익·재매입 이익을 모두 가져가는 소유자로 복귀했다","리먼·외환 합병까지 끝난 뒤 로버트슨이 회장직 은퇴를 선언한다","과거 매각 때 정유사가 만든 가해자 기록을 근거로 타이거펀드가 책임 없이 되사는 구도를 완성했다; 셰일가스 통제 지분을 사실상 반값에 되찾고 공매도 수익으로 인수 비용을 충당했다","리먼·외환 합병까지 끝난 뒤 로버트슨이 회장직 은퇴를 선언한다","M207","high"
"294","305","삼키다 (5)","59466","59674","리먼·외환 합병까지 끝난 뒤 로버트슨이 회장직 은퇴를 선언한다","로버트슨 은퇴를 늦출 새 역할 찾기이 실제 계약·수치·조직 반응으로 증명될지","로버트슨 은퇴를 늦출 새 역할 찾기","셰일가스 회수와 금융지주 합병 완료 직후 은퇴를 선언한 로버트슨을 뉴욕 메츠 인수 구상으로 붙잡으려다 구단주 윌폰 가문의 메이도프 펀드 의존을 발견했다","회장은 더 이상 경영 책임을 원치 않았고 메츠 인수는 JP모건과 메이도프를 건드릴 위험한 거래였다","말이 안 되는 메이도프 수익 구조에서 짙은 폰지 사기 냄새를 확신하고 야구보다 금융 범죄 대응을 우선했다","은퇴한 회장을 구단주 역할로 남길 명분과 초대형 사기 조기 탐지라는 새 기회를 얻었다","능력|관계|지위","이정후의 구조 감지 능력이 미래 기억을 넘어 실재 금융 자료만으로 불가능한 수익을 적발하는 수준임이 증명됐다","다이먼에게 주거래은행 공범 위험을 경고해야 한다","말이 안 되는 메이도프 수익 구조에서 짙은 폰지 사기 냄새를 확신하고 야구보다 금융 범죄 대응을 우선했다; 은퇴한 회장을 구단주 역할로 남길 명분과 초대형 사기 조기 탐지라는 새 기회를 얻었다","다이먼에게 주거래은행 공범 위험을 경고해야 한다","M207","high"
"295","306","은인 (1)","59675","59864","다이먼에게 주거래은행 공범 위험을 경고해야 한다","JP모건과 윌폰 가문을 메이도프 사기에서 빼내기이 실제 계약·수치·조직 반응으로 증명될지","JP모건과 윌폰 가문을 메이도프 사기에서 빼내기","다이먼에게 메이도프 자금 흐름 확인과 거래 중단을 요구하고 윌폰 구단주에게 가문 자금 동결 전에 철수·뉴욕 메츠 거래를 택하라고 경고했다","다이먼은 오판 시 타이거펀드 책임을 요구했고 윌폰은 갑작스러운 가문 위험 경고를 모욕으로 받아들였다","주거래은행 공범 위험과 자산보전 명령을 구체화해 두 사람 모두 확인·철수 쪽으로 움직이게 했다","JP모건과 윌폰의 손실 회피 통로, 메츠 인수 협상 우위를 확보했다","관계|지위|돈","타이거펀드가 돈을 버는 펀드에서 월가 핵심 인물의 생존을 미리 알리는 은인으로 변했다","메이도프가 환매 압박을 버티지 못하고 실제 사기 정황을 드러낼 것인가","주거래은행 공범 위험과 자산보전 명령을 구체화해 두 사람 모두 확인·철수 쪽으로 움직이게 했다; JP모건과 윌폰의 손실 회피 통로, 메츠 인수 협상 우위를 확보했다","메이도프가 환매 압박을 버티지 못하고 실제 사기 정황을 드러낼 것인가","M208","high"
"296","307","은인 (2)","59865","60069","메이도프가 환매 압박을 버티지 못하고 실제 사기 정황을 드러낼 것인가","메이도프 붕괴 전 탈출과 메츠 거래 확정이 실제 계약·수치·조직 반응으로 증명될지","메이도프 붕괴 전 탈출과 메츠 거래 확정","윌폰에게 타이거펀드의 구단 인수 조건을 제시하고 JP모건이 자금 흐름을 끊자 메이도프 펀드의 환매 불능·무투자 실체가 표면화하는 과정을 지켜봤다","윌폰은 구단과 가문 체면을 내려놓아야 했고 사기 관련 자금에는 동결 명령이 걸릴 수 있었다","공식 수사 전에 투자금을 빼내 JP모건·윌폰을 사기 공범과 피해 확대에서 분리했다","뉴욕 메츠 인수 길과 두 거물의 생존, 향후 타이거펀드 신뢰 상승이 지급됐다","돈|관계|지위","메이도프 붕괴가 타이거펀드의 선견을 공개 증명할 사건 영수증이 됐다","경찰 자백과 금융당국 수사 뒤 실제 절감액과 새 고객이 들어온다","공식 수사 전에 투자금을 빼내 JP모건·윌폰을 사기 공범과 피해 확대에서 분리했다; 뉴욕 메츠 인수 길과 두 거물의 생존, 향후 타이거펀드 신뢰 상승이 지급됐다","경찰 자백과 금융당국 수사 뒤 실제 절감액과 새 고객이 들어온다","M208","high"
"297","308","은인 (3)","60070","60298","경찰 자백과 금융당국 수사 뒤 실제 절감액과 새 고객이 들어온다","메이도프 사기 적발을 올드머니 신뢰로 환전이 실제 계약·수치·조직 반응으로 증명될지","메이도프 사기 적발을 올드머니 신뢰로 환전","메이도프 아들들의 자백 뒤 다이먼에게 JP모건이 피한 27억 달러급 법적 위험을 설명하고 리먼 금융지주 협력을 강화한 다음 로스차일드 대리인의 보수적 자금을 받았다","금융당국 조사를 감수해야 했고 올드머니는 수익보다 비밀·안정·세대 보전을 까다롭게 요구했다","사기 적발 능력을 공격 투자 자랑 대신 위험을 피하는 보수 운용 신뢰로 번역했다","JP모건의 감사와 로스차일드부터 이어지는 패밀리오피스 고객 유입을 얻었다","돈|관계|지위","타이거펀드의 평판이 위기 승자에서 오래된 부를 지키는 안전한 관리자로 확장됐다","록펠러를 비롯한 더 많은 올드머니 자금이 들어온다","사기 적발 능력을 공격 투자 자랑 대신 위험을 피하는 보수 운용 신뢰로 번역했다; JP모건의 감사와 로스차일드부터 이어지는 패밀리오피스 고객 유입을 얻었다","록펠러를 비롯한 더 많은 올드머니 자금이 들어온다","M208","high"
"298","309","은인 (4)","60299","60493","록펠러를 비롯한 더 많은 올드머니 자금이 들어온다","올드머니 자금을 실물·안전자산 장기 기반으로 받기이 실제 계약·수치·조직 반응으로 증명될지","올드머니 자금을 실물·안전자산 장기 기반으로 받기","록펠러 대리인에게 국채·금 중심의 조용한 운용을 약속하고 첫 4억 달러를 받은 뒤 화폐가치 변동을 피할 실물자산 방향을 회장과 논의했다","수백 년 금융위기를 버틴 가문들도 시장과 달러를 불신해 변동성과 언론 노출을 극도로 꺼렸다","고수익 경쟁 대신 자산 보전이라는 별도 상품 계약으로 대형 패밀리오피스의 문턱을 넘었다","록펠러 4억 달러와 기관·연금으로 이어질 장기 안정 자금이 지급됐다","돈|지위","타이거펀드 자금 성격이 공격적 자기자본에서 세대 단위 신탁 자금까지 넓어졌다","오바마 개표와 경기부양 자금의 흐름이 새 투자 방향을 정한다","고수익 경쟁 대신 자산 보전이라는 별도 상품 계약으로 대형 패밀리오피스의 문턱을 넘었다; 록펠러 4억 달러와 기관·연금으로 이어질 장기 안정 자금이 지급됐다","오바마 개표와 경기부양 자금의 흐름이 새 투자 방향을 정한다","M208","high"
"299","310","은인 (5)","60494","60720","오바마 개표와 경기부양 자금의 흐름이 새 투자 방향을 정한다","오바마 당선과 뉴욕 메츠 인수를 조직 보상으로 받기이 실제 계약·수치·조직 반응으로 증명될지","오바마 당선과 뉴욕 메츠 인수를 조직 보상으로 받기","오바마 캠프의 당선 감사 전화를 받은 뒤 리먼 금융지주가 뉴욕 메츠를 인수했다는 소식과 동생의 메이저리그 자리를 확인하고 구단 선수 데이터를 분석하기로 했다","고액 선수 영입은 샐러리캡과 장기 디퍼 지급 부담을 남기고 회장은 비용을 다음 구단주에게 넘기려 했다","메이도프 구조를 먼저 끊은 덕분에 위기 자산인 구단을 안전하게 인수하고 데이터 선별로 운영 리스크를 줄였다","차기 대통령 동맹·뉴욕 메츠 소유·동생의 주전 기회라는 정치·지위·관계 보상이 지급됐다","관계|지위|돈","로버트슨은 은퇴 후 구단주라는 새 역할을 얻고 이정후는 야구까지 데이터 사업으로 연결했다","옴니스가 30개 구단 선수를 과정 지표로 다시 평가한다","메이도프 구조를 먼저 끊은 덕분에 위기 자산인 구단을 안전하게 인수하고 데이터 선별로 운영 리스크를 줄였다; 차기 대통령 동맹·뉴욕 메츠 소유·동생의 주전 기회라는 정치·지위·관계 보상이 지급됐다","옴니스가 30개 구단 선수를 과정 지표로 다시 평가한다","M208","high"
"300","311","새로운 시스템 (1)","60721","60932","옴니스가 30개 구단 선수를 과정 지표로 다시 평가한다","옴니스 야구 분석과 아이폰 영상통화 숙제 해결이 실제 계약·수치·조직 반응으로 증명될지","옴니스 야구 분석과 아이폰 영상통화 숙제 해결","승수·방어율이 아니라 회전수·릴리스포인트·성장 가능성으로 메츠 영입 후보를 고른 뒤 잡스의 차세대 혁신 요구에 얼굴인식·카메라 기술을 묶은 영상통화를 제안했다","유망주 트레이드는 상대 구단 설득이 필요했고 잡스는 3세대도 나오기 전에 다음 혁신을 요구했다","보유 기술을 재조합해 1년 내 영상통화 구현이 가능하다고 즉답했다","메츠 전력 강화 후보와 잡스의 만족·다음 아이폰 핵심 기능이 확정됐다","능력|관계|세계","옴니스 분석 능력이 금융을 넘어 스포츠와 소비자 기술 의사결정에 쓰이는 새 시스템으로 자리 잡았다","P 프로젝트 구성원들이 화폐 질서를 바꿀 비트코인 실험을 논의한다","보유 기술을 재조합해 1년 내 영상통화 구현이 가능하다고 즉답했다; 메츠 전력 강화 후보와 잡스의 만족·다음 아이폰 핵심 기능이 확정됐다","P 프로젝트 구성원들이 화폐 질서를 바꿀 비트코인 실험을 논의한다","M208","high"
"301","312","새로운 시스템 (2)","60933","61125","P 프로젝트 구성원들이 화폐 질서를 바꿀 비트코인 실험을 논의한다","비트코인의 초기 신뢰·노드 실험 시작이 실제 계약·수치·조직 반응으로 증명될지","비트코인의 초기 신뢰·노드 실험 시작","카터 틸·일론 머스크·채드 헐리 등 P 프로젝트 멤버를 모아 중앙은행이 흔들 수 없는 화폐 실험에 동의를 받고 나카모토 사토시에게 초기 테스트 지원 메일을 보냈다","해시파워 집중과 불법·규제 위험 때문에 타이거펀드가 전면에 나설 수 없었다","멤버들이 소액·분산 방식으로 참여하고 사토시가 도움이 필요할 수 있다고 회신했다","초기 투자자·기술자 네트워크와 사토시의 첫 신뢰 신호를 얻었다","관계|능력|세계","비공개 친목 프로젝트가 새 화폐 질서를 시험하는 실제 기술 실험으로 전환됐다","초기 노드와 채굴 권한을 누구에게 얼마나 분산할지가 남았다","멤버들이 소액·분산 방식으로 참여하고 사토시가 도움이 필요할 수 있다고 회신했다; 초기 투자자·기술자 네트워크와 사토시의 첫 신뢰 신호를 얻었다","초기 노드와 채굴 권한을 누구에게 얼마나 분산할지가 남았다","M209","high"
"302","313","새로운 시스템 (3)","61126","61339","초기 노드와 채굴 권한을 누구에게 얼마나 분산할지가 남았다","초기 비트코인 노드를 넓게 분산이 실제 계약·수치·조직 반응으로 증명될지","초기 비트코인 노드를 넓게 분산","사토시와 수십 통의 메일로 해시 집중 위험을 논의한 뒤 레드라인이 운영하는 500개 PC방과 신뢰 인맥에 노드·채굴을 나눠 심었다","초기 참여자가 적으면 소수가 연산을 독점해 기존 금융과 같은 중앙화가 재현될 수 있었다","PC방 점주에게 비용 보전과 부수익을 주어 타이거펀드 이름을 드러내지 않고도 다수 노드가 돌아가게 했다","비트코인이 이정후가 계속 붙들지 않아도 스스로 순환하는 초기망을 얻었다","능력|세계","백서 속 아이디어가 한국·중국·동남아 PC방을 거치는 작동 네트워크로 변했다","포드의 높은 미국 인건비가 제조업 통제력 문제를 다시 꺼낸다","PC방 점주에게 비용 보전과 부수익을 주어 타이거펀드 이름을 드러내지 않고도 다수 노드가 돌아가게 했다; 비트코인이 이정후가 계속 붙들지 않아도 스스로 순환하는 초기망을 얻었다","포드의 높은 미국 인건비가 제조업 통제력 문제를 다시 꺼낸다","M209","high"
"303","314","새로운 시스템 (4)","61340","61532","포드의 높은 미국 인건비가 제조업 통제력 문제를 다시 꺼낸다","미국 공장의 인건비를 자동화로 낮출 해법 찾기이 실제 계약·수치·조직 반응으로 증명될지","미국 공장의 인건비를 자동화로 낮출 해법 찾기","머신비전 품질검사·물류창고 자동화·인력 재배치로 전체 인건비 20% 절감안을 만들고 보스턴 다이내믹스의 넘어져도 일어나는 로봇을 직접 확인했다","판단과 손을 함께 쓰는 공정은 소프트웨어 자동화만으로 대체할 수 없고 중국 임금도 매년 25%씩 올랐다","센서·제어 알고리즘·기계 구조에 타이거 기술을 더하면 공장 노동을 보조할 로봇이 가능하다는 확신을 얻었다","구체 절감률과 인수·협업할 로봇 기술 후보가 지급됐다","능력|세계","공장을 해외로 옮기는 방어책에서 인간·로봇 협업 공장이라는 능동적 생산 시스템으로 목표가 바뀌었다","314화 뒤 315~316 표식이 사라진 채 앤디 루빈의 로봇 참여 장면으로 이어진다","센서·제어 알고리즘·기계 구조에 타이거 기술을 더하면 공장 노동을 보조할 로봇이 가능하다는 확신을 얻었다; 구체 절감률과 인수·협업할 로봇 기술 후보가 지급됐다","314화 뒤 315~316 표식이 사라진 채 앤디 루빈의 로봇 참여 장면으로 이어진다","M209","high"
"304","317","순응하다 (2)","61533","61772","원문 314화 뒤 315~316 표식이 없이 바로 317화로 단절되며 첫 실제 장면은 사무실에 돌아온 이정후를 앤디 루빈이 찾아온 상태","로봇 팀과 미국 경기부양 역할을 동시에 맡기이 실제 계약·수치·조직 반응으로 증명될지","로봇 팀과 미국 경기부양 역할을 동시에 맡기","원문 번호 단절 뒤 첫 실제 장면에서 앤디 루빈이 안드로이드 경험을 로봇에 쓰겠다고 자청했고 이정후는 오바마 취임식과 백악관 면담에서 시장 투자를 요청받았다","314화와 317화 사이 315~316 표식이 없어 루빈의 결심에 이르는 과정은 확인할 수 없고 금융위기 불안도 여전했다","안드로이드와 보스턴 다이내믹스의 자발적 결합, 오바마 정부의 공식 신뢰가 한 회차에서 새 조직 축을 만들었다","로봇 개발 핵심 인력과 대통령의 투자 파트너 인정이 지급됐다","관계|지위|세계","이정후가 산업 자동화 프로젝트 책임자이자 미국 경기 회복에 영향력을 가진 민간 리더로 올라섰다","한국 복귀 뒤 정치권과 뉴욕 메츠 성적이라는 두 숙제가 기다린다","안드로이드와 보스턴 다이내믹스의 자발적 결합, 오바마 정부의 공식 신뢰가 한 회차에서 새 조직 축을 만들었다; 로봇 개발 핵심 인력과 대통령의 투자 파트너 인정이 지급됐다","한국 복귀 뒤 정치권과 뉴욕 메츠 성적이라는 두 숙제가 기다린다","M210","medium"
"305","318","순응하다 (3)","61773","61975","한국 복귀 뒤 정치권과 뉴욕 메츠 성적이라는 두 숙제가 기다린다","한국 복귀 후 산하 기업 실적과 정치 공격 점검이 실제 계약·수치·조직 반응으로 증명될지","한국 복귀 후 산하 기업 실적과 정치 공격 점검","1년 만에 7시51분 출근 루틴을 되찾고 쌓인 서류를 처리해 대현반도체 매출 500억 달러·순익 20억 달러 등 산하 기업 실적과 낮은 실효세율 논란을 확인했다","글로벌 투자·재투자로 합법적 세금이 적었지만 정치권은 탈세 기업 프레임으로 이정후를 국정감사에 세우려 했다","정치권 면담을 피하되 타이거펀드의 고용·투자 규모로 버티기로 했다","한국 지부가 자신 없이도 성장한 조직 성과와 정치 공격을 막을 체력을 확인했다","돈|지위|관계","신입사원식 루틴을 지키는 표면과 수백억 달러 기업군을 통제하는 실제 지위의 대비가 더 커졌다","국가 원로 자문회가 청문회 판을 직접 짠다","정치권 면담을 피하되 타이거펀드의 고용·투자 규모로 버티기로 했다; 한국 지부가 자신 없이도 성장한 조직 성과와 정치 공격을 막을 체력을 확인했다","국가 원로 자문회가 청문회 판을 직접 짠다","M210","high"
