sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
26,26,괴담 (1),5233,5442,Arc 진입: 넥핀과 벤처 주식이 20배로 뛰어 동료들이 자산가가 되고 이정후는 Y2K 패치와 금융 교육으로 기술·투자 양쪽의 재현성을 넓힌다.,"개인별 자산 숫자, 가족 소비, 무료·유료 패치, 투자 수업과 매도 시점 설계로 성장의 영수증을 지급한다.",첫 해외 계약과 주식 급등을 현금화하고 다음 버블 붕괴에 대비할 금융 능력을 익힌다.,타이거 본사 회의에서 강동주가 넥핀과 세라·드림라인 투자 성과를 장부로 제시한다.,본사 심사역들은 한국 벤처와 특허팀 보너스를 과도한 위험으로 의심한다.,"넥핀 20배와 주식 1,900% 수익률이 말 대신 숫자로 반론을 끝낸다.",강동주가 추가 운용자금 5억 달러를 받고 한국팀 성과가 본사에 공식 기록된다.,지위,변방 한국지부가 초고수익을 낸 핵심 운용팀으로 취급되기 시작한다.,언론을 피해 돌아온 동료들이 각자 얼마를 벌었는지 결산한다.,강동주가 추가 운용자금 5억 달러를 받고 한국팀 성과가 본사에 공식 기록된다.,언론을 피해 돌아온 동료들이 각자 얼마를 벌었는지 결산한다.,E006,high
27,27,괴담 (2),5443,5642,전회 확정 상태: 변방 한국지부가 초고수익을 낸 핵심 운용팀으로 취급되기 시작한다.,"개인별 자산 숫자, 가족 소비, 무료·유료 패치, 투자 수업과 매도 시점 설계로 성장의 영수증을 지급한다.",첫 해외 계약과 주식 급등을 현금화하고 다음 버블 붕괴에 대비할 금융 능력을 익힌다.,공동계좌와 보유 주식 평가액을 동료별로 계산하고 이정후가 가족·동생 야구 비용에 일부를 쓴다.,급등한 주가는 아직 평가이익이고 전량 매도하면 성장 지분을 잃는다.,일부 현금화와 일부 보유를 나눠 생활 보상과 장기 상승을 동시에 택한다.,"동료들은 약 20억씩, 이정후는 약 200억의 자산 가치를 확인한다.",돈,특허팀 전원이 평범한 직장인에서 수십억 공동 투자자로 올라선다.,롤북 미국판과 Y2K 문제를 새 성장·수익 기회로 만들 계획이 열린다.,"동료들은 약 20억씩, 이정후는 약 200억의 자산 가치를 확인한다.",롤북 미국판과 Y2K 문제를 새 성장·수익 기회로 만들 계획이 열린다.,E006,high
28,28,괴담 (3),5643,5840,전회 확정 상태: 특허팀 전원이 평범한 직장인에서 수십억 공동 투자자로 올라선다.,"개인별 자산 숫자, 가족 소비, 무료·유료 패치, 투자 수업과 매도 시점 설계로 성장의 영수증을 지급한다.",첫 해외 계약과 주식 급등을 현금화하고 다음 버블 붕괴에 대비할 금융 능력을 익힌다.,이정후가 롤북 미국 버전을 만들고 컴퓨터 날짜 오류를 고치는 Y2K 패치를 개발한다.,"현지 문화 차이와 운영 서버, 패치 오류 시 책임 때문에 무료 배포만으로는 지속하기 어렵다.",교육용은 무료로 열고 기업·금융용은 검증과 지원을 붙여 유료화하기로 한다.,미국 롤북 초기 제품과 개인·기관을 분리한 Y2K 패치 상품군을 완성한다.,사업,플랫폼 현지화와 소프트웨어 유지보수가 넥핀의 새 수익원 후보가 된다.,MS가 패치를 채택하도록 만들고 금융시장 버블 대응법을 배워야 한다.,미국 롤북 초기 제품과 개인·기관을 분리한 Y2K 패치 상품군을 완성한다.,MS가 패치를 채택하도록 만들고 금융시장 버블 대응법을 배워야 한다.,E006,high
29,29,괴담 (4),5841,6052,전회 확정 상태: 플랫폼 현지화와 소프트웨어 유지보수가 넥핀의 새 수익원 후보가 된다.,"개인별 자산 숫자, 가족 소비, 무료·유료 패치, 투자 수업과 매도 시점 설계로 성장의 영수증을 지급한다.",첫 해외 계약과 주식 급등을 현금화하고 다음 버블 붕괴에 대비할 금융 능력을 익힌다.,교육기관에는 Y2K 패치를 무료 배포하고 기업·금융기관에는 넥핀·타이거 지원형 유료 버전을 판다.,무료 이용자는 폭증하지만 기업은 책임 보증과 호환성 검증 없이는 도입하지 않는다.,MS가 패치를 운영체제에 통합하면서 무명 배포물이 표준 해결책으로 바뀐다.,유료 유지보수 매출과 MS 탑재 실적을 얻고 강동주의 금융 수업을 시작한다.,능력,이정후가 하드웨어 특허자에서 대규모 소프트웨어 문제를 해결한 공급자로 인정된다.,기술주 버블이 언제 꺾일지 예측해 공동 자산을 지켜야 한다.,유료 유지보수 매출과 MS 탑재 실적을 얻고 강동주의 금융 수업을 시작한다.,기술주 버블이 언제 꺾일지 예측해 공동 자산을 지켜야 한다.,E006,high
30,30,괴담 (5),6053,6235,전회 확정 상태: 이정후가 하드웨어 특허자에서 대규모 소프트웨어 문제를 해결한 공급자로 인정된다.,"개인별 자산 숫자, 가족 소비, 무료·유료 패치, 투자 수업과 매도 시점 설계로 성장의 영수증을 지급한다.",첫 해외 계약과 주식 급등을 현금화하고 다음 버블 붕괴에 대비할 금융 능력을 익힌다.,강동주의 금융 수업을 받은 이정후가 기술주 버블의 3월 붕괴를 예상하고 1~2월 블록 매도안을 짠다.,정확한 붕괴 시점은 불확실하고 너무 일찍 팔면 동료들이 추가 상승을 놓친다.,미래 감각을 맹신하지 않고 분할·블록 매도와 저작권 법무 지원을 사전 준비한다.,공동계좌의 현금화 일정과 손실 방어 원칙을 확정한다.,능력,시장에 휩쓸리던 기술자가 자기 자산의 출구를 설계하는 투자 실무자가 된다.,롤북 안에서 돈이 돌도록 음원 권리와 결제사를 직접 확보한다.,공동계좌의 현금화 일정과 손실 방어 원칙을 확정한다.,롤북 안에서 돈이 돌도록 음원 권리와 결제사를 직접 확보한다.,E006,high
31,31,간편 결제 시스템 (1),6236,6431,Arc 진입: 이정후가 결제대행사 이넥스를 인수하고 음원·스킨·선불카드를 연결해 롤북을 트래픽 서비스에서 거래 플랫폼으로 바꾼다.,"경영권 인수, 첫날 매출, 창작자 수익, 채용·보너스가 플랫폼 수익화를 증명한다.",외부 결제망에 종속되지 않는 간편결제와 반복 소비 상품을 확보한다.,이정후가 음원 100곡 사용권을 사고 결제대행의 병목을 해결하려 이넥스 지분 50% 이상 매집에 나선다.,소수 음원만으로 유료 수요를 만들기 어렵고 PG사는 규제·보안·현금이 필요한 사업이다.,외부 결제 수수료를 감수하는 대신 경영권을 사서 플랫폼 핵심 기능으로 내재화한다.,롤북 첫 음원 상품과 이넥스 경영권 인수 가능 지분을 확보한다.,자산,롤북이 광고 외에도 콘텐츠 판매와 결제 인프라를 소유할 길을 연다.,Y2K 신뢰를 포인트 상점의 첫 유료 매출로 바꿀지가 시험된다.,롤북 첫 음원 상품과 이넥스 경영권 인수 가능 지분을 확보한다.,Y2K 신뢰를 포인트 상점의 첫 유료 매출로 바꿀지가 시험된다.,E007,high
32,32,간편 결제 시스템 (2),6432,6648,전회 확정 상태: 롤북이 광고 외에도 콘텐츠 판매와 결제 인프라를 소유할 길을 연다.,"경영권 인수, 첫날 매출, 창작자 수익, 채용·보너스가 플랫폼 수익화를 증명한다.",외부 결제망에 종속되지 않는 간편결제와 반복 소비 상품을 확보한다.,Y2K 패치로 모인 이용자에게 롤북 포인트 상점을 열어 음원·스킨 결제를 받는다.,무료 서비스 이용자가 실제 돈을 쓸지 알 수 없고 결제 실패가 신뢰를 해칠 수 있다.,패치로 얻은 안전 신뢰와 소액 포인트를 결합해 구매 장벽을 낮춘다.,롤북에서 첫 유료 주문과 반복 결제 데이터가 발생한다.,사업,롤북이 트래픽 자랑을 넘어 결제 전환율을 측정하는 상거래 서비스가 된다.,첫날 매출 규모와 이넥스 최종 인수가를 숫자로 확인해야 한다.,롤북에서 첫 유료 주문과 반복 결제 데이터가 발생한다.,첫날 매출 규모와 이넥스 최종 인수가를 숫자로 확인해야 한다.,E007,high
33,33,간편 결제 시스템 (3),6649,6853,전회 확정 상태: 롤북이 트래픽 자랑을 넘어 결제 전환율을 측정하는 상거래 서비스가 된다.,"경영권 인수, 첫날 매출, 창작자 수익, 채용·보너스가 플랫폼 수익화를 증명한다.",외부 결제망에 종속되지 않는 간편결제와 반복 소비 상품을 확보한다.,첫날 포인트 상점 매출을 집계하고 강동주가 이넥스 창업자와 경영권 인수 조건을 협상한다.,창업자는 회사를 잃을까 반발하고 이정후는 결제 노하우를 가진 경영자를 내보낼 수 없다.,55억 인수 대가로 창업자 유임·경영 자율·추후 지분 환매권을 보장한다.,"롤북 첫날 3,500만 원 매출, 이넥스 경영권, 스킨 작가 150만 원 수익을 확정한다.",사업,이용자 결제가 회사와 창작자 모두에게 현금을 주는 구조로 증명된다.,디자인과 감정 표현을 전담할 인력을 정식 채용해야 한다.,"롤북 첫날 3,500만 원 매출, 이넥스 경영권, 스킨 작가 150만 원 수익을 확정한다.",디자인과 감정 표현을 전담할 인력을 정식 채용해야 한다.,E007,high
34,34,간편 결제 시스템 (4),6854,7080,전회 확정 상태: 이용자 결제가 회사와 창작자 모두에게 현금을 주는 구조로 증명된다.,"경영권 인수, 첫날 매출, 창작자 수익, 채용·보너스가 플랫폼 수익화를 증명한다.",외부 결제망에 종속되지 않는 간편결제와 반복 소비 상품을 확보한다.,이정후가 의대 중퇴생 유민정을 월 200만 원과 판매 수수료 조건으로 채용해 타임라인·감정 레이어를 맡긴다.,경력과 학위가 불완전하고 초기 롤북은 고정 인건비를 감당해야 한다.,유민정의 실제 스킨 매출과 사용자 이해가 학벌보다 강한 채용 증거가 된다.,"전담 디자이너 채용, 새 소셜 기능, 성과 보너스 5천만 원을 지급한다.",관계,외주 창작자가 제품 방향과 보상을 공유하는 핵심 동료로 승격한다.,유민정의 선불카드 제안을 간편·모바일 결제 제품으로 만들 차례다.,"전담 디자이너 채용, 새 소셜 기능, 성과 보너스 5천만 원을 지급한다.",유민정의 선불카드 제안을 간편·모바일 결제 제품으로 만들 차례다.,E007,high
35,35,간편 결제 시스템 (5),7081,7301,전회 확정 상태: 외주 창작자가 제품 방향과 보상을 공유하는 핵심 동료로 승격한다.,"경영권 인수, 첫날 매출, 창작자 수익, 채용·보너스가 플랫폼 수익화를 증명한다.",외부 결제망에 종속되지 않는 간편결제와 반복 소비 상품을 확보한다.,유민정의 선불카드 아이디어를 이넥스 기술과 합쳐 간편·모바일 결제 시스템을 출시한다.,신용카드가 없는 학생과 현금 충전 이용자를 동시에 만족시켜야 하고 보안 사고 책임이 크다.,실사용자 관점의 카드 디자인과 넥핀 인증 기술이 결제 장벽을 함께 낮춘다.,유민정에게 200% 보너스가 지급되고 롤북은 벤처상 전면 기사를 얻는다.,지위,롤북이 학생 커뮤니티에서 공인된 결제 플랫폼으로 인정받고 직원 제안 보상 문화도 굳어진다.,트래픽 급증으로 단일 서비스 구조를 페이지·커뮤니티·마켓으로 쪼개야 한다.,유민정에게 200% 보너스가 지급되고 롤북은 벤처상 전면 기사를 얻는다.,트래픽 급증으로 단일 서비스 구조를 페이지·커뮤니티·마켓으로 쪼개야 한다.,E007,high
36,36,미국 진출 (1),7302,7507,Arc 진입: 롤북을 페이지·커뮤니티·마켓으로 재편하고 가족의 야구 문제까지 기업 후원으로 해결한 뒤 벤처 주식을 2천억에 블록 매도한다.,"서비스 개편, 미국 사용자 증가, 후원 계약, 대형 블록딜이라는 서로 다른 표면에서 영향력 상승을 보여 준다.",서비스와 가족 문제를 조직 자원으로 해결하면서 버블 붕괴 전 투자 수익을 현금화한다.,롤북을 페이지·커뮤니티·마켓으로 분할 개편하고 유민정이 관계·표현 기능을 새 화면에 배치한다.,기존 이용자는 동선 변경에 항의하고 데이터 이전 중 장애 위험이 커진다.,불만 이용자에게 포인트를 보상하면서 새 구조의 장기 확장성을 선택한다.,세 서비스가 한 계정·결제로 연결되는 플랫폼 구조와 이용자 잔류를 얻는다.,조직,롤북이 기능 덩어리에서 여러 사업을 얹을 수 있는 플랫폼 운영체계로 바뀐다.,미국 확장과 기술주 하락에 대비한 6억 달러 현금 배치가 시작된다.,세 서비스가 한 계정·결제로 연결되는 플랫폼 구조와 이용자 잔류를 얻는다.,미국 확장과 기술주 하락에 대비한 6억 달러 현금 배치가 시작된다.,E008,high
37,37,미국 진출 (2),7508,7712,전회 확정 상태: 롤북이 기능 덩어리에서 여러 사업을 얹을 수 있는 플랫폼 운영체계로 바뀐다.,"서비스 개편, 미국 사용자 증가, 후원 계약, 대형 블록딜이라는 서로 다른 표면에서 영향력 상승을 보여 준다.",서비스와 가족 문제를 조직 자원으로 해결하면서 버블 붕괴 전 투자 수익을 현금화한다.,강동주가 6억 달러 유동성을 기술주 공매도 준비에 배치하고 롤북 미국판 운영을 확대한다.,Y2K 이후 안도 랠리와 미국 서버비 때문에 매도 시점을 틀리면 현금이 소진된다.,플랫폼 성장 자금과 공매도 증거금을 분리해 상승기에도 하락 베팅을 준비한다.,미국 롤북의 성장 추세와 6억 달러 규모의 위기 대응 자금을 동시에 확보한다.,자산,이정후 팀이 국내 서비스 운영과 글로벌 시장 포지션을 병행하는 자본 단위가 된다.,동생 야구부의 불공정과 MS 제품 제약이 조직 자원의 사용처를 시험한다.,미국 롤북의 성장 추세와 6억 달러 규모의 위기 대응 자금을 동시에 확보한다.,동생 야구부의 불공정과 MS 제품 제약이 조직 자원의 사용처를 시험한다.,E008,high
38,38,미국 진출 (3),7713,7949,전회 확정 상태: 이정후 팀이 국내 서비스 운영과 글로벌 시장 포지션을 병행하는 자본 단위가 된다.,"서비스 개편, 미국 사용자 증가, 후원 계약, 대형 블록딜이라는 서로 다른 표면에서 영향력 상승을 보여 준다.",서비스와 가족 문제를 조직 자원으로 해결하면서 버블 붕괴 전 투자 수익을 현금화한다.,이정후가 동생 이정민의 감독 차별을 확인하고 강동주와 기업 후원안을 짜는 한편 MS의 무거운 멀티태스킹 요구를 재검토한다.,가족 문제에 회사 돈을 쓰면 특혜로 보일 수 있고 MS 요구대로 만들면 저사양 기기가 멈춘다.,"개인 청탁 대신 야구부 전체 후원, 기능 과잉 대신 클라이언트 한계라는 원칙을 세운다.",공정 선발을 위한 공식 후원안과 제품 사양을 거절할 기술적 근거를 마련한다.,영향력,이정후가 돈과 기술을 원하는 대로 쓰는 대신 이해관계자 모두가 납득할 규칙을 만드는 쪽으로 성장한다.,MLB 코치 캠프와 1억 원 기부가 현장에서 실제 경쟁 기회를 만들지 확인한다.,공정 선발을 위한 공식 후원안과 제품 사양을 거절할 기술적 근거를 마련한다.,MLB 코치 캠프와 1억 원 기부가 현장에서 실제 경쟁 기회를 만들지 확인한다.,E008,high
39,39,미국 진출 (4),7950,8154,전회 확정 상태: 이정후가 돈과 기술을 원하는 대로 쓰는 대신 이해관계자 모두가 납득할 규칙을 만드는 쪽으로 성장한다.,"서비스 개편, 미국 사용자 증가, 후원 계약, 대형 블록딜이라는 서로 다른 표면에서 영향력 상승을 보여 준다.",서비스와 가족 문제를 조직 자원으로 해결하면서 버블 붕괴 전 투자 수익을 현금화한다.,"타이거·넥핀 명의로 야구 캠프, MLB 코치 초빙, 1억 원 기부를 집행한다.",기존 감독의 편견과 주전 경쟁은 후원만으로 사라지지 않고 가족도 갑작스러운 지원을 부담스러워한다.,외부 코치의 객관적 평가를 선발 기준으로 넣어 감독 개인 권한을 제한한다.,이정민이 에이스 자리를 놓고 공정하게 경쟁할 기회와 야구부 전체 훈련 환경을 얻는다.,관계,이정후의 가족 보호가 현금 선물이 아니라 제도와 공동 혜택을 사는 영향력으로 바뀐다.,강동주가 세라·드림라인 지분 2천억을 칼리에게 넘기는 마지막 협상을 건다.,이정민이 에이스 자리를 놓고 공정하게 경쟁할 기회와 야구부 전체 훈련 환경을 얻는다.,강동주가 세라·드림라인 지분 2천억을 칼리에게 넘기는 마지막 협상을 건다.,E008,high
40,40,미국 진출 (5),8155,8362,전회 확정 상태: 이정후의 가족 보호가 현금 선물이 아니라 제도와 공동 혜택을 사는 영향력으로 바뀐다.,"서비스 개편, 미국 사용자 증가, 후원 계약, 대형 블록딜이라는 서로 다른 표면에서 영향력 상승을 보여 준다.",서비스와 가족 문제를 조직 자원으로 해결하면서 버블 붕괴 전 투자 수익을 현금화한다.,강동주가 칼리를 상대로 세라·드림라인 지분을 묶어 블록딜하고 가격 보증까지 협상 카드로 쓴다.,칼리는 급등주 고점 매수를 꺼리고 보증 조항은 하락 시 타이거의 손실로 돌아온다.,칼리의 이름과 물량 소화 능력을 이용해 시장 충격 없이 한 번에 현금화한다.,벤처 지분을 2천억 원에 매각해 버블 붕괴 전 현금을 확정한다.,돈,평가이익이 실제 2천억 유동성으로 바뀌고 칼리는 다음 공매도 전쟁의 대척점이 된다.,미국 롤북 출시와 60억 달러 기술주 공매도가 동시에 개시된다.,벤처 지분을 2천억 원에 매각해 버블 붕괴 전 현금을 확정한다.,미국 롤북 출시와 60억 달러 기술주 공매도가 동시에 개시된다.,E008,high
41,41,광기 (1),8363,8596,Arc 진입: 미국 롤북이 첫날 10만 명을 모으는 동안 강동주는 60억 달러 기술주 공매도에 들어가 본사와 칼리의 압박을 견딘다.,가입자·주문·특허·포지션·일일 손익을 교차해 사업 성장과 금융 전쟁의 속도를 높인다.,플랫폼의 미국 적합성과 버블 붕괴 판단을 동시에 숫자로 입증한다.,롤북에 음식 배송 기능을 붙이고 미국 상위 10개 대학에서 현지판을 동시에 연다.,식당 주문·배달 운영은 SNS와 다른 현장 비용이 들고 미국 대학마다 생활권이 다르다.,캠퍼스 인증과 지역 상점을 그대로 배송 수요·공급 매칭에 재사용한다.,미국 롤북이 첫날 10만 가입자를 모으고 배송 사업의 초기 주문망을 연다.,사업,롤북이 국내 학생 서비스에서 미국 대학 생활 인프라로 첫 국제 수요를 증명한다.,직원 지분 매각대금 800억을 다음 비밀 투자에 다시 모을지가 남는다.,미국 롤북이 첫날 10만 가입자를 모으고 배송 사업의 초기 주문망을 연다.,직원 지분 매각대금 800억을 다음 비밀 투자에 다시 모을지가 남는다.,E009,high
42,42,광기 (2),8597,8805,전회 확정 상태: 롤북이 국내 학생 서비스에서 미국 대학 생활 인프라로 첫 국제 수요를 증명한다.,가입자·주문·특허·포지션·일일 손익을 교차해 사업 성장과 금융 전쟁의 속도를 높인다.,플랫폼의 미국 적합성과 버블 붕괴 판단을 동시에 숫자로 입증한다.,넥핀 동료들이 지분 매각대금 800억을 정산받고 김동원은 주식 담보로 1억 원을 빌려 공동 투자에 더 넣는다.,거액을 현금화하면 팀 공동 운용에서 빠질 유인이 있고 차입 투자는 개인 위험을 키운다.,동료들이 생활자금만 떼고 나머지를 강동주·이정후의 비밀 포지션에 재투자한다.,직원 몫 800억이 확정되고 수익 공유가 다음 공매도 공동자금으로 이어진다.,관계,동료 신뢰가 말이 아니라 이미 번 돈을 다시 맡기는 자본 행동으로 증명된다.,터치 MP3 특허와 배송 매출이 기술·플랫폼 양쪽의 추가 담보가 된다.,직원 몫 800억이 확정되고 수익 공유가 다음 공매도 공동자금으로 이어진다.,터치 MP3 특허와 배송 매출이 기술·플랫폼 양쪽의 추가 담보가 된다.,E009,high
43,43,광기 (3),8806,9040,전회 확정 상태: 동료 신뢰가 말이 아니라 이미 번 돈을 다시 맡기는 자본 행동으로 증명된다.,가입자·주문·특허·포지션·일일 손익을 교차해 사업 성장과 금융 전쟁의 속도를 높인다.,플랫폼의 미국 적합성과 버블 붕괴 판단을 동시에 숫자로 입증한다.,이정후가 지연·적응형 스크롤·손떨림·압력 입력을 묶은 터치 MP3 특허를 만들고 롤북 배송을 확장한다.,"터치 오작동과 외주 유출 위험, 하루 수천 건 주문의 배차·정산 부담이 커진다.",특허별 계약 등급과 공유 범위를 나눠 외주를 쓰면서 핵심 알고리즘을 지킨다.,터치 MP3 특허 묶음과 하루 5천 건·6천만 원 배송 매출을 확보한다.,능력,넥핀의 기술 자산과 롤북의 현금흐름이 대규모 금융 포지션을 받칠 실물 증거가 된다.,강동주가 10개 기술주에 60억 달러 공매도를 거는 순간 칼리가 이를 눈치챈다.,터치 MP3 특허 묶음과 하루 5천 건·6천만 원 배송 매출을 확보한다.,강동주가 10개 기술주에 60억 달러 공매도를 거는 순간 칼리가 이를 눈치챈다.,E009,high
44,44,광기 (4),9041,9266,전회 확정 상태: 넥핀의 기술 자산과 롤북의 현금흐름이 대규모 금융 포지션을 받칠 실물 증거가 된다.,가입자·주문·특허·포지션·일일 손익을 교차해 사업 성장과 금융 전쟁의 속도를 높인다.,플랫폼의 미국 적합성과 버블 붕괴 판단을 동시에 숫자로 입증한다.,강동주가 10배 레버리지로 10개 기술주에 총 60억 달러 숏 포지션을 구축한다.,포지션이 새면 반대 매수로 숏 스퀴즈를 당하고 작은 반등도 증거금을 태운다.,오 부장과 칼리가 정보를 흘려도 종목을 분산해 버블 전체 붕괴에 베팅한다.,60억 달러 규모의 분산 공매도 포지션과 하락 시 거대한 수익 권리를 선점한다.,자산,한국팀이 회사 투자 수준을 넘어 글로벌 기술주 지수를 흔드는 위험을 떠안는다.,본사가 손절을 요구하는 가운데 일본발 충격이 먼저 올지 증거금이 먼저 마를지가 걸린다.,60억 달러 규모의 분산 공매도 포지션과 하락 시 거대한 수익 권리를 선점한다.,본사가 손절을 요구하는 가운데 일본발 충격이 먼저 올지 증거금이 먼저 마를지가 걸린다.,E009,high
45,45,광기 (5),9267,9497,전회 확정 상태: 한국팀이 회사 투자 수준을 넘어 글로벌 기술주 지수를 흔드는 위험을 떠안는다.,가입자·주문·특허·포지션·일일 손익을 교차해 사업 성장과 금융 전쟁의 속도를 높인다.,플랫폼의 미국 적합성과 버블 붕괴 판단을 동시에 숫자로 입증한다.,타이거 본사의 청산 요구를 받은 강동주가 로버트슨에게 시간을 얻고 포지션을 유지한다.,초기 반등으로 손실이 커지고 칼리는 매수 압력을 높이며 본사는 책임자 교체까지 거론한다.,일본 경기 충격으로 기술주가 하루 5.4% 급락해 시장 방향이 처음 강동주 쪽으로 꺾인다.,공매도가 하루 3억 달러 넘는 이익을 내고 로버트슨에게 보유 판단의 첫 증거를 준다.,지위,손실을 키운 도박처럼 보이던 포지션이 본사가 더 지켜볼 전략으로 인정된다.,칼리가 마이크로스트래티지 한 종목에 12억 달러를 몰아 마지막 숏 스퀴즈를 건다.,공매도가 하루 3억 달러 넘는 이익을 내고 로버트슨에게 보유 판단의 첫 증거를 준다.,칼리가 마이크로스트래티지 한 종목에 12억 달러를 몰아 마지막 숏 스퀴즈를 건다.,E009,high
46,46,자이언트 킬링 (1),9498,9760,Arc 진입: 칼리의 집중 매수로 몰린 공매도팀이 롤북·넥핀 담보 대출까지 끌어와 버티고 회계 오류 공시를 계기로 23억 달러를 확정한다.,"증거금, 담보 대출, 공시, 장외 매각, 순이익 보고로 고위험 거래의 완결된 영수증을 준다.",강제 청산 전에 유동성을 확보하고 버블 붕괴 수익을 실제 매각·상환까지 끝낸다.,칼리가 마이크로스트래티지 한 종목에 12억 달러를 집중 매수하자 강동주가 타이거에 추가 증거금을 요구한다.,집중 숏 스퀴즈로 손실 속도가 빨라지고 정상 레버리지 한도와 시간이 모두 소진된다.,본사가 비싼 5배 조건을 붙이면서도 한국팀 방어에 10억 달러를 더 내준다.,마진콜을 미룰 10억 달러 방어자금과 포지션 유지 권한을 확보한다.,자산,공매도팀은 즉사 위기를 넘기지만 타이거 자본까지 건 최종 승부 상태에 들어간다.,추가 자금도 바닥나기 전에 외부 담보 대출을 구해야 한다.,마진콜을 미룰 10억 달러 방어자금과 포지션 유지 권한을 확보한다.,추가 자금도 바닥나기 전에 외부 담보 대출을 구해야 한다.,E010,high
47,47,자이언트 킬링 (2),9761,9978,전회 확정 상태: 공매도팀은 즉사 위기를 넘기지만 타이거 자본까지 건 최종 승부 상태에 들어간다.,"증거금, 담보 대출, 공시, 장외 매각, 순이익 보고로 고위험 거래의 완결된 영수증을 준다.",강제 청산 전에 유동성을 확보하고 버블 붕괴 수익을 실제 매각·상환까지 끝낸다.,강동주가 칼리의 오 부장에게 롤북·넥핀 지분을 담보로 제시해 1억6천만 달러를 빌린다.,적에게 핵심 지분을 잡히는 거래이고 주가가 더 오르면 담보와 공매도 자산을 함께 잃는다.,오 부장이 한국팀의 곧 청산될 포지션이라 오판해 경쟁자에게 직접 유동성을 준다.,1억6천만 달러 현금을 받아 마진콜 시한을 회계 공시 뒤까지 연장한다.,사업,롤북·넥핀의 실물 가치가 글로벌 금융전에서 시간을 사는 담보력으로 증명된다.,마이크로스트래티지 회계 처리 오류가 공개될지가 생존 조건이 된다.,1억6천만 달러 현금을 받아 마진콜 시한을 회계 공시 뒤까지 연장한다.,마이크로스트래티지 회계 처리 오류가 공개될지가 생존 조건이 된다.,E010,high
48,48,자이언트 킬링 (3),9979,10218,전회 확정 상태: 롤북·넥핀의 실물 가치가 글로벌 금융전에서 시간을 사는 담보력으로 증명된다.,"증거금, 담보 대출, 공시, 장외 매각, 순이익 보고로 고위험 거래의 완결된 영수증을 준다.",강제 청산 전에 유동성을 확보하고 버블 붕괴 수익을 실제 매각·상환까지 끝낸다.,마진콜 직전 마이크로스트래티지의 회계 오류 공시가 나오자 강동주가 기술주 숏의 평가이익을 집계한다.,공시가 늦거나 시장이 무시하면 담보가 강제 처분되고 동료 공동자금도 사라진다.,한 종목의 신뢰 붕괴가 기술주 전반 매도로 번져 칼리의 매수벽을 한꺼번에 무너뜨린다.,하루 25억 달러 이익이 발생하고 직원 투자 몫도 약 2천억 원으로 불어난다.,돈,이정후는 아이디어 제공자가 아니라 타이거와 손익을 함께 만든 투자 파트너로 공식 인식된다.,평가이익을 프리미엄까지 붙여 전량 매각할 출구 거래가 남는다.,하루 25억 달러 이익이 발생하고 직원 투자 몫도 약 2천억 원으로 불어난다.,평가이익을 프리미엄까지 붙여 전량 매각할 출구 거래가 남는다.,E010,high
49,49,자이언트 킬링 (4),10219,10446,전회 확정 상태: 이정후는 아이디어 제공자가 아니라 타이거와 손익을 함께 만든 투자 파트너로 공식 인식된다.,"증거금, 담보 대출, 공시, 장외 매각, 순이익 보고로 고위험 거래의 완결된 영수증을 준다.",강제 청산 전에 유동성을 확보하고 버블 붕괴 수익을 실제 매각·상환까지 끝낸다.,강동주가 88억 달러로 불어난 공매도 포지션을 장외 매수자에게 한 번에 넘긴다.,대량 청산은 시장을 되돌릴 수 있고 대출 원리금과 수수료가 수익을 크게 깎는다.,시장 추가 하락을 원하는 매수자에게 4% 프리미엄을 받아 가격 충격 없이 출구를 만든다.,대출·이자를 갚고 순이익 23억560만 달러를 현금으로 확정한다.,돈,한국팀의 승리가 장부상 평가액에서 회수 완료된 글로벌 초대형 실적으로 닫힌다.,뉴욕 본사에서 11일간의 거래와 책임을 직접 보고해야 한다.,대출·이자를 갚고 순이익 23억560만 달러를 현금으로 확정한다.,뉴욕 본사에서 11일간의 거래와 책임을 직접 보고해야 한다.,E010,high
50,50,자이언트 킬링 (5),10447,10642,전회 확정 상태: 한국팀의 승리가 장부상 평가액에서 회수 완료된 글로벌 초대형 실적으로 닫힌다.,"증거금, 담보 대출, 공시, 장외 매각, 순이익 보고로 고위험 거래의 완결된 영수증을 준다.",강제 청산 전에 유동성을 확보하고 버블 붕괴 수익을 실제 매각·상환까지 끝낸다.,강동주와 이정후가 타이거 뉴욕 본사에서 11일간 23억 달러 수익 과정을 보고한다.,본사 손실팀은 한국팀의 레버리지와 규정 위반을 공격하고 우연한 승리로 깎아내린다.,로버트슨이 패배한 본사 운용자들을 질책하고 강동주에게 월스트리트 전체를 보여 주라며 권한을 넓힌다.,강동주의 본사 내 위상과 이정후의 핵심 조언자 지위가 공개 승인된다.,지위,이정후가 넥핀 신입 출신을 넘어 타이거 최고 의사결정자가 주목하는 무기로 자리 잡는다.,공매도 뒤 장기 보유할 구글·넷플릭스의 사업모델을 골라야 한다.,강동주의 본사 내 위상과 이정후의 핵심 조언자 지위가 공개 승인된다.,공매도 뒤 장기 보유할 구글·넷플릭스의 사업모델을 골라야 한다.,E010,high
