sequence,visible_label,arc_id,arc_phase,concrete_event,tension_1_10,reward_1_10,hook_1_10,information_weight,action_weight,relationship_weight,emotion_weight,material_or_status_weight,pacing_note
51,51,E011,도입,시장 반등 속에서 강동주가 청산 타이밍을 입증하고 이정후는 구글 창업자들과 검색 수익모델을 토론한다. → 구글을 롤북의 검색·광고 퍼즐을 채울 최우선 투자 후보로 확정한다.,5,3,6,4,5,2,2,3,도입: 이정후가 광고 강요보다 검색 품질과 롤북 사용자 관계가 맞물리는 장기 가치를 먼저 본다. 결과 이정후의 안목이 단기 하락 예측에서 아직 돈 못 버는 미래 플랫폼 선별로 확장된다.. 끝에서 배송 DVD 회사 넷플릭스를 구독·추천 플랫폼으로 바꿀 제안을 준비한다.
52,52,E011,확장,"이정후가 리드 헤이스팅스에게 월정액 구독, 묶음 대여, 개인 추천, 지역 배송 허브를 제안한다. → 넷플릭스 경영진의 투자 협상 의사와 롤북 협업 가능성을 얻는다.",6,5,7,2,3,5,4,2,확장: 고객의 반복 취향 데이터를 자산으로 보면 물류 약점이 추천 서비스의 진입장벽으로 뒤집힌다. 결과 리드는 이정후를 단순 자금 제공자가 아니라 사업모델을 다시 짜는 전략 파트너로 받아들인다.. 끝에서 롤북 음원 구독과 넷플릭스 협력을 실제 투자 조건으로 묶어야 한다.
53,53,E011,압박,롤북 음원 구독제와 넷플릭스 콘텐츠 연동안을 만들며 강동주가 두 번째 기술주 숏을 준비한다. → 넷플릭스·롤북 구독 로드맵과 20억 달러 규모의 두 번째 공매도 진입 근거를 확보한다.,8,4,8,3,3,3,2,5,압박: 반독점 악재를 개별 회사 문제가 아니라 기술주 버블 재붕괴 촉매로 읽는다. 결과 장기 플랫폼 매수와 단기 시장 공매도가 한 투자 전략 안에서 병행된다.. 끝에서 세금 납부 매물이 몰릴 때 공매도 수익이 실제로 폭발하는지 확인한다.
54,54,E011,반전,세금 납부기 매도를 맞아 강동주가 두 번째 공매도 수익을 확대하고 위험 포지션을 정리한다. → 두 번째 거래에서 47억 달러 이익을 확정해 본사 붕괴를 막을 현금을 만든다.,9,7,8,3,3,2,2,5,반전: 기술주 급락이 한국팀의 20억 달러 포지션을 67억 달러로 키운다. 결과 한국팀은 첫 승리의 우연 논란을 반복 수익으로 끝내고 펀드 재편의 중심이 된다.. 끝에서 로버트슨이 누가 글로벌 투자조직을 지휘할지 인사를 결정한다.
55,55,E011,결산·전환,"로버트슨이 대규모 손실 조직을 재편하며 강동주에게 회장직과 글로벌 투자 총괄을 제안한다. → 강동주는 글로벌 투자 총괄, 이정후는 타이거 한국 부지부장으로 지명된다.",7,9,9,3,3,5,3,5,결산·전환: 강동주가 로버트슨을 남기고 투자 지휘권만 받아 승계 충돌을 피한다. 결과 이정후가 비공식 조언자에서 명함과 의사결정권을 가진 금융 임원으로 처음 승진한다.. 끝에서 새 직함으로 구글·넷플릭스 지분 조건을 직접 마무리해야 한다.
56,56,E012,도입,"이정후와 강동주가 구글 창업자에게 롤북 검색·한국 현지 운영을 대가로 지분 교환안을 제시한다. → 구글 10% 상호 지분, 현금 2천만 달러, 한국 현지화·운영 권리를 계약한다.",5,3,6,3,3,3,2,5,도입: 롤북 지분과 아시아 운영 역량을 함께 내놓아 단순 자금 투자와 다른 공생 조건을 만든다. 결과 롤북과 구글이 서로의 주주가 되고 이정후가 구글의 아시아 진입 창구가 된다.. 끝에서 강동주는 구글 의결권 30~35% 확보를 구상하고 이정후에게 넷플릭스 단독 협상을 맡긴다.
57,57,E012,확장,강동주가 장기적으로 구글 의결권 30~35%를 모을 구조를 짜고 이정후를 넷플릭스 협상 대표로 보낸다. → 이정후가 타이거 명의로 투자 조건을 결정할 단독 협상 권한을 얻는다.,6,5,7,3,3,5,3,5,확장: 강동주가 답을 대신 주지 않고 이사회 권리까지 챙기라는 협상 과제를 맡긴다. 결과 부지부장 직함이 명목이 아니라 수백만 달러 거래를 혼자 승인하는 실무 권한으로 확인된다.. 끝에서 넷플릭스 지분율과 이사회 권리를 동시에 따낼 수 있는지가 시험된다.
58,58,E012,압박,"이정후가 넷플릭스에 500만 달러를 투자해 지분 20%를 사고 동료 공동계좌도 결산한다. → 넷플릭스 20%, 공동계좌 4,700억 원, 직원 1인당 235억 원, 이정후 몫 2,350억 원을 확정한다.",8,4,8,3,3,3,2,5,압박: 강동주는 지분율 승리를 인정하면서도 지배 권리 누락을 다음 협상의 학습비로 짚는다. 결과 이정후는 수천억 개인 자산과 글로벌 콘텐츠 지분을 가진 부지부장이 되지만 지배구조의 빈틈도 배운다.. 끝에서 송 지부장 승진과 가족의 주거·카페 기반을 새 자산 수준에 맞게 정리한다.
59,59,E012,반전,"송 지부장을 상위 보직에 올리고 이정후 가족에게 한남동 주거와 회사식 카페 지원안을 제시한다. → 송은 한국 지부장, 이정후는 부지부장으로 확정되고 가족은 안정된 집·카페 선택권을 얻는다.",9,7,8,2,3,5,4,2,반전: 기존 상사를 밀어내지 않고 송에게 아시아 책임자 경로를 열어 승진 사슬을 함께 만든다. 결과 상사의 승진이 부하의 승진 비용이 아니라 서로 권한을 넓히는 조직 관계로 재편된다.. 끝에서 넥핀으로 돌아가 와이파이 특허와 롤북 음원·DRM 업무를 직접 배분한다.
60,60,E012,결산·전환,이정후가 넥핀에 복귀해 휴대용 와이파이 특허를 만들고 롤북 음원 클라이언트·DRM 개발을 팀별로 맡긴다. → 와이파이 특허군과 음원 구독·DRM 제품 로드맵을 가동한다.,7,9,9,4,4,4,2,4,"결산·전환: 핵심 방향만 설계하고 세부 구현·협상을 동료에게 위임해 조직 처리량을 높인다. 결과 이정후가 직접 해결하는 천재에서 여러 회사를 움직이는 지시·위임형 임원으로 변한다.. 끝에서 음원 권리, 가족 카페 건물, 카드사를 하나의 생활 금융망으로 엮을 차례다."
61,61,E013,도입,이정후가 라디오·다운로드 음원권 협상을 준비하고 부모의 맥스커피를 여의도에서 법인형 매장으로 키운다. → 음원 계약 협상 테이블과 하루 수백 잔을 팔 수 있는 맥스커피 법인 기반을 마련한다.,5,3,6,4,4,3,2,5,도입: 합법 다운로드 수익 배분과 카페 운영 독립성을 분리해 양쪽의 통제권을 보장한다. 결과 가족 가게가 용돈 지원 대상에서 정식 사업·브랜드로 성장할 출발점을 얻는다.. 끝에서 권리단체를 설득하고 카페가 든 건물·새 주거를 실제로 사야 한다.
62,62,E013,확장,"권리단체와 DRM 수익배분을 체결하고 맥스커피 건물 전체와 한남동 주거를 매입한다. → 음원 합법 유통권, 약 80억 원짜리 건물, 가족의 한남동 생활 기반을 확보한다.",6,5,7,3,3,3,2,5,확장: 불법복제 감소 데이터와 창작자 정산을 보장해 합법 다운로드를 손실이 아닌 새 매출로 설득한다. 결과 이정후의 기술 수익이 가족 사업용 부동산과 저작권 유통망이라는 장기 자산으로 전환된다.. 끝에서 롤북 글로벌 성장에 맞춰 반복 결제를 담당할 한사카드를 평가한다.
63,63,E013,압박,가족을 한남동 빌라로 옮기고 롤북 구독·글로벌 지표를 검토한 뒤 한사카드 인수 가치를 산정한다. → 가족 이주를 마치고 한사카드를 플랫폼의 현금창구 후보로 확정한다.,8,4,8,3,3,3,2,5,압박: 롤북 결제 데이터가 카드 위험을 낮출 수 있다는 결합 가치를 발견한다. 결과 개인 부가 생활 안정으로 정착하고 이정후의 투자 시야가 인터넷 서비스에서 금융회사로 넓어진다.. 끝에서 동료들이 폭락한 세라 주가를 보고 공동 매도의 의미를 확인하며 카드 인수에 합류한다.
64,64,E013,반전,동료들이 90% 가까이 폭락한 세라 주가를 확인하는 동안 이정후는 가전 와이파이 특허와 한사카드 인수안을 다듬는다. → 가전 연결 특허군과 한사카드 경영권 매입을 실행할 공동 신뢰를 확보한다.,9,7,8,2,3,5,4,2,반전: 과거 2천억 블록딜 성과가 새 인수에 대한 동료 동의를 만들어 낸다. 결과 동료들은 이정후의 시장 판단이 자신들의 자산을 지켰다는 사실을 손실 회피 숫자로 확인한다.. 끝에서 한사카드를 인수해 신용점수와 롤북 연동 상품을 실제로 출시한다.
65,65,E013,결산·전환,"한사카드를 인수하고 연체·부실채권을 세분화하는 신용점수와 롤북 연동 카드를 설계한다. → 한사카드 경영권, 예측형 신용평가, 유민정의 감성·캐릭터 카드 상품을 확보한다.",7,9,9,4,4,3,2,5,결산·전환: 롤북 거래 신뢰도와 카드 결제 데이터를 합쳐 위험군을 사전에 분리한다. 결과 롤북 생태계가 커뮤니티·결제에서 신용을 배분하는 금융 플랫폼으로 승격한다.. 끝에서 카드와 결제를 반복 사용할 게임 콘텐츠 회사를 직접 찾아야 한다.
66,66,E014,도입,맥스커피가 하루 600잔을 팔아 가맹 문의가 늘자 이정후가 게임사 투자 후보를 찾고 박 교수에게 연결을 부탁한다. → 맥스커피 프랜차이즈 착수와 N코어·넥스트론 접촉 기회를 얻는다.,5,3,6,2,3,5,4,2,도입: 가족 사업은 표준 교육으로 확장하고 게임 투자는 대학 연구 인맥으로 진입하는 두 경로를 분리한다. 결과 박 교수 관계가 코딩 과외를 넘어 신규 산업의 신뢰 소개망으로 발전한다.. 끝에서 게임사의 치팅·수익화 문제를 해결할 기술 패키지를 만들어야 한다.
67,67,E014,확장,"이정후가 안티치트, 아이템 과금, 미국 서비스라는 게임사 투자 패키지를 설계한다. → 박 교수를 통해 N코어와 넥스트론 경영진에게 정식 투자 제안권을 얻는다.",6,5,7,4,5,2,2,3,확장: 넥핀 보안·롤북 결제·타이거 자본을 하나의 교환 조건으로 묶는다. 결과 이정후가 단일 기업을 사는 대신 계열 역량을 묶어 산업 문제를 해결하는 투자자로 성장한다.. 끝에서 두 게임사가 지분과 장기 협력권을 내놓을지 협상한다.
68,68,E014,압박,"N코어·넥스트론에 미국 진출, 안티치트, 과금 시스템을 제공하고 지분·우선 협력권을 협상한다. → 게임사 두 곳의 지분과 롤북·한사카드 결제 연동, 미국 진출 파트너십을 확보한다.",8,4,8,4,4,3,2,5,압박: 창업자 경영을 유지하고 성과가 날 때 플랫폼 사용료가 커지는 구조로 이해를 맞춘다. 결과 게임사들이 피인수 대상이 아니라 이정후 생태계의 대등한 콘텐츠 동맹으로 들어온다.. 끝에서 더 큰 네오마블은 소수 지분이 아니라 51% 경영권 거래가 필요하다.
69,69,E014,반전,한사카드의 신용모델 성과를 확인하고 네오마블 51% 인수안을 준비하는 사이 한사은행 공개 입찰이 시작된다. → 네오마블 경영권 협상 테이블과 한사은행 입찰의 정보전 우위를 함께 잡는다.,9,7,8,4,4,4,3,5,반전: 게임사는 성장 비전을 주고 은행은 경쟁자의 과잉 입찰을 유도하는 서로 다른 전술을 택한다. 결과 이정후·강동주가 콘텐츠 인수와 금융기관 함정을 동시에 운영하는 복수 전선 지휘자로 올라선다.. 끝에서 네오마블 창업자에게 50억과 나스닥 비전을 제시해 51%를 받아야 한다.
70,70,E014,결산·전환,이정후가 네오마블 창업자에게 경영 자율과 나스닥 상장 지원을 보장하며 과반 지분을 산다. → 50억 원에 네오마블 지분 51%와 게임 생태계의 중심 회사를 확보한다.,7,9,9,3,3,3,2,5,결산·전환: 지분 소유와 제품 경영을 분리해 창업자가 계속 대표로 성장 이익을 누리게 한다. 결과 이정후가 기술 제공 투자자에서 실제 게임사 지배주주가 되되 동업자형 인수 규칙을 세운다.. 끝에서 칼리의 스파이를 역이용해 한사은행을 비싼 독으로 떠넘길 작전이 시작된다.
71,71,E015,도입,강동주가 칼리에게 포섭된 직원을 적발하고 해고 대신 이중첩자로 돌려 가짜 입찰 정보를 흘린다. → 칼리가 신뢰하는 내부 채널과 타이거가 통제하는 허위·진짜 상한 정보 전달선을 얻는다.,5,3,6,4,4,4,2,4,도입: 돈을 받은 흔적을 잡은 뒤 더 큰 충성 보상과 면책을 걸어 정보 흐름을 역전한다. 결과 약점이던 내부 스파이가 경쟁자의 의사결정을 조종하는 작전 자산으로 바뀐다.. 끝에서 한사은행 입찰에서 칼리가 얼마까지 과잉 지불할지가 결산된다.
72,72,E015,확장,타이거가 금융위원회와 짠 입찰 구도에서 진짜 상한선을 흘려 칼리의 응찰을 부추긴다. → 타이거는 부실 위험을 피하고 칼리의 1조6천억 원 자금을 한사은행에 묶는다.,6,5,7,4,4,4,3,5,확장: 칼리가 타이거의 한도라고 믿은 숫자를 넘겨 1조6천억 원에 최종 낙찰한다. 결과 강동주·이정후 팀이 경쟁사 자본 배치와 정부 경매판까지 설계하는 금융 권력을 증명한다.. 끝에서 맥스커피를 겨냥한 한양유업의 덤핑·절도 공격이 새 적을 만든다.
73,73,E015,압박,한사은행 결과가 기사화되는 가운데 이정후가 가전 와이파이 특허를 정리하고 한양유업의 500원 커피·키오스크 모방을 조사한다. → 맥스커피 방어 인력과 한양유업 공격 패턴의 1차 증거를 확보한다.,8,4,8,4,4,4,3,5,압박: 사설 경호 PMC를 붙여 가족·매장을 보호하면서 영업·회계 정보를 별도 수집한다. 결과 이정후가 가족을 직접 지키는 대신 전문 보안·조사 조직을 쓰는 자본가로 움직인다.. 끝에서 쿠폰·특허 소송으로 즉시 방어하고 동료 자금을 공매도 전투에 동원할지가 남는다.
74,74,E015,반전,"롤북 쿠폰으로 맥스커피 고객을 되돌리고 넥핀 특허로 모방 키오스크에 법적 압박을 건다. → 매장 고객 흐름을 방어하고 공매도에 쓸 수 있는 4,700억 원의 팀 자금 동의를 얻는다.",9,7,8,2,3,5,4,2,"반전: 동료들이 공동계좌 4,700억 원 전액까지 쓰라며 가족 사업 방어에 연대한다. 결과 초기 보너스를 함께 번 동료들이 이정후 개인 문제에도 공동 자본을 거는 운명 공동체로 확인된다.. 끝에서 한양유업 차명회사·밀어내기·분식 증거를 묶어 주가를 공격한다."
75,75,E015,결산·전환,이정후가 한양유업 공매도 포지션을 설계하고 차명회사·대리점 밀어내기·회계 왜곡 자료를 금융당국과 언론에 나눈다. → 공매도·감독·언론의 삼중 공격 계획과 실행 가능한 증거 묶음을 완성한다.,7,9,9,4,4,4,3,5,"결산·전환: 시장 하락, 감독 검사, 방송 폭로가 같은 날 작동하도록 증거 공개 순서를 맞춘다. 결과 이정후의 대응이 매장 방어에서 상장사 지배구조를 겨냥한 공격 작전으로 전환된다.. 끝에서 금융검사와 TV 보도가 주가 하한가라는 첫 영수증을 낼지 시험된다."
76,76,E016,도입,금융감독 검사와 TV 폭로를 동시에 터뜨리며 한양유업 공매도를 실행한다. → 한양유업 주가가 첫 하한가에 들어가고 공매도 수익이 현실화된다.,5,3,6,3,3,2,2,5,도입: 밀어내기·차명회사 장부가 방송 화면과 감독 문서로 교차 확인된다. 결과 가족을 공격한 대기업이 처음으로 시장가치와 평판을 직접 잃는다.. 끝에서 회장이 버티는 동안 두 번째 하한가와 주주행동을 이어 가야 한다.
77,77,E016,확장,"한양유업이 이틀 연속 하한가를 맞자 강동주가 행동주의 투자자 크리스를 끌어들여 소액주주·대리점 캠페인을 연다. → 두 번째 하한가와 전국 주주·대리점 행동, 해외 언론 노출을 확보한다.",6,5,7,4,4,4,3,5,확장: 해외 행동주의 자본과 국내 피해자 목소리를 결합해 지배구조 문제로 의제를 확장한다. 결과 이정후의 사적 보복이 공개된 소수주주 권리 싸움으로 정당성을 얻는다.. 끝에서 오너 아들이 현금 합의를 제시하면 회사 자체를 사겠다는 역제안을 던진다.
78,78,E016,압박,한양유업 아들이 20억 원 합의를 제안하자 이정후가 회사를 2천억 원에 사겠다고 되받는다. → 오너 측이 방어적으로 돌아서고 한양유업 대리점을 맥스커피로 전환할 공개 선택지가 생긴다.,8,4,8,3,3,5,3,5,압박: 피해 보상 가격을 오너가 정하는 대신 지배권 가격을 이정후가 제시해 협상 프레임을 뒤집는다. 결과 이정후가 돈을 받는 피해자에서 상대 회사의 소유권을 가격 매기는 인수자 위치로 올라선다.. 끝에서 전국 대리점들이 실제 전환 의사를 보이면 오너의 유통 기반이 무너진다.
79,79,E016,반전,"맥스커피 가맹 전환 공고를 내고 아버지를 교육 책임자로 세워 한양유업 대리점주를 받는다. → 100곳 넘는 전환 신청, 아버지의 교육 관리자 직함, 국내외 여론 압력을 얻는다.",9,7,8,2,3,5,4,2,반전: 피해 대리점의 생계 대안을 먼저 제공해 폭로 참여가 손해가 되지 않게 만든다. 결과 부모는 보호받는 가족에서 재벌 유통망을 흡수하는 사업 운영자로 지위가 바뀐다.. 끝에서 백악관·청와대 압력까지 연결해 오너의 마지막 정치 방어를 끊는다.
80,80,E016,결산·전환,"미국 쪽 여론과 청와대 중재를 동원해 한양유업에 공개 사과·자사주 매입·지배구조 개선을 요구한다. → 한양유업의 공개 사과, 현금 투입 자사주 매입, 지배구조 개선 약속을 확정한다.",7,9,9,4,4,4,3,5,결산·전환: 청와대가 소비자·대리점 사태의 국가 평판 비용을 인정해 오너에게 수용을 압박한다. 결과 이정후는 재벌을 가격전이 아니라 시장·주주·국가 관계로 굴복시킨 인물로 인정된다.. 끝에서 공매도 수익을 닫고 대현전자 2조 투자와 엔론 조사로 판을 키운다.
81,81,E017,도입,"한양유업 숏을 청산해 약 1,200억 원을 회수하고 대현전자 왕 회장에게 2조 원 투자를 제안한다. → 한양유업 수익 약 1,200억 원과 대현전자 2조 원 투자 기회, 승계 중재 요청을 받는다.",5,3,6,4,4,4,3,5,도입: 왕 회장이 자금보다 두 후계자의 충돌을 막아 줄 중재자를 원한다고 밝힌다. 결과 이정후가 적대적 재벌 응징자에서 다른 재벌이 후계를 맡기려는 장기 보호자로 이동한다.. 끝에서 기업 신용모델로 대현과 미국 상장사의 숨은 위험을 가려낸다.
82,82,E017,확장,왕 회장의 비공식 후견 역할을 받아들이고 카드 신용점수 모델을 기업 재무에 적용한다. → 엔론 회계조작 후보 신호와 내부 증거를 수집할 조사 가설을 확보한다.,6,5,7,4,5,2,2,3,확장: 엔론의 이익 성장과 현금흐름·차명회사 수가 맞지 않는 비정상 패턴이 잡힌다. 결과 소비자 연체 예측 기술이 글로벌 기업 분식회계를 탐지하는 투자 도구로 확장된다.. 끝에서 앤더슨 내부에 들어갈 회계사와 60억 달러 숏의 증거가 필요하다.
83,83,E017,압박,강동주가 타이거 본사·앤더슨 인맥을 동원하고 한국 회계사 김도윤을 내부 조사원으로 영입한다. → 김도윤의 잠입 동의와 함께 동료들에게 한양유업 수익 15억 원씩을 지급한다.,8,4,8,2,3,5,4,2,압박: 김도윤에게 보호·직책·사후 채용을 보장해 단순 제보가 아닌 장기 동맹을 제시한다. 결과 동료는 공매도 성과를 현금으로 받고 김도윤은 외부 전문가에서 이정후 팀의 미래 임원 후보가 된다.. 끝에서 김도윤이 문서 파쇄와 차명회사 실물을 확보해야 공매도를 열 수 있다.
84,84,E017,반전,김도윤이 앤더슨 내부에서 파쇄 지시와 회계 문서를 확보하고 한국팀은 엔론 페이퍼컴퍼니를 추적한다. → 엔론 회계조작 증거 묶음과 60억 달러 공매도 포지션을 완성한다.,9,7,8,3,3,3,2,5,반전: 내부 문서와 공개 등기에서 10개 넘는 차명회사가 서로 맞물려 분식 구조를 입증한다. 결과 의심 단계였던 분석이 법정·의회에서 제시할 자료와 시장 포지션으로 전환된다.. 끝에서 의회 청문회에서 내부 고백이 나오면 엔론 주가가 붕괴한다.
85,85,E017,결산·전환,의회 청문회와 내부자 고백을 공개해 엔론의 차명거래·수익 부풀리기를 시장에 드러낸다. → 엔론 주가가 붕괴해 60억 달러 공매도가 대규모 수익 구간에 진입한다.,7,9,9,3,3,2,2,5,결산·전환: 증언과 파쇄 증거가 같은 구조를 가리키며 신뢰 회복 가능성을 끊는다. 결과 이정후 팀이 미국 대표기업의 회계 사기를 밝혀 수익화한 국제 감시자로 부상한다.. 끝에서 월드컴과 타이코에도 같은 회계 패턴이 있는지 연쇄 조사한다.
86,86,E018,도입,"타이거가 월드컴·타이코 회계 보고서를 공개하고 세 회사 숏을 차례로 청산한다. → 총 약 90억 달러 공매도 이익, 타이거 자산 약 210억 달러 회복, 김도윤의 한국팀 합류를 확정한다.",5,3,6,3,3,2,2,5,도입: 김도윤의 교차 검증이 엔론만의 우연이 아니라 반복된 분식 패턴임을 보여 준다. 결과 한국팀은 펀드를 되살린 핵심 조직이 되고 김도윤은 내부고발자에서 정식 동료가 된다.. 끝에서 한국을 찾은 로버트슨이 잡스를 불러 MP3·롤북 라이선스를 재협상한다.
87,87,E018,확장,로버트슨의 압박으로 잡스가 한국에 와 비밀 MP3 기기를 보여 주고 롤북 사용권을 요청한다. → MP3 핵심 기술과 롤북 소프트웨어를 한 계약으로 협상할 독점 테이블을 얻는다.,6,5,7,2,3,5,4,2,확장: 이정후가 단기 선급금보다 애플의 모든 미래 휴대기기 매출에 연동하는 조건을 꺼낸다. 결과 로버트슨의 펀드 권력이 이정후 기술 협상력을 보강하고 잡스는 다시 직접 찾아오는 고객이 된다.. 끝에서 넥핀 4%·롤북 2%·개발비 2천만 달러 조건을 잡스가 받을지가 남는다.
88,88,E018,압박,"이정후가 애플의 모든 미래 휴대기기에 넥핀 4%와 롤북 2%, 개발비 2천만 달러를 요구한다. → 잡스의 서명을 받아 4%·2% 로열티와 2천만 달러 개발비를 확정한다.",8,4,8,4,4,3,2,5,압박: 터치·저장·플레이어를 분리하지 않고 완제품 가치에 묶어 대체하기 어려운 패키지로 만든다. 결과 넥핀·롤북이 애플 신제품 전체 수명주기에 참여하는 핵심 기술 파트너가 된다.. 끝에서 4.5배로 불어난 동료 계좌를 어떤 기업 인수와 임원 자리로 바꿀지 결정한다.
89,89,E018,반전,공동계좌로 살 부실기업을 선별해 대현택배를 고르고 지분을 타이거 40·이정후 30·동료 30으로 나눈다. → 대현택배 인수 대상 확정과 40·30·30 공동 소유 원칙을 세운다.,9,7,8,3,3,3,2,5,반전: 롤북 배송 주문과 미도파 후보를 연결하면 택배 적자가 자체 물량으로 줄어든다는 시너지를 확인한다. 결과 특허팀 공동계좌가 주식 매매 자금에서 실제 회사를 함께 소유할 인수 펀드로 변한다.. 끝에서 대현택배 담보와 그룹 해외채권을 실사해 가격을 깎아야 한다.
90,90,E018,결산·전환,대현택배의 숨은 담보를 확인해 인수 조건을 만들고 동시에 WA의 축구게임 온라인화를 설계한다. → 대현택배 실사 우위와 무료 축구게임의 카드·강화 수익모델을 확보한다.,7,9,9,4,5,2,2,3,결산·전환: 택배는 그룹 채권과 묶어 협상하고 게임은 선수카드·강화 과금으로 무료 이용자를 수익화한다. 결과 이정후가 오프라인 기업 인수와 디지털 과금 규칙을 같은 사용자 흐름 안에서 설계한다.. 끝에서 대현의 9억 달러 채권·택배 400억 거래와 부시 정치 해법을 동시에 성사시킨다.
91,91,E019,도입,이정후가 축구게임의 선수카드 확률·강화 비용을 설계하고 대현그룹에 택배 매각 협상을 건다. → 축구게임의 단계별 과금 규칙과 대현택배 가격을 깎을 부실 증거를 확보한다.,5,3,6,4,5,2,2,3,도입: 해외 매출채권과 담보 내역을 먼저 제시해 대현이 가진 협상 정보 우위를 없앤다. 결과 게임 수익 설계와 기업 재무 실사가 한 인수 협상 안에서 동시에 작동한다.. 끝에서 왕 회장이 9억 달러 채권 할인과 택배 400억 조건을 직접 받을지가 남는다.
92,92,E019,확장,왕 회장과 만나 대현의 9억 달러 해외채권과 대현택배를 묶어 구조조정 거래를 제시한다. → 9억 달러 채권을 6억 달러에 매입하고 대현택배를 400억 원에 넘겨받는다.,6,5,7,3,3,3,2,5,확장: 타이거가 즉시 달러를 주고 미국 정치 문제도 풀겠다고 해 시간 가치를 가격으로 바꾼다. 결과 이정후 팀이 대현의 채권자와 물류사 공동 소유주가 되어 그룹 의사결정에 들어간다.. 끝에서 대현의 미국 문제를 풀 부시 캠프 지원 규모를 강동주와 정한다.
93,93,E019,압박,이정후가 차기 미국 대통령 후보로 부시를 추천하고 강동주가 선거자금 투입안을 승인한다. → 부시 캠프 재정 책임자와 직접 만날 자격과 초기 5천만 달러 지원 틀을 얻는다.,8,4,8,4,4,4,3,5,압박: 공식 1천만 달러와 비공개 초기 4천만 달러를 합법·관계 자금으로 분리한다. 결과 이정후의 미래 판단이 주식 종목을 넘어 국가 권력 교체에 거는 전략 자산이 된다.. 끝에서 로버트슨까지 합류해 총 1억 달러와 부시·칼 로브 직통선을 확정한다.
94,94,E019,반전,"강동주·로버트슨이 부시 캠프에 총 1억 달러 지원을 약속하고 이정후는 미도파 백화점 인수를 협상한다. → 부시·칼 로브와의 직접 연락선, 미도파 1,500억 원 인수 합의, 2조 원 유동성 지원안을 얻는다.",9,7,8,4,4,4,3,5,"반전: 선거자금은 직통 관계로, 백화점 부채는 장기 중금리 자금과 브랜드 유치로 각각 회수 경로를 만든다. 결과 이정후가 미국 정치 채권자이자 국내 대형 백화점 소유주로 판을 넓힌다.. 끝에서 미도파 6,122억 부채를 할인하고 타이거 외화 예치로 금융망을 안정시켜야 한다."
95,95,E019,결산·전환,"미도파 채권단과 6,122억 원 부채를 재협상하고 타이거 자금을 한사 금융망에 예치한다. → 미도파 부채 부담을 낮추고 타이거 몫 2조 원의 달러 예치, 햇살론·리볼빙 상품 기반을 확보한다.",7,9,9,4,4,3,2,5,결산·전환: 즉시 상환 가능성과 장기 거래를 맞바꿔 채권 할인·만기 연장을 받아 낸다. 결과 백화점·카드·대출·택배가 하나의 유통금융 생태계로 결합될 자금줄을 얻는다.. 끝에서 축구게임의 무료 이용자가 카드 결제 매출로 전환되는지 공개한다.
96,96,E020,도입,"축구게임 2001 온라인의 이용·결제 지표를 집계하고 선수카드·강화 규칙을 특허로 묶는다. → 일주일 30만 이용자, 10억 원 매출, 14% 결제율을 기록하고 한사카드가 업계 5위로 오른다.",5,3,6,4,4,3,2,5,도입: 성장 속도와 결제율을 공개하면서 핵심 확률·강화 구조는 권리화한다. 결과 게임 규칙이 특허와 카드 매출로 검증돼 이정후가 과금 룰을 만든 인물로 인정된다.. 끝에서 WA와 한국 권리 50대50·10년 계약·5억 달러 투자를 협상한다.
97,97,E020,확장,"WA에 한국 온라인 서비스 공동소유와 차기작 우선권을 요구하며 대규모 투자를 제시한다. → 한국 권리 50대50, 추가 타이틀 우선권, 10년 계약, 5억 달러 투자 합의를 얻는다.",6,5,7,4,4,3,2,5,확장: 현금 투자와 한국 운영 성과를 지렛대로 단일 타이틀이 아닌 향후 파이프라인 권리를 묶는다. 결과 이정후가 게임 한 편의 유통자에서 국제 게임 카탈로그의 장기 공동사업자가 된다.. 끝에서 생체보안 특허와 중국 플랫폼 지분으로 아시아 사용자 기반을 넓힌다.
98,98,E020,압박,"이정후가 패턴·지문·얼굴 인증 특허를 만들고 알리바바·텐센트 창업자들과 지분 거래를 한다. → 3천만 달러에 알리바바 24%, 3,100만 달러에 텐센트 46%와 생체보안 특허군을 확보한다.",8,4,8,3,3,3,2,5,압박: 직접 경영권 대신 기술·현금과 계약 통제를 조합해 규제 경계를 넘는다. 결과 이정후의 롤북·결제 생태계가 중국 인터넷 대주주 지위와 인증 표준으로 확장된다.. 끝에서 공동계좌가 산 대현택배·미도파 소유권을 동료 임원 직함으로 분배한다.
99,99,E020,반전,"이정후가 동료들에게 공동계좌 1,680억 원이 대현택배·미도파 지분으로 바뀌었다고 공개하고 네 명을 계열사 임원으로 발령한다. → 동료 네 명의 임원 자리와 김도윤의 미도파 부사장 발령, 공동 소유권을 공식화한다.",9,7,8,3,3,5,3,5,반전: 소유 지분에 맞는 직함·성과 책임을 주고 김도윤을 미도파 부사장으로 붙여 재무를 보강한다. 결과 옛 특허팀이 부자가 된 직원 집단에서 여러 회사를 운영하는 경영진으로 올라선다.. 끝에서 미도파를 명품·온라인 백화점으로 바꿀 국제 브랜드 접근권을 사야 한다.
