"sequence","visible_label","arc_id","arc_phase","concrete_event","tension_1_10","reward_1_10","hook_1_10","information_weight","action_weight","relationship_weight","emotion_weight","material_or_status_weight","pacing_note"
"311","324","M211","약속","아이폰 3세대 한 달 650만 대·일본 50만 대를 확인하고 팔란시아의 실시간 경로 탐색을 붙여 지진 대피소·혼잡·도로 차단을 안내하는 재난 시스템을 만들었다","6","6","8","5","4","3","2","4","약속: 일본형 서비스는 기존 현지 플랫폼과 경쟁해야 했고 재난이 없으면 가치를 입증할 장면도 없었다 → 군사 작전용 팔란시아 경로 기술을 소비자 생존 기능으로 번역했다"
"312","325","M211","보상","지진으로 벽에 금이 간 가정이 아이폰의 초록 대피 경로와 실시간 도로 차단 정보를 따라 안전하게 빠져나간 사례가 기사·커뮤니티로 확산되는 과정을 확인했다","8","8","7","5","4","3","2","5","보상: 한 달 개발 뒤 실제 재난이 없어 반응이 없었고 위치정보 활용에 대한 신뢰도 필요했다 → 광고가 아니라 생존자 경험담이 시스템의 정확성과 필요성을 증명했다"
"313","326","M212","도입","설문조사 비용과 부정확성을 해결하려 돈을 건 집단 예측시장 시그널을 설계하고 주식 커뮤니티를 입구로 삼아 일주일 만에 시스템을 만들었다","6","6","8","5","4","5","2","5","도입: 도박으로 보일 규제 위험과 소수가 시세를 조작해 데이터를 오염시킬 위험이 있었다 → 정치·경제·재난 질문을 계약으로 만들고 실제 돈의 손실 가능성이 거짓 답을 줄이는 구조를 채택했다"
"314","327","M212","보상","미국에서 리드 헤이스팅스에게 메츠 경기 VOD·하이라이트·다큐 10년 독점을 2억 달러에 팔고 같은 금액을 넷플릭스 전환사채로 넣어 계약 자금을 만들어 줬다","7","9","7","3","4","5","2","5","보상: 넷플릭스는 독점 스포츠 콘텐츠를 원해도 2억 달러를 즉시 낼 현금이 없고 메츠는 바로 선수 자금이 필요했다 → 타이거가 돈을 빌려 콘텐츠를 사게 해 넷플릭스 가입자·지분 가치와 메츠 전력을 함께 키우는 순환 거래를 완성했다"
"315","328","M212","약속","금융위기 무기소 처분에 분노한 여론을 듣고 데이비드 총괄과 백악관의 주택 정책에 맞춰 뉴욕·LA 거주용 부동산을 대규모 매입하는 방어막을 설계했다","7","5","8","3","5","5","5","5","약속: 타이거펀드는 가장 큰 위기 수익자로 보였고 상업용 빌딩·고급주택 매입은 투기로 해석될 수 있었다 → 정부가 원하는 임대 공급과 지역 회복에 자금을 넣어 로비 비용을 사라지는 돈이 아니라 수익 자산으로 바꿨다"
"316","329","M212","보상","백악관 발표와 동시에 주거용 부동산에 200억 달러를 풀어 정책 파트너 이미지를 만든 뒤 잡스와 무선 이어폰·전자시계 등 아이폰 주변기기 방향을 논의했다","6","8","7","3","5","5","2","5","보상: 정부 기조에 편승한 투자라는 의심과 애플 철학을 해칠 무분별한 기기 확장 위험이 있었다 → 실물 임대 공급을 먼저 보여 여론 방어를 만들고 노이즈캔슬링 등 보유 기술만 애플 기준으로 선별하기로 했다"
"317","330","M212","여진/다음 훅","시그널이 보름 만에 가입자 25만 명·거래액 1억 달러·수수료 100만 달러를 기록한 것을 확인하고 공항 차 안에서 로버트슨에게 도널드 트럼프와의 관계를 미리 만들라고 부탁했다","6","7","7","5","4","3","2","5","여진/다음 훅: 예측시장 조작·규제 가능성과 자극적 발언을 하는 트럼프의 큰 평판 위험이 있었다 → 데이터 오염을 감시하면서도 불협화음 자체가 미래 정치판을 바꿀 변수라고 보고 소액 후원·접촉만 열어 뒀다"
"318","331","M213","도입","퀄컴·엔비디아·애플 파운드리 물량 증가를 처리한 뒤 과로 상태로 AI센터를 찾아 기보 암기 한계를 듣고 프로 바둑단 창설을 결정했다","6","5","7","3","4","3","2","4","도입: 현재 AI는 10만 기보를 외워도 왜 그 수를 두는지 이해하지 못했고 최상위 기사를 고용하려면 큰 비용과 자존심 장벽이 있었다 → 대련·복기로 선택과 비선택의 이유를 배우게 해 임계점을 넘는 방법을 정했다"
"319","332","M213","약속","최상위 기사 전원 거절 뒤 만년 준우승 홍진오와 프로 전 유망주에게 새로운 훈련 환경·AI 기보 분석을 보여주며 계약을 성사시켰다","6","6","7","5","4","5","2","5","약속: 홍진오는 기존 기풍과 체면을 내려놓아야 했고 컴퓨터가 자기 패착을 지적하는 상황을 쉽게 믿지 못했다 → 61수 패착과 패배 확률 패턴을 실제 기보로 제시해 AI가 단순 장난감이 아님을 증명했다"
"320","333","M213","전진","훈련 초 다섯 대회 무승을 감수한 홍진오가 신인·노장 예선에서 AI 복기로 만든 생전 처음 보는 수를 사용해 4단을 꺾고 연승했다","8","7","8","3","4","5","5","4","전진: 기풍이 무너졌다는 조롱과 반복 패배가 계약·심리 모두를 흔들 수 있었다 → 홍진오가 좌절하지 않고 AI와 복기하면서 맥락 이해가 시작됐고 우연이라던 동료 평가가 두 번째 승리로 깨졌다"
"321","334","M213","보상","홍진오가 국수전 결승 3대1로 우승하자 그 학습 방식을 좌표 기반 자동창고와 한국대병원 감염병센터 AI 협업부서에 적용하고 100억 원을 지원했다","7","9","7","3","5","3","2","5","보상: 바둑 승리가 다른 산업 성과를 보장하지 않고 창고 작업자·의료진의 현장 지식이 없으면 자동화가 실패한다 → 창고 김 대리와 병원 연구진을 AI의 협업자로 세워 단기 인력 감축보다 장기 판단 개선을 목표로 삼았다"
"322","335","M213","보상","테슬라의 실주행 데이터를 분석해 팩 단위 BMS가 열화 차이를 숨긴다는 문제를 찾고 AI로 셀별 충전·방전·온도를 조절하는 시스템을 만들었다","7","8","8","5","4","3","2","4","보상: 배터리 물리 용량은 그대로이고 개별 셀 제어는 방대한 실시간 계산과 안전 검증을 요구했다 → 새 배터리를 발명하지 않고 에너지 사용 방식을 최적화해 주행거리와 수명을 크게 늘렸다"
"323","336","M214","보상","전용기로 온 머스크와 BMS 로열티·3~5년 독점, 자체 충전소 수익 구조를 합의하고 1단 부스터 재진입·재사용 아이디어까지 시뮬레이션 대상으로 던졌다","7","8","8","3","5","5","2","5","보상: 테슬라 독점은 타 제조사의 반발을 부르고 충전망·로켓 재사용 모두 막대한 초기 투자와 실패 위험이 있었다 → 주유소처럼 충전소에서 반복 수익을 얻고 발사체 회수로 우주 비용을 낮추는 두 장기 구조를 머스크가 받아들였다"
"324","337","M214","여진/다음 훅","홍진오의 세계대회 우승과 AI 기풍 성장을 확인하고 유가·파운드리·차세대 애플 기기 보고를 받던 중 중국 대사관의 이례적 면담 요청을 받았다","6","8","8","5","4","3","2","4","여진/다음 훅: 여러 성공이 동시에 가속되는 만큼 생산거점과 소재 공급망의 작은 외교 변수도 전체를 흔들 수 있었다 → 중국과 직접 접점이 적은 한국 지부를 굳이 찾는 행위 자체를 공장 압박의 이상 신호로 읽었다"
"325","338","M214","압박","장흠성 대사의 저임금·세제 제안을 거절하고 베이징 천중허 부부장 앞에서도 기존 한국 공장 이전과 중국 신축 모두 어렵다고 선언했다","8","5","8","3","4","5","2","4","압박: 중국은 차관급 예우 뒤 강한 불이익을 암시했고 넥스콘 생산비 절감만 보면 이전 유인이 컸다 → 환대가 식는 순간까지 물러서지 않아 생산 통제권을 값싼 인건비와 바꾸지 않는 선을 명확히 했다"
"326","339","M214","전환","넥스콘 대신 철도·항만 BOT에 200억 달러를 투자하고 정부가 부지·세제·인허가를 제공하는 20년 회수 구조를 천중허에게 제시했다","7","8","8","5","5","5","2","5","전환: 중국은 제조기술 이전을 원했고 대규모 인프라 사업은 자금 회수와 정치 개입 위험이 컸다 → 중국의 성장 명분을 만족시키면서 자산 소유보다 장기 운영권·물류 데이터·수익을 타이거가 갖는 대안으로 바꿨다"
"327","340","M214","보상","엔흐 대통령에게 100억 달러 화학단지·철도·항만·현지 고용·세금 구조를 제시하고 중국 의존을 줄일 국가 산업 체질 변화를 약속했다","8","8","7","3","5","5","5","5","보상: 몽골은 중국 제재를 두려워했고 회수 불가능한 투자와 숙련 인력 부족 위험이 컸다 → 단순 광물 헐값 구매가 아니라 몽골인이 제품을 만들고 세금을 내는 구조로 대통령의 국가적 사명감을 움직였다"
"328","341","M215","도입","중국 BOT·몽골 화학단지 계약을 확인한 뒤 기술 수준과 맞지 않는 엘피다 20배 증산 계획을 감지하고 오희건 삼진 회장에게 대현반도체와 함께 생산을 늘리자고 제안했다","7","5","8","5","4","5","2","5","도입: 일본 정부 자금이 붙으면 개별 기업은 가격전쟁을 버티기 어렵고 삼진·대현도 서로 경쟁 관계였다 → 한국 두 회사가 각자 이익을 위해 같은 박자로 증산해 엘피다가 만든 치킨게임의 주도권을 뒤집기로 했다"
"329","342","M215","압박","겔싱어에게 D램 라인 24시간·30% 증산을 지시하고 수율 손실을 감수하는 동시에 리먼 금융지주를 통해 엘피다 숏 물량을 확보했다","8","4","8","3","5","3","2","5","압박: 원가 이하 가격과 불량 증가로 대현반도체도 수조 원 적자를 볼 수 있고 일본 정부 자금은 기업 체력보다 컸다 → 반도체 적자를 타이거펀드가 버티고 엘피다 주가 하락으로 금융 수익을 내 출혈 비용을 상쇄하는 이중전을 열었다"
"330","343","M215","전환","리먼 금융지주로 공매도 물량을 빠르게 늘리고 엘피다의 25나노 성공 발표를 공정 전문가들에게 공개 검증시켜 실험 성공과 양산 능력의 차이를 드러냈다","9","8","7","5","5","3","2","5","전환: 일본 정부와 언론이 발표를 믿으면 공적자금이 들어가 치킨게임이 연장될 수 있었다 → 전문가 질문 앞에서 엘피다가 증산 계획 전면 백지화를 발표해 스스로 과장임을 인정했다"
"331","344","M215","보상","한 달 가격 압박으로 D램을 원가 아래에 묶고 엘피다가 생산 감축·매각 절차에 들어가자 오희건과 서로 인수하지 않기로 합의했다","8","8","8","3","5","5","2","4","보상: 타이거와 삼진이 직접 인수하면 정치 반발과 과점 부담, 통합 비용을 떠안을 수 있었다 → 엘피다 자산은 제3자에게 넘기되 삼진 스마트폰 성장과 대현 파운드리의 안정 사이클을 우선했다"
"332","345","M215","여진/다음 훅","강동주가 마이크론 스티븐 대표에게 엘피다 인수 전용 50억 달러를 지분 7%에 제공하는 대신 일본 소재·장비를 마이크론 명의로 대현반도체에 흘릴 우회 계약을 받았다","7","8","8","3","5","5","2","5","여진/다음 훅: 마이크론은 독이 든 엘피다를 살 자금이 부족했고 한일 관계 리스크를 당장 체감하지 못했다 → 낮은 지분 요구를 미끼로 투자금 용도와 공급망 협력이라는 족쇄를 팔찌처럼 받아들이게 했다"
"333","346","M216","도입","일본 원전 사업을 논의하던 손 회장과 이상 지진 사설·시그널 확률을 검토해 금융 포트폴리오와 해저케이블 점검안을 미리 만들었다","9","5","9","3","5","3","2","5","도입: AI도 발생 시점을 4~10% 수준으로밖에 추정하지 못해 확신 없는 경보는 시장 조작과 공포를 부를 수 있었다 → 예언 대신 비용이 낮은 대응 계획만 준비했고 실제 쓰나미가 덮치자 본사 승인 없이 즉시 포트폴리오를 집행했다"
"334","347","M216","압박","니케이 -6%·엔화 급등 속에서 쇼프트뱅크 회선을 살리고 일본 통신사에 최소 용량을 나눠준 뒤 미즈호 등 은행의 데이터 백업 문의를 받았다","9","7","8","5","4","3","2","5","압박: 해저케이블 용량은 한정됐고 일본 지점·ATM·인증망이 동시에 멈춰 모두를 완전히 살릴 수 없었다 → 평소 경쟁사를 배제하던 망을 재난용 최소 회선으로 개방하고 금융 데이터는 해외 자동 백업으로 돌렸다"
"335","348","M216","보상","3개월 백업만 원한 미즈호에 최고보안·자동 전환·복구 시스템을 무상 구축하는 대신 5년 장기 계약을 맺고 다른 일본 은행도 같은 구조로 받았다","8","8","8","5","4","5","2","5","보상: 은행은 복구 뒤 떠날 수 있었고 금융 데이터 보안 등급을 낮춰 급히 받는 것도 불가능했다 → 10억 엔급 재난복구 기능을 선물하되 장기 데이터센터 사용료와 관계를 묶었다"
"336","349","M216","전환","카터 틸의 실시간 정보로 원전 폭발을 확인하고 한국 총리·여야 회의에서 원전 즉시 중단 시 타이거 산하 기업이 안정적 전력 국가로 이전할 수 있다고 밝혔다","9","4","9","5","4","5","2","4","전환: 일본 정부 은폐로 정보가 불확실했고 국내 정치권은 안전보다 여론과 정권 이익을 우선했다 → 일자리·수출·반도체 생산을 잃을 구체 비용을 제시해 추상적 탈원전 주장을 산업 존속 선택으로 바꿨다"
"337","350","M216","보상","원자력안전 컨소시엄·소형원자로 연구 지원과 함께 산하 기업 지역 재개발·청년임대·BOT 광역철도·교육연구 메가캠퍼스에 50조 원을 쓰겠다고 제시했다","8","9","7","3","5","5","2","5","보상: 기업 이전 발언이 국가 협박으로 비쳤고 정치권은 여론을 바꿀 자기 명분이 필요했다 → 안전 비용은 타이거가 부담하고 정치권은 성과를 가져가며 투자금은 부동산·BOT·인재로 회수되는 당근 구조를 만들었다"
"338","351","M217","도입","유가가 100달러를 넘고 셰일 손익분기점이 50달러로 내려오자 미국 설비가 못 다루는 초경질유를 한국 정유사에 보내는 수출 구조를 설계했다","7","6","8","3","4","5","2","5","도입: 미국 원유 수출 금지와 한 달 운송비 3~6달러, 수출 법안 로비 비용이 길을 막았다 → 한국 정유 설비와 장기 계약을 수요 명분으로 삼고 은퇴한 부시를 공화당 책임자로 복귀시키기로 했다"
"339","352","M217","보상","텍사스 농장에서 부시에게 에너지 안보·지역 일자리·정치 유산을 제시하고 중진 의원들을 직접 모아 수출 허용을 당론으로 채택하게 했다","8","8","8","3","4","3","2","5","보상: 전직 대통령은 권력을 잃었고 해외 수출이 국내 안보를 해친다는 반대 논리가 강했다 → 부시가 청문회와 언론 책임까지 전부 지겠다고 선언해 의원들이 더 이상 반대하지 못하게 했다"
"340","353","M217","전진","JP모건 다이먼에게 로버트슨의 뉴욕 연은 이사 추천 지지를 요청하고 수출 금지를 단계 해제할 금융·정치 논리를 조율한 뒤 한국 정유사들을 미국으로 불렀다","7","7","8","3","4","5","2","4","전진: 공화당 당론만으로 법안이 끝나지 않고 민주당과 에너지 안보 반대, 금융권 이해를 함께 넘겨야 했다 → 은행 지지와 한국 장기 구매 수요를 제시해 수출 허용이 투기보다 시장 안정·동맹 공급이라는 근거를 갖게 했다"
"341","354","M217","전진","점유율 20~30%씩 나눈 4대 정유사 대표에게 중동 리스크 없는 장기 초경질유 물량과 몽골 화학단지 생산·연구 참여를 묶어 제안했다","7","7","7","3","5","3","2","5","전진: 한 달 운송거리와 새 설비·몽골 파견 비용 때문에 정유사들은 초기 물량과 가격 보장을 요구했다 → 안정 공급을 미끼로 화학단지 기술·인력 투자까지 받아 에너지와 소재망을 동시에 키웠다"
"342","355","M217","약속","한국 복귀 뒤 현진해운·대현상선의 조 단위 부채와 고가 용선 계약을 분석하고 현진 채 회장에게 1천억 원 인수 출구를 제시했다","7","3","8","5","5","5","2","5","약속: 채 회장은 가문의 상징을 모욕적인 헐값에 팔 수 없다며 이정후를 쫓아냈고 해운 불황은 수년 갈 전망이었다 → 사망선고를 사실대로 말하고 거절을 예상한 채 JP모건 담보·국내 채권단을 통한 압박 준비로 넘어갔다"
"343","356","M218","압박","JP모건 담보 재평가, 국내 은행 신규대출 거절, 채권단의 사재출연 요구를 연달아 작동시켜 채 회장이 버틸 현금을 없앴다","8","5","8","3","5","3","2","5","압박: 현진해운은 국가 기간산업 명분과 가문 지분으로 매각을 막고 파산할 때까지 버티려 했다 → 산업은행 부행장까지 타이거 쪽 논리를 전달해 은행 지원이 구조조정 조건으로만 가능하게 했다"
"344","357","M218","보상","채 회장에게 1천억 원·퇴직금 30억 원을 확정하고 갈라진 주씨 일가 12%와 채권단 지분을 낮은 가격에 사들여 완전 경영권을 만들었다","8","8","7","3","5","3","2","5","보상: 채권단은 원금 회수를 고집했고 이정후가 10조 원을 넣어도 기존 지분 구조에서는 책임 있는 투자를 할 수 없었다 → 추가 투자 전제인 통제권을 요구하자 은행들이 손실보다 기간산업 생존을 택해 지분 매각에 전원 동의했다"
"345","358","M218","약속","인수 자료로 잃은 노선과 고가 용선 계약을 확인한 뒤 로버트슨을 내세워 시스팬 왕징에게 일부 선박을 10억 달러에 매입하는 대신 용선료를 현 시세까지 30~50% 낮추자고 제안했다","7","5","8","5","5","5","2","5","약속: 왕징은 전례 없는 할인과 장기 현금흐름 손실 때문에 존경하는 로버트슨에게도 언성을 높였다 → 단순 채무자 협상이 아니라 현금이 필요한 선주사에 금융 서비스와 자산 매입을 제공하는 구조로 바꿨다"
"346","359","M218","보상","로버트슨이 시스팬에 자금·금융 서비스를 제공해 초장기 용선료를 최대 50% 낮추고 이정후는 미인도 선박·유조선을 불황 가격에 사들이기로 했다","7","9","7","3","5","5","2","5","보상: 선주사와 조선사는 현금이 급해도 장기 계약 손실과 자산 헐값 매각을 동시에 받아들이기 어려웠다 → 선박 매입대금으로 즉시 유동성을 주고 낮아진 용선료로 현진해운의 장기 생존을 보장했다"
"347","360","M218","여진/다음 훅","경제수석과 산업은행 앞에서 미인도 선박 인수·신규 발주·현진해운 1조 원대 투자를 제시하고 정권이 바뀌어도 개입하지 않을 안전장치와 항만 우선권을 받았다","8","8","9","3","5","5","2","5","여진/다음 훅: 기간산업 대규모 투자는 정권·여론에 따라 특혜나 해외자본 지배로 공격받을 수 있었다 → 한국 조선·해운 일자리 회복을 대가로 정부가 장기 계약 안정과 행정 지원을 보증하게 했다"
"348","361","M219","전환","미국 병실에서 쇠약한 잡스에게 준비 중인 미래 기술을 보여주며 마지막 인사를 한 뒤 부시에게 셰일가스 선적 병목과 텍사스 전용 터미널 계획을 제시했다","9","7","8","5","4","5","5","5","전환: 개인적 상실감 속에서도 기존 항만 우선 슬롯 때문에 수출 물량 40%가 평균 4개월 대기했다 → 잡스와의 관계를 끝까지 지킨 뒤 이미 준비한 자료로 부시와 텍사스 주지사를 즉시 움직였다"
"349","362","M219","약속","법 개정 없이 행정승인으로 50억 달러 터미널을 추진하고 현진해운에 우선 물량을 주되 기존 미주 에너지 노선 8~10%를 잃을 머스크 해운과 협상을 준비했다","7","7","7","3","4","5","2","5","약속: 글로벌 해운사들이 타이거의 금융 지위를 믿지 않고 해운 진출을 견제하면 출혈 경쟁이 벌어질 수 있었다 → 독점을 밀어붙이기보다 안정 물량을 나눠 기존 선사의 손실을 줄이는 동맹안을 선택했다"
"350","363","M219","보상","안데르센에게 타이거의 공격 자금력을 보여주되 에너지 물량을 장기 보장해 기존 노선 손실을 메우고 현진해운과 충돌하지 않는 배분 계약을 맺었다","7","8","7","3","4","5","2","5","보상: 안데르센은 바다 경험 없는 금융사의 진입을 얕봤고 물량 부족기에 자기 점유율을 양보할 이유가 없었다 → 전면전 비용을 실제로 감수할 수 있음을 보인 뒤 안정 물량이라는 더 나은 선택지를 내놨다"
"351","364","M219","보상","메츠가 월드시리즈 7차전을 이겨 우승하자 은퇴식을 치른 로버트슨의 도주를 막고 월가 불안 조율에는 그가 필요하다며 뉴욕 연은 이사 자리를 공개했다","9","10","7","3","4","5","5","4","보상: 3년 연속 많은 돈을 쓰고도 조롱받던 구단은 우승으로만 증명할 수 있었고 로버트슨은 모든 직함에서 벗어나려 했다 → 메츠 우승이라는 개인적 결산 직후 다이먼·백악관과 미리 깔아둔 공적 직위를 내밀어 책임을 새 형태로 이어갔다"
"352","365","M219","여진/다음 훅","도망치듯 한국으로 돌아와 산하 기업 캐시카우와 AI 바둑·감염병 연구 성과를 점검하고 mRNA·CRISPR 유전자 가위 기술을 모두 확보하라고 지시했다","6","7","8","3","4","3","2","5","여진/다음 훅: 현진해운은 여전히 돈을 먹고 의료 기술은 상용화 시점과 수익을 장담할 수 없었다 → 당장 제품이 없어도 감염병·암·희귀질환을 한 구조로 묶을 수 있는 두 기술을 장기 핵심으로 판정했다"
"353","366","M220","약속","데릭 교수와 반셀 대표에게 과거 바이러스 데이터에서 변이와 상위 후보 12개를 빠르게 도출하는 AI 시스템을 시연하고 연구 자율성과 충분한 임상 자금을 조건으로 계약했다","7","7","7","5","4","5","2","5","약속: 모더나는 임상에 수억 달러가 필요했고 단순 매각이면 연구 철학과 핵심 인력이 흔들릴 수 있었다 → 가격 협상보다 타이거의 데이터·AI·감염병센터가 연구 시간을 줄이는 실물 능력을 먼저 증명했다"
"354","367","M220","전진","대학 연구실 세 곳과 공동특허 계약을 맺고 의료 임상보다 빠른 식량 분야를 중간 다리로 정해 우크라이나 체르카시 농업 지분을 인수했다","6","6","7","5","5","5","2","5","전진: 유전자 편집은 사람에게 바로 적용하기 어렵고 기존 의료 연구만으로는 단기 성과와 현장 데이터가 부족했다 → 농업의 긴 역사·흑토 농장·정리된 유전 데이터를 이용해 저장성·수분·병충해 저항 품종을 설계했다"
"355","368","M220","전환","저장성·수분·병충해 저항 21개 품종을 기후 구역별로 동시에 파종하게 한 뒤 리보 금리가 은행 신용위험과 맞지 않게 움직이는 자료를 발견했다","7","5","8","5","5","3","2","4","전환: AI가 편집 후보를 좁혀도 실제 생육 검증에는 시간이 필요했고 금융 패널 내부 자료는 리먼에 없었다 → 농업 실증은 현지에 맡기고 즉시 미국으로 날아가 다이먼에게 리보 조작과 JP모건의 추가 위험을 경고했다"
"356","369","M221","압박","다이먼에게 헤지라 부르는 런던팀 포지션이 시장이 역으로 베팅할 만큼 커졌음을 알리고 자진 공개·축소를 권했다","8","6","8","3","5","3","2","4","압박: 규모를 공개하면 하이에나가 몰려 손실이 커지고 숨기면 리보 조작과 함께 은행 신뢰가 무너질 수 있었다 → 한 번에 청산하지 않고 중간에서 받아줄 상대와 공개 순서를 설계해 낙하 속도를 낮추게 했다"
"357","370","M221","전환","영국 당국 발표 전에 바클레이즈 공매도를 구축해 리보 충격을 집중시킨 뒤 약 70억 달러 수익에 정리하고 남유럽 국채·은행주·CDS 매도·유로 롱에 총 5천억 달러를 배치했다","8","7","9","3","5","5","5","5","전환: 리보는 패널 은행 전체 문제였고 유럽중앙은행이 행동하지 않으면 국가부채와 은행 부실이 함께 터져 새 포지션 전체가 위험했다 → JP모건의 정리 시간을 번 뒤 손실 상한은 낮고 중앙은행 지원 시 1천억 달러 이상을 노리는 비대칭 구조로 회장의 불안을 설득했다"
"358","371","M221","전진","두 달에 걸쳐 5천억 달러 포지션을 숨겨 확보한 뒤 유럽중앙은행의 강력한 방어 선언이 나오자 남유럽 국채 금리·은행주·CDS가 한꺼번에 반전하는 것을 확인했다","8","8","8","5","5","3","2","5","전진: 독일 등 이사들은 국채매입이 중앙은행 독립성을 해친다며 반대했고 숏 세력의 청산 속도도 변수였다 → 실제 돈을 쓰기 전 신호만으로 숏커버가 일어나게 한 중앙은행의 시장 힘을 선점 포지션으로 받았다"
"359","372","M221","보상","2주 뒤 스페인 국채 5.8%·이탈리아 5.5%·은행주 40% 반등을 확인하고 분할 청산을 시작했으며 로버트슨의 연준 진출 실적과 시그널 상장·비트코인 거래소 구상을 논의했다","7","9","8","5","5","3","2","5","보상: 시장 상승이 계속돼 매도 시점을 놓칠 수 있고 예측시장 상장은 규제·주주 이익과 데이터 독립을 충돌시켰다 → 리먼 금융지주를 청산 상대방으로 활용해 프리미엄을 받고 카터 틸에게 디지털자산 보관·거래의 입구를 시그널로 만들게 했다"
"360","373","M222","전진","P 프로젝트 구성원 동의를 모으고 마지막 머스크에게 거래소 참여를 받는 대신 스페이스X 발사 횟수를 늘릴 타이거 위성 주문과 정보망 수요를 제시했다","7","7","8","5","5","3","2","4","전진: 거래소가 정치권 표적이 될 수 있고 위성 다수를 왜 금융사가 필요한지 머스크도 의심했다 → 보안·통신·농업·해운 데이터를 직접 얻는 위성 고객이 되어 재사용 로켓의 실발사 기회를 함께 늘렸다"
"361","374","M222","전환","유럽 포지션 전부를 정리해 최종 1천100억 달러 수익을 확정한 뒤 중동 감염병 보고를 계기로 알레르기 검사·유전자 정보·병원 연계 의료 플랫폼을 설계했다","7","10","9","5","5","3","2","5","전환: 감염병 치료제는 환자가 적으면 수익이 안 나고 유전자 검사는 개인정보·정확도·병원 협업을 모두 충족해야 했다 → 알레르기처럼 당장 수요가 있는 검사를 유입 창구로 삼아 연구용 유전자 데이터와 진료 서비스를 함께 쌓기로 했다"
"362","375","M223","도입","엔지니어에게 피 한 방울 수백 질환 기술이 불가능함을 확인하고 표준 장비·검사 근거·익명 데이터 공개를 갖춘 의료 플랫폼을 단기간에 열어 테라노스와 정면 비교시켰다","7","6","8","5","5","3","2","4","도입: 테라노스는 장비와 데이터 모두 비공개인 채 월가 명망가 투자와 혁신 서사를 앞세웠다 → 광고 대신 두 서비스의 정확도·승인 가능성을 시장이 돈 걸고 판단하게 하는 경쟁 구도를 준비했다"
"363","376","M223","압박","의료 플랫폼 보도를 확산시키고 테라노스 FDA 승인 여부에 거액을 거는 시그널 계약을 열어 질문·확률·시장 관심을 한곳에 모았다","8","5","8","5","5","5","2","4","압박: 홈즈는 여성 에디슨 이미지를 언론에 반복 노출하고 상장·투자 기대를 이용해 검증을 미뤘다 → 타이거 자금으로 시장을 열되 일반 참여자가 실제 위험을 판단하게 해 단순 비방이 아닌 공개 확률 경쟁을 만들었다"
"364","377","M223","전환","시그널 계약이 12억 달러까지 커지자 에디슨 키트 고객을 같은 질환·같은 시점에 표준검사해 민감도 절반 미만과 이상 소견 누락을 확인하고 그렉 대표에게 진단센터 운영 주체를 타이거 플랫폼으로 바꾸자고 제안했다","9","8","8","5","5","5","2","5","전환: 환자 개인정보·검사 시점 차이를 통제해야 했고 그렉은 이미 입점·투자한 장비 손실과 계약 분쟁을 떠안아야 했다 → 환자 동의로 만든 반복 가능한 비교 데이터를 공격용 주장 대신 유통사의 환자 안전·법적 리스크 회피 근거로 바꿨다"
"365","378","M223","압박","모더나 학회에 온 QC 윌슨에게 타이거 연구자가 법적 공범 위험과 선제 협조의 차이를 설명하고 익명 연락 통로를 건넸다","8","6","8","5","5","5","5","4","압박: 윌슨은 동료와 경력을 배신한다는 죄책감, 홈즈의 보복, 회사 비밀유지 의무를 두려워했다 → 폭로 영웅이 되라고 압박하지 않고 문제가 터지기 전 규제기관에 사실을 제공해야 참고인으로 남는다고 설득했다"
"366","379","M223","전진","FDA·SEC 조사와 시그널 승인확률 10% 미만을 확인하면서 플랫폼 가입자를 늘리고 보험사의 과잉청구·중복검사·사기 탐지까지 AI로 처리하는 서비스를 설계했다","7","7","8","5","4","5","2","5","전진: 시그널은 도박장 규제 위험이 있고 보험사는 외부 플랫폼에 손해율 데이터와 통제를 넘기기 싫어했다 → 정보집합 거래소라는 공시를 강화하고 보험사 비용을 실제로 낮춰야 플랫폼 필요성이 입증되도록 계약을 바꿨다"
"367","380","M223","보상","홈즈 청문회를 지켜본 뒤 강동주가 업계 2위 애트너 마크 도너반에게 오바마케어가 유지될 가능성과 손해율 개선 실험을 제시해 이사회 설득 약속을 받았다","7","8","7","3","4","5","2","5","보상: 대선에 따라 정책이 축소될 수 있고 애트너는 타이거 실험체가 되어 CEO 자리까지 잃을 위험을 걱정했다 → 실패하면 리먼 금융지주 자리를 보장하고 성공하면 업계 1위를 넘을 수 있다는 경쟁심을 건드렸다"
"368","381","M224","보상","의료 사기·과잉청구가 많은 플로리다에 플랫폼을 우선 적용해 애트너 손해율이 단기간 3.1% 낮아진 것을 여러 번 재검증했다","7","9","8","5","4","3","2","5","보상: 노인층의 불신과 일시적 통계 반등 가능성 때문에 성급히 전국 확대할 수 없었다 → 입소문과 실제 청구 데이터를 함께 확인해 플랫폼이 진료 접근과 보험 비용을 동시에 개선함을 입증했다"
"369","382","M224","보상","케이프커내버럴에서 타이거 위성이 궤도에 오르고 1단 부스터가 착륙 직전 실패하는 과정을 머스크와 지켜봤다","8","8","7","5","5","3","2","4","보상: 로켓 폭발·위성 손실·재사용 실패가 한 번에 사업 신뢰를 무너뜨릴 수 있었다 → 위성 임무는 성공하고 부스터는 거의 회수해 성공에 가까운 실패라는 학습 데이터를 얻었다"
