sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
226,"226화","",54768,55034,"비자금 폭로로 진성의 국내 자금이 막힌 상태","궁지의 재벌이 외국 투기자본에 51%를 넘기는 대가","진성·소로스 동맹의 조건을 파악하고 더 큰 자본전에 대비한다","대통령의 특검 승인을 확인하고 진성 회장이 소로스에게 연락하는 과정을 추적한다","소로스는 단순 투자 대신 통신사 과반 지배를 요구하고 강산은 자금 규모를 알 수 없다","진성 회장이 생존을 위해 진성통신 51% 양도를 받아들인다","경쟁사가 외세 의존으로 약화되는 대신 입찰 자금은 훨씬 커진다","경쟁 구도·외국자본","비자금 차단의 보상 뒤에 소로스라는 더 강한 적이 비용으로 등장한다","로버트가 준수에게 소로스 개입을 경고한다","진성의 비자금 사용","소로스 51% 컨소시엄","C05","high"
227,"227화","",55035,55241,"진성·소로스가 입찰 직전 손을 잡은 상태","다윗과 골리앗처럼 자본 규모를 읽고 마지막 숫자를 고르는 긴장","소로스의 과대입찰을 이길 가격과 장기 회수 구조를 설계한다","로버트의 경고를 받고 박종철과 진성 옆 더글러스 최를 예상하며 마지막 순간 가격 결정을 준비한다","소로스는 사실상 무제한 자금이 있고 박종철은 10% 옵션을 건 책임을 진다","오바마 정원 파티 초대와 소로스 움직임이 동시에 확인된다","국제 정치 인맥과 가족 경영진이 입찰 결전 전 한 팀으로 묶인다","자본전·관계 신뢰","세계 자본과 맞서는 비용이 커지지만 준수의 소유·옵션 구조가 결속 보상으로 작동한다","3월 15일 입찰장에서 두 컨소시엄이 마주친다","소로스 개입 확인","최종 입찰가 결정","C05","high"
228,"228화","",55242,55484,"입찰 당일 네 곳만 참여하고 진성 옆에 더글러스 최가 앉은 상태","마지막 10분까지 비워 둔 숫자가 승부를 가르는 현장 긴장","상대의 표정과 자본을 읽어 이길 만큼만 높은 가격을 쓴다","소로스의 초과입찰 지시와 청와대의 최고가 원칙을 확인한 뒤 입찰서 금액 칸을 비워 둔다","가격을 잘못 쓰면 5천억대 자본을 낭비하거나 통신망을 영원히 잃는다","진성은 소로스 51%를 10년 뒤 되산다는 비현실적 계획에 기대고 있다","강산은 케이블·홈쇼핑까지 연결한 후속 사업 준비를 끝낸다","입찰 긴장·산업 확장","통신 인수 능력이 미디어 사업권 준비로 변주되지만 가격 결정의 전액 책임은 준수에게 집중된다","입찰 종료 10분 전 준수가 숫자를 적는다","입찰장 대진","충격적인 최종 금액","C05","high"
229,"229화","",55485,55729,"입찰 마감 10분 전 금액 칸이 비어 있는 상태","주인공이 가족 전체의 재산을 걸고 한 숫자를 쓰는 결단","진성의 가격을 넘되 공공주식 환수까지 가능한 5천5백억을 선택한다","가족과 케이블 계획을 점검한 뒤 진성·더글러스의 자신감을 보고 숫자를 적어 두 매형에게 제출시킨다","결정 실패의 책임을 준수 혼자 져야 하고 가족 자본의 신뢰를 소모한다","준수는 자신이 가족의 중심이자 우산이 되어야 한다고 받아들인다","최종 가격 결정권과 가족의 무조건적 신뢰를 확인한다","가족 위계·결단 비용","만능성의 보상 대신 모든 실패 책임을 떠안는 총수 역할이 선명해진다","청와대에서 두 가격표를 개봉한다","최종 가격 기입","낙찰 결과와 39% 국민주 조건","C05","high"
230,"230화","",55730,55946,"청와대가 진성 4천억과 강산 5천5백억을 비교하는 상태","비싸 보인 낙찰가가 오히려 1조 수익 구조로 뒤집히는 설명 보상","5천5백억의 과대지출을 상장·국민주·경쟁사 인수로 회수한다","39% 국민주 조건을 활용해 세게통신 우회상장과 진성통신 저가 인수 계획을 가족에게 설명한다","당장은 1천5백억을 더 쓰고 국민에게 지분을 내놓아야 한다","대통령이 최고가와 국민주 조건을 칭찬하며 강산을 사실상 낙점한다","통신망과 공공 명분, 최대 1조 차익 가능성을 한꺼번에 얻는다","자산 가치·사회 인정","고액 베팅이 국민 참여와 상장 차익이라는 이중 보상으로 환전된다","공식 우선협상자 발표만 남는다","5천5백억 가격 논리","공식 낙찰과 진성 후폭풍","C05","high"
231,"231화","",55947,56162,"낙찰 발표를 기다리던 양측","통신전의 확정 승리와 패자들의 몰락","강산텔레콤 우선협상자 지위를 확정하고 다음 미국 자산으로 넘어간다","3월 16일 공식 발표를 확인하고 진성의 최진호 알래스카 좌천과 소로스의 동남아 전환을 보여 준다","소로스가 준수의 정체를 알아채고 향후 동맹·적대 가능성을 남긴다","소로스는 두 번째 패배를 인정하고 준수를 리버마운틴의 진짜 주인으로 특정한다","통신 민영화 승리와 국제 금융가의 인정이 확정된다","기업 지위·국제 인정","준수의 능력이 국가 기간망과 소로스의 경계라는 거대한 인정으로 환전된다","스콧 보라스가 LA 다저스 매입을 제안한다","이동통신 우선협상자 선정","LA 다저스 인수","C05","high"
232,"232화","",56163,56447,"통신 낙찰 직후 다저스 매입 제안이 들어온 상태","국내 통신 승리의 자본을 미국 스포츠·콘텐츠로 돌리는 새 판","다저스를 콘텐츠·부동산·케이블 자산으로 인수할 구조를 만든다","허상도는 진성통신 인수에 나서고 준수는 도널드 트럼프와 50대50 컨소시엄을 구상한다","구단은 적자와 가족분쟁을 안고 있고 미국 부동산 파트너가 필요하다","다저스가 방송·주차장·한국 팬덤까지 묶이는 복합 자산임을 확인한다","국내 케이블 사업과 미국 스포츠 구단을 연결할 확장 논리를 얻는다","산업 전환·콘텐츠 자산","통신망 승리가 스포츠 콘텐츠와 부동산 인수 기회로 환전된다","뉴욕에서 트럼프와 오말리를 연속 설득해야 한다","통신 낙찰","트럼프 컨소시엄과 다저스 매각","C06","high"
233,"233화","",56448,56651,"대산·진성이 케이블 채널을 준비하고 준수가 뉴욕에 도착한 상태","적 내부 후계전과 미국 부동산 거물을 동시에 이용하는 확장","최백호의 진성 흔들기와 트럼프의 대산 전환을 성사시킨다","최백호에게 둘째 형을 100억 드라마 투자로 떠밀게 하고 트럼프에게 다저스·한국 합작건설을 제안한다","진성은 영화·드라마 채널로 반격하고 트럼프는 기존 진성건설 거래를 갖고 있다","트럼프가 준수의 리버마운틴 소유와 부동산 확장안을 듣고 흥미를 보인다","진성 내부 실패 장치와 미국 건설 파트너를 동시에 만든다","동맹 확장·적 내부 분열","협상·인물평가 능력이 해외 파트너와 적 기업의 자해 투자로 환전된다","트럼프가 오말리를 설득하라는 조건을 단다","케이블 채널 승인","오말리 매각 설득","C06","high"
234,"234화","",56652,56896,"트럼프가 오말리 동의를 조건으로 컨소시엄을 받아들인 상태","팔지 않겠다는 명문 구단주를 미래 위기로 흔드는 협상","오말리 가족에게 다저스 매각의 필요성을 체감시킨다","트럼프월드·한국 50대50 합작을 확정한 뒤 오말리 저택에서 가족분쟁·현금압박·닷컴 버블을 제시한다","오말리는 구단 전통과 가족 자존심 때문에 매각을 거부한다","준수가 오말리 가문의 분열과 다저스 현금흐름을 정확히 찌른다","매각 거부가 투자수익 조건을 따지는 협상으로 이동한다","협상 심리·자산 전환","미래정보가 전통 자산의 숨은 비용을 드러내는 압박 능력으로 변주된다","오말리가 리버마운틴 수익률을 묻는다","트럼프 컨소시엄","다저스 가격과 재투자 조건","C06","high"
235,"235화","",56897,57084,"오말리가 다저스 매각 대신 투자 수익을 검증하는 상태","구단을 팔아도 더 부자가 된다는 숫자 보상","다저스 매각대금을 리버마운틴에 재투자하게 만든다","하버드 IT 논문과 펀드 1위 수익률, 박준호 팬덤, 절세 구조를 들어 1억5천만 달러 매입을 제안한다","닷컴 버블은 미래 예측에 기대며 오말리 가족은 소유권 상실을 감수해야 한다","오말리가 단순 매각보다 투자 수익과 세금 회피에 마음을 움직인다","다저스를 싸게 얻는 동시에 매각대금을 다시 자기 펀드로 끌어올 길이 열린다","금융 설득·자본 회수","학력·투자 실적이 현물 인수와 재투자 자금이라는 이중 보상으로 환전된다","준수가 3년 2천 퍼센트 수익을 제시한다","매각 의사 전환","eBay·PayPal 성장 논리와 최종 서명","C06","high"
236,"236화","",57085,57348,"오말리가 인터넷 사업의 구체 수익원을 묻는 상태","금광의 삽을 파는 기업 논리로 다저스 계약을 닫는 카타르시스","다저스를 1억5천만 달러에 사고 1억 달러를 리버마운틴으로 되돌린다","포털·리버마운틴닷컴·페이팔·이베이의 통행료 모델과 3년 2천 퍼센트 약속을 설명한다","보장 약속이 실패하면 리버마운틴 신뢰와 막대한 자본을 잃을 수 있다","오말리가 매각과 1억 달러 재투자를 동시에 수락한다","세금 절감과 구단주 지위, 순유출 5천만 달러 안팎의 거래를 얻는다","자산 소유·금융 레버리지","설명 능력이 스포츠 명예와 되돌아오는 인수대금으로 환전된다","오말리 이후 투자처와 산호세 이베이 방문이 남는다","다저스 매각 협상","오말리 투자와 이베이 선점","C06","high"
237,"237화","",57349,57594,"다저스 계약이 끝나고 오말리가 다음 투자를 꿈꾸는 상태","승리 직후 오만을 제어하고 다음 IT 표적을 향하는 호흡","다저스 인수의 숨은 리스크를 점검하고 이베이 인수로 이동한다","오말리의 미디어 야망을 듣고 로버트·스칼릿과 거래 이유와 가족분쟁을 복기한다","성공이 쌓이며 준수가 거만해지고 스칼릿이 제동을 건다","로버트는 준수의 태도를 오만이 아니라 결과를 낸 자신감으로 해석한다","스칼릿이 견제자, 로버트가 신뢰자라는 역할 분담이 선명해진다","관계 균형·자기 인식","승리 보상 뒤에 오만 위험과 가까운 사람의 제어라는 비용이 붙는다","산호세에서 이베이가 페이팔을 삼키기 전에 합병해야 한다","다저스 계약","이베이 합병","C06","high"
238,"238화","",57595,57872,"다저스 인수 뒤 산호세로 이동하는 상태","한국 가족관계와 미국 파트너십이 동시에 진전되는 연결 회차","트럼프 지분과 이베이 실사 인력을 확정한다","트럼프에게 30%를 4천만 달러에 넘기고 한국 건설합작·리버마운틴 투자 1천만 달러를 받으며 마이클을 분석관으로 붙잡는다","트럼프의 변덕과 마이클의 열등감, 첫째 누나·김 실장의 감정이 병행된다","트럼프가 진성 관련 거래를 모두 취소하고 대산 쪽으로 넘어온다","다저스 공동자본·한국 건설 파트너·핵심 분석관을 확보한다","파트너십·인재 유지","인수 능력이 해외 거물과 내부 실무자의 충성으로 환전된다","피에르 오미디야와 이베이 투자 협상이 시작된다","트럼프 컨소시엄","이베이 투자 조건","C06","high"
239,"239화","",57873,58107,"트럼프가 진성건설 계약을 끊고 준수가 이베이에 도착한 상태","작은 창업자에게 투자자가 아니라 더 강한 경쟁자로 등장하는 협상","페이팔과 이베이를 합쳐 결제·경매 플랫폼을 선점한다","깨진 레이저 포인터 거래를 칭찬하면서 이베이가 페이팔 모델을 베꼈다고 찌르고 원하는 투자액을 묻는다","피에르는 회사 독립성을 지키고 싶고 준수는 자본전으로 언제든 압살할 수 있다","준수가 투자자가 아닌 리버마운틴 결제망의 주인임을 밝힌다","협상 주도권이 창업자에서 준수로 완전히 넘어온다","플랫폼 권력·협상 우위","기술 생태계 소유가 단순 자금보다 강한 갑의 지위로 환전된다","준수가 투자 대신 합병을 제안한다","트럼프의 진성 이탈","이베이·페이팔 합병 조건","C06","high"
240,"240화","",58108,58348,"피에르가 이베이 투자를 요청하지만 페이팔과 사업이 겹치는 상태","경쟁 위협을 5% 옵션과 세계 최대 결제기업 약속으로 바꾸는 지급","이베이를 리버마운틴 페이팔과 합병해 경매·결제 생태계를 완성한다","수수료 인하·광고비 전쟁 가능성을 보여 준 뒤 피에르를 부회장으로 두고 5% 옵션을 제시한다","피에르는 회사 이름과 자율성을 잃을 수 있고 준수는 51% 지배를 유지해야 한다","피에르가 사명 이베이 유지 조건으로 합병 계약에 서명한다","다저스 굿즈까지 연결되는 글로벌 경매·결제 회사를 확보한다","기업 합병·플랫폼 확장","자본과 사업모델 능력이 창업자 지분 보상과 통합 플랫폼으로 환전된다","1997년 나스닥 상장과 첫날 주가 내기가 남는다","이베이 합병","상장가와 송금회사 인수","C06","high"
241,"241화","",58349,58594,"이베이 합병 직후 상장가와 다음 서비스가 논의되는 상태","IT 플랫폼 보상에서 미국 정치 인맥 투자로 넘어가는 확장","이베이의 성장 로드맵을 닫고 하버드 기부로 장기 권력망을 만든다","첫날 56달러 내기와 송금회사 인수에 합의한 뒤 시카고에서 하버드 1억 달러·서울대 100억 기부를 구상한다","거액 기부와 연구개발 25% 투입은 당장 현금을 소모하며 스칼릿은 만족 없는 질주를 걱정한다","준수는 기부를 학맥·절세·정치 연결선으로 계산한다","이베이의 서비스 방향과 미국 엘리트 네트워크 진입 계획이 동시에 확정된다","정치 인맥·사회 명성","플랫폼 승리가 기부 여력과 하버드 명성으로 재투자된다","오바마 만찬 초대와 비밀 연구소들이 공개된다","이베이 합병 조건","오바마 후원과 1억 달러 기부","C07","high"
242,"242화","",58595,58809,"하버드 1억 달러 기부를 결심하고 오바마 만찬을 앞둔 상태","민주·공화 양쪽 미래 대통령에게 다리를 놓는 정치 투자","오바마·부시와 장기 후원 관계를 구축한다","400만 달러 초대장을 받고 오바마 인맥표를 검토하며 부시에게 1천만 달러와 셰일가스 이해관계를 준비한다","정치 후원은 조건과 지속성이 필요하고 스칼릿은 일 중독을 걱정한다","오바마가 다음 해 정치 행보를 시작할 가능성이 정보망으로 확인된다","개인·법인 기부가 각각 인물과 조직의 미국 정치 자산으로 남는다","정치 네트워크·정보력","기부 능력이 미래 대통령 후보들과의 접촉권으로 환전된다","오바마 만찬에서 준수의 진짜 목적을 시험한다","기부 계획 수립","오바마 직접 후원과 부시 반응","C07","high"
243,"243화","",58810,59021,"오바마와 만찬에서 기부자의 의도를 탐색받는 상태","1억 달러 기부를 인권·교육·의료 비전으로 포장하는 설득","오바마에게 장기 정치 후원자이자 정책 아이디어 공급자로 각인된다","하버드 로스쿨 공통점을 만들고 유색인종 장학금 1억 달러와 의료보장 문제를 제시한다","오바마는 투자자의 숨은 이익을 의심하고 준수는 거액 기부를 감수한다","오바마가 준수의 의료 문제 제기에 강하게 반응한다","준수의 이름이 단순 부호가 아니라 유색인종 사다리와 의료개혁 후원자로 각인된다","사회 명성·정책 영향","돈과 미래지식이 도덕적 서사와 대통령 후보의 기억으로 환전된다","준수가 오바마의 자서전·선거 꿈을 직접 자극한다","1억 달러 장학금 명분","무조건 정치 후원 합의","C07","high"
244,"244화","",59022,59227,"오바마가 준수의 진짜 목적을 묻는 상태","조건 없는 후원이 더 강한 관계를 만드는 심리전과 FDA 실익","오바마의 후원 승낙을 받고 부시 인맥을 대산제약 임상에 연결한다","오바마에게 흑인 대통령 가능성과 무조건 후원을 제안하고 대산제약 미국법인의 FDA 1상 승인을 확인한다","조건 없는 후원은 훗날 불확실한 빚으로 느껴지고 공개 활동은 검사의 꿈을 멀게 한다","오바마가 땡큐로 후원을 받아들이고 부시 도움으로 FDA 절차가 앞당겨졌음이 확인된다","민주·공화 양쪽 정치 연결선과 미국 임상 진입을 동시에 얻는다","정치 영향·제약 허가","정치 네트워크가 실제 FDA 승인 속도와 세계 제약업계 주목으로 환전된다","화이자가 두 해 뒤처진 발기부전 치료제 경쟁을 깨닫는다","오바마 후원 승낙","줄기세포·매머드 연구와 화이자 대응","C07","high"
245,"245화","",59228,59430,"대산제약이 화이자보다 2년 앞서고 바이오 연구가 분산된 상태","멸종 동물을 되살리는 거대한 볼거리로 연구 투자를 끌어오는 새 과제","줄기세포 연구의 대중적 상징과 특허 우위를 만든다","미국 연구소의 매머드 새끼 발견 보고를 받고 복제양 연구와 연결해 복원 프로젝트를 구상한다","줄기세포는 윤리 반감과 막대한 연구비를 요구하고 복원 성공 가능성도 낮다","알래스카에서 온전한 냉동 매머드 새끼가 발견됐음이 확인된다","바이오 연구를 대중이 이해할 매머드 서사로 포장할 기회를 얻는다","연구 방향·대중 관심","미래 과학지식이 특허뿐 아니라 전 세계 관심을 사는 이벤트 능력으로 변주된다","고생물학자와 매머드 권리를 확보해야 한다","미국 임상 진입","매머드 복원 프로젝트","C08","high"
246,"246화","",59431,59642,"냉동 매머드의 존재와 복제양 출산 25일 전","세계 최초 발표를 앞당기는 위험한 속도전","복제양 최초 타이틀과 매머드 소유권을 동시에 선점한다","고생물학자에게 정보를 듣고 발견자가 개인임을 확인한 뒤 둘리 발표와 알래스카 출장을 지시한다","조기 제왕절개·발표는 생존 실패 위험이 있고 연구비가 단기수익 25%를 소모한다","복제양 둘리가 25일 뒤 출산 가능하다는 보고를 받는다","세계 최초와 매머드 연구라는 두 개의 홍보 자산이 실행 단계에 들어간다","과학 최초·연구 비용","자본 투입이 역사적 최초 타이틀 가능성으로 환전되지만 생명윤리·실패 위험이 커진다","연구소장이 출산 뒤 발표하자고 반대한다","매머드 연구 구상","둘리 조기 발표와 발견자 협상","C08","high"
247,"247화","",59643,59899,"연구소장이 복제양 출산 전 발표를 주저하는 상태","과학자의 명예욕과 범죄자의 절박함을 각각 이용하는 협상","둘리 발표를 확정하고 알래스카 발견자에게서 매머드 권리를 산다","연구소장 이름을 보장해 발표를 밀어붙이고 스칼릿을 빼고 마이클과 알래스카로 간다","복제 실패 가능성과 발견자가 살인급 악성 수치의 도망자라는 신변 위험이 있다","매머드 복원은 성공보다 논쟁과 관심이 목적이라고 마이클에게 밝힌다","과학자 조직의 열의와 대산제약 합병용 기업가치 서사를 얻는다","인재 동기·홍보 전략","사람의 욕망을 읽는 능력이 연구 속도와 투자 관심으로 환전된다","가명 톰슨의 진짜 이름과 범죄를 알고 협상을 시작한다","둘리 발표 결정","조셉 마젤란과의 위험한 거래","C08","high"
248,"248화","",59900,60150,"도망자 조셉이 매머드 권리를 팔며 준수를 얕보는 상태","총구 앞에서도 협상 주도권을 빼앗는 액션 보상","매머드 소유권을 낮은 가격과 안전한 서류로 확보한다","500만 달러 제안 뒤 탐욕을 유도해 75만 달러로 낮추고 본명을 밝혀 총을 꺼내게 한 뒤 저격 레이저를 보여 준다","조셉이 권총을 겨누며 준수와 마이클의 생명이 직접 위협받는다","방을 끄자 조셉 몸에 수십 개의 저격점이 찍혀 완벽한 대비가 드러난다","협상 가격이 50만 달러와 아르헨티나 도피 지원으로 더 낮아진다","신체 능력·경호 권력","무술과 정보·경호망이 물리적 위기를 가격 우위와 연구 권리로 환전한다","조셉이 최종 계약에 응할지 남는다","조셉의 가명과 무장 위협","매머드 권리 계약","C08","high"
249,"249화","",60151,60334,"조셉이 총을 내려놓고 선택해야 하는 상태","권리 계약 직후 세계 최초 발표가 터지는 큰 지급","매머드 권리와 둘리 최초 타이틀을 확정한다","조셉에게 50만 달러·아르헨티나 조건으로 서명받고 5월 11일 둘리·줄기세포·매머드 복원 기자회견을 연다","조기 출산과 인간복제 윤리 질문, 언론 엠바고 관리가 위험하다","기자들이 매머드 복원 발표를 쥬라기공원 현실화로 받아들이며 전송 경쟁을 벌인다","리버마운틴 생명공학연구소가 세계 과학계와 대중의 중심에 선다","과학 명성·투자 관심","매머드 권리와 복제기술이 세계 최초 명성·후원금 기대라는 사회적 보상으로 환전된다","영국 로즐린연구소가 최초 타이틀을 빼앗긴다","매머드 소유권","대산제약 합병 발표","C08","high"
250,"250화","",60335,60505,"둘리·매머드 발표로 전 세계 관심이 폭발한 다음 날","과학 열기를 5천억 달러 기업가치 상상으로 바꾸는 무대","대산제약과 생명공학연구소를 합병해 미국 증시에 세운다","마이클의 성급하다는 반대를 누르고 합병·우회상장·다국적 제약사 전쟁 계획을 기자회견 직전 확정한다","연구소 가치는 아직 5억 달러 미만이고 합병 공개로 준수의 검사 꿈과 익명성이 사라진다","준수는 두 회사의 가치를 더하기가 아니라 곱하기로 보아 5천억 달러를 제시한다","과학 관심을 실적 있는 제약과 묶어 거품 붕괴 위험을 줄이는 구조를 만든다","기업가치·공식 정체","연구 성과가 상장 신뢰와 준수의 공개 경영자 지위로 환전된다","기자회견에서 준수가 직접 모습을 드러낸다","둘리·매머드 발표","합병 선전포고와 상장","C08","high"
251,"251화","",60506,60713,"합병 기자회견에서 준수가 처음 공식 단상에 오른 상태","열일곱 투자천재가 세계 제약사들에 전쟁을 선포하는 인정 장면","합병의 명분을 공중보건으로 만들고 대산제약 브랜드를 세계에 각인한다","대산제약의 3상 성과와 사업법인 합병을 발표하고 특허 독점 제약사를 공개 비판한다","세계 다국적 제약사 전체를 적으로 돌리고 향후 소송·로비·인허가 방해를 감수한다","가난한 에이즈 환자에게 특허를 나누겠다는 약속까지 공개한다","기자들의 충격과 대산제약의 선한 도전자 이미지를 얻는다","사회적 인정·기업 명분","공개 경영 능력이 기업가치와 도덕적 권위로 환전되지만 검사 진로는 더 멀어진다","기자들이 발표 뒤 어떤 반응을 보일지가 남는다","합병 공식 발표","다국적 제약사 전면전","C08","high"
252,"252화","",60714,60922,"준수의 특허 공유 선언 뒤 기자회견장이 정적에 잠긴 상태","기립박수와 투자·기부 문의 폭증으로 선전포고가 즉시 보상된다","대산제약 합병사의 자금과 방어선을 동시에 세운다","기자들의 기립박수를 받고 법무·로비·언론·지분 방어를 마이클에게 준비시키며 새 회사명을 리버마운틴제약으로 구상한다","매출을 포기하는 선한 가면은 거대 제약사의 실제 공격과 연구비 부담을 부른다","투자 문의와 기부금이 폭증해 연구비 절감 효과가 생긴다","준수의 천사·악마 이중 이미지와 글로벌 제약 도전자의 위상이 확정된다","기업 명성·자금 조달","도덕적 선언이 박수·기부금·투자금으로 환전되고 그만큼 방어 비용도 커진다","준수가 다음 사업으로 백화점 유통을 꺼낸다","합병·선전포고의 대중 반응","국내 유통 진출과 제약사들의 반격","C08","high"
253,"253화","",60923,61138,"바이오 전쟁의 관심이 폭증한 가운데 다음 성장축을 찾는 상태","제약에서 백화점으로 능력을 전환하고 화이자의 공포를 확인하는 새 출발","국내 백화점·대형할인점 기반을 선점한다","대산 백화점과 미국 진출 구상을 지시하고 화이자가 리버마운틴의 7% 지분 매집을 확인하는 장면을 교차한다","유통은 동선·물류·브랜드를 새로 구축해야 하고 화이자는 적대적 경영참여를 방어한다","화이자가 준수의 선전포고가 여론전이 아니라 지분 공격임을 깨닫는다","대산의 다음 현금흐름 사업과 화이자 인수 가능성이 동시에 열린다","산업 확장·적대적 지분","바이오 명성이 유통 확장 자본과 화이자 경영권 압박으로 환전된다","귀국 비행기에서 미도파·삼풍·나산 세 곳 인수를 명령한다","바이오 합병 관심","백화점 3사 인수와 화이자 공격","C09","high"
254,"254화","",61139,61391,"미도파·삼풍·나산의 취약 지분을 확인한 귀국길","붕괴할 건물을 사서 사람을 살리면서 유통제국을 만드는 이중 과제","세 백화점을 인수하고 삼풍 참사를 막을 지배권을 얻는다","가격을 가리지 말고 지분을 매집하게 하고 대형마트·경호회사·필리핀 법인까지 장기 구조를 제시한다","삼풍 인수는 서둘러야 하며 경호회사의 민간군사기업 구상은 수십 년과 정치 인맥을 요구한다","경호회사가 5월 21일 설립되고 필리핀 법인이라는 비밀 확장 카드가 준비된다","유통·물류·무력·정보를 함께 가진 장기 제국 설계가 시작된다","보호 능력·사업 다각화","미래기억의 책임감이 사람을 살리는 인수와 자기 울타리 무력화 방지로 변주된다","강산종금이 세계그룹에 4백억 과다대출한 내부 구멍이 터진다","백화점 3사 표적 선정","강산종금 통제와 삼풍 인수","C09","high"
255,"255화","",61392,61642,"강산종금이 담보 3백억에 4백억을 대출한 사실이 드러난 상태","아버지 낙하산까지 잘라내며 거대 조직의 규율을 세우는 내부전","강산홀딩스의 감사권과 대출 기준을 회복한다","박종철과 책임을 나눈 뒤 임원회의에서 세계그룹 대출 승인자·담보·감사 무시 경로를 추궁한다","강산종금 사장은 아버지의 평생 인연이고 박종철은 장인 추천 인사를 직접 치기 어렵다","감사팀의 대출 불가 통보가 무시된 채 일사천리로 집행됐음이 확인된다","문제가 개인 실수가 아니라 지배·감사 시스템 붕괴임을 조직 전체에 각인한다","조직 통제·가족 인연 비용","총수 능력의 대가가 아버지의 사람을 직접 심판해야 하는 냉정함으로 나타난다","준수가 종금 사장을 적이라고 규정한다","과다대출 사실 확인","대기발령과 세계그룹 대출 회수","C09","high"
256,"256화","",61643,61899,"종금 사장이 재계 서열을 명분으로 규정 위반을 합리화하는 상태","인연보다 결과를 앞세우는 총수의 공개 처분","종금 사장을 직무에서 배제하고 조직의 책임 기준을 못 박는다","대기발령·민사책임을 통보하고 퇴사로 도망갈 길을 막은 뒤 아버지가 직접 그를 데려가게 한다","오랜 인연을 상하게 하고 중역들의 반감을 감수해야 한다","허상도가 준수 결정을 뒤집지 않고 자신의 사람을 거두며 체면만 살려 준다","박종철의 대표 권위와 감사 규정이 대주주·회장의 공동 결정으로 강화된다","가족 경영·내부 규율","냉정한 판단이 조직 신뢰로 환전되지만 가족의 의리를 재배치하는 비용을 남긴다","세계그룹이 권력 배경을 믿고 조기 상환을 거부할 수 있다","종금 사장 대기발령","4백억 회수와 박종철의 강경 대응","C09","high"
257,"257화","",61900,62121,"종금 사장을 내보내고 세계그룹 대출 회수를 논의하는 상태","미국 정치 인맥과 국내 은행 자금줄로 부실기업을 압박하는 실행","세계그룹 대출을 일주일 안에 회수하고 삼풍을 협상장으로 끌어낸다","박종철이 부시·클린턴·하버드 인맥을 압박 카드로 쓰고 조흥은행을 통해 삼풍 대출 연장을 막는다","현직 권력의 황태자가 세계그룹 뒤에 있고 삼풍 압박은 재벌 갑질로 비칠 수 있다","삼풍의 자금줄을 여러 은행이 동시에 끊자 회장이 강산 배후를 의심한다","내부 규율을 세운 뒤 외부 금융망까지 준수의 의도대로 움직이는 통제력을 보인다","금융 영향력·협상 압박","국제 인맥과 핫머니가 부실대출 회수·인수협상력으로 환전된다","삼풍 회장이 김 할매 사채까지 검토한다","종금 지배력 회복","삼풍의 자금 고립과 김 할매 개입","C09","high"
258,"258화","",62122,62348,"삼풍의 은행·사채 자금줄이 차례로 닫힌 상태","아버지의 구 사채망까지 동원해 인수 표적을 완전히 고립시키는 압박","삼풍이 강산 외에는 살 길이 없도록 금융 환경을 만든다","허상도가 10대 사채업자를 모아 대출 금지를 선언하고 준수·박종철은 조흥은행에 핫머니 영향력을 확인한다","김 할매가 야쿠자 자금과 곽도원을 데리고 귀국해 봉쇄망을 깰 수 있다","사채업자들이 삼풍 대신 강산홀딩스 투자를 택하기로 한다","삼풍의 정상·비정상 자금 통로가 거의 모두 준수 쪽 통제 아래 들어온다","가족 자산·금융 지배","아버지의 과거 인맥이 아들의 유통 인수와 사회 안전을 위한 협상력으로 환전된다","김 할매·곽도원의 삼풍 가로채기와 성인오락실 사업이 움직인다","삼풍 금융 봉쇄","김 할매·곽도원과의 쩐의 전쟁","C09","high"
259,"259화","",62349,62557,"김 할매와 곽도원이 야쿠자 자금으로 재기를 꾀하는 상태","탐욕으로 뭉친 두 악역이 삼풍과 준수 가족을 동시에 노리는 위기","삼풍 인수를 지키고 두 사람의 자금세탁 구조를 파악한다","김 할매·곽도원이 51% 담보 사채와 성인오락실·청와대 둘째 아들 연결을 논의하는 장면을 정보망으로 듣는다","야쿠자 돈과 권력자 자식이 결합하고 김 할매는 일본 손실을 준수 탓으로 돌린다","둘은 서로 믿지 않으면서도 준수에게 복수하고 삼풍을 먹기로 동상이몽한다","적의 목표·자금·권력 연결선이 하나의 수사 가능한 구조로 드러난다","외부 위협·범죄 자금","정보 능력이 보이지 않던 야쿠자·권력·사채 연합의 실체를 가시화한다","일식집 도청 자료가 장우혁에게 전달된다","삼풍 봉쇄","복수 음모와 야쿠자 자금세탁","C10","high"
