sequence,visible_label,arc_id,arc_phase,concrete_event,tension_1_10,reward_1_10,hook_1_10,information_weight,action_weight,relationship_weight,emotion_weight,material_or_status_weight,pacing_note
359,359화 (2부 9화),D12,escalation,시위대 피난처를 제공하고 반중 야당 지도자를 새 질서의 후보로 선택한다,10,5,6,8,3,4,7,7,학생과 야당을 고르다: 외세 개입 비난과 향후 학생들의 반기업 반발 뒤 미국도 주목하는 공급망·민주화 모델을 지급하고 궁지의 대통령이 준수에게 도움을 청하려 한다로 넘긴다.
360,360화 (2부 10화),D12,turn,치안국장이 대통령과 국방장관을 살해하고 협상을 요구하자 준수는 그를 기지로 유인한다,7,10,7,3,4,6,3,5,독재자를 쏜 경찰: 쿠데타를 인정하면 학생 신뢰를 잃고 거절하면 내전 확대 뒤 경비부장의 현장 판단이 준수의 선택을 바로잡음을 지급하고 야당과 쿠데타 세력 중 한쪽을 공개 선택해야 한다로 넘긴다.
361,361화 (2부 11화),D12,payoff_bridge,야당 지도자의 비타협성을 확인하고 학생·야당 편을 택해 치안국장을 방어벽 안으로 끌어들인다,10,8,8,4,5,8,6,3,거래보다 학생의 편: 경찰과 시위대 사이 오해로 준수도 배신자로 보임 뒤 새 정부 후보와 장기 명분을 확보을 지급하고 무장해제 순간이 실패하면 기지 안 전투가 난다로 넘긴다.
362,362화 (2부 12화),D12,payoff_bridge,쿠데타 경찰을 무장해제하고 철도 운영권·교육기금·평화군 헌법 조항을 새 정부와 합의한다,7,6,9,5,6,3,2,7,문을 닫고 새 헌법을 열다: 외세가 헌법과 자원 지분을 좌우한다는 잔여 비용 뒤 학생 신뢰·새 정부·사업권·주둔 명분을 한꺼번에 회수을 지급하고 남부 반군을 일부 남겨 주둔 명분을 유지한다로 넘긴다.
363,363화 (2부 13화),D13,setup,두 반군을 가둔 뒤 가짜 공격으로 분열시키고 르완다 제약공장·한국 IMF·담수화를 동시에 진척한다,5,7,5,6,7,8,5,8,울타리 안의 두 반군: 소년병·마약·다이아몬드로 번질 주민 피해 뒤 안보 비용이 르완다 산업과 한국 협상으로 환전을 지급하고 사우디 가스 판매와 반군 이간 작전이 실행 단계에 든다로 넘긴다.
364,364화 (2부 14화),D13,escalation,양쪽 군복을 입힌 공격으로 탄자니아·모잠비크 반군의 연합을 깨고 아프리카 자원개발사 계열 분리를 추진한다,8,5,6,7,8,3,8,6,가짜 총성이 끊은 동맹: 전쟁을 의도적으로 지속시키는 윤리 비용 뒤 가스전·희토류 생산과 코스피 하락 조건을 함께 지킴을 지급하고 일본은 지수 조작을 깨닫고 르완다는 산업 보상을 받는다로 넘긴다.
365,365화 (2부 15화),D13,payoff_bridge,일본의 반발 속 르완다 복제약·감염병 연구를 굳히고 사우디 도착 시간을 기도에 맞춰 연출한다,5,10,7,8,2,5,4,4,복제약 공장과 공항의 기도: 특허 회피와 종교 예절을 거래 수단으로 쓰는 위험 뒤 르완다가 준수를 축복으로 부르고 사우디가 그를 주목을 지급하고 가스·담수화 협상 전에 수니파 반군 탄압 전력이 발목을 잡는다로 넘긴다.
366,366화 (2부 16화),D14,setup,사우디 왕가의 경계와 대산의 로비 한계를 파악하고 현지 개혁 성향 전문가에게 왕가 압박법을 묻는다,5,6,5,3,6,5,3,7,숨겨진 나라의 입구: 종교·인권·왕가 부패를 잘못 건드리면 즉시 추방 뒤 사우디 내부의 겉과 속을 읽는 정보 우위을 지급하고 방송국과 카타르라는 비가격 레버가 떠오른다로 넘긴다.
367,367화 (2부 17화),D14,escalation,알자지라 구상을 카드로 남긴 채 압둘라 섭정에게 꾸란·예절로 접근해 모잠비크 가스를 제안한다,8,4,6,4,7,7,6,5,꾸란에서 가스로: 과한 아부가 신성모독으로 되돌아올 위험 뒤 에너지 경쟁자로 왕궁의 직접 검증을 받음을 지급하고 석유가 넘치는 사우디가 가스를 살 이유를 증명해야 한다로 넘긴다.
368,368화 (2부 18화),D14,escalation,가스·담수화·신도시를 묶지만 거절당하자 저유가와 왕가 권위의 미래 위험으로 논리를 바꾼다,5,9,7,5,8,2,2,3,돈이 통하지 않는 왕국: 자본 우위가 사라져 기존 협상 방식이 무력화 뒤 사우디의 진짜 두려움이 비용 아닌 권력임을 발견을 지급하고 서사하라 접촉으로 모로코까지 동시에 흔든다로 넘긴다.
369,369화 (2부 19화),D14,turn,아람코 상장·국민 고용을 제시하고 가스 계약을 따내며 고정 석유 할인 대신 담수화 100곳을 얻는다,8,7,8,6,2,4,5,7,아람코와 백 개의 물 공장: 미래 저유가를 모르면 20년 고정가에 갇힐 위험 뒤 가스 판로와 사상 최대 담수화 수주을 지급하고 석유 계약의 변동 조항과 서사하라 압박을 마무리해야 한다로 넘긴다.
370,370화 (2부 20화),D14,payoff_bridge,시장연동 석유 조건으로 물러나고 사우디 계약 뒤 희토류 반값 판매로 중국을 협상장에 끌어낸다,5,5,9,7,3,6,8,5,가스 판로 뒤의 희토류 전쟁: 미국·중국 양쪽에서 양날의 검으로 감시받음 뒤 에너지·희토류가 국가급 인정과 초청으로 환전을 지급하고 모로코가 국빈 초청하고 사하라·콩고 구상이 열린다로 넘긴다.
371,371화 (2부 21화),D15,setup,사우디 밀 낭비를 진단하고 쿠르드 용병 5000명·콩고 자원 진입·한국 저가 가스 공급을 연결한다,7,10,9,8,2,8,2,4,"밀 보조금에서 콩고까지: 장우혁과 용병의 생명, 타국 소수민족 갈등을 떠안음 뒤 한국 대통령이 준수의 아프리카 영향력을 공식 인정을 지급하고 중국의 희토류 연락과 사우디 왕자 접견이 도착한다로 넘긴다."
372,372화 (2부 22화),D15,setup,중국을 희토류 협상장으로 끌어내고 각지 쿠르드 대표들이 사하라의 나라를 꿈꾸며 용병 제공에 합의한다,10,8,10,3,3,3,5,8,약속 없는 민족의 이동: 국가 약속 없이 청년의 피를 동원하는 도덕적 채무 뒤 준수의 이름만으로 민족·국가가 움직이는 사회적 권위을 지급하고 사우디 왕가의 후계자에게 직접 조언할 자리가 열린다로 넘긴다.
373,373화 (2부 23화),D15,escalation,아랍어로 살만과 무함마드 빈 살만을 설득해 밀 보조금·가족세·해외투자·콩고를 가르친다,7,6,5,4,4,5,8,6,왕자의 교사가 된 언어: 타국의 노동·후계 정책을 급진적으로 흔드는 개입 뒤 언어 능력이 왕가의 사적 신뢰와 교사 지위로 환전을 지급하고 왕자가 콩고 자원의 수익과 위험을 상세히 묻는다로 넘긴다.
374,374화 (2부 24화),D15,escalation,고유가 환상을 셰일·테러 위험으로 깨고 구리·코발트·콜탄 자원 투자를 제시한다,10,4,6,5,5,7,4,4,셰일의 공포와 콩고의 구리: 미래 예측을 왕가의 공포와 탐욕에 결박 뒤 사우디 자본이 콩고 진출을 실제 검토을 지급하고 20억 달러를 잃을 수 있는 직접투자 결단이 남는다로 넘긴다.
375,375화 (2부 25화),D15,turn,콩고 콜탄·우라늄과 르완다 보호 선택을 설명하고 왕자에게 20억 달러 전액 손실 가능성을 밝힌다,7,9,7,6,6,2,7,8,백 퍼센트 손실의 제안: 성공 보장 대신 자본·인명 전부를 잃을 수 있음 뒤 위험을 숨기지 않아 왕가의 진짜 신뢰와 관심을 얻음을 지급하고 후계 구도와 아람코 지분을 거래하는 밀약으로 번진다로 넘긴다.
376,376화 (2부 26화),D15,payoff_bridge,왕위 과도기를 지지하는 대가로 아람코 상장 후 10% 매수권과 원전·태양광 진입을 요구한다,10,7,8,7,7,4,3,6,아람코 십 퍼센트의 밀약: 베네수엘라 붕괴와 왕가 권력투쟁에 깊숙이 개입 뒤 살만 부자의 미래와 대산의 에너지 사업권을 결박을 지급하고 룹알할리 태양 사업과 언론 무기까지 조건이 확대된다로 넘긴다.
377,377화 (2부 27화),D15,payoff_bridge,룹알할리 태양광 사업권을 얻고 왕자의 교사가 되며 왕가가 통제할 강력한 방송국을 제안한다,7,5,9,8,8,6,6,4,태양과 펜의 후계 수업: 언론을 정적 제거 도구로 만드는 정치적 타락 뒤 사우디 개인자금·후계 신뢰·에너지 독점권을 지급하고 모로코 국빈 초청과 우루과이 비밀계좌가 즉시 이어진다로 넘긴다.
378,378화 (2부 28화),D16,setup,우루과이 비밀계좌와 대통령 독대를 추진하고 모로코를 흔들어 쿠르드 국가·콩고 투자의 실행을 명령한다,5,6,5,3,2,4,2,5,비밀은행에서 사하라 국가까지: 1000억 달러와 민족 이동이 국제 분쟁으로 번질 위험 뒤 사우디 자본·모로코 초청·중국 협상 세 판이 한곳에 모임을 지급하고 중국이 희토류 조건을 듣고 반군 포위책을 고른다로 넘긴다.
379,379화 (2부 29화),D16,escalation,중국의 희토류 무기화를 인정하되 미국 직수출과 중국 부동산 합작을 요구하며 모로코에는 사막 의도만 흘린다,8,4,6,4,3,6,5,3,중국에게 욕을 넘기다: 중국·미국 양쪽의 보복과 다음 투자처 노출 뒤 희토류 이익과 미중 줄타기 주도권을 지급하고 중국이 탄자니아·콩고 반군을 지원하고 모로코가 답을 재촉한다로 넘긴다.
380,380화 (2부 30화),D16,payoff_bridge,중국의 반군 포위 속 쿠르드 용병을 르완다로 들이고 모로코에 절대 사막 매각 아니면 서사하라 지원을 선언한다,5,9,7,5,4,8,8,7,사막을 사겠다는 최후통첩: 전쟁·이주·식량개발·미중 경쟁이 한꺼번에 폭발할 비용 뒤 아프리카의 태양이라는 사회적 인정이 영토 협상력으로 환전을 지급하고 사하라를 식량창고로 만들 종자의 시대가 다음 장을 연다로 넘긴다.
