sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
"38","38화","","9104","9336","허준수의 일본 투자 성과가 장세중을 통해 청와대까지 올라간다.","한 아이의 투자안이 대통령 비자금 규모로 커지는 위험한 인정 보상을 준다.","여행 전에 정권 자금의 움직임과 전생 가족 위기를 파악한다.","장세중의 보고와 김동철의 양조장 자금난을 병렬로 확인한다.","전두완의 200억 원 투자는 거절하기 어렵고 김동철은 도박판에서 차까지 잃는다.","전두완이 허상도에게 200억 원을 맡길 가능성을 검토하고 김동철은 사채를 생각한다.","투자 능력의 인정이 최대 정치 리스크와 전생 가족 구제 필요로 환전된다.","자본 규모·정치 위험","허준수의 투자판이 개인 돈에서 대통령 비자금 후보로 커진다.","일본 동행자와 국내 사업 대리인을 정해야 한다.","정권의 관심 여부","200억 비자금; 김동철 사채; 여행 허가","A09","high"
"39","39화","","9337","9623","허상도는 일본 여행은 허락하지만 아들의 독립 계획은 모른다.","여행 동행자 선택이 가족 혼인과 장기 보좌진 문제까지 건드린다.","박 비서와 여섯째 누나 소망을 일본으로 데려간다.","디즈니랜드를 앞세우고 박 비서의 도쿄대 경제학 배경을 활용한다.","허상도는 박 비서를 사위로 삼고 싶지만 박 비서는 탐욕을 이유로 거절했다.","박 비서의 전문성과 허소망과의 혼인 가능성이 동시에 드러난다.","유학 실행팀과 가족 결속 설계가 구체화된다.","인재·가족 관계","박 비서는 단순 비서에서 일본 투자·유학의 핵심 대리인이 된다.","허준수가 박 비서에게 귀국하지 않을 계획을 밝힌다.","일본 동행자","박 비서 충성 선택; 소망 혼인","A09","high"
"40","40화","","9624","9862","일본행 팀이 꾸려졌고 허준수는 귀국하지 않을 속셈을 숨기고 있다.","핵심 대리인이 아버지가 아니라 어린 주인공을 선택하는 충성 보상을 준다.","박 비서를 완전히 자기 사람으로 만들고 일본 정착을 준비한다.","일본 1년 뒤 미국·하버드까지 이어지는 계획을 솔직히 밝힌다.","박 비서는 허상도 명령을 거스르면 생명과 경력을 잃을 수 있다.","박 비서가 허상도보다 허준수를 택해 평생 보좌하겠다고 맹세한다.","천재성은 첫 독립 인재를 확보하는 권력으로 환전된다.","관계·인재","허준수-박 비서가 운명공동체가 된다.","비자와 거처를 마련해 실제 출국해야 한다.","박 비서 충성 대상","일본 비자; 도쿄 거처; 미국 유학","A09","high"
"41","41화","","9863","10094","박 비서는 허준수 편에 섰지만 이틀 안에 일본 비자를 받을 수 없다.","권력 인맥이 불가능한 행정 절차를 뚫는 대신 빚을 남긴다.","도쿄 거처와 출국 서류를 확보한다.","집은 임차하고 안기부를 통해 비자 특례를 요청한다.","해외여행 통제 시대라 정상 절차로는 일정이 불가능하다.","안기부가 비자를 처리할 수 있지만 대가가 붙을 것임이 분명해진다.","유학 도주는 실행 가능해지며 정치 빚이 더 쌓인다.","권한·비용","허준수의 이동 자유가 안기부 의존으로 확보된다.","허상도와 김 실장이 박 비서의 영향력을 의심한다.","일본 비자","안기부 대가; 박 비서 의심","A10","high"
"42","42화","","10095","10325","비자 해결 뒤 장세중은 허상도 일가를 감시하고 전두완의 호출을 전한다.","학업 도피와 대통령 비자금이 한 판으로 묶이는 압박을 준다.","감시를 피하면서 유학·투자·사업을 계속한다.","정보선을 점검하며 유치원에서 제약 사업과 PDE5 계열 신약 가능성을 구상한다.","안기부 감시와 대통령 호출은 아버지까지 묶는 강제력이다.","허준수는 혈관확장제 연구를 미래 대형 사업으로 연결한다.","외부 압박 속에서도 새 능력 무대인 신약 설계가 열린다.","정치 위험·사업 목표","유학 계획은 비자금 관리 계약과 분리할 수 없게 된다.","유치원 인맥에서 전갑수의 전공을 확인하려 한다.","비자 해결","전두완 소환; 제약 교수 확보","A10","high"
"43","43화","","10326","10577","허준수는 안기부 감시를 받으면서도 유치원 인맥을 사업 자원으로 다시 본다.","또래 놀이터가 재벌·교수·권력 인맥 광산으로 바뀌는 시야의 재미를 준다.","전수성을 통해 전갑수의 정확한 연구 분야와 접근법을 얻는다.","친구 관계를 복구하고 부모 직업과 학과를 묻는다.","아이들 대화에서 노골적인 사업 목적을 드러내면 어른들이 경계한다.","고급 유치원이 미래 핵심 인재 가족의 네트워크임을 자각한다.","폭력으로 얻은 서열이 정보와 사업 인맥으로 환전된다.","인맥·정보","전수성은 경쟁자에서 약대 교수로 가는 연결점이 된다.","천재 공인을 위한 책 출간 구상이 구체화된다.","전갑수 접근선","저자 이력; 신약 연구팀","A10","high"
"44","44화","","10578","10795","해외 유학과 제약 영입 모두 일곱 살이라는 신뢰 장벽에 걸린다.","책과 명문대 인맥으로 천재를 사회가 인정할 증빙으로 포장한다.","서울대 교수 추천과 출간 실적을 만든다.","법률·재테크 책을 쓰고 유치원 학부모 인맥을 통해 감수자를 찾는다.","안기부 비자에는 조건이 붙고 첫째 매형은 막둥이를 상속 경쟁자로 본다.","가족 내부에도 허준수의 성장과 재산을 위협으로 보는 시선이 생긴다.","외부 인정 프로젝트와 내부 상속 갈등이 동시에 열린다.","사회적 인정·가족 갈등","천재성은 자랑거리인 동시에 가족 권력 위협이 된다.","첫째 매형의 속내와 책 완성이 다음 위험이다.","공식 천재 증빙 부재","출간·추천서; 첫째 매형의 적의","A10","high"
"45","45화","","10796","11023","첫째 매형은 허상도 사후 재산을 노리며 막둥이를 장애물로 본다.","가족 사랑 이면의 상속 탐욕과 이를 막는 맏누나의 보호를 보여준다.","가족 내부 적을 파악하면서 책을 완성한다.","첫째 매형의 언행을 관찰하고 서툰 두벌식 타자로 원고를 쓴다.","어린 손과 낡은 입력 환경, 가족 내부 배신 가능성이 비용이다.","맏누나 허귀남이 남편의 속셈을 간파하고 허준수를 지키려 한다.","주인공에게 누나라는 내부 방패가 있음을 확인한다.","관계·정보","첫째 매형은 잠재 적, 맏누나는 적극적 보호자로 분화된다.","넷째 매형 강철중과 야당 김영준의 연결이 움직인다.","첫째 매형의 태도","상속 갈등; 책 완성; 강철중 정치","A10","high"
"46","46화","","11024","11259","가족 내부 갈등과 별개로 5공 말기 정치판이 강철중을 끌어당긴다.","미래 정치 지식이 가족의 생존 방패를 설계하는 재료가 된다.","전두완 비자금 위험을 가족 정치 자산으로 전환할 길을 찾는다.","강철중-김영준 접촉을 살피고 허상도와 김 실장의 대화를 엿듣는다.","전두완의 200억 비자금과 1기 신도시 정보는 거부하기 어려운 유혹이다.","허상도가 정권 비자금과 신도시 내부정보를 맡게 될 상황이 확인된다.","일본 투자 성공의 대가가 형사 책임 가능성으로 구체화된다.","정치 위험·정보","강철중은 장래 청문회 방패, 허상도는 비자금 금고지기 후보가 된다.","부천 땅과 비자금 양심선언을 함께 설계해야 한다.","강철중 영입 여부","200억 비자금; 신도시 정보; 청문회 방패","A10","high"
"47","47화","","11260","11540","허상도는 신도시 내부정보와 비자금 제안을 앞에 두고 욕심을 통제해야 한다.","불법 정보는 거부하고 합법적 미래 지식으로 부천을 선점하는 변주를 준다.","정권 범죄에 깊이 빠지지 않으면서 투자 기회를 확보한다.","남서울 그린벨트를 피하고 신촌·부천 지도를 분석한다.","비자금을 받는 순간 공범이 되며 전생 아버지 김동철도 사채를 빌리러 온다.","김동철이 양조장과 매출채권을 담보로 허상도 회사에서 돈을 빌린다.","전생 가족 구제가 추상 목표에서 채권·담보 문제로 구체화된다.","자본·도덕적 비용","허준수는 합법 투자와 불법 비자금의 경계를 의식적으로 나눈다.","허상도에게 금고지기 후 양심선언 계획을 제안한다.","신도시 투자 지역","김동철 채무; 비자금 처리","A10","high"
"48","48화","","11541","11780","허상도는 비자금을 거절하기 어렵고 받으면 전두완과 한배를 탄다.","범죄 참여를 미래의 공개 환수와 가족 명예 회복으로 뒤집는 위험한 계약을 만든다.","원금에 손대지 않고 불린 뒤 국민에게 돌려준다.","2년 뒤 공개 양심선언과 강철중을 정치 방패로 쓰는 계획을 설득한다.","허상도와 김 실장은 수감될 수 있고 배신하면 정권 보복을 받는다.","허상도가 이익 일부만 취하고 원금은 반환하겠다고 약속하자 저울이 50:50으로 돌아온다.","아들의 개입이 허상도의 도덕 수치를 실제로 회복시킨다.","도덕성·정치 관계","허상도는 악화될 미래에서 속죄를 준비하는 금고지기로 경로를 바꾼다.","강철중을 정치에 입문시켜야 계획이 완성된다.","200억 비자금 수락 조건","강철중 의원 만들기; 공개 환수; 수감 비용","A10","high"
"49","49화","","11781","12019","비자금 반환 계획에는 국회에서 허상도를 지킬 정치인이 필요하다.","가족 사랑과 미래 지식으로 운동권 사위를 국가 무대에 올린다.","강철중을 김영준 진영의 국회의원 후보로 만든다.","강철중의 성향과 아내 사랑을 이용해 정치 입문 필요를 설명한다.","강철중은 권력 욕심이 적고 허상도와 얽히는 것을 경계한다.","부천 중동·상동은 지하철과 서울 확장으로 오를 지역이라는 투자 논리도 함께 제시된다.","정치 방패와 합법 부동산 축이 동시에 구체화된다.","정치 관계·자본","강철중은 가족 사위에서 미래 청문회 주역 후보로 이동한다.","둘째 매형의 기술 상상력과 부천 매입 범위를 점검한다.","강철중 활용안","부천 토지; 정치 입문 설득","A11","high"
"50","50화","","12020","12274","강철중 설득과 부천 투자 구상이 진행되는 동안 다른 누나 부부의 미래도 보인다.","가족 구성원의 숨은 재능을 차기 산업 능력으로 발견한다.","둘째 매형의 발명가적 가능성을 기억하고 부천 투자 논리를 완성한다.","둘째 누나 부부의 대화를 통해 휴대전화와 카메라 결합 상상을 포착한다.","둘째 매형은 자본과 기술 기반이 없고 현재는 허상도 사업을 꺼린다.","손에 드는 전화와 카메라를 상상하는 인물이 가족 안에 있음이 드러난다.","가족 인맥이 정치뿐 아니라 전자 산업의 씨앗으로 확장된다.","인재·사업 목표","둘째 매형은 평범한 사위에서 미래 전자사업 파트너 후보가 된다.","허상도에게 부천 매입 지역을 최종 제시한다.","둘째 매형의 잠재력","부천 토지 매입; 전자사업","A11","high"
"51","51화","","12275","12520","허준수는 정권이 흘린 남서울 정보 대신 부천의 교통·도시 확장을 택했다.","내부정보를 버리고 미래 분석만으로 대규모 토지 선점을 성공시킨다.","중동·상동·부평 일대의 합법적 장기 자산을 확보한다.","지도와 지하철 계획을 근거로 매입지를 지정하고 그린벨트 욕심에는 목장 한 곳만 허용한다.","허상도는 더 많이 사고 싶어 하고 현금은 사채업에 묶여 있다.","허상도가 부천 일대 토지를 가능한 한 많이 사들이라고 명령한다.","미래 지식이 가족의 장기 부동산 기반으로 환전된다.","자본·도덕성","불법 신도시 정보 대신 공개 지리 분석으로 자산 축이 생긴다.","토지 자금을 만들기 위해 사채 회수와 업종 전환이 필요하다.","부천 투자 지역 선정","사채업 철수; 채무자 처리; 김동철 양조장","A11","high"
"52","52화","","12521","12803","대규모 부천 매입에는 사채 원금 회수가 필요해 채무자 피해가 우려된다.","사채업 철수를 인간적인 채무 조정과 첫 식품기업의 발판으로 바꾼다.","허상도를 사채업에서 빼내고 김동철 양조장을 살릴 구조를 만든다.","90% 대출 회수와 채무자 재배치를 지시하되 전생 아버지에게는 식혜 사업 투자를 계획한다.","현금 회수 속도와 채무자의 생계, 김동철의 자존심이 비용이다.","김동철 양조장이 구제 대상이자 미소식품의 생산 기반으로 선택된다.","부동산 자금 조달과 전생 가족 구제가 한 사업으로 결합된다.","기업 전략·관계","사채 채권이 토지·식품 기업 자산으로 전환되기 시작한다.","강철중에게 200억 비자금과 정치 입문을 직접 말할 차례다.","부천 매입 자금","김동철 합작; 강철중 설득","A11","high"
"53","53화","","12804","13051","강철중은 김영준의 제안을 받았지만 정치권 진입을 망설인다.","가족의 범죄 위험을 숨기지 않고 공적 사명으로 바꾸는 설득전을 준다.","강철중이 국회의원이 되어 5공 청문회의 방패가 되게 한다.","전두완의 200억 비자금과 향후 국민 환수 계획을 공개하고 정치가 필요한 이유를 말한다.","강철중은 장인의 범죄에 연루될 수 있고 운동권 신념을 거래처럼 쓰기 싫어한다.","비자금은 사익이 아니라 국민 돈을 돌려줄 증거가 될 수 있다는 목표가 제시된다.","강철중의 정치 선택이 가족 보호와 민주화 명분으로 재정의된다.","정치 관계·도덕적 비용","허준수는 가족 비밀을 공유할 정치 동맹을 만든다.","강철중이 실제로 김영준을 찾아갈지 결단해야 한다.","강철중 설득 이유","정치 입문; 청문회 환수","A11","high"
"54","54화","","13052","13334","강철중은 비자금 계획과 민주화 명분 사이에서 결정을 내려야 한다.","망설이던 사위가 하루 만에 정치판으로 들어가는 실행 보상을 준다.","김영준 진영에 합류해 직선제와 청문회를 준비한다.","아내와 미래 책임을 생각한 뒤 다음 날 김영준 사무실을 찾아간다.","국회의원이 되면 허상도와 자신의 과거가 공개되고 실패 시 둘 다 무너진다.","강철중이 정치 참여를 수락하고 직선제 쟁취 뒤 허상도를 지키겠다고 약속한다.","비자금 양심선언에 필요한 국회 축이 확보된다.","정치 지위·관계","강철중은 운동권 사위에서 미래 국회의원·청문회 주역으로 전환된다.","허준수는 제약 인재와 전생 아버지 사업을 다음 실행 대상으로 삼는다.","강철중 정치 입문","전갑수 영입; 양조장 구제; 일본 출국","A11","high"
"55","55화","","13335","13553","정치 방패가 준비되자 허준수는 독립 사업의 순서를 다시 짠다.","교수 인맥·전통음료·미래 신약·반도체를 단계별로 엮는 만능 설계의 재미를 준다.","현금흐름을 만들 식품회사와 장기 제약회사를 동시에 준비한다.","전갑수의 약학 역량을 확인하고 식혜·헛개 음료 뒤 혈관확장제와 반도체까지 로드맵을 세운다.","제약은 장기간 큰돈이 들고 아직 어린 주인공은 계약 당사자가 될 수 없다.","부천 양조장이 미소식품, 전갑수가 미소제약의 첫 축으로 정리된다.","사업 능력이 단일 투자에서 산업 포트폴리오 설계로 확장된다.","기업 전략·능력","허준수의 미래 기업군 미소 브랜드 구상이 시작된다.","전두완이 허상도에게 비자금 운용을 맡긴다.","강철중 정치 입문","미소식품·미소제약; 비자금 수령","A12","high"
"56","56화","","13554","13816","전두완은 허상도의 일본 수익 능력을 믿고 비자금을 맡기려 한다.","주인공의 예측이 맞아떨어지며 아버지가 정권의 핵심 금고지기로 올라선다.","비자금을 통제 가능한 상태로 받아 향후 환수 근거를 남긴다.","허상도에게 원금 보존·장부 관리 원칙을 상기시키고 남서울 정보는 피한다.","200억 원은 막대한 수익 기회인 동시에 공범·수감 위험이다.","전두완이 직접 비자금을 맡기고 남서울 그린벨트 정보까지 흘린다.","허상도는 정권 주변인이 아니라 비밀 자금의 핵심 관리자가 된다.","정치 지위·자본","가족의 자본 규모와 형사 책임 가능성이 함께 급상승한다.","허준수가 출국 전 부천 양조장과 김동철을 직접 본다.","비자금 제안 여부","장부·환수; 김동철 구제","A12","high"
"57","57화","","13817","14052","일본 출국을 앞두고 허준수는 전생 아버지 김동철의 양조장을 찾아간다.","과거 가족을 당장 품지 못하는 감정 비용과 사업을 통한 우회 구제를 보여준다.","김동철을 들키지 않고 살릴 기반을 확인한 뒤 일본으로 떠난다.","차 안에서 양조장과 김동철을 지켜보고 박 비서에게 조사·투자 준비를 맡긴다.","정체를 밝힐 수 없고 김동철의 채무와 실패를 직접 마주해야 한다.","허준수는 접근 대신 미래 미소식품으로 구하겠다고 약속하고 김포공항을 떠난다.","전생 가족에 대한 복수가 구조적 구제 목표로 바뀐다.","감정·관계","김동철은 숨은 부친이자 첫 기업의 구제 대상이 된다.","도쿄에 도착하면 귀국 약속을 깨고 유학을 강행한다.","양조장 현황 확인","김동철 투자; 일본 도피 유학","A12","high"
"58","58화","","14053","14276","허준수는 박 비서·허소망과 도쿄에 왔고 가족은 일주일 뒤 귀국을 기다린다.","일곱 살 주인공이 국제전화 한 통으로 독립 유학을 선포하는 반항 보상을 준다.","일본에 남아 투자와 학업을 직접 지휘할 시간을 확보한다.","소망에게 영구 체류 계획을 밝히고 허상도에게 일본 1년·미국 1년·하버드 진학을 통보한다.","허상도는 즉시 도쿄로 와 강제로 데려갈 수 있고 위치도 들킬 수 있다.","박 비서를 자기 사람이라고 선언하고 경시대회를 핑계로 전화를 끊는다.","보호받던 막둥이가 해외 거점을 가진 독립 행위자로 나선다.","독립성·가족 관계","허상도-허준수 관계가 보호와 복종에서 추격과 협상으로 바뀐다.","허상도가 수학 경시대회 장소를 단서로 도쿄행을 결심한다.","일본 출국","아버지 추격; 도쿄 정착; 경시대회","A12","high"
"59","59화","","14277","14489","허상도는 아들이 귀국하지 않겠다는 통보에 격분해 도쿄로 향한다.","도피 유학이 투자·인재·전생 가족 구제의 원격 지휘소로 변한다.","아버지에게 잡히기 전 국내 두 사업선을 가동한다.","박 비서를 한국으로 보내 전갑수 영입과 김동철 양조장 투자를 지시한다.","허상도가 위치를 추적하고 김동철이 도박 중독이라는 불편한 진실이 드러난다.","피해자로만 기억한 전생 아버지가 타인에게는 가해자일 수 있음이 밝혀진다.","감정적 구제 계획이 통제 가능한 합작 구조로 수정된다.","관계 인식·기업 전략","김동철에 대한 이상화가 깨지고 검증·통제가 새 원칙이 된다.","양조장 9대1 합작과 수학 경시대회 추격이 병행된다.","도쿄 잔류 선언","김동철 도박; 전갑수 영입; 허상도 추적","A13","high"
"60","60화","","14490","14724","허준수는 전생 아버지의 도박을 인정하고 무조건적인 현금 지원을 포기한다.","상처를 감정이 아니라 지분·급여·특허 구조로 해결하는 성장 변주를 준다.","김동철을 살리되 자본과 회사를 지킨다.","양조장 9대1 합작, 캔 식혜 특허, 감시 인력을 설계하고 도쿄 부동산 자전거래를 지휘한다.","김동철의 재도박 가능성과 95% 담보대출의 과열 위험이 비용이다.","3억 엔으로 용지 거래를 반복해 지가를 20% 올렸고 일주일 뒤 대출이 예정된다.","전생 가족 구제와 버블 투자가 독립 사업 자본으로 결합된다.","자본·가치관","허준수는 기억보다 검증을 우선하는 경영자로 한 단계 변한다.","허상도와 김 실장이 수학 경시대회 길목에서 그를 발견한다.","김동철 무조건 지원안","합작 계약; 95% 대출; 아버지 대면","A13","high"
"61","61화","","14725","14988","허상도는 경시대회장 앞에서 도망친 아들을 찾아냈다.","붙잡힐 위기를 수학 1등이라는 협상 카드로 바꾸고 국내 합작도 동시에 진행한다.","시험을 보고 유학을 계속할 협상 시간을 번다.","아버지에게 1등하면 자신의 말을 들어달라고 거래하고 시험장에 들어간다.","허소망은 인질처럼 남고 허상도의 분노와 추적 능력이 압박한다.","허상도가 시험장 문에 엿을 붙이며 아들의 1등을 진심으로 기원한다.","추격 장면이 부자의 애정과 성과 계약으로 전환된다.","가족 관계·사회적 인정","유학 허가는 수학 능력 증명에 연동된다.","한국에서는 박 비서가 김동철에게 9대1 합작을 제안한다.","허상도 추적","경시대회 결과; 김동철 계약","A13","high"
"62","62화","","14989","15211","김동철은 은행 경매와 사채 추심 사이에서 양조장을 잃기 직전이다.","도박한 전생 아버지를 살리면서도 경영권을 빼앗는 냉정한 구제 보상을 준다.","미소식품을 출범시키고 허준수 저자·추천서 프로젝트도 진행한다.","박 비서가 9대1 계약을 즉시 체결하고 장재호를 감시 책임자로 붙인 뒤 조국환 교수에게 법률서 감수를 맡긴다.","김동철은 사생활 통제에 반발하고 교수는 일곱 살 원고를 믿지 않는다.","빚 탕감과 사장 직함은 남지만 양조장 실권은 미소식품으로 넘어간다.","허준수의 첫 기업과 공식 지식인 네트워크가 동시에 생긴다.","기업 권한·사회적 인정","김동철은 보호받는 대신 통제받는 소수주주가 되고 박 비서는 독립 실무자가 된다.","허상도는 좁은 도쿄 아파트에서 두 아이를 심문한다.","양조장 경매 위험","미소식품 전환; 조국환 감수; 유학 협상","A13","high"
"63","63화","","15212","15473","경시대회 뒤 허준수와 허소망은 허상도 앞에 무릎 꿇고 유학 도주를 설명해야 한다.","어린 몸의 귀여움과 숫자 논리로 가부장의 분노를 협상으로 돌린다.","누나를 보호하고 일본 체류 기한을 얻는다.","다리 저림과 아이 같은 행동으로 분위기를 풀고 일본 대출 비율 자료를 꺼낸다.","허상도는 배신감이 크고 소망은 공포로 딸꾹질할 정도다.","허상도가 변명 대신 숫자로 설득해 보라고 기회를 준다.","가족 처벌 위기가 사업 내기 테이블로 바뀐다.","관계·협상권","허준수는 아버지와 감정이 아닌 성과 조건으로 독립을 협상한다.","한국에서 박 비서가 전갑수에게 신약 연구소를 제안한다.","도피 유학 책임","110% 대출 내기; 전갑수 스카우트","A13","high"
"64","64화","","15474","15673","전갑수는 연구비가 끊겨 신약 연구를 포기할 위기지만 투자자의 정체를 모른다.","유치원 인맥이 국가급 신약 연구팀으로 환전되는 영입 보상을 준다.","전갑수를 미소제약의 석좌 연구자로 데려온다.","박 비서가 일본 투자펀드와 국내 최고 연구환경, 즉시 비자 준비를 제시한다.","한국 기술 수준과 막대한 실패 비용, 익명 투자자에 대한 불신이 장애다.","전갑수가 일주일 안에 도쿄로 가겠다고 수락한다.","전수성과의 갈등에서 얻은 인맥이 제약 능력으로 개방된다.","인재·기업 전략","전갑수는 유치원 학부모에서 미래 연구소 책임자로 이동한다.","허준수는 허상도에게 100%·110% 담보대출 내기를 제안한다.","전갑수 영입","미소제약 계약; 버블 내기","A13","high"
"65","65화","","15674","15930","허상도는 현재 90% 대출도 미쳤다고 보며 아들의 110% 예측을 믿지 않는다.","미래 금융 지식이 귀국 명령을 뒤집는 시간 확보 카드가 된다.","최소 1년 일본에 머물 권리를 얻는다.","한 달 안 100%, 두 달 안 110% 대출이 되면 잔류한다는 내기를 건다.","지면 즉시 한국으로 돌아가 아버지 지시를 따라야 한다.","허상도와 김 실장 모두 불가능한 예측이라 판단해 내기를 받아들일 분위기가 된다.","유학 갈등의 판정 기준이 감정에서 시장 수치로 고정된다.","협상권·위험","허준수의 독립 기간이 미래 예측의 정확성에 걸린다.","허상도가 최종적으로 내기를 수락한다.","유학 허가 조건","100·110% 대출 실현; 전두완 자금","A13","high"
"66","66화","","15931","16178","허상도는 반드시 이길 내기라 생각하고 김 실장의 조언까지 들었다.","모두가 비웃은 예측으로 독립 기간과 첫 기업을 함께 확보한다.","내기를 확정하고 미소식품을 실제 영업 상태로 전환한다.","증인을 세워 내기 조건을 확정하고 장재호를 통해 체불임금을 지급하며 양조장을 식혜 공장으로 바꾼다.","버블이 틀리면 귀국하고 김동철과 직원들은 새 사업 실패를 감당해야 한다.","허상도가 내기에 응하고 미소식품이 첫 사업체로 출범한다.","예측 능력이 독립권, 직원 신뢰, 기업 소유권으로 환전된다.","독립성·기업 지위","허준수는 명목상 계획자가 아니라 운영 중인 기업의 실소유자가 된다.","박 비서가 도쿄로 돌아와 허상도의 심판을 받는다.","버블 내기 성립; 양조장 인수","박 비서 처벌·혼인; 대출 결과","A13","high"
"67","67화","","16179","16457","미소식품은 출범했고 박 비서는 허준수의 도피를 도운 죄로 허상도 앞에 섰다.","처벌 위기를 혼인으로 뒤집어 핵심 보좌자를 혈족으로 묶는다.","박 비서와 허소망을 결혼시켜 자기 편을 가족 안에 고정한다.","허상도와 미리 짠 덫대로 죽음과 사위 자리 중 하나를 고르게 한다.","박 비서는 실제 위협으로 믿고 공포에 빠지며 혼인은 개인 자유를 침해할 수 있다.","박 비서가 허소망과 혼인을 택하고 한 달 뒤 신고·동거까지 끝난다.","실무 충성이 가족·혈연 결속으로 환전된다.","가족 관계·인재","박 비서는 여섯째 매형이 되고 허준수의 독립 권력 기반이 강화된다.","1987년 1월 박종철 고문치사 소식이 도쿄 서재에 들어온다.","박 비서의 처분","혼인 생활; 1987 정치 격변","A13","high"
"68","68화","","16458","16726","도쿄에 가족 거점이 생겼지만 국내는 박종철 고문치사로 폭발 직전이다.","미래 역사 지식과 아버지 정보망이 가족 정치선을 선제적으로 지킨다.","강철중을 거리 충돌에서 보호하고 민주화 흐름을 활용한다.","허상도와 김 실장의 보고를 엿듣고 보좌관실에 미리 정보를 흘려 강철중을 조직 안에 묶는다.","강철중은 즉시 거리로 뛰쳐나가려 하고 5공은 사건 은폐에 나선다.","김 실장이 다른 보좌관을 통해 강철중의 돌출 행동을 막도록 이미 조치했다.","허상도 가족은 일본에서 안전을 확보하고 강철중은 정치 조직의 행동가가 된다.","정치 관계·안전","도쿄 체류가 교육뿐 아니라 국내 격변을 피하는 방패로 인정된다.","전갑수가 도쿄에 도착해 미소제약 협상을 시작한다.","1987년 1월 사건 기억","강철중 정치 성장; 미소제약 계약","A14","high"
"69","69화","","16727","16980","전갑수의 도쿄 방문을 앞두고 허상도는 아들의 기업 구상을 처음 전부 듣는다.","식혜 현금흐름에서 혈관확장제까지 이어지는 산업 설계가 아버지의 전면 지원을 얻는다.","허상도를 미소제약의 대외 얼굴과 투자자로 세운다.","미소식품 설립 경위와 노령화·혈관질환 시장, 단계적 신약 계획을 설명한다.","신약은 막대한 돈과 시간이 들고 허상도는 양조장 선점에 서운함을 느낀다.","허상도가 아들의 추진력을 인정하면서도 제약회사는 누구 것인지 묻는다.","비밀 사업이 가족 공식 사업 의제로 올라온다.","기업 지위·가족 신뢰","허준수는 허상도 후광을 빌리되 자기 회사라는 소유 원칙을 세운다.","아버지에게 투자 지분만 주겠다고 선언한다.","미소식품 설명","미소제약 소유권; 전갑수 계약","A14","high"
"70","70화","","16981","17238","허준수는 미소제약을 자기 회사로 만들고 허상도는 대외 협상자만 맡기려 한다.","아버지의 서운함을 가족 지분 약속으로 갚으며 책임 있는 후계자 인정을 얻는다.","누나들과 큰어머니를 기업 소유에 포함시키고 아버지 후광을 산다.","누나 7명에게 각 1%, 큰어머니에게 13%를 문서로 주겠다고 약속한다.","허상도는 누나들이 막둥이에게 양보한 인생의 대가가 너무 작다고 압박한다.","총 20% 가족 지분과 평생 부양 책임을 수락하자 허상도가 협상을 맡는다.","개인 천재의 기업이 가족 공동 번영 장치로 재정의된다.","가족 관계·기업 소유","허준수는 특권 후계자에서 누나·어머니를 책임지는 기업가로 인정받는다.","전갑수가 도착해 연구소 지분을 요구한다.","미소제약 소유 갈등","가족 지분 계약; 전갑수 지분","A14","high"
"71","71화","","17239","17484","전갑수는 신약 연구소를 맡는 대가로 회사 지분 5%를 요구한다.","허상도의 사투리 협상과 대안 제시로 핵심 인재를 낮은 지분에 묶는다.","전갑수를 3% 지분·최고 연봉으로 영입한다.","허상도와 눈빛 신호를 맞추고 연고·고려대 대안을 내세워 즉시 계약한다.","전갑수의 연구 인생과 회사 통제권 가치가 충돌한다.","전갑수가 3%와 비밀유지 조항에 서명하고 두 달 뒤 일본 대출이 110%에 도달한다.","미소제약 핵심 인재와 버블 내기 승리가 한꺼번에 확정된다.","인재·자본·독립성","허준수는 일본 잔류권과 신약 연구팀을 동시에 얻는다.","3억 엔이 65억 엔 자산으로 불어난 결과를 계산한다.","전갑수 스카우트; 110% 예측","미소제약 설립; 버블 출구; 외부자금","A14","high"
"72","72화","","17485","17698","110% 대출 내기에서 이겨 일본 체류가 보장되고 3억 엔은 현금 15억·부동산 50억 엔으로 불었다.","예측이 대규모 자본과 아버지의 완전한 투자 인정으로 환전된다.","레버리지를 확대하되 아버지 돈과 분리된 독립 자본을 만든다.","현금·평가액을 분리 관리하고 금융실명제 공포로 강남 사채 자금을 끌어올 계획을 세운다.","부동산은 110% 빚에 묶인 깡통일 수 있고 허상도는 부자 간 돈거래를 거절한다.","허상도가 직접 투자 대신 강남 큰손 소개만 허락한다.","허준수는 아버지 자본에서 외부 투자자 자본으로 다음 단계를 옮긴다.","자본·사회적 신뢰","시장 실적이 어린 주인공에게 독자 자금 조달권을 준다.","김 할매 소개와 금융실명제 세일즈가 열린다.","유학 내기; 110% 레버리지","김 할매 자금; 버블 철수 규칙","A14","high"
