sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
137,137화,닭장 (1),24981,25166,중국 모바일 게임판을 연 직후 윤현길의 회계·뇌물 수사가 김태중을 겨눈다,해외 사업 보상이 가족 구속 위기로 뒤집히는 압박을 준다,수사 시간을 벌고 윤현길을 역으로 잡을 자료망을 가동한다,게임사에 개발 유인을 제시하다 김태중 구속 위험을 듣고 지연전과 비리 자료 수집을 명한다,검찰·국세청 동시 압박과 조부의 신병 위험이 크다,수사의 표적과 시간표를 읽고 국제 인맥을 증거 수집망으로 바꾼다,윤현길을 공격할 미국·중국·러시아 자료 수집이 시작된다,가족·정치,민재가 사업가에서 조부를 지킬 방어자로 전환한다,"강인식이 들고 온, 대한민국 전체가 뒤집힐 만한 1면 뉴스의 정체는 무엇인가?",수사 의도 파악,강인식의 1면 뉴스; 윤현길 약점 공개 시점,DCA-N13,0.98
138,138화,닭장 (2),25167,25375,김태중 구속을 막으려면 윤현길보다 강한 국제 증거가 필요하다,장례식에 모인 권력자들이 정적의 약점으로 바뀌는 역전을 지급한다,윤현길의 비리를 여러 나라에서 모아 반응을 시험한다,장영주 장례식에 온 푸틴과 중국·미국 인맥에게서 자료를 받아 가장 약한 건부터 언론에 흘린다,자료를 한꺼번에 쓰면 배후가 드러나고 수사가 격화될 수 있다,"3국 자료가 윤현길의 정치 인생을 끝낼 규모임을 확인하고, 장영주 별세 뉴스에 묻힐 가장 약한 건부터 태우 친화 언론에 제보한다.",윤현길을 단계적으로 무너뜨릴 자료 묶음과 첫 제보의 통제권을 확보한다.,정보·권력,윤현길이 공격자에서 약점을 숨기는 피의자로 바뀐다,장영주 별세 뉴스에 묻힌 약한 제보에도 윤현길이 어떤 반응을 보일 것인가?,다국적 증거 확보,윤현길의 반응; 후속 자료 공개 순서,DCA-N13,0.98
139,139화,닭장 (3),25376,25549,첫 기사 뒤 윤현길은 측근을 버릴지 고민하고 장영준은 이간질 메모를 보낸다,협박과 메모 공개가 적 진영에 균열을 내는 과정을 보여 준다,주강태를 압박하고 장경준과의 오해를 미리 차단한다,돈 사진·영상·장부로 주강태를 협박한 뒤 장영준의 윤현길·장경준 접촉 메모를 장경준에게 보여 준다,주강태는 아직 윤현길에게 돌아가고 현 그룹의 불신도 남아 있다,측근 이탈은 일어나지 않지만 윤현길 진영과 현 그룹 모두 경계한다,윤현길 측의 약점과 이간질 시도가 공개된다,정보·관계,적 조직이 붕괴하지는 않았으나 서로를 의심하는 상태가 된다,메모를 받은 장경준이 윤현길·장영준 접촉을 어떻게 해석할 것인가?,장경준과의 오해 차단,쪽지 의미; 주강태의 선택; 윤현길 진영 균열,DCA-N13,0.94
140,140화,닭장 (4),25550,25727,장경준과의 오해는 풀렸고 윤현길은 축출된 장수영에게 책임을 떠넘기려 한다,버려진 배신자가 정적의 퇴로를 막는 아이러니를 지급한다,장수영이 희생양이 되지 못하게 자기 생존을 걸게 한다,장경준과 관계를 정리하고 장수영이 윤현길을 찾아가 희생양 지목을 거부하게 만든다,장수영의 원한과 윤현길의 권력이 다시 결탁할 위험이 있다,장수영은 공멸용 보험 때문에 윤현길 편에 서지 않는다,윤현길이 책임을 떠넘길 마지막 퇴로를 잃는다,복수·관계,과거 배신자가 민재의 의도대로 정적을 압박하는 변수로 바뀐다,태우 수사 결과와 민재의 직접 대면이 남는다,장수영 희생양 계획 저지,윤현길 항복 여부,DCA-N13,0.98
141,141화,닭장 (5),25728,25921,태우는 회계 부채가 깨끗하지만 검찰 조사를 아직 치르는 중이다,윤현길이 국제 비리 자료 앞에서 무너지는 정치 복수를 지급한다,수사 방어력을 확인하고 윤현길에게 평생 쓸 족쇄를 채운다,태우의 회계·부채 자료로 혐의를 방어한 뒤 미국·중국·러시아 비리 자료를 내밀어 윤현길의 항복을 받는다,공식 무혐의 전의 검찰 수사와 조부 구속 위험이 남아 있다,윤현길이 용서를 빌고 다른 권력자를 낚는 미끼가 되겠다고 한다,김태중을 향한 수사 칼날을 꺾고 정적을 정보원으로 묶는다,가족·정치,윤현길은 공격자에서 민재에게 생사를 맡긴 도구가 된다,머리를 깨뜨리며 빈 윤현길을 민재가 어떤 용도로 사용할 것인가?,윤현길의 공격 저지,윤현길 활용; 김태중 수사 후폭풍,DCA-N13,0.96
142,142화,카르텔 (1),25922,26107,윤현길은 제압됐지만 김태중은 구속 위기 후 회장직을 놓으려 한다,조부를 살려 두면서 민재가 그룹 실권을 받는 가족 결산을 준다,김태중의 완전 은퇴를 막고 자신이 임시 경영을 맡는다,"윤현길을 태우에 반목하는 미끼로 묶고 보좌관·감시를 붙인다. 김태중의 회장직 양도·베트남 영구이주 선언을 막아 1년 체류로 받아들이고, 김태중·비서실장이 은퇴 협박으로 손자에게 일을 넘기는 속내가 독자에게 공개된다.",조부의 상처와 후계자의 갑작스러운 책임 증가가 비용이다,"윤현길은 정치통발 역할을 수락하고, 김태중의 완전은퇴 선언은 손자를 사실상 경영 전면에 세우려는 1년 베트남행 연극으로 드러난다.","윤현길의 평생 미끼·정보보고 약속과 태우 보좌관·24시간 감시선을 확보하고, 김태중의 즉시 완전은퇴 대신 1년 베트남 체류·김민재 임시 경영 구도를 얻는다. 회장 승계는 아직 공식 실행되지 않는다.",가족·직책,"윤현길은 공격자에서 태우 반대세력을 끌어들일 정치통발로 바뀌고, 김민재는 김태중이 자리를 비운 동안 그룹 경영을 맡지만 공식 회장 승계 전이다.",김태중이 베트남으로 떠난 뒤 민재 혼자 한 달 남은 아이폰 국내 출시와 그룹 경영을 감당해야 한다.,윤현길 제압·미끼 전환; 김태중의 즉시 완전은퇴 저지와 1년 베트남 체류 결정,김태중 없는 그룹 경영; 한 달 남은 아이폰 국내 출시; 공식 회장 승계 시점,DCA-N13,0.98
143,143화,카르텔 (2),26108,26283,태우 실권을 맡자 통신사·전자회사 카르텔이 무선인터넷 규제로 국내 아이폰 판매를 막으려 한다.,국내 담합을 국제 통상전으로 뒤집는 첫 수를 보여 준다,국내 통신·방송 규제 협상 실패 뒤 미국에서 외부 통상 압박 수단을 찾는다.,통신 카르텔과 직접 협상이 깨지자 데이비드를 미국으로 보내 통상 문제화를 준비한다,와이파이 수익을 잃을 통신사와 방송위원회 규정이 버틴다,국내 단말 규제가 미국 기업 차별 문제로 재정의된다,데이비드와 미국 인맥을 가동해 국내 카르텔 밖에서 압박할 경로를 연다.,통상·규제,아이폰 국내 출시전이 한국 기업끼리의 협상에서 국가 간 쟁점으로 커진다,데이비드가 미국에서 태우를 겨냥한 카르텔을 어떤 외부 압박으로 바꿀 것인가?,국내 협상 실패,미국 외부 압박 수단; 국내 통신·방송 규제전,DCA-N14,0.98
144,144화,카르텔 (3),26284,26459,미국에서 아이폰이 흥행하지만 국내 카르텔은 WIPI를 고수한다,청와대 철회 명령까지 끌어내도 현장 저항이 남는 공방을 준다,슈퍼 301조와 해외 제조사 공동성명으로 정부를 움직인다,미국 흥행을 근거로 무역 압박과 공동성명을 가동해 방송위원회 철회 지시를 끌어낸다,통신·단말 카르텔은 정치 압박을 무시하고 계속 버틴다,규정 방패가 제거된 것이 아니라 정부가 철회를 명령한 단계에 도달한다,카르텔을 흔들 공식 정치 압력을 확보한다,정치·통상,태우는 정부를 자기 편에 세웠지만 업계의 복종은 아직 얻지 못한다,강대기 위원장이 대통령실의 WIPI 규제 중단 명령을 따를 것인가?,미국 통상 압박 발동,방송위원회의 저항; WIPI 의무화 철회,DCA-N14,0.96
145,145화,카르텔 (4),26460,26621,정부 명령에도 통신·단말 카르텔이 WIPI를 고집한다,부품 매출을 미끼로 제조사 내부를 갈라놓는 역공을 지급한다,삼진·CL 부품 부문이 휴대전화 부문에 맞서게 한다,장경준의 정치망을 쓰고 아이폰 300만 대 추가 계약과 일본 대체 압박을 동시에 건다,자사 스마트폰 보호와 막대한 부품 주문이 같은 그룹 안에서 충돌한다,부품 계열사가 카르텔 유지보다 애플 주문을 택한다,삼진 회장이 WIPI 지지 철회를 검토할 내부 압력을 만든다,조직·계약,카르텔이 한 덩어리에서 매출이 갈린 이해집단으로 쪼개진다,삼진 회장의 최종 철회 지시가 남는다,부품사 이탈 유도,WIPI 지지 철회,DCA-N14,0.98
146,146화,카르텔 (5),26622,26781,삼진 내부가 흔들리고 방송위원회도 WIPI 강제를 미룰 명분을 찾는다,규제 철회와 높은 국내 조립비를 감수한 출시 길을 결산한다,WIPI 지지를 거두게 하고 국내 생산·판매 일정을 확정한다,삼진 회장이 WIPI 지지를 철회하고 방송위원회가 강제탑재를 사실상 연기하자 아이폰 판매가 시작된다. 첫 반나절 2만 대 판매·3만 명 넘는 예약 뒤 김민재는 높은 단가를 감수한 태우전자 국내 생산 협의를 지시한다.,원가 상승과 통신사의 막판 저항이 출시 이후 수익을 깎는다,"WIPI 연기로 즉시 판매가 열리자 반나절 만에 2만 대가 팔리고 3만 명 넘게 예약해 초기 10만 대 부족이 예상되며, 김민재는 높은 단가를 감수한 국내 생산 협의를 지시한다.",WIPI 강제탑재 연기라는 국내 판매허가와 판매 첫 반나절 2만 대·3만 명 넘는 예약을 얻는다. 태우전자 국내 생산은 협의 지시 단계라 실제 물량은 아직 나오지 않았다.,규제·시장,"통신 카르텔의 출시 장벽은 무너지고 태우통신은 실제 구매·예약 고객을 얻지만, 부족 물량을 메울 국내 생산은 미실행이다.",태우전자가 높은 조립단가를 감수하고 국내 생산을 실제로 시작해 초기 10만 대 부족과 태우통신 고객 전환을 감당할 수 있는가?,WIPI 강제탑재 규제 연기·국내 판매 개시; 첫 반나절 2만 대 판매·3만 명 이상 예약,태우전자 국내 생산 협의·추가 물량 확보; 태우통신 고객 전환,DCA-N14,0.97
147,147화,반등 (1),26782,26941,규제는 풀렸지만 국내 조립비와 초기 수요가 아이폰 성패를 가른다,10만 대 매진과 와이파이망이 카르텔전 승리를 실물로 증명한다,초기 품절을 이용해 태우통신의 스마트폰 생활권을 만든다,초도 10만 대가 일주일 만에 매진되자 500곳 넘는 매장에 와이파이·충전망을 설치한다,비싼 조립비와 부족한 공공 와이파이가 이용 확산을 막는다,흥행을 본 삼진이 자체 스마트폰 개발을 결정한다,태우통신이 국내 스마트폰 생태계의 기준을 선점한다,판매·인프라,아이폰이 규제 논쟁에서 일상 소비재로 넘어간다,오희건의 명령으로 삼진전자도 스마트폰 개발에 뛰어들면서 국내 경쟁이 시작된다.,국내 출시 흥행,삼진 스마트폰 경쟁; 태우 서비스 생태계 수성,DCA-N15,0.98
148,148화,반등 (2),26942,27105,아이폰 국내 흥행과 애플 지분 가치가 태우전자 주가를 끌어올린다,시장 반등을 차세대 AI 지분으로 바꾸는 협상을 지급한다,잡스와 AI 공동개발 비용·지분을 절반씩 나눈다,두 달간 주가 회복을 확인하고 AI 공동개발 비용과 지분을 50대50으로 합의한다,AI 상용화 불확실성과 양사의 지적재산권 욕심이 맞선다,태우의 자금과 애플 기기를 결합한 공동 연구 구조가 성립한다,시장가치 회복과 AI 자산 절반을 확보한다,기술·지분,태우가 부품 공급자를 넘어 애플의 공동 기술 소유자가 된다,AI 공동개발비 50퍼센트 지원 대가 외에 민재가 애플에서 받아내려는 다른 것은 무엇인가?,AI 공동개발 합의,애플의 추가 대가; AI 공동개발,DCA-N15,0.98
149,149화,반등 (3),27106,27278,AI 공동개발 뒤 민재는 아이폰 다음 화면과 생산 혁신을 노린다,애플 TV 합의와 아마존 로봇 제안을 연속으로 여는 확장을 보여 준다,아이패드·TV 협업을 계약으로 만들고 충분히 성장한 아마존에서 태우와 묶을 새 공동사업을 찾는다.,스티브에게 아이패드 개념을 제안하고 애플·태우 TV를 70대30으로 계약한 뒤 제프리를 불러 아마존의 인건비 문제를 듣고 태우와 손잡자고 제안한다.,개발비를 태우가 부담해야 하고 두 글로벌 창업자의 이해를 맞춰야 한다,태블릿·TV 협업을 끝낸 민재가 닷컴 충격을 버틴 아마존의 인건비 문제를 새 공동사업의 입구로 바꾼다.,애플·태우 TV 계약과 제프리와의 새 협상 자리를 얻는다.,제품·동맹,태우의 반등이 화면 사업과 제조 혁신으로 넓어진다,충분히 성장한 아마존에서 민재가 빼내려는 다음 공동사업은 무엇인가?,애플 TV 합의,아마존 새 공동사업; 애플·태우 TV 출시,DCA-N15,0.98
150,150화,반등 (4),27279,27463,애플 TV 합의 뒤 아마존과 제조 로봇 협상이 이어진다,공동개발 계약과 WTC 장기임차 의뢰가 서로 다른 미래 준비를 연다,아마존 로봇 동맹을 맺고 8월 전 WTC 장기리스 협상을 시작한다,아마존과 로봇·스마트팩토리 공동개발을 체결하고 데이비드에게 세계무역센터 장기임차를 알아보게 한다,로봇 개발 인력과 WTC 임대인의 동의를 모두 얻어야 한다,"아마존과 로봇 공동개발 계약을 맺고 귀국한 뒤, 기존 로봇 팔 수준과 민재가 원하는 무인 스마트팩토리 사이의 격차를 두 자동차 사장에게 제시한다.",아마존 로봇 파트너십과 데이비드의 8월 전 WTC 장기임차 성사 약속을 얻는다.,기술동맹·부동산,아마존 계약은 닫히고 뉴욕 거점은 협상 단계로 열린다,태우·카이자동차 두 사장이 기존 로봇 팔을 넘어설 스마트팩토리 협력에 응할 것인가?,아마존 공동개발 계약,스마트팩토리 설계; WTC 장기 임차,DCA-N15,0.96
151,151화,반등 (5),27464,27639,WTC 장기리스 협상이 계약으로 돌아오고 9월의 위험 시계가 다가온다,99년 사용권을 사람을 살리는 공사장으로 바꾸는 준비를 지급한다,WTC 보험·리모델링·구조 인력을 9월 전에 배치한다,99년 32억 달러 임차를 확정하고 모든 보험을 든 뒤 두 동을 비우는 리모델링과 구조 인력 배치를 지시한다,거대한 공사비와 이유를 모르는 현장 반발이 비용이다,리모델링 명목이 입주자 대피와 붕괴 대응 장비 배치를 가능하게 한다,WTC 사용권이 참사 대비 생존 장치로 전환된다,부동산·생존,WTC 두 동이 수익 부동산에서 통제 가능한 구조 현장으로 바뀐다,예정된 9·11 공격을 실제로 견뎌야 한다,WTC 임차 계약,9·11 생존 시험,DCA-N15B,0.99
152,152화,친구 혹은 적 (1),27640,27823,WTC는 비워지고 구조팀이 배치된 채 9·11 아침을 맞는다,대형 참사의 인명 피해를 줄이고 금융 공포를 기회로 바꾸는 결산을 준다,현장을 구하고 공포 매도를 막은 뒤 저점 매수를 준비한다,9·11 직후 공매도·매도를 금지하고 크레인과 구조 인력을 투입해 붕괴를 통제한다,비행기 탑승자 희생과 미국 전역의 공황은 막을 수 없다,WTC 내부 사망자가 없고 건물 붕괴도 현장 장비로 통제된다,대규모 인명 피해를 줄이고 미국의 신뢰와 보험 청구권을 얻는다,생존·신뢰,민재의 부동산 준비가 사람을 살린 국제적 공로로 바뀐다,전쟁 열기 속 미국 자산과 정치 노선을 선택해야 한다,WTC 생존 계획,전후 투자·정치 방패,DCA-N15B,0.99
153,153화,친구 혹은 적 (2),27824,28005,9·11 뒤 미국은 전쟁으로 기울고 태우는 AI 인재와 자동차 방패가 필요하다,세계급 연구자와 미국 원로의 협상을 통해 전쟁 밖 보호선을 만든다,제임스 힌톤과 AI 협력선을 만들고 반덤핑 예외를 얻는다,미국 체류 중 식당에서 제임스 힌톤을 만나 연구 협력을 제안하고 조지 슐츠와 자동차 반덤핑 예외를 협상한다,미국의 전쟁 참여 요구와 힌톤 연구팀의 독립성이 거래를 제한한다,부시 재선 지원을 대가로 태우가 전쟁에 직접 올라타지 않는 길이 열린다,AI 스승과 미국 자동차시장 방패를 동시에 얻는다,인재·정치,태우가 AI 연구축과 미국 내 비개입 보호선을 갖춘다,공화당 재선 지원 약속으로 미국시장 방패를 얻되 태우를 전쟁 소용돌이에 넣지 않는 선을 지킬 수 있는가?,미국 보호 협상,미국 정치 방패; 전쟁 불개입 경계,DCA-N15B,0.97
154,154화,친구 혹은 적 (3),28006,28171,9·11 대응과 미국 정치방패를 마련한 김민재가 귀국하자 김태중도 베트남에서 돌아와 회장실에서 기다린다.,"김태중의 승계·결혼 압박, 백악관의 미국 방패, 아이폰·TV·상여금 영수증을 받은 뒤 세이월드라는 다음 SNS 표적만 연다.",할아버지와 승계 시점을 조율하고 미국 보호선·모바일·TV 실적·직원 보상을 확인한 다음 새 SNS 후보의 면담을 잡는다.,"김태중의 회장직 제안과 베트남 귀환 뒤에도 혼자면 승계하겠다는 결혼 최후통첩을 받는다. 백악관의 명예시민권 발표와 태우자동차 반덤핑 재량을 확인하고, 아이폰 40만 대·조너선이 참여한 애플-태우 TV 진행을 보고받아 추석 상여금 200~300%와 TV 개발진 최고등급 지급을 지시한다. 마지막에 세이월드 대표 면담 약속을 알아보게 한다.","젊은 총수라는 시선 때문에 회장 취임을 미루고 싶고, 아이폰은 성능·콘텐츠 제약을 안으며 애플-태우 TV 협업에는 직원 자존심 비용도 남아 있다.","살아 있는 외국인에게 전례가 드문 미국 명예시민권 발표와 태우자동차 반덤핑 재량이 지급되고, 아이폰 40만 대·애플 핵심 디자이너 조너선의 TV 참여가 국내 사업 보상으로 이어진다.","김태중의 승계 신뢰, 백악관 명예시민권 발표, 태우자동차 반덤핑 재량, 아이폰 40만 대, 조너선이 설계에 참여한 애플-태우 TV, 추석 상여금 200~300%와 TV 개발진 최고등급 지급 지시를 얻는다. 세이월드 면담은 아직 약속을 알아보는 단계다.",시장·탐색,김민재는 김태중이 회장직을 맡길 후계자로 다시 확인되고 미국 정치·통상 보호선을 얻는다. 모바일 40만 대와 TV 협업은 실적이 되고 직원에게는 200~300% 보너스가 배정된다.,마지막에 처음 꺼낸 세이월드 대표의 약속을 실제로 잡아 SNS의 가치와 인수 가능성을 확인할 수 있는가?,회장직 제안·결혼 최후통첩; 미국 명예시민권 발표·태우차 반덤핑 재량; 아이폰 40만 대·애플-태우 TV 진행; 추석 200~300% 보너스 지시,세이월드 대표 첫 면담; 세이월드의 투자·인수 여부,DCA-N16,0.94
155,155화,친구 혹은 적 (4),28172,28345,서광수는 민재의 투자 제안을 듣고 KS 계약 때문에 흔들린다,별도 보고로 드러난 강압 계약이 SNS 복수전의 명분이 된다,서광수에게 독립 경영을 제시하고 KS의 세이월드 인수 수법을 파악한다,서광수와 투자·독립 경영을 논의한 뒤 기획실 보고로 KS의 70억 원 주식 인수와 박동희의 동문 압박을 확인한다,이미 진행된 주식 계약과 서광수의 책임감이 즉시 이탈을 막는다,민재는 세이월드를 되사는 대신 더 강한 서비스를 만들기로 한다,복수 대상과 계약 약점을 특정하고 독자 SNS 역공을 결정한다,계약·복수,세이월드 인수 기회가 KS를 겨냥한 플랫폼 전쟁으로 바뀐다,태우IT에 어떤 기능과 조직을 줄지 실행해야 한다,KS 강압 구조 확인,독자 SNS 개발,DCA-N16,0.96
156,156화,친구 혹은 적 (5),28346,28515,KS텔레콤이 세이월드를 인수하자 김민재가 태우IT로 가 기능을 선점하는 독자 SNS 반격을 시작한다.,태우IT 100명의 기능개발·재택·안식년 당근과 다이먼에게 심는 미국 부동산 파생상품·한국 카드대란의 두 금융 씨앗을 함께 보여 준다.,"세이월드의 미래 기능을 한 달 안에 특허화할 조직을 만들고, 다이먼에게 5년 뒤 미국 부동산 파생상품 위기와 당장 닥친 한국 카드업계 과열을 읽게 한다.","태우IT 대기인력 약 100명에게 미니홈피·일촌·배경음악·SNS 화폐와 미래 SNS 기능을 나눠 맡기고 최고 명절상여금, 주 1회 재택, 1,500명 증원 뒤 3개월 휴가·1년 안식년 조건을 제시한다. 이어 다이먼에게 초저금리 자금이 미국 부동산과 파생상품으로 몰려 최소 5년 뒤 터질 위험을 설명하고, 카드광고와 대학생·고등학생 발급에서 한국 카드업계 광기를 확인시킨다.","1,000명 조직의 병렬개발은 생산성 부담이 크고 장기휴가·안식년은 성장 조건부다. 다이먼은 5년 뒤 부동산 붕괴를 허황되게 여기며 카드사들은 이미 발급경쟁에 취해 있다.","SNS 복지 발표로 직원들이 개발에 뛰어든 뒤, 다이먼과의 대화가 닷컴 자금의 부동산 이동·파생상품 폭발 가능성에서 한국 카드대란이라는 즉시 실행 표적으로 좁혀진다.","SNS 기능별 개발팀 약 100명과 한 달 일정, 최고 상여금·주 1회 재택 및 조건부 장기휴가·안식년이라는 조직 동력을 확보한다. 다이먼에게 세계 최고 은행 CEO 약속을 재확인하고 미국 부동산 파생상품과 한국 카드업계 과열을 추적할 판단축을 심는다.",조직·복지,"태우IT는 세이월드 인수 실패를 독자 SNS 기능개발로 되받을 제작진을 갖추고, 방치됐던 다이먼은 미국 부동산 버블과 한국 카드대란을 겨냥할 금융 파트너로 다시 배치된다.",대학생·고등학생에게까지 카드를 내주는 과열을 이용해 CL카드와 금융시장에 어떤 인수전을 걸 것인가?,SNS 100명 기능분담·한 달 일정; 상여금·재택·조건부 휴가제 설계; 다이먼의 장기 약속 재확인,미국 부동산 파생상품 버블 추적; 한국 카드대란과 CL카드 인수전,DCA-N16,0.95
157,157화,광기. (1),28516,28676,SNS 개발이 시작되고 카드 광기를 본 민재가 다이먼에게 CL카드 인수를 맡긴다,마크 영입 제안과 삼진 특허 협상의 두 미완 거래를 병렬로 연다,페이스북 창업자를 포섭하고 삼진의 특허 의존도를 확인한다,다이먼에게 CL카드 인수를 지시하고 데이비드에게 마크 30% 지분 제안을 맡긴 뒤 오희건과 특허 협상을 시작한다,마크의 수락은 확인되지 않았고 삼진도 조건을 확정하지 않았다,삼진이 태우 핵심특허 없이는 수익성 있는 스마트폰을 만들기 어렵다고 인정한다,카드 인수 임무와 두 기술 협상의 주도권을 얻는다,인재·협상,다이먼·마크·삼진이 각기 태우가 제시한 거래 앞에 선다,직접 손을 내민 오희건에게 특허 협력 대가로 무엇을 받아낼 것인가?,CL카드 임무 배치,삼진 특허 협력 조건; 마크 투자,DCA-N16,0.96
158,158화,광기. (2),28677,28838,오희건은 특허가 필요하고 민재는 단기 로열티보다 플랫폼 확산을 원한다,경쟁사 스마트폰까지 태우 서비스의 유통망으로 만들고 카드대란 인수 준비와 새 메신저 천재 영입을 함께 연다.,삼진의 특허 요청을 태우 서비스 기본 탑재로 바꾸고 카드대란 인수 준비와 임재범 영입 협상을 연다.,"삼진 스마트폰에 태우 사이트·앱을 기본 탑재하는 조건으로 특허료를 낮추고, 다이먼과 CL카드·외환은행 인수를 검토한 뒤 임재범에게 합작회사와 전액 지원을 제안한다.",삼진 내부 반발과 카드 부채의 불투명성이 남는다,"경쟁사 단말까지 태우 서비스 배포망으로 만드는 계약 뒤, 카드·은행 인수 조사에서 메신저·금융을 잇는 천재 영입 협상으로 초점이 바뀐다.","삼진 스마트폰 기본 탑재 계약과 CL카드 인수 준비, 임재범과 합작 협상 자리를 얻는다.",특허·플랫폼,삼진은 경쟁자이면서 태우 서비스의 배포 파트너가 된다,임재범은 몸만 오면 된다는 합작 제안과 자신을 스티브에 비견한 민재의 말을 받아들일 것인가?,삼진 특허 협상,CL카드·외환은행 인수; 임재범 합작 영입,DCA-N16,0.98
159,159화,광기. (3),28839,29001,삼진 기본 앱 합의 뒤 민재는 메신저·숏폼 인재와 카드 부실을 함께 찾는다,거절당한 개발자들이 지분과 자본을 받고 태우 편에 서는 보상을 준다,임재범·서문영을 계약하고 금융 부실 조사선을 유지한다,외환은행·카드 부실을 조사시키며 임재범에게 코코아톡 합작을 제안하고 서문영에게 지분 20%·계약금 50억 원을 제시한다,기존 포털의 거절 경험과 신규 서비스의 불확실성이 두 개발자를 망설이게 한다,스티브의 설득과 태우 조건이 두 사람의 수락을 끌어낸다,메신저와 짧은 영상 SNS의 핵심 창업자·기술을 선점한다,인재·계약,태우IT의 플랫폼 축이 내부 개발에서 창업자 연합으로 확장된다,서문영의 지장으로 새 SNS를 확보한 민재가 두 소셜 서비스를 어떻게 묶어 키울 것인가?,임재범·서문영 계약,코코아톡; 하두리형 SNS 개발·결합,DCA-N16,0.98
160,160화,광기. (4),29002,29175,CL카드 부실을 싸게 인수하려면 현금서비스와 채권 유동성을 먼저 막아야 한다,명동이 카드사의 돈줄을 끊어 위기를 앞당기는 금융 역공을 보여 준다,박만덕·이영한과 카드대란의 시간표를 당긴다,박만덕과 이영한에게 CL카드 채권·10조 원대 유동성을 설명하고 대출 차단·채권 압박·부실 발급 가속을 맡긴다,시장 전체 피해와 명동 자금의 대규모 노출이 비용이다,이영한이 명동 대출·채권 유통을 막고 노숙자·부랑자 명의의 부실카드까지 만들겠다고 불법 수단을 제시한다.,대출 차단·채권 유통 중단·부실 발급을 실행할 명동 공조 약속을 얻는다.,금융·유동성,CL카드는 확장 경쟁자에서 현금서비스 중단 직전의 표적이 된다,이영한의 불법 수단이 CL카드 유동성 위기를 얼마나 앞당길 것인가?,명동 압박망 구성,CL카드 유동성 포위; 실제 자금 차단,DCA-N16B,0.96
161,161화,광기. (5),29176,29348,CL카드 현금서비스가 끊기고 외환카드까지 흔들리며 채권단이 다급해진다,2조 원과 부채 인수안을 더 유리한 조건으로 바꾸는 협상을 지급한다,CL카드와 태우카드를 부채 탕감 조건으로 되찾는다,고승택과 2조 원·부채 인수안을 협상하고 김태중을 불러 정부·채권단의 탕감을 끌어낸다,20조 원대 자금유동성 부담과 숨은 연체가 인수 뒤에도 남는다.,외환카드 중단까지 겹치자 채권단이 태우 조건을 받아들인다,업계 1위 카드사 회수 계약과 대규모 부채 탕감을 얻는다,인수·채무,태우가 카드대란의 구원자이자 새 소유자로 복귀한다,인수 뒤 숨은 부실과 연체금을 감당해야 한다,CL카드 매각 협상,CL카드 자금유동성·연체 정상화,DCA-N16B,0.98
162,162화,축제 (1),29349,29514,CL카드 계약은 끝났지만 20조 원 카드채와 숨은 부실이 드러난다,자금력과 추심망으로 위기를 버티며 카드 1위를 되찾는 결산을 준다,만기 채권을 막고 연체금을 회수해 카드사를 정상화한다,CL카드 인수를 마무리하고 태우증권 자금으로 만기를 막으며 이영한 추심망을 붙인다,2조 원 넘는 추가 부실과 대규모 현금 투입이 부담이다,드러난 손실에도 태우 자금과 명동 회수력이 버팀목이 된다,CL카드와 태우카드를 되찾고 경쟁 카드사보다 강한 현금 우위를 세운다,금융·지위,태우가 카드대란 피해자에서 업계 1위 운영자로 돌아온다,월드컵 광고와 외환은행 인수판을 준비해야 한다,CL카드 인수·응급 정상화,월드컵·외환은행 선점,DCA-N16B,0.98
163,163화,축제 (2),29515,29678,카드 정상화 뒤 민재는 2002년 월드컵 성과를 미리 브랜드 자산으로 묶으려 한다,아직 값싸게 계약 가능한 대표팀과 응원 열기를 선점하는 준비를 지급한다,히딩크·선수 광고권과 독자 응원단을 확보한다,불법 대선자금을 거절하고 대표팀·감독·선수와 미리 광고 계약을 맺으며 공식 스폰서 대신 응원단을 만든다,성적이 나오기 전 광고비와 정치 후원 거절의 후폭풍이 있다,회귀 지식이 4강 성과의 광고 권리를 싼값에 잠근다,월드컵 열기를 태우 브랜드로 회수할 독점 계약을 얻는다,브랜드·계약,태우가 경기 결과가 나오기 전 월드컵 수혜자로 자리 잡는다,외환은행 BIS 조작 증거가 금융판을 연다,월드컵 광고 선점,외환은행 매각 뒤집기,DCA-N16B,0.98
