sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
129,129화,환골탈태(3),31715,31973,조민우는 사토시가 되기 위해 토니의 지인까지 제거하고 조도겸은 비트코인 등장을 알아챈다.,주인공과 적이 동시에 비트코인 장기전을 준비하고 우주 규제가 실제로 풀리는 이중 전환,비트코인을 선점하고 미사일 지침 개정 즉시 세운스페이스를 가동한다.,0호기와 피시방 6만 대로 4년 250만 개 채굴을 시작하고 해외 경쟁 채굴을 감지한다. 오바마 방한 브리핑에서 민간 고체연료 허가를 확인한다.,조민우·라칼·대부도 중국에 대규모 채굴장을 만들며 세운스페이스는 기반시설과 발사 기술이 없다.,조도겸은 고체연료 허가에 두 팔을 들고 환호하고 세운 주가도 즉시 상승한다.,조도겸은 고체연료 허가에 두 팔을 들고 환호하고 세운 주가도 즉시 상승한다.,세계·능력·돈,조민우는 가족을 버린 사토시가 되고 조도겸은 우주 사업을 실제 착수할 법적 자격을 얻는다.,돌산도 센터·러시아 기술 확보·비트코인 경쟁,해양플랜트 작업과 미사일 지침 개정,돌산도 센터·러시아 기술 확보·비트코인 경쟁,S03-A10,high
130,130화,돌산도(1),31974,32205,여수 돌산도 세운스페이스 센터에 코일과 해외 인력 100명이 출근한다.,돈·국제 협상으로 무에서 로켓 기반을 사 오는 우주 개척,러시아에서 발사대 기술의 실물을 확보한다.,러시아 1조 원 투자를 제시해 데니스 백과 연결되고 제니트의 발사대를 사려다 10억 달러 요구를 박차고 나온다.,로켓 기술은 국가기밀이고 세운스페이스는 축적 기술이 전무하며 제니트는 독점 공급자처럼 가격을 부른다.,조도겸이 을의 자리에서 빠져나오자 제니트가 8억 달러로 먼저 낮춰 전화한다.,조도겸이 을의 자리에서 빠져나오자 제니트가 8억 달러로 먼저 낮춰 전화한다.,돈·세계·지위,세운스페이스가 국제 인재 조직으로 출범하고 러시아가 세운그룹 투자를 필요로 하는 협상 역전이 생긴다.,발사대 최종 가격·실물 엔진·국내 조립,돌산도 조직 출범,발사대 최종 가격·실물 엔진·국내 조립,S03-A11,high
131,131화,돌산도(2),32206,32446,제니트가 발사대 가격을 6억 달러까지 내리고 엔진 모형을 얹는다.,상대의 궁핍까지 읽어 실제 엔진과 발사대를 헐값에 얻는 협상 보상,발사대와 엔진을 돌산도로 옮겨 자체 로켓 연구 기반을 만든다.,6억 달러 계약 뒤 발사대를 부품 골렘으로 해체·운반하고 도착한 엔진 모형을 검사한다.,발사대는 18층·지하 5층 규모라 일반 해체가 어렵고 제니트는 모형 제작비조차 없다.,모형이라던 물건이 실제 작동 엔진으로 드러나 코일 연구진이 내부 기술까지 역설계할 수 있게 된다.,모형이라던 물건이 실제 작동 엔진으로 드러나 코일 연구진이 내부 기술까지 역설계할 수 있게 된다.,능력·돈·세계,세운스페이스는 무에서 시작하는 조직에서 실물 러시아 엔진·발사대를 가진 개발사로 바뀐다.,돌산도 발사대 설치와 자체 엔진 설계,러시아 발사대 협상,돌산도 발사대 설치와 자체 엔진 설계,S03-A11,high
132,132화,돌산도(3),32447,32691,실제 러시아 엔진을 얻은 세운스페이스가 돌산도에 발사대를 재조립한다.,골렘 건설로 5일 만에 우주 인프라를 세우고 마법 성장까지 받는 대규모 진척,발사대를 완성하고 더 강한 마정석 공급망을 연다.,일루젼으로 공사를 가린 채 구조물 골렘을 0호기로 정밀 조립하고 월 1750억 원 수익을 확인한다. 6서클 완숙 뒤 최상급 마정석 제작을 열어 베네수엘라 번개 지대에 마법진을 깐다.,넓은 환상 유지로 마나가 고갈되고 최상급 마정석은 기존보다 10배 에너지가 필요하다.,발사대는 120시간 완공 전망에 들어가고 번개 한 번으로 최상급 마정석 대량 생산 가능성이 열린다.,발사대는 120시간 완공 전망에 들어가고 번개 한 번으로 최상급 마정석 대량 생산 가능성이 열린다.,능력·돈·세계,조도겸이 6서클 완숙에 도달하고 세운스페이스의 마법 인프라가 일반 마정석에서 최상급으로 전환된다.,번개 마정석 생산량과 시험 로켓 확보,러시아 발사대 역설계·조립,번개 마정석 생산량과 시험 로켓 확보,S03-A11,high
133,133화,소형 로켓(1),32692,32918,마라카이보 호수의 번개 한 번이 최상급 마정석 만 개 이상을 만든다.,자연 에너지와 골렘 물류로 마정석 병목을 없애고 시험발사 허가까지 얻는 준비 보상,최상급 마정석을 은밀히 한국에 공급하고 소형 로켓 발사를 허가받는다.,굴착·선박 골렘 운반망과 머드 골렘 관리체계를 만들고 제니트 소형 로켓을 600억 원에 산다. 정부·미국 요구로 향후 러시아 거래를 접는 대신 반입·시험발사 허가를 얻는다.,베네수엘라 제재·밀반입 위험과 미래그룹의 정치권 견제가 있고 러시아 거래를 더 이어갈 수 없다.,청와대 안보실장에게 고개를 숙인 대가로 이미 산 로켓과 규제 해결을 확보한다.,청와대 안보실장에게 고개를 숙인 대가로 이미 산 로켓과 규제 해결을 확보한다.,능력·세계·관계,세운스페이스가 시험 발사를 할 로켓과 국내 허가를 얻고 최상급 마정석 공급망도 열린다.,첫 민간 로켓 발사의 성공 여부,최상급 마정석 생산·운반 방식,첫 민간 로켓 발사의 성공 여부,S03-A12,high
134,134화,소형 로켓(2),32919,33169,러시아 소형 로켓과 발사대 실험을 마치고 돌산도에서 첫 시험발사를 시작한다.,코앞 실패를 재활용 기술로 뒤집어 두 번째 시도에 위성 여섯 대를 올리는 성취,실패 데이터를 이용해 실제 인공위성 발사에 성공한다.,첫 로켓은 3단 엔진에서 실패하지만 골렘화한 1·2단을 바다에서 회수해 비용 70%를 절감하고 60일 만에 재도전한다.,첫 실패로 주가와 여론이 꺾이고 러시아에서 추가 로켓을 살 수 없다.,두 번째 로켓이 저궤도에 올라 실제 인공위성 6대와 0호기가 연결되고 세운 주가·제품 판매도 반등한다.,두 번째 로켓이 저궤도에 올라 실제 인공위성 6대와 0호기가 연결되고 세운 주가·제품 판매도 반등한다.,능력·지위·돈·세계,세운스페이스가 발표뿐인 회사에서 한국 민간 최초급 실발사 성과와 위성망을 가진 회사로 변한다.,자체 로켓·위성 경량화와 미래그룹 경쟁,첫 발사 실패와 재사용 추진체 실증,자체 로켓·위성 경량화와 미래그룹 경쟁,S03-A12,high
135,135화,주도권(1),33170,33412,세운스페이스 성공 직후 미래자동차가 세운자동차 1차 하청업체 절반을 독점하려 든다.,선공한 재계 1위의 공장과 결함을 마법으로 동시에 무너뜨리는 압도적 보복,생산 차질을 막고 미래자동차가 독점 압박을 후회하게 한다.,울산 공장에 토네이도 10개·천안에 우박·전주에 지하수 역류를 일으키고 미래차들을 골렘화해 결함을 찾는다.,광역 마법을 열 번 유지할 최상급 마정석과 전국 이동이 필요하고 세운도 공급망이 끊길 위험이 있다.,미래자동차 국내 공장 가동률이 0%가 되고 미국 포함 대규모 리콜 사유 다섯 차종이 잡힌다.,미래자동차 국내 공장 가동률이 0%가 되고 미국 포함 대규모 리콜 사유 다섯 차종이 잡힌다.,능력·돈·지위,미래자동차가 공급망 갑에서 생산 불능·리콜 위기의 방어자로 추락한다.,리콜 폭로·세운 알파Ⅱ 공개·노조 파업,미래의 하청업체 선점 공격에 대한 1차 보복,리콜 폭로·세운 알파Ⅱ 공개·노조 파업,S03-A13,high
136,136화,주도권(2),33413,33628,미래자동차는 100만 대 리콜과 뇌물 제보로 이미지가 무너진다.,경쟁사 추락 직후 부산 왕복 자율주행 전기차를 공개해 격차를 매출로 가져오는 장면,알파Ⅱ를 시장에 출시하고 미래자동차 생산을 노조 파업으로 더 막는다.,코일이 500km 주행 알파Ⅱ의 서울-부산 무인주행을 생중계하고 세운 임금을 미래보다 높인 뒤 황연우를 노조 회식에 보내 자존심을 자극한다.,7시간 공개 주행 실패 위험과 임금 인상 비용이 있고 노조 개입이 드러나면 세운 이미지도 위험하다.,알파Ⅱ가 부산에 무사히 도착해 세운 주가·검색량이 폭등하고 미래 노조는 전면파업을 결의한다.,알파Ⅱ가 부산에 무사히 도착해 세운 주가·검색량이 폭등하고 미래 노조는 전면파업을 결의한다.,돈·지위·관계,세운자동차가 미래자동차와 업계 1위를 논할 도전자로 올라서고 황연우의 현장 인맥이 전략 자산으로 재확인된다.,하청업체 귀환·자체 부품망·업계 1위,미래차 리콜 폭로와 알파Ⅱ 실증,하청업체 귀환·자체 부품망·업계 1위,S03-A13,high
137,137화,주도권(3),33629,33839,미래자동차가 파업에 들어가자 이탈한 1차 업체들이 세운 쪽을 다시 기웃거린다.,배신한 공급자는 잘라내고 믿고 남은 업체만 키워 갑을을 뒤집는 인정 보상,세운자동차 공급망을 자립시키고 위성 궤도를 확보한다.,재계약한 70%와만 가고 화진테크 정일재의 익명 납품 제안을 거절한다. 자체 부품 공장을 추진한 뒤 코일에게 다음 주 정지궤도 발사를 지시하고 메테오 개방을 준비한다.,30% 업체를 끊으면 단가와 신차 일정이 흔들리고 정지궤도는 중국·일본·러시아 위성으로 만석이다.,오진환에게 다시는 업체를 찾아가 고개 숙이지 않게 하겠다는 약속을 지킬 구조가 생긴다.,오진환에게 다시는 업체를 찾아가 고개 숙이지 않게 하겠다는 약속을 지킬 구조가 생긴다.,관계·지위·능력,오진환과 충성 업체의 위상이 올라가고 화진은 영구 배제된다. 우주 경쟁은 자리 선점 전쟁으로 전환된다.,메테오로 정지궤도 자리를 만드는 위험한 실험,하청업체 선택과 공급망 주도권,메테오로 정지궤도 자리를 만드는 위험한 실험,S03-A13,high
138,138화,상생과 멸망(1),33840,34080,조도겸은 6서클 메테오로 타국 정지위성을 떨어뜨려 자리를 만들 계획이다.,극한 마법 한 번이 위성 15대·전국 와이파이·자동차 매출로 연쇄 보상되는 장면,한국 정지궤도를 선점해 매지션·DK통신·알파Ⅱ를 결합한다.,전용기에 마법진과 최상급 마정석을 가득 싣고 30분간 메테오를 써 위성 궤도를 이탈시킨 뒤 국제통신연맹 절차와 로켓 발사를 즉시 진행한다.,메테오는 완전 탈진을 부르고 성공 여부도 바로 알 수 없으며 타국 위성에 대한 은밀한 공격이다.,15대가 정지궤도에 안착해 한국 80% 위성 와이파이가 열리고 매지션·알파Ⅱ 주문이 폭증한다.,15대가 정지궤도에 안착해 한국 80% 위성 와이파이가 열리고 매지션·알파Ⅱ 주문이 폭증한다.,능력·세계·돈·지위,세운스페이스의 위성은 21대가 되고 세운자동차는 업계 2위까지 올라 미래와 15% 차로 좁힌다.,미국 궤도 확대와 협력업체 보호,정지궤도 확보와 국내 위성 와이파이 실증,미국 궤도 확대와 협력업체 보호,S03-A14,high
139,139화,상생과 멸망(2),34081,34305,미래와의 전쟁 중 김건웅이 작은형 조도영의 필리핀 인터넷 카지노를 포착한다.,전생의 어둠 실무자를 역으로 잠입시켜 형의 불법 사업을 시작부터 장악하는 응징,세운 이미지에 타격을 주기 전 카지노의 서버·자금 세탁 정보를 확보한다.,김건웅이 노란 머리 해커 김동준으로 위장해 자신들이 만든 디도스를 풀어 주는 척하고 USB로 0호기를 메인 서버에 연결한다.,필리핀 카지노는 조폭과 무기로 지켜지고 정체가 들키면 김건웅 목숨이 위험하다.,두 시간 만에 서버·CCTV·장비·데이터베이스 통제권을 모두 얻고 김건웅이 무사히 귀국길에 오른다.,두 시간 만에 서버·CCTV·장비·데이터베이스 통제권을 모두 얻고 김건웅이 무사히 귀국길에 오른다.,관계·능력·돈,김건웅은 회계 참모에서 현장 잠입까지 해내는 핵심 전우로 확인되고 조도영 카지노는 개장 전부터 조도겸 통제 아래 놓인다.,조도영 자금 소진과 경찰 단속,카지노 위치·서버 침투,조도영 자금 소진과 경찰 단속,S03-A14,high
140,140화,상생과 멸망(3),34306,34529,김건웅의 잠입 성공으로 0호기가 조도영 카지노 장비를 거꾸로 조작할 수 있다.,적의 카지노·미래그룹 출혈을 동시에 이용해 통신·OTT·공급망을 키우는 다중 승부,조도영 자본을 갉고 미국 위성·OTT를 확대하며 미래 1차 업체를 흡수한다.,카지노 큰 판만 고객이 이기게 하고 미국 상공에서 메테오를 쓴 뒤 마이크에게 OTT 자체 콘텐츠 1조 원을 추가 투자한다. 미래전자에는 위성 와이파이와 OTT 결합으로 대응한다.,메테오 후유증과 1조 원 추가 투자 부담이 있고 미래그룹은 30조 원 유보금으로 출혈 경쟁을 벌인다.,미래가 계약을 끊은 1차 업체들이 세운으로 몰리고 오진환은 다시 업체에 고개 숙이지 않아도 되는 위치가 된다.,미래가 계약을 끊은 1차 업체들이 세운으로 몰리고 오진환은 다시 업체에 고개 숙이지 않아도 되는 위치가 된다.,돈·지위·관계·세계,미래자동차 갑질 구조가 붕괴하고 세운은 상생 지원자로 공급망 주도권을 얻는다.,카지노 일망타진·최상급 제품 리뉴얼·미래그룹 내전,조도영 카지노 서버 장악과 국내 자동차 공급망 역전,카지노 일망타진·최상급 제품 리뉴얼·미래그룹 내전,S03-A14,high
141,141화,뒤끝(1),34530,34781,미래전자가 저가 공세를 이어가자 조도겸은 최상급 마정석을 기존 주력제품에 투입한다.,가전·제약의 성능과 가격을 함께 올려 저가 경쟁을 프리미엄 보상으로 뒤집는 장면,세운전자·제약 매출을 키워 7서클 진입을 앞당긴다.,프리미엄 가전 성능을 10% 이상 올리고 워터베어 플러스·고급 화장품을 준비해 가격을 20% 높인다. 동시에 0호기 조작 뒤 필리핀 경찰이 조도영 카지노를 급습한다.,고급 마정석 사용은 단가를 높이고 조도영은 현지 관료 뇌물로 보호받는다고 믿는다.,가전·워터베어의 새 프리미엄 매출길이 열리고 조도영·윤 상무 일당은 필리핀 감옥에 갇힌다.,가전·워터베어의 새 프리미엄 매출길이 열리고 조도영·윤 상무 일당은 필리핀 감옥에 갇힌다.,돈·능력·관계,세운 제품은 저가 전쟁 밖의 프리미엄으로 이동하고 조도영은 특권 없는 수감자가 된다.,조도영의 교정 여부·한동수 경영권 공격,미래전자 가격공세 대응과 카지노 붕괴,조도영의 교정 여부·한동수 경영권 공격,S03-A15,high
142,142화,뒤끝(2),34782,35030,조도영은 필리핀 감옥에서 윤 상무와 조직원에게 하인 취급을 받는다.,거짓 출소로 반성 여부를 시험했다가 오만이 그대로면 다시 지옥에 넣는 가족 응징,작은형이 세운그룹을 더럽힐 불법 사업을 다시 못 하게 꺾는다.,비서실장이 조도영만 풀어주는 척하고 세운 이미지와 자중을 말하지만 조도영이 특권을 내세우자 즉시 다시 수감시킨다. 귀국 후에는 미래 한동수의 약점을 찾고 한소희를 대항마로 고른다.,가족을 감옥에 가두는 냉혹한 선택이며 조도영은 전혀 반성하지 않고 조도겸을 죽이겠다고 외친다.,조도영의 가짜 자유가 취소되고 조도겸은 미래그룹 내전을 만들 새 전략을 확정한다.,조도영의 가짜 자유가 취소되고 조도겸은 미래그룹 내전을 만들 새 전략을 확정한다.,가족·관계·지위,조도겸과 작은형 관계는 회복 불가능한 징벌 관계가 되고 다음 적은 한동수로 바뀐다.,한동수 약점·한소희의 숨은 욕망,조도영 카지노 사업과 출소 가능성,한동수 약점·한소희의 숨은 욕망,S03-A15,high
143,143화,뒤끝(3),35031,35294,한동수는 합법 수면주사로 스트레스를 피하지만 조도겸은 이를 여론용 약점으로 만든다.,경쟁사 총수의 작은 흠을 후계 내전과 재계 포식전으로 증폭시키는 전략 보상,한동수를 경영에서 떼어 놓고 미래그룹 내부·외부 적을 동시에 깨운다.,간호사 사진을 법 개정 정치인에게 넘기고 한소희에게 참·힙노시스와 반지 각인으로 경영 욕망을 자극해 자금·파벌을 약속한다.,수면주사는 현행 합법이라 단독으론 압박이 약하고 한소희도 오빠의 지분·파벌을 두려워한다.,수면주사·뇌물·하청 갑질이 한꺼번에 터져 한동수가 유감 표명하고 한소희가 제안을 수락한다. 샤롯 등 재계도 미래 계열사를 노린다.,수면주사·뇌물·하청 갑질이 한꺼번에 터져 한동수가 유감 표명하고 한소희가 제안을 수락한다. 샤롯 등 재계도 미래 계열사를 노린다.,지위·관계·세계,미래그룹은 한동수·한소희 내전에 들어가고 조도겸은 배후에서 시간을 사는 위치가 된다.,샤롯의 유통 진입·조도겸의 택배 사업,한동수 공개 압박과 한소희 포섭,샤롯의 유통 진입·조도겸의 택배 사업,S03-A15,high
144,144화,유통(1),35295,35556,미래그룹이 내전에 빠진 사이 조도겸은 새 수익원으로 택배를 택한다.,순간이동 마법을 실제 물류 노동과 결합해 전국 1박2일 배송을 만드는 사업 보상,포탈 기반 택배망을 세우고 더 큰 온라인 유통 발표를 준비한다.,서울·대전 등 창고에 200km 텔레포트 포탈을 설치하고 골렘 상하차로 전국 12개 노선을 운영한다. 한 달 뒤 점유율 3위에 오른 뒤 CES에서 매지션Ⅲ 상자를 포탈로 꺼낸다.,포탈은 마정석 10개로 한 시간만 유지되고 조도겸 본인도 첫 통과 때 멀미를 겪는다.,화물차·기름·상하차 비용이 로열티로 전환되고 CES 관객 앞에서 실제 순간이동이 공개된다.,화물차·기름·상하차 비용이 로열티로 전환되고 CES 관객 앞에서 실제 순간이동이 공개된다.,능력·돈·세계,세운유통이 한 달 만에 택배 3위가 되고 포탈이 비밀 운영기술에서 세계 공개 기술로 바뀐다.,위그드라실 공개와 샤롯 유통 독점 충돌,전국 택배망 실증,위그드라실 공개와 샤롯 유통 독점 충돌,S03-A16,high
145,145화,유통(2),35557,35765,CES 무대의 파란 장막이 텔레포트 포탈임이 공개됐다.,세계 최대 전시회에서 포탈과 위그드라실을 동시에 선언해 800만 가입자를 받는 대형 보상,포탈을 세계 최고속 쇼핑몰 위그드라실의 독점 기반으로 만든다.,코일과 함께 포탈 물류 지도를 보여주고 위그드라실을 개설해 판매자·사기 방지 체계를 구축한다. 군수업체를 맡으라는 국방장관 요구는 이미지 때문에 거절한다.,정부는 여의도 압박을 암시하고 포탈 공개로 조폭·군수 세력까지 기술을 노린다.,이틀 만에 가입자 800만 명이 몰리고 조도겸은 정치권 인재를 직접 키울 필요까지 인식한다.,이틀 만에 가입자 800만 명이 몰리고 조도겸은 정치권 인재를 직접 키울 필요까지 인식한다.,돈·지위·세계,위그드라실이 즉시 대중 플랫폼이 되고 세운그룹과 정부 관계에는 포탈 군사화 갈등이 생긴다.,정치권 방어·부산 연합파의 포탈 강탈,포탈 공개와 쇼핑몰 개설,정치권 방어·부산 연합파의 포탈 강탈,S03-A16,high
146,146화,유통(3),35766,36013,부산 연합파가 일용직으로 위장해 물류창고를 점거하고 포탈 밀수 동업을 요구한다.,돈과 야쿠자 위협을 거절하고 물류 골렘으로 조폭을 택배처럼 보내는 응징,포탈 기술과 세운 이미지를 지키고 조폭의 재도전을 차단한다.,오창건의 일본 야쿠자 매출 100조 원 제안을 모욕적으로 거절하고 상하차 골렘으로 30명을 제압해 남해 무인도 포탈로 던진다.,오창건은 칼과 조직원을 동원하고 야쿠자·경찰 인맥을 믿으며 살해 협박까지 한다.,사람을 해치려던 조폭들이 사지 부상 상태로 문명과 단절돼 낚시하며 살아야 하는 처지가 된다.,사람을 해치려던 조폭들이 사지 부상 상태로 문명과 단절돼 낚시하며 살아야 하는 처지가 된다.,능력·지위·관계,포탈은 운송수단이자 조도겸의 통제영역이 되고 연합파는 부산 세력에서 무인도 포로로 전락한다.,연합파 탈출 시도와 야쿠자 배후의 후속 위험,부산 창고 점거,연합파 탈출 시도와 야쿠자 배후의 후속 위험,S03-A16,high
147,147화,미국 주식 상장(1),36014,36250,해양 골렘이 오창건의 뗏목을 무인도로 돌려보내며 연합파 문제는 사실상 끝난다.,포탈 사업을 15조 원에도 팔지 않고 미국 자본시장으로 키우는 규모 상승,위그드라실과 세운스페이스를 합쳐 뉴욕 증시 상장 조건을 충족한다.,TFT에 독립 권한을 주고 클래스A 의결권을 택해 상장을 추진한다. 샤롯 성경호의 10조·15조 인수 제안과 한국·일본 봉쇄 협박을 거절한다.,위그드라실 단독은 실적·시총 조건 미달이고 샤롯은 국내 유통망과 더 많은 현금을 자랑한다.,외부 평가 300억 달러를 받고 다음 달 11일 뉴욕 증시 상장 승인을 얻는다.,외부 평가 300억 달러를 받고 다음 달 11일 뉴욕 증시 상장 승인을 얻는다.,돈·지위·세계,위그드라실은 국내 택배 신사업에서 30조 원대 글로벌 기술기업 후보로 커지고 샤롯과 전면 경쟁 관계가 된다.,공모가 방어·샤롯의 보복,연합파 탈출과 위그드라실 국내 실증,공모가 방어·샤롯의 보복,S03-A17,high
148,148화,미국 주식 상장(2),36251,36512,공모가 33달러인 위그드라실이 뉴욕 증시에 상장된다.,80조 원 시총·7서클과 홍 사장의 두 다리 회복을 한꺼번에 지급하는 핵심 보상,상장을 성공시키고 첫 7서클 마법으로 오래된 동료의 장애를 치료한다.,주가가 43달러로 마감할 때까지 지켜본 뒤 리제너레이션을 개방해 홍 사장의 신경·뼈·절단 부위를 재생한다.,미국 시장에는 가격 제한이 없고 재생은 조도겸을 완전 탈진시키며 극심한 통증을 준다.,시총 80조 원·조도겸 지분 20조 원 이상이 되고 홍 사장은 반년 내 독립 보행 판정을 받는다.,시총 80조 원·조도겸 지분 20조 원 이상이 되고 홍 사장은 반년 내 독립 보행 판정을 받는다.,돈·능력·관계·호칭,조도겸이 7서클 마법사가 되고 홍 사장과의 관계는 성과급을 넘어 잃은 몸을 돌려준 은인 관계로 깊어진다.,마법사의 탑 개방·홍 사장 재활,뉴욕 상장과 7서클 조건,마법사의 탑 개방·홍 사장 재활,S03-A17,high
149,149화,미국 주식 상장(3),36513,36734,상장 다음 날 홍 사장이 발로 황연우를 건드려 회복을 직접 보여 준다.,회복한 동료의 포옹과 굴복한 경쟁자의 저자세를 이어 코일에게도 목소리를 돌려주는 관계 보상,상장 우위를 유통 협상력으로 바꾸고 코일의 신체를 단계적으로 회복시킨다.,샤롯 성경호에게 포탈 사용료 매출 30%를 역제안하고 물러난다. 이어 리제너레이션으로 코일의 목·성대를 재생한다.,샤롯은 정치권과 야쿠자로 포탈을 빼앗으려 하고 코일의 전신 치료에는 여러 번의 고비용 재생이 필요하다.,홍 사장·황연우가 포옹하고 코일은 20년 만에 자기 목소리와 목 움직임을 되찾는다.,홍 사장·황연우가 포옹하고 코일은 20년 만에 자기 목소리와 목 움직임을 되찾는다.,관계·능력·지위,샤롯과 갑을이 역전되고 코일은 간판·CTO를 넘어 조도겸만 줄 수 있는 마법 복지를 받는 가족 같은 핵심 동료가 된다.,샤롯의 코일 영입·야쿠자 납치,상장 성과의 관계 보상,샤롯의 코일 영입·야쿠자 납치,S03-A17,high
150,150화,야쿠자(1),36735,36968,양민구의 연봉 3배 영입을 코일이 거절하자 샤롯은 야쿠자 동원을 택한다.,가족을 건드린 세력이 코일인 줄 알고 데려간 인물이 사실 7서클 마법사라는 잠입 반전,코일 가족을 살리고 납치 배후와 본거지를 확인한다.,사장단에 매출 100% 성장 계획과 포탈 20개 확대를 지시한 뒤 코일 딸 납치 소식을 듣고 영국으로 간다. 코일을 재우고 체인지로 모습을 바꿔 자신이 인질 거래에 응한다.,야쿠자는 30시간 제한과 가족 절단 협박을 하고 집 안팎에 15명 이상을 배치한다.,조도겸이 딸 가족의 생존을 직접 확인하고 포탈 기술을 노린 일본 세력과 함께 고베로 이동한다.,조도겸이 딸 가족의 생존을 직접 확인하고 포탈 기술을 노린 일본 세력과 함께 고베로 이동한다.,관계·가족·능력,코일의 가족 안전이 조도겸의 직접 보호 범위로 들어오고 주인공이 적 본거지에 자발적으로 잠입한다.,우미구치구미 수뇌부·샤롯 개입 증거,코일 영입 실패와 납치 배후의 일본 연결,우미구치구미 수뇌부·샤롯 개입 증거,S03-A18,high
151,151화,야쿠자(2),36969,37238,코일로 변장한 조도겸이 고베 우미구치구미의 신이치와 독대한다.,환상 고문·내전 암시·골렘 구출·금고 약탈을 한 번에 결산하는 압도적 복수,배후를 자백받고 코일 가족을 구하며 납치 대가를 회수한다.,신이치에게 사막·심해·화산 환상을 수십 시간 체감시키고 샤롯 성경호의 지시와 금괴·비밀계좌를 듣는다. 0호기 골렘은 영국 야쿠자를 제거하고 가족을 구하며 조도겸은 포탈로 금괴 3톤을 부산에 옮긴다.,우미구치구미 본거지와 영국 인질 현장에 조직원 수십 명이 있고 신이치가 미치거나 죽으면 정보 회수가 어렵다.,코일 가족이 상봉하고 금괴·계좌·보석 합계 2조 원 이상이 조도겸 수중에 들어오며 신이치와 2인자 타카시의 내전 씨앗이 심어진다.,코일 가족이 상봉하고 금괴·계좌·보석 합계 2조 원 이상이 조도겸 수중에 들어오며 신이치와 2인자 타카시의 내전 씨앗이 심어진다.,돈·관계·능력·가족,우미구치구미는 내부 붕괴 직전이 되고 코일 가족은 구조되며 샤롯이 직접 적으로 확정된다.,자금 세탁 완료·성경호 보복·다음 7서클 개방,야쿠자 납치와 배후 확인,자금 세탁 완료·성경호 보복·다음 7서클 개방,S03-A18,high
152,152화,마법사의 탑(1),37239,37482,코일 가족이 안전하게 한국에 돌아오고 우미구치구미 자금 세탁도 끝난다.,3조 원 전리품을 마법사의 탑 개방과 서울 최고층 빌딩 매입으로 바꾸는 새 시대의 개막,마탑을 열고 63빌딩을 첫 마법사의 탑으로 개조한다.,7서클 개방 기회로 마법사의 탑 지식을 얻고 대화그룹 강현승에게 미래생명 지분 10% 지원을 약속해 63빌딩을 1조3천억 원에 산다. 투명 마법진 유리로 외벽 교체를 시작한다.,63빌딩은 대화그룹 상징이라 돈만으로 살 수 없고 거대한 탑 전체 마법진·에너지·조형·유지를 혼자 감당해야 한다.,63빌딩 외벽의 대화 마크가 세운 마크로 바뀌고 60층이 조도겸 사무실이 되며 한 달 완공 계획이 선다.,63빌딩 외벽의 대화 마크가 세운 마크로 바뀌고 60층이 조도겸 사무실이 되며 한 달 완공 계획이 선다.,능력·지위·돈·세계,조도겸은 63빌딩 소유자이자 마탑주 후보가 되고 한국 최고층 상징도 대화에서 세운으로 넘어간다.,63빌딩 마탑 개조 완성·샤롯 성경호 응징,우미구치구미 전리품 정산과 두 번째 7서클 개방,63빌딩 마탑 개조 완성·샤롯 성경호 응징,S03-A19,high
