sequence,visible_label,arc_id,arc_phase,concrete_event,tension_1_10,reward_1_10,hook_1_10,information_weight,action_weight,relationship_weight,emotion_weight,material_or_status_weight,pacing_note
"105","ⓚ105화.","A035","확대·압박","조도겸이 생방송·팬클럽·세운자동차 광고로 개인 주주 표심을 모으고 라칼은 추가 자금을 찾는다.","6","6","7","20","15","25","15","25","짧은 인터뷰와 대중 반응을 누적해 민심 우위를 만들고 적의 절박함으로 끝낸다."
"106","ⓚ106화.","A035","위기·반격","라칼이 암살을 명령하자 조도겸은 체인 라이트닝으로 재방파 100명을 쓰러뜨리고 배신자를 심문한다.","9","7","8","10","45","10","20","15","영국의 살인 명령에서 식당 광역마법으로 곧장 가속하고 김정웅의 공포가 최고조일 때 절단한다."
"107","ⓚ107화.","A035","정점·결산","사방 화물차와 투표 해킹을 모두 막은 조도겸이 35% 대 30%로 부회장이 된다.","10","10","7","10","30","20","20","20","가족 식탁의 정적부터 자동차 액션·해킹 방어를 거쳐 아버지가 손을 들어 주는 호칭 보상으로 수렴한다."
"108","ⓚ108화.","A036","재장전·도입","부회장 축하 뒤 세운전자에 입성해 다섯 가전제품에 마법을 각인한다.","4","7","6","20","25","15","10","30","전쟁 후 여진을 짧게 처리하고 새 직장·새 제품 다섯 개를 하루에 펼쳐 다음 성장 엔진을 명확히 한다."
"109","ⓚ109화.","A036","전진·보상","프리미엄 가전 다섯 종이 국내 점유율 30%를 노리고 조도겸은 중동 판로를 택한다.","4","8","7","15","20","10","10","45","매장 신혼부부 장면으로 제품 효용을 체감시킨 뒤 산업스파이 정일준으로 다음 압박을 남긴다."
"110","ⓚ110화.","A037","재보상·새 약속","칼리안 연회로 중동 주문 30만 대를 받고 세운음향의 8년 스마트폰 특허를 세운전자에 연결한다.","5","8","7","25","20","15","10","30","가전 해외 성과를 짧게 지급한 뒤 스마트폰 특허 전시장으로 더 큰 시장 약속을 즉시 재장전한다."
"111","ⓚ111화.","A037","압박·전환","피처폰 인력을 스마트폰에 집중하고 배터리 병목을 해결한 뒤 조문홍과 통신법 개정에 나선다.","7","6","8","30","15","15","10","30","조직 재편과 기술 문제를 정보 중심으로 처리하고 미국 정부 속보로 정치전의 속도를 높인다."
"112","ⓚ112화.","A038","전진·공개","단말기 자급제를 통과시키고 샌프란시스코에서 AI 스마트폰 매지션을 발표한다.","7","9","9","25","25","10","10","30","법 개정 결산 뒤 지문·음성 AI를 단계적으로 올려 기립박수를 주고 기술 도용 질문으로 급정지한다."
"113","ⓚ113화.","A038","반전·보상","세운음향 특허와 4년 전 한정 스마트폰으로 도용 의혹을 뒤집고 선주문 100만 대를 받는다.","6","9","7","20","20","10","15","35","의심을 세게 쌓을수록 오래된 증거의 반전이 커지며 숫자 보상 뒤 통신사 창업으로 다리를 놓는다."
"114","ⓚ114화.","A039","도입·관계 전환","조도겸이 마인드 리딩 헤드셋으로 코일 박사의 목소리를 되찾아 주고 CTO로 영입한다.","5","8","6","20","20","25","20","15","해외 인지도 문제를 인물 욕망과 신체적 결핍에 맞물려 기술 시연·악수라는 감정 보상으로 푼다."
"115","ⓚ115화.","A039","공개 보상·여진","코일이 CES에서 뇌파 기계팔을 시연해 매지션 판매를 폭증시키지만 기술 비밀을 의심한다.","5","9","8","15","25","25","15","20","대중 박수와 매출을 충분히 머문 뒤 상무 승진과 코일의 의심을 겹쳐 기쁨 속 새 균열을 만든다."
"116","ⓚ116화.","A040","비밀 공유·교량","조도겸이 코일에게 마정석을 공개해 세운스페이스 책임자로 만들고 지역 통신사 8곳을 묶는다.","6","7","8","25","15","30","15","15","관계 위기를 비밀 일부 공개로 해결한 뒤 우주 비전·통신사 인수·조민우 복수를 병렬로 연다."
"117","ⓚ117화.","A040","인프라 전진","중고 선박·매설기를 골렘화해 일본 해저케이블을 깔고 대한통신 인공위성을 뇌물 거래한다.","7","6","8","20","35","10","10","25","거대한 물성을 다루는 제작 장면을 길게 보여 주고 금괴를 받은 임원들로 법적 위험을 남긴다."
"118","ⓚ118화.","A040","공개 보상·역압박","코일의 자율주행 전기차 알파 행사로 DK통신 가입자가 폭증하자 카르텔이 기지국을 막는다.","7","8","8","15","30","15","10","30","도로 시연과 기사 반응을 시원하게 지급하고 즉시 메이저 3사의 조직적 반격으로 긴장을 복구한다."
"119","ⓚ119화.","A040","역이용·관계 보상","기지국을 투명화하고 층간소음 기술로 세운건설 아파트 통신망을 얻는다.","6","8","7","15","25","25","10","25","통신 기술과 생활 보상을 결합해 조주영의 신뢰 발언에 머문 뒤 가격 담합 전쟁을 열어 둔다."
"120","ⓚ120화.","A041","기억 회수·베팅","노래가 서브프라임 기억을 깨워 조도겸이 2조 원 전액 하락 베팅을 지시하고 금괴 골렘을 회수한다.","7","6","8","30","20","20","10","20","회귀 기억의 불안을 투자 회의로 바꾸고 금고 절도 반전으로 마법의 영리함을 별도 보상한다."
"121","ⓚ121화.","A041","압박·선 넘는 반격","기지국 염산 테러에 맞서 경쟁사 해저케이블을 끊어 DK통신을 점유율 4위로 끌어올린다.","9","8","8","15","40","10","10","25","금융 포지션 대기와 통신 폭력전을 교차해 정체를 피하고 일주일 점유율 급등으로 결산한다."
"122","ⓚ122화.","A041","대결산·여진","리먼 파산으로 8조 원을 벌고 창립멤버 셋에게 각 100억 원 성과급을 준다.","4","10","9","15","10","30","20","25","거대한 숫자 보상을 사람들의 축하파티에 내려앉힌 뒤 조문홍을 노린 칼 한마디로 분위기를 뒤집는다."
"123","ⓚ123화.","A042","가족 위기·전환","방탄복이 조문홍의 칼 피습을 막지만 그는 밤새 술을 마신 뒤 사망하고 조도겸에게 회장을 남긴다.","9","5","9","10","25","30","25","10","구출의 안도와 뜻밖의 죽음을 붙여 감정 낙차를 만들고 장례·유언의 회장 호칭으로 끝낸다."
"124","ⓚ124화.","A042","승계 결산·재장전","주가를 낮춰 상속세를 줄이고 첫 사장단 회의에서 세운생명·카드 매각을 선언한다.","7","8","7","20","15","25","15","25","상속세 계산과 사장단 권력전을 한 화에 묶어 회장 실권을 증명하고 우주 자금으로 전환한다."
"125","ⓚ125화.","A043","국제 협상·베팅","존 데스타에게 2천억 원·미국 공장·코일 연설을 주고 오바마 당선 뒤 고체연료 허가 약속을 받는다.","8","8","7","25","15","25","10","25","미국 대선 불확실성을 미래지식 베팅으로 처리하고 당선 전화로 협상의 첫 결실을 바로 지급한다."
"126","ⓚ126화.","A043","공표·여론 보상","코일과 상호 이용 신뢰를 확인하고 세운스페이스를 공개해 세운 주가를 상한가로 만든다.","6","8","8","20","20","25","15","20","인물 간 약속에서 기자회견·시장 반응으로 규모를 넓힌 뒤 OTT와 조민우 잠입을 새 축으로 연다."
"127","ⓚ127화.","A044","사업 확장·위기 발견","롤북과 5대5 OTT를 만들고 세운조선의 5조 원 해양플랜트 위험을 발견한다.","5","6","7","25","15","20","10","30","미국 디지털 사업의 가벼운 협상 뒤 거제의 무거운 산업 위기로 무게를 전환한다."
"128","ⓚ128화.","A044","현장 압박·전진","조도겸이 한 달간 거제에서 80개 모듈을 마법화해 절반 출항시키고 세운조선을 살린다.","7","8","9","20","30","20","15","15","작업복 노동과 직원 월급이라는 관계 보상 뒤 토니 살해·사토시 탈취로 적 서사를 강하게 끊는다."
"129","ⓚ129화.","A044","적 변신·규제 보상","조도겸과 사토시가 동시에 비트코인을 채굴하고 한미 지침은 민간 고체연료를 허용한다.","7","8","8","25","25","15","20","15","살인으로 이름을 얻은 적과 환호하는 주인공을 대비시켜 장기 전선을 열고 우주 규제 보상을 준다."
"130","ⓚ130화.","A045","조직 출범·협상","돌산도 센터가 문을 열고 조도겸은 러시아 제니트의 10억 달러 발사대 가격을 박차고 나온다.","6","5","7","25","20","15","10","30","새 센터의 설렘을 충분히 보여 준 뒤 냉정한 협상 이탈로 다음 화 가격 역전을 준비한다."
"131","ⓚ131화.","A045","협상 보상·기술 획득","6억 달러에 발사대와 엔진을 사고 모형이 실제 로켓 엔진임을 확인한다.","5","9","7","20","30","10","10","30","가격 하락을 계단식으로 지급하고 마지막 실제 엔진 반전으로 기술 보상을 한 번 더 올린다."
"132","ⓚ132화.","A045","건설 전진·능력 보상","골렘으로 발사대를 120시간 안에 조립하고 6서클 완숙 뒤 베네수엘라 번개 마정석을 연다.","6","8","8","20","35","10","10","25","거대한 공사를 빠르게 시각화하고 마법 성장·새 에너지원으로 다음 시험발사의 기반을 쌓는다."
"133","ⓚ133화.","A046","자원 보상·규제 압박","번개 한 번에 최상급 마정석 만 개를 얻고 러시아 소형 로켓 반입·시험 허가를 확보한다.","6","7","8","25","25","10","10","30","자원 풍요를 크게 지급한 뒤 미래그룹의 정치 견제와 정부 회담으로 속도를 제어한다."
"134","ⓚ134화.","A046","실패·재도전 보상","첫 로켓은 3단에서 실패하지만 1·2단을 재활용해 두 번째에 위성 여섯 대를 올린다.","9","10","7","15","40","15","20","10","실패 여론에 머문 만큼 창고의 회수 추진체 반전과 60일 뒤 성공의 환호가 크게 느껴진다."
"135","ⓚ135화.","A047","공격 감지·마법 보복","미래자동차가 하청업체를 끊자 조도겸이 세 공장에 토네이도·우박·침수를 일으키고 결함을 찾는다.","9","7","9","10","50","5","15","20","전국 재난을 연타해 속도를 극대화하고 대규모 리콜 숫자로 다음 응징을 예고한다."
"136","ⓚ136화.","A047","공개 승부·추가 압박","미래 100만 대 리콜 직후 알파Ⅱ가 서울-부산 자율주행에 성공하고 노조는 파업한다.","8","9","8","15","30","15","15","25","경쟁사의 나락과 세운의 미래차 시연을 붙여 대비를 극대화한 뒤 황연우의 몸싸움으로 희극적 훅을 준다."
"137","ⓚ137화.","A047","공급망 결산·다음 위험","세운은 돌아온 70% 업체만 받아 자립 공장을 추진하고 조도겸은 메테오로 위성 자리를 만들려 한다.","6","7","9","20","20","25","10","25","협력사 갑을 역전 보상 뒤 우주 궤도라는 완전히 다른 문제로 스케일을 다시 올린다."
"138","ⓚ138화.","A048","극한 전환·연쇄 보상","전용기 메테오로 궤도를 비워 위성 15대를 올리고 전국 와이파이가 매지션·알파Ⅱ 주문을 폭발시킨다.","9","10","8","15","35","15","15","20","30분 탈진을 길게 체감시킨 뒤 위성·통신·휴대폰·자동차의 다층 보상을 연속 지급한다."
"139","ⓚ139화.","A048","잠입 도입","김건웅이 필리핀 카지노에 위장 잠입해 0호기로 서버와 모든 장비 통제권을 빼앗는다.","8","7","7","20","30","20","15","15","위험한 현장 연기를 촘촘히 보여 주며 성과급보다 즐거워하는 김건웅의 인물성을 보상한다."
"140","ⓚ140화.","A048","다중 전진·상생 보상","카지노를 역조작하고 미국 위성·OTT에 투자하며 미래가 버린 1차 업체를 세운이 지원한다.","6","7","7","20","25","15","10","30","여러 전선을 빠르게 교차하지만 모두 적의 손실을 세운 성장으로 바꾸는 하나의 인과로 묶는다."
"141","ⓚ141화.","A049","제품 전진·가족 응징","최상급 마정석으로 가전·제약 성능을 높이는 동안 조도영 카지노가 급습당한다.","7","8","8","20","20","10","10","40","프리미엄 숫자 보상 뒤 필리핀 감옥의 급락을 길게 보여 사업 성공과 가족 응징을 대비한다."
"142","ⓚ142화.","A049","교정 시험·표적 전환","가짜 출소에도 오만한 조도영을 다시 감옥에 넣고 조도겸은 한동수·한소희 내전을 구상한다.","8","5","8","15","25","30","25","5","반복 폭력의 불편함을 조도영의 불변으로 정당화한 뒤 더 큰 재계 공격으로 목표를 바꾼다."
"143","ⓚ143화.","A049","배후 조작·결산","한동수 스캔들을 묶어 회장직을 흔들고 한소희를 포섭해 미래그룹 내전을 시작한다.","7","8","7","20","15","25","20","20","작은 약점을 여러 기사와 욕망으로 증폭해 다른 대기업까지 달려드는 군집 보상으로 끝낸다."
"144","ⓚ144화.","A050","새 엔진 도입·실증","서울-대전 포탈을 몸소 통과하고 전국 택배망을 만들어 한 달 만에 점유율 3위에 오른다.","5","9","8","20","35","10","10","25","겁먹은 첫 이동의 희극과 실제 일용직 물류 장면을 지나 CES 공개 직전까지 단계적으로 키운다."
"145","ⓚ145화.","A050","세계 공개·새 압박","CES에서 포탈과 위그드라실을 공개해 이틀 800만 가입자를 얻지만 정부가 군수 기술을 요구한다.","7","10","8","25","20","15","10","30","대형 발표 보상을 즉시 사용자 숫자로 확인하고 정부·조폭의 포탈 욕망을 동시에 열어 긴장을 복원한다."
"146","ⓚ146화.","A050","침입 위기·응징","연합파 30명이 포탈 밀수를 요구하자 물류 골렘이 모두 제압해 무인도로 보낸다.","9","8","8","10","50","10","20","10","긴 협상으로 조폭의 오판을 드러낸 뒤 골렘 격투와 포탈 추방을 짧고 강하게 터뜨린다."
"147","ⓚ147화.","A051","여진·자본시장 확대","해양 골렘이 연합파 탈출을 막고 위그드라실은 샤롯의 15조 제안을 거절해 뉴욕 상장을 준비한다.","6","7","8","25","15","10","10","40","무인도 희극을 빨리 닫고 기업가치·의결권·상장이라는 더 큰 숫자 전선으로 넘어간다."
"148","ⓚ148화.","A051","정점 보상","위그드라실이 시총 80조 원에 마감해 7서클이 열리고 조도겸은 홍 사장의 다리를 재생한다.","6","10","8","10","15","25","25","25","새벽 차트의 긴장을 숫자 정점으로 터뜨린 뒤 개인적이고 감정적인 보상에 오래 머문다."
"149","ⓚ149화.","A051","관계 보상·역전 여진","홍 사장의 회복을 동료들이 껴안고 샤롯은 굽히며 코일도 자기 목소리를 되찾는다.","5","10","8","15","15","35","25","10","돈보다 관계 보상을 연속 배치하고 샤롯의 야쿠자 선택으로 행복한 여진 아래 위협을 심는다."
"150","ⓚ150화.","A052","납치 위기·잠입","코일 가족이 납치되자 조도겸은 코일로 변장해 영국 인질 집에서 일본행 요구를 받아들인다.","9","3","9","15","30","30","20","5","사장단 성장 보고의 안정감을 납치 전화가 찢고 변장 잠입으로 능동적 위기 대응을 만든다."
"151","ⓚ151화.","A052","심문 전환·대결산","신이치를 환상으로 무너뜨려 샤롯 배후를 자백받고 가족 구출과 야쿠자 2조 원대 자산 회수를 끝낸다.","10","10","7","10","45","20","15","10","환상 고문·영국 골렘 구출·고베 포탈 약탈을 병렬로 폭발시켜 한 화에 복수 전선을 닫는다."
"152","ⓚ152화.","A053","재장전·새 약속","야쿠자 전리품 3조 원으로 마법사의 탑을 열고 63빌딩을 사서 세운 마크를 단다.","5","9","8","20","20","20","15","25","납치 여진을 안전한 귀환으로 닫고 최고층 빌딩 매입·마탑 개조라는 다음 규모의 시각 약속을 세운다."
"153","ⓚ153화.","A053","상위 Arc 결산·새 약속","63빌딩 수정구를 올려 마탑을 완성하고 0호기 연산으로 탈모 포션을 90% 이상 만든다.","4","9","7","25","20","10","10","35","152화의 빌딩 매입을 시각적 완공과 주민 구매 반응으로 닫은 뒤 푸르름이라는 새 현금 엔진을 즉시 건다."
"154","ⓚ154화.","A054","도입·정치 공작","이주영의 음주운전 사퇴를 유도해 황연우를 후보로 세우고 푸르름 임상을 통과시킨다.","6","5","7","25","20","15","10","30","선거 자리·경쟁사 공사·신약 반복구매를 병렬로 열되 모두 마탑 효과의 사업·정치 환전으로 묶는다."
"155","ⓚ155화.","A054","공개·시장 확대","푸르름 10만 병이 하루 만에 팔리고 황연우와 상대 후보 물건에 참·어글리를 건다.","5","9","7","15","15","10","10","50","50억 원 첫 로열티에서 월 3천억 전망까지 숫자를 키운 뒤 실제 개표로 보상 검증을 넘긴다."
"156","ⓚ156화.","A054","정점·결산·재장전","마탑 영향권 개표가 황연우를 당선시키고 도겸은 7서클 포켓으로 폐기물 시장을 연다.","7","10","8","20","15","20","15","30","3천759표 열세를 여의도 표가 뒤집는 정치 정점 뒤 새 마법과 3만 톤 폐기물로 다음 Arc를 즉시 재장전한다."
"157","ⓚ157화.","A055","인프라 전진","폐기물 3만 톤과 샤롯타워를 처리하면서 포켓 여섯 거점으로 반나절 배송을 연다.","6","8","7","20","30","10","10","30","육체노동의 피로를 태풍 액션으로 환기하고 다중 접속·육아 가정 편의라는 생활 보상으로 마무리한다."
"158","ⓚ158화.","A055","딜레마·베팅","미국 위그용 마정석을 얻으려 일본 해저에 자동 회수 마법진을 설치한다.","7","5","8","30","20","10","20","20","재난 이익과 생명 죄책감을 정보 중심으로 붙이고 샤롯 저주 소문으로 사업 승리도 함께 진행한다."
"159","ⓚ159화.","A055","인수 결산·재난 전조","샤롯타워를 1조9천억 원에 사 세운타워로 바꾸고 M7.3 전진을 감지한다.","6","8","9","20","20","10","10","40","경쟁사 상징 탈취와 마정석 2만 개를 지급한 직후 본진이 온다는 인식으로 훅을 급상승시킨다."
"160","ⓚ160화.","A055","재난 정점·인정","포탈·골렘·포켓 물자로 일본 주민을 구조해 직원과 시민의 박수를 받는다.","10","10","8","10","40","20","20","10","쓰나미 현장 액션을 최고조로 올리고 20만 마정석보다 회장님 최고와 비서실장의 걱정에 더 오래 머문다."
"161","ⓚ161화.","A056","반격·정치 도입","일본 지원을 끊고 김운경의 불법 자금 수수를 찍어 50석 신당 후보군에 묶는다.","7","5","8","25","20","20","15","20","포탈 법의 제도 장벽을 특정 정치인의 약점 포착으로 좁혀 독자 정당이라는 명확한 해결책을 연다."
"162","ⓚ162화.","A056","관계 정점·치유 보상","윤정수를 세 시간 치료해 아버지라는 첫말과 윤경영의 충성을 얻는다.","6","10","8","15","25","30","25","5","40명 악몽 통제의 냉혹함 뒤 혼수 아들의 눈뜸과 아버지의 웃음을 배치해 감정 보상을 크게 만든다."
"163","ⓚ163화.","A056","조직 결산·적 재장전","윤경영이 현역 7명과 국민중심당 창당을 약속하고 도겸은 일본 무상 지원을 거절한다.","6","8","8","25","15","25","15","20","정당의 이름·의석·대표를 확정해 정치 Arc를 닫고 샤롯 승계와 사마리아 대가를 다음 갈등으로 남긴다."
"164","ⓚ164화.","A057","새 판·인수 선언","미국 위그와 마인드 컨트롤 성과 뒤 치맥을 보던 도겸이 불턴 인수를 결정한다.","4","8","7","25","15","20","10","30","시총 숫자와 후보 통제를 짧게 결산한 뒤 축구 부상 장면 하나로 완전히 다른 욕망을 자연스럽게 연다."
"165","ⓚ165화.","A057","협상·조직 구축","2년 4위 조건으로 불턴을 사고 기존 감독 대신 홀딩크를 앉힌다.","6","7","7","20","20","25","10","25","부채 협상을 성과 조건으로 뒤집고 직원 반발을 명장 등장 한 장면으로 수습해 팀 재건 약속을 선명히 한다."
"166","ⓚ166화.","A057","개조·약속 강화","부상 선수 몸과 문제행동을 고치고 훈련장에 마법진을 설치한다.","5","9","7","20","30","20","10","20","신체 회복·성격 교정·훈련 합을 연속 지급하되 경기 중 마법은 쓰지 않는 구단주의 재미 기준을 세운다."
"167","ⓚ167화.","A058","공개 보상→납치 위기","불턴 5대0이 중동 사업을 열자 가르시안이 도겸을 국경 터널에 감금한다.","9","7","10","15","25","20","15","25","구단주 인정의 상승감을 필리핀·가전 계약으로 키운 직후 약물과 총기로 한 번에 추락시킨다."
"168","ⓚ168화.","A058","탈출·반격","배리어로 총탄을 막고 터널을 무너뜨린 뒤 골렘으로 국경 밀수로를 파괴한다.","10","8","8","15","50","10","15","10","폐쇄 공간 격투에서 지진·전국 터널 파괴로 액션 범위를 넓히고 사토시 정체를 독자에게만 공개한다."
"169","ⓚ169화.","A058","성장·능력 보상","불턴 3위와 글로벌 로열티가 7서클 리플렉션·자동차 안전 옵션으로 돌아온다.","6","9","8","20","20","15","10","35","적의 카르텔 확장과 주인공의 스포츠·제약·유통 성장을 교차해 양쪽 세력이 함께 커지는 장기 훅을 만든다."
"170","ⓚ170화.","A059","이중 전진·관계 보상","반사 자동차 충돌을 실증하고 63빌딩 식사에서 창립멤버에게 각 100억 원을 준다.","6","8","7","20","20","25","15","20","범죄연합 전쟁과 자동차 실험 사이에 홍 사장의 자녀 집·황연우의 못 쓰는 돈을 넣어 규모를 사람에게 내려앉힌다."
"171","ⓚ171화.","A059","동원·확대","세운 사내음악·DK 건물·스타벅스로 당원과 후보 호감도를 전국적으로 늘린다.","7","6","8","25","20","20","10","25","선거 자금·당원·접점이라는 조직 정보를 빠르게 누적하고 조민우의 남부 전쟁으로 외부 압력도 유지한다."
"172","ⓚ172화.","A059","선거 정점·대결산","양당 비리를 상호 폭발시키고 지역 혜택을 붙여 국민중심당 63석을 만든다.","8","10","7","20","20","20","15","25","네거티브와 생활 공약을 교차한 뒤 지역 50·비례 13이라는 정확한 숫자로 캐스팅보트 보상을 확정한다."
"173","ⓚ173화.","A060","교량·새 위협","영호남 포탈 시범법과 한소희의 애정을 확인한 사이 조민우가 디스트로이 바이러스를 받는다.","6","6","9","25","15","25","15","20","정치·관계 보상을 조용히 지급하고 치사율 30% 바이러스 한 문장으로 세계적 위험을 연다."
"174","ⓚ174화.","A060","전염 확대·연구","멕시코에 3조 원 구호를 투입해 데이터를 모으고 포이즌 기반 치료제를 설계한다.","8","5","9","25","20","10","15","30","매출 상승을 곧바로 생명 위기와 연구 비용으로 상쇄하고 한 달 제한으로 신약 긴장을 압축한다."
"175","ⓚ175화.","A060","치료 정점·인정","첫 환자의 고통을 수정해 두 번째 환자를 무통 완치시키고 긴급 승인을 신청한다.","8","10","8","20","25","20","20","15","세 시간 내 실패·수정·재시험을 압축하고 환자의 절과 의료진 보너스로 과학적 성공을 관계 보상까지 확장한다."
"176","ⓚ176화.","A061","생산 확대·여론 보상","고수익 상품을 멈추고 안티 옥타를 국내 우선 공급해 정당 지지율도 5% 높인다.","7","8","8","20","15","20","15","30","생명 우선 선택을 생산량·정상화·정치 지지로 보상한 뒤 두 배 전염 변이로 압력을 복구한다."
"177","ⓚ177화.","A061","국제 협상·공장 위기","미국 1천만 병과 포탈 허가를 맞바꾸지만 현지 공장이 방화된다.","9","8","10","25","15","15","15","30","협상 수익 3조와 7서클 기회를 가장 크게 지급하는 순간 생산기지를 불태워 다음 마법 선택을 강제한다."
"178","ⓚ178화.","A061","마법 공장 반전","마도사의 마법진과 기계 골렘으로 공장 열 곳·월 6천만 병을 며칠 만에 만든다.","7","10","8","20","35","10","10","25","30분 공장과 하룻밤 200기라는 속도 보상으로 테러를 무효화하고 일본 폐기물이라는 새 거액 시장으로 건넌다."
"179","ⓚ179화.","A062","협상·거액 지급","후쿠시마 오염수 100만 톤을 반나절에 치우고 20조 원을 청구한다.","6","9","8","25","30","10","10","25","국가급 환경 난제를 생중계 마술처럼 지운 뒤 돈을 지급하지 않는 일본의 배신으로 거래 긴장을 남긴다."
"180","ⓚ180화.","A062","압박·역이용","후쿠시마에 비를 내려 오염수를 스무 배로 불리고 치료제는 빈국에 돌려 일본의 20조 지급을 받아낸다.","7","8","8","20","25","15","10","30","계약 배신을 날씨와 평판 양쪽에서 응징해 현금 회수와 빈국 지원을 동시에 보상한다."
"181","ⓚ181화.","A062","대결산·적 변화","55조 원 제염을 계약하고 정화 골렘을 투입하는 동안 조민우는 라칼을 독살한다.","7","10","8","20","20","20","15","25","국가 계약의 거액을 확정한 뒤 대부의 커피·머리 쓰다듬기와 살인을 붙여 적의 관계 승급을 차갑게 보여 준다."
"182","ⓚ182화.","A063","왕실 베팅","바하라 왕자의 도난 보석을 한 달 안에 되찾는 조건으로 100조 도시 우선권을 건다.","7","6","9","25","15","25","15","20","치료제 우호 거래와 왕실 시계 선물로 신뢰를 쌓은 뒤 실패 2천만 병이라는 큰 판돈을 건다."
"183","ⓚ183화.","A063","잠입·회수","분마탄의 경비 약 백 명과 CCTV를 재우고 비밀 금고의 블루 다이아몬드·왕실 보석을 회수한다.","9","9","8","10","50","15","10","15","은신·비행·최면·골렘 해킹을 연속해 잠입 쾌감을 높이고 장군의 쿠데타라는 뜻밖의 여파를 남긴다."
"184","ⓚ184화.","A063","계약 결산·실행 훅","왕실 보석을 전부 돌려줘 100조 원 그린시티 우선권을 받고 골렘 300기 직영안을 세운다.","6","10","8","25","15","20","10","30","보석의 가치가 신뢰라는 점을 반환 장면으로 확인하고 하도급 금지 난제를 두 배 골렘으로 넘어선다."
"185","ⓚ185화.","A064","정상화·현장 도입","옥타 이후 일상이 회복되고 키디야 인부들이 건설 골렘과 합을 맞춘다.","5","7","8","20","20","20","10","30","팬데믹 종료의 사회 보상을 현장 노동 장면으로 구체화한 뒤 물 부족을 99만 톤 포켓으로 연결한다."
"186","ⓚ186화.","A064","안정화·정치·스포츠 확장","작은 탱크에서 99만 톤 물을 풀고 포탈 지역정치와 메이마르 830억 협상을 연다.","5","8","8","25","15","25","10","25","키디야 병목을 시원하게 닫고 대선·지역구·불턴을 빠르게 이동하면서 모두 장기 기반 확장으로 묶는다."
"187","ⓚ187화.","A064","선수 영입 보상·재난 전조","메이마르가 불턴과 계약하고 포탈 지역 주민은 재선 지지를 외치지만 모래폭풍이 접근한다.","6","8","9","20","15","25","15","25","스타 계약과 주민 반응을 충분히 보상한 뒤 50년 만의 모래폭풍을 사흘 제한 훅으로 건다."
"188","ⓚ188화.","A064","재난 정점·새 문제","마정석 제작진과 윈드 스톰으로 키디야를 지키고 곧 세운의 전력 과소비 문제를 받는다.","9","9","8","20","40","15","15","10","밤샘 준비와 폭풍 한가운데 마법을 길게 보여 주고 신의 축복 소문 뒤 에너지 문제로 자연스럽게 전환한다."
"189","ⓚ189화.","A065","기술 설계·실증","코일의 우주 태양광 구상을 인챈트·골렘·포켓으로 궤도 조립한다.","7","7","8","30","30","10","10","20","물리 제약을 하나씩 마법으로 풀어 로켓 60회·5년 계획을 한 번의 발사와 원격 포켓으로 줄인다."
"190","ⓚ190화.","A065","산업 결산·경기 위기","원전 한 기급 발전소를 완성한 뒤 불턴 마지막 경기에서 골키퍼 매수 흔적을 찾는다.","7","8","9","25","15","15","10","35","4만 메가와트 결산과 기술 은폐 판단 뒤 2천억 원이 걸린 스포츠 조작으로 긴장을 새로 건다."
"191","ⓚ191화.","A065","경기 결산·능력 개방","골키퍼를 교체해 메이마르 해트트릭을 만들고 7서클 완숙·지팡이 제작법을 얻는다.","8","10","8","20","30","20","15","15","승부조작 응징·챔피언스리그·제약 매출·새 마법을 연속 지급하고 희귀 보석이라는 제작 비용을 남긴다."
"192","ⓚ192화.","A065","제작 결산·효율 보상","조민우의 과열 입찰을 피하고 600억 블루 다이아몬드로 빛 지팡이를 두 시간 만에 만든다.","5","9","7","25","25","10","10","30","경매 패배처럼 보인 순간 대체 보석으로 비용을 줄이고 우주 전지 효율 40%로 실용 가치를 증명한다."
"193","ⓚ193화.","A066","후보 선언·정책 약속","황연우를 의원직에서 사퇴시켜 서울시장 후보로 세우고 포탈 환승·환경 공약을 준다.","5","6","8","25","15","30","15","15","형제 같은 티격태격을 살리면서 일요일 기자회견의 언론 전략과 시장 후보라는 지위 상승을 함께 보여 준다."
"194","ⓚ194화.","A066","기술 증명·위협 확대","버큠이 10분 만에 미세먼지 수치 102를 30으로 낮추고 황연우의 자신감을 높인다.","6","7","8","25","20","20","10","25","정책을 수치·범위·소음 문제로 구체화한 뒤 조민우 곡물 바이러스와 세운타워 선거판을 교차한다."
"195","ⓚ195화.","A066","연출 위기·진짜 감정","용역 습격을 연출하지만 황연우가 칼을 맞고도 철거민을 몸으로 지킨다.","9","9","8","15","35","25","20","5","조작된 장면이 인물의 진짜 공공심으로 넘어가는 순간에 머물고 병실 치유·정책 공부로 성장을 이어 간다."
"196","ⓚ196화.","A066","선거 조작·공개 증명","고비 황사를 서울까지 끌어온 뒤 세운타워 주변만 푸른 하늘로 만든다.","7","9","9","20","30","15","15","20","윤리적으로 거친 준비를 며칠 노동으로 보여 주고 기자들의 체감 반응과 지지율 4% 상승으로 즉시 보상한다."
"197","ⓚ197화.","A066","선거 정점·관계 결산","황연우가 서울시장에 당선돼 인터뷰 전 백두빌딩에서 창립멤버와 맥주 한 캔을 나눈다.","7","10","8","20","15","30","20","15","대규모 개표를 사적 건배로 내려앉힌 뒤 시장실 공개 호칭과 비공개 농담으로 권력과 오래된 관계를 동시에 보존한다."
