sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
"59","ⓚ59화.","SY엔터(2)","14987","15235","세 부서장은 어린 사장을 가르치려 들고 라일락의 곡과 목 상태는 폐기 직전이다.","비리 증거로 권력을 뒤집고 버려진 곡과 가수에게 무대 가능성을 돌려준다.","부서장을 복종시키고 라일락의 실패한 데뷔를 복구한다.","유령 직원·가짜 작곡료를 폭로해 충성을 강요하고 역주행할 곡 리셋을 살리며 라일락 목에 스트렝스 마법을 건다.","기존 임원들의 반발과 라일락의 갈라지는 목, 마법을 드러낼 수 없는 제약이 따른다.","훈계하던 임원들이 사장님이라 부르며 사과하고 스트렝스가 라일락의 발성을 즉시 받쳐 준다.","회사의 실권을 장악하고 폐기될 가수·노래를 첫 승부수로 회생시킨다.","관계·조직·능력","명목상 사장에서 임원들의 약점을 쥔 실질 지배자로, 라일락은 방출 후보에서 데뷔 카드로 바뀐다.","스트렝스만으로 부족한 목소리의 매력을 보완할 새 마법이 필요하다.","부서장 저항과 리셋 폐기 위기","참 마법·라일락 데뷔·방송 진입","A020","high"
"60","ⓚ60화.","신인 가수(1)","15236","15491","라일락은 힘은 얻었지만 매력과 방송 무대가 부족하고 SY는 방송사에 약자다.","마법 보정·광고 자금·공정한 오디션을 결합해 신인 파이프라인을 연다.","라일락을 데뷔시키고 미래 톱스타 후보를 SY로 데려온다.","참 마이크와 스트렝스 목걸이를 만들고 방송사에 대형 광고 세 건과 제작비 100억 원을 제안해 오디션 슈퍼-K를 성사시키며 HTO 연습생 네 명을 영입한다.","참 마법 학습권, 방송사 권력, 거액 제작비, 다른 기획사의 계약과 공정성 시비가 비용이다.","자동 본선 특혜는 거절하되 투자로 지상파 세 곳 무대와 예능 자리를 얻고, 문제 배우를 미래 스타 네 명과 맞바꾼다.","라일락의 전국 데뷔 노출과 네 연습생 계약, 자체 오디션이라는 성장 통로를 확보한다.","사업·능력·인재·지위","부실 기획사가 방송 편성을 사는 투자자이자 유망주가 먼저 선택하는 회사로 변한다.","명단의 핵심 권빈과 즉시 흥행시킬 기성 가수들이 아직 없다.","라일락 데뷔 기반과 방송사 편성","권빈 영입·슈퍼-K 흥행·즉시 전력 확보","A020","high"
"61","ⓚ61화.","신인 가수(2)","15492","15767","미래 스타 아홉 명은 모였지만 15세 권빈이 TF엔터와 프로듀서 카디에게 묶여 있다.","상대의 마약·세금 약점을 잡되 현금과 퇴로도 줘 핵심 인재를 빼온다.","권빈의 전속을 합법적으로 SY로 이전한다.","황연우가 카디의 미군기지 마약 거래를 추적하고 김건웅이 탈세·주류 장부를 확보하며 도겸이 카디를 재운 뒤 TF 강석현과 협상한다.","불법 거래 현장 접근과 납치성 행동, 2억 원 지급, 상대 비리를 공개할 경우의 법적 위험이 있다.","도겸이 증거 은폐와 세탁 조언까지 제시하자 강석현이 적이 아니라 거래 상대로 돌아서 권빈을 넘긴다.","권빈 영입으로 미래 톱스타 10명 명단이 완성된다.","인재·정보·관계","경쟁사에게 빼앗긴 소년을 SY 소속으로 바꾸고 강석현과는 적대 대신 불편한 거래 관계를 만든다.","유망주가 아니라 당장 매출을 낼 나다희·이민지의 재기가 필요하다.","권빈 영입과 열 명 명단 완성","공황장애·체중 문제를 가진 즉시 전력 회복","A021","high"
"62","ⓚ62화.","즉시 전력(1)","15768","16019","슈퍼-K 준비는 됐지만 SY에는 당장 차트를 움직일 성인 가수가 없다.","버려진 가수의 신체 결핍을 계약과 훈련 마법으로 가시적으로 되돌린다.","이민지를 두 달 안에 무대 가능한 상태로 복귀시킨다.","조건부 계약을 맺고 마법진 운동복·최면 식욕 억제·중급 힐을 조합한 24시간 관리와 포만감 식단을 제공한다.","두 달 실패 시 계약금 1억 원을 돌려받지 못하고 과도한 훈련·마법 노출 위험이 있다.","콩밥과 미역국을 먹고도 포만감을 느끼며 근육통 없이 훈련 결과가 누적된다.","퇴출된 이민지가 회사가 책임지는 재기 프로젝트의 주인공이 된다.","신체·관계·사업","숨던 무소속 가수에서 SY의 관리와 투자를 받는 즉시 전력 후보로 바뀐다.","독극물 팬 사건 뒤 집에 갇힌 나다희의 공황을 치료해야 한다.","이민지 조건부 계약과 회복 공정","나다희 외출·녹음·차트 복귀","A021","high"
"63","ⓚ63화.","즉시 전력(2)","16020","16291","이민지는 사흘에 4kg을 감량했지만 나다희는 독극물 트라우마로 빛과 사람을 피한다.","공포를 실제 햇빛·녹음·차트 1위로 뒤집는다.","나다희를 집 밖과 녹음실로 돌려보내 SY의 첫 1위를 만든다.","슬립·최면으로 모자를 벗기고 4서클 버서커를 약하게 적용해 커튼을 열며 재발 방지 반지를 준 뒤 녹음시킨다.","새 4서클 학습권을 쓰고 버서커의 과도한 자신감·공격성이라는 부작용을 감수한다.","어둠에 갇혔던 나다희가 스스로 커튼을 열고 햇빛을 받은 뒤 다음 날 선글라스 없이 스튜디오에 선다.","나다희의 곡이 한 달 뒤 차트 1위가 되어 SY 첫 정상과 이나진의 재평가를 얻는다.","감정·능력·지위·관계","은둔 환자에서 1위 가수로, SY는 무명 적자사에서 결과를 낸 기획사로 바뀐다.","슈퍼-K의 대중 흥행과 우승자 그룹을 만들 프로듀서가 필요하다.","나다희 공황·이민지 복귀·SY 첫 1위","카디 확보와 슈퍼-K 결승·보이그룹 데뷔","A021","high"
"64","ⓚ64화.","프로듀서(1)","16292","16522","슈퍼-K가 순간 시청률 20%를 내고 SY 연습생들이 통과했지만 정상급 프로듀서가 없다.","경쟁사의 마약 위기를 이용해 천재 프로듀서를 자기 사람으로 만든다.","카디를 TF에서 떼어 내 장기 전속 프로듀서로 확보한다.","마약 소문을 증권가 정보지에 흘리고 검찰 수사를 유도한 뒤 TF를 찾아 카디를 넘기는 것이 회사 보호라고 설득하고 10년 계약을 강제한다.","형사 수사와 카디의 중독, 폭력적 협상, 1억 원 계약금 및 평판 위험이 있다.","TF 강석현이 카디의 출국도 막힌 상황에서 도겸의 인수를 손절 기회로 받아들인다.","슈퍼-K 화제와 함께 카디의 계약·초기 정화 기회를 얻는다.","인재·관계·사업","카디는 경쟁사 위험 자산에서 도겸이 보호하고 통제할 핵심 프로듀서로 이동한다.","검찰 검사에서 살아남고 마약 재사용을 끊어 실제 음반을 만들어야 한다.","카디의 TF 퇴출과 SY 계약","검사 통과·중독 통제·슈퍼-K 결승","A022","high"
"65","ⓚ65화.","프로듀서(2)","16523","16811","카디는 계약했지만 검찰 검사와 재사용 위험이 남고 슈퍼-K 결승이 다가온다.","정화·최면으로 사람을 보존한 뒤 오디션 성적과 차트로 투자를 결산한다.","카디를 수사와 중독에서 건져 우승자 그룹 ENTIC을 흥행시킨다.","소변과 모발 증거를 정화하고 재사용한 카디에게 공포 조건 최면을 건 뒤 치료하며, 결승 상위 10명 중 다섯 명으로 ENTIC을 제작한다.","증거 개입과 반복 중독, 카디 통제의 윤리적 비용, 오디션 결과 불확실성이 있다.","권빈이 우승하고 SY 소속 다섯 명이 톱10에 들며 카디의 제작곡과 마법 훈련실이 결합한다.","결승 18%·순간 30%, ENTIC 데뷔 한 달 차트 1위, 방송사의 달라진 대우가 지급된다.","지위·사업·관계·능력","퇴출 직전 인력들이 1위 프로듀서·가수로 바뀌고 SY는 방송사가 먼저 찾는 흥행사로 올라선다.","급성장한 SY의 지분가치를 현금화할 우회상장이 다음 목표가 된다.","카디 수사·중독과 슈퍼-K 우승·ENTIC 데뷔","SY 우회상장과 지배지분 확보","A022","high"
"66","ⓚ66화.","상장(1)","16812","17035","SY는 흥행했지만 비상장이고 지분 일부를 작은형수 김수희가 보유한다.","가족의 상처를 거래가 아니라 공동 목표로 묶어 상장 지분을 확보한다.","김수희의 SY 지분 20%를 얻고 우회상장 구조를 완성한다.","노그레바다 음원사를 70억 원에 인수해 파이월드와 합병하는 구조를 만들고 고급 일식 식사에서 김수희의 이혼 욕망과 조도영의 약점을 듣는다.","우회상장 자금과 내부자 거래 위험, 김수희가 세운가 남성 전체를 불신하는 관계 장벽이 있다.","도겸이 표적은 조도영뿐이며 이혼 법무팀을 주겠다고 하자 김수희가 지분을 넘기고 동맹을 맺는다.","상장 지분과 작은형을 겨눌 가족 내부 정보, 형수와의 첫 실질 연대를 얻는다.","가족 관계·지분·목표","서로 외면하던 도련님과 형수님이 한 식탁에서 공동 적을 정한 동맹으로 바뀐다.","상장 첫날 시장 평가와 아버지·형들의 반응이 남는다.","김수희 지분 20% 이전과 동맹","SY 상장 수익·조도영 이혼전·다음 계열사","A023","high"
"67","ⓚ67화.","상장(2)","17036","17295","SY·파이월드 합병 상장이 시작되고 도겸은 지배지분을 가진 최대주주다.","시장 숫자와 가족 회의에서 젊은 사장의 성공을 공식 승격으로 바꾼다.","상장 차익을 확정하고 더 큰 적자 계열사 세운제약을 맡는다.","공모가 6600원 뒤 여섯 번 상한가를 지켜보고 아버지 앞에서 시가총액 600억 원을 제시한 뒤 제약 사장 취임 즉시 파벌 임원들을 해임한다.","상장 변동성과 형들의 폄하, 제약의 분기 적자와 부사장·전무 파벌 저항이 있다.","주가가 6만2747원까지 오르고 드래곤 하트가 5서클에 도달하며 조문홍이 제약을 맡긴다.","약 300억 원 지분가치, 5서클 개방, 형들과 같은 대형 계열사 사장 지위가 한꺼번에 지급된다.","돈·능력·가족 지위·조직","연예기획사 막내 사장에서 적자 대형 계열사를 구조조정하는 동등한 후계 경쟁자로 상승한다.","해고 뒤 남은 연구진으로 분기 적자를 뒤집을 신약을 만들어야 한다.","SY 우회상장과 시장 재평가","세운제약 파벌 청산·신제품 개발","A023","high"
"68","ⓚ68화.","신약(1)","17296","17542","세운제약은 분기 적자와 임원 파벌에 갇혀 있고 해임 대상들이 이사회를 방패로 든다.","5서클 포션을 현대 원료와 연구조직으로 재현한다.","반발을 정리하고 판매 가능한 체력 회복 성분을 찾는다.","리베이트 감사를 경고하고 성과급·승진을 약속해 중간관리자를 남긴 뒤 김덕환 연구팀과 불가사리·지렁이·완보동물을 시험해 붉은 포션을 만든다.","임원 저항과 인력 이탈, 마정석·트롤 피 대체재 탐색, 직접 복용 위험이 따른다.","완보동물 추출물이 트롤 피를 대신하고 도겸이 열 층 계단 반복 뒤 마시자 체력이 즉시 완전 회복된다.","신제품 워터베어의 핵심 원액과 연구를 맡길 김덕환이라는 내부 축을 얻는다.","능력·제품·조직 관계","개인용 마법 포션이 대량 생산을 노릴 제약 제품 원형으로 변하고 무파벌 연구자가 핵심 책임자로 올라선다.","김덕환이 믿을 객관 실험과 허가·시장 출시가 필요하다.","5서클 스태미나 포션과 대체 원료 발견","동물실험·워터베어 제형·허가","A024","high"
"69","ⓚ69화.","신약(2)","17543","17790","도겸의 자가실험은 성공했지만 연구진과 시장이 인정할 객관 증거가 없다.","실험·인사·주가·허가를 동시에 움직여 제품화를 가속한다.","워터베어의 효능을 증명하고 회사 지분과 신속 허가를 확보한다.","쥐 실험을 시키고 연구진에게 초밥을 보내며 사표를 받아 조직을 재편하고 주가 하락기에 DK로 180억 원어치를 매수한 뒤 식약청장에게 10억 원을 건넨다.","동물실험 실패 가능성, 인력 공백, 주가 조작으로 보일 위험, 허가 청탁 비용이 있다.","지친 쥐가 원액을 먹자 즉시 활동하고 김덕환이 효능을 인정해 보름 만에 워터베어 제형을 만든다.","검증된 시제품·새 임원진·저가 지분·우선 심사 약속을 확보한다.","제품·지분·조직·관계","의심받던 붉은 액체가 연구팀이 믿는 정식 프로젝트가 되고 도겸은 경영권 지분을 더 쌓는다.","승인 뒤 대량 판매가 분기 손익분기 규모까지 도달해야 한다.","효능 검증과 제품 제형 완성","워터베어 승인·광고·월 판매량 확대","A024","high"
"70","ⓚ70화.","신약(3)","17791","18049","워터베어가 5개월 만에 승인됐지만 분기 적자를 메우려면 월 1억 병에 가까운 수요가 필요하다.","기존 사업망과 스포츠 장면, 마법적 구매 유도로 소비 습관을 만든다.","워터베어를 전국 생활권에 침투시켜 대형 매출 기반을 만든다.","권빈 광고와 무료 독서실 시음, 공유오피스 자판기, 대학·운동선수 협찬을 펼치고 자판기에 최면 각인을 더하며 농구 경기 회복 장면을 촬영시킨다.","대량 생산·유통비와 30% DK 로열티 논란, 신제품 불신, 마법 마케팅 노출 위험이 있다.","워터베어를 마신 선수의 후반 역전승이 사진으로 퍼지고 학부모·학생·선수 입소문이 연결된다.","출시 한 달 500만 병 판매와 전국적 사용 장면을 얻어 적자 탈출의 규모가 가시화된다.","매출·브랜드·능력","실험 제품이 학교·사무실·경기장에서 실제로 선택되는 에너지 보충 브랜드가 된다.","월 손익분기에는 아직 부족하고 새 5서클 정화 포션이 다음 상품으로 열린다.","워터베어 허가와 초기 시장 진입","월 1억 병 규모·정화수 화장품·제약 흑자","A024","high"
"71","ⓚ71화.","정화 물약(1)","18050","18299","워터베어가 월 2000만 병으로 성장했지만 제약 흑자와 작은형 응징은 아직 미완이다.","정화 포션을 화장품으로 바꾸는 동시에 가족 스캔들 계획을 진척한다.","정화수 상품을 만들고 김수희와 조도영의 몰락 단계를 실행한다.","파란 원액으로 피부 진정 효과를 확인해 4만 원 화장품·15% 로열티를 정하고, 김수희와 두 번째 불륜 보도와 이혼 압박을 설계한다.","새 제품의 효능·가격 검증과 가족 스캔들이 그룹 이미지·아버지 감정까지 흔드는 비용이 있다.","샘플이 직원의 여드름을 즉시 가라앉히고, 분노하던 조문홍도 도겸의 워터베어 보고에는 표정을 풀며 칭찬한다.","정화수 입소문과 아버지의 분명한 편애·신뢰, 형수와의 공모 진전을 얻는다.","제품·가족 관계·인정","도겸은 꾸중 대상 막내가 아니라 회장의 기분을 되돌리는 성과형 사장으로 자리 잡는다.","정화수 대량판매와 조도영의 세 번째 스캔들·이혼 기자회견이 남는다.","정화수 효능 확인과 불륜 2차전","제약 흑자·형수의 공개 이혼·조도영 축출","A025","high"
"72","ⓚ72화.","정화 물약(2)","18300","18522","워터베어·정화수 매출이 치솟고 김수희는 공개 이혼전의 마지막 단계를 준비한다.","회사의 숫자·직원 포상과 가족 권력 변화를 같은 결산으로 지급한다.","세운제약을 흑자로 돌리고 조도영을 후계 경쟁에서 제거한다.","월 600만 개 정화수와 2500만 병 워터베어를 생산하고 직원 임금·보너스를 올리며, 세 번째 스캔들과 김수희의 생방송 이혼 기자회견을 터뜨린다.","마정석 공장 전기료·과로와 공개 스캔들의 그룹 평판 손실, 형제 전면 적대가 따른다.","조문홍이 조도영의 뺨을 때리고 미국 발령을 내린 뒤 김수희에게 그룹 지분 5%와 재산을 보장한다.","월 약 100억 원 DK 로열티, 제약 흑자와 직원 포옹, 김수희의 5% 지지 약속, 작은형 축출이 결산된다.","돈·지위·가족 관계·감정","적자 제약은 포상하는 흑자 회사가 되고 삼자 후계 구도는 도겸 대 도훈으로 좁아진다.","남은 큰형과 외부 자본이 워터베어를 공격할 가능성이 열린다.","제약 흑자·정화수 성공·조도영 축출","큰형 조도훈·라칼의 공격과 후계 양자전","A025","high"
"73","ⓚ73화.","공작(1)","18523","18756","제약은 분기 120억 원 이익을 내고 직원·창립 멤버에게 포상을 지급하는 성공 국면이다.","축하 직후 전국 독극물 사건으로 성공의 취약점을 드러낸다.","피해 확산을 막고 워터베어 공격의 배후를 찾는다.","직원에게 3% 인상·최대 400만 원 보너스를, 창립 멤버에게 현금 사과상자와 해운대 아파트를 준 뒤 뚜껑을 바꾸고 CCTV를 수집한다.","전국 30여 명 중독, 브랜드 붕괴와 아버지의 질책, 경쟁사의 조직적 공작이 비용이다.","마스크 쓴 남성들이 매장 제품에 분말을 넣는 CCTV가 발견돼 제조 결함이 아니라 인위적 독극물 사건임이 드러난다.","성과를 함께 만든 직원·창립 멤버에게 돈·집으로 공을 돌리고 반격할 첫 영상 단서를 얻는다.","사업 위기·관계·물질 보상","축하받는 성공가에서 제품과 사람을 지켜야 하는 공격 대상이 된다.","마스크와 일본 유사 사건을 따라 사주자를 특정해야 한다.","제약 첫 대규모 포상","독극물 배후·다린 사모펀드 연결","A026","high"
"74","ⓚ74화.","공작(2)","18757","19068","CCTV 속 실행범만 보일 뿐 독극물의 주문자와 자금줄은 감춰져 있다.","대지의 기억과 추적 마법으로 거리의 흔적을 조직 배후까지 잇는다.","실행범과 일성 대부업자를 추적해 상위 지시자를 알아낸다.","버린 마스크의 대지 기억과 포스 탐지로 고시원 실행범을 찾고 일성 사무실 지붕을 부수어 들어가 분말을 확보한 뒤 최면·환상으로 자백을 끌어낸다.","잠입·폭력·정신 마법 사용이라는 법적·윤리적 비용과 조직폭력배의 보복 위험이 있다.","일성 측이 워터베어 공작의 실제 발주자가 다린 사모펀드라고 털어놓는다.","독극물 시료와 실행·중간조직·다린을 잇는 구체 경로를 얻는다.","정보·능력·적대 관계","제품 사고가 우연한 테러가 아니라 후계전에 연결된 자본 공작으로 재정의된다.","다린의 실소유·라칼과 큰형의 연결을 확인해야 한다.","실행범·일성 대부업 추적","다린·라칼·조도훈의 목적 확인","A026","high"
"75","ⓚ75화.","공작(3)","19069","19307","다린이라는 이름은 나왔지만 라칼과 조도훈의 그룹 매각 계획은 아직 추론 단계다.","적의 식탁에 직접 앉아 서로의 최종 목표를 확인한다.","라칼의 제안을 거절하고 후계전 개입 의도를 드러내게 한다.","김건웅의 조사 뒤 라칼과 저녁 식사를 하며 매각 제안과 회장 욕망을 두고 정면 협상하고, 혼수상태인 정일성을 세운병원으로 옮긴다.","국제 사모펀드의 자금력과 큰형의 내부 지분, 살인 사건 증인의 혼수상태가 비용이다.","라칼이 도겸을 얼굴마담으로 영입하려다 거절당하자 다른 후계자, 곧 조도훈을 세우겠다고 암시한다.","도겸은 적의 목적과 자기 회장 목표를 서로 공개하고 정일성이라는 잠재 증인을 손에 넣는다.","목표·적대 관계·정보","물밑 의심이 도겸 대 라칼·조도훈의 공개된 후계 전쟁 구도로 바뀐다.","FDA·해외 매출로 힘을 키우면서 정일성을 깨워 살인 증거를 확보해야 한다.","워터베어 독극물 배후 확인","라칼의 그룹 매각 저지·정일성 증언","A026","high"
"76","ⓚ76화.","사장단 회의","19308","19534","도겸은 라칼의 의도를 알지만 제약 로열티·독극물 사건으로 사장단 공격을 받는다.","공식 회의에서 FDA 성과와 숫자로 계열사 대표의 자격을 증명한다.","사장단의 공세를 막고 세운제약의 세계 진출 신뢰를 얻는다.","김덕환에게 공격 논리를 답하게 한 뒤 국내 최초 FDA 승인과 300억 원 이익 전망을 공개하고 회의 뒤 소고기·위스키 자리에서 정화 포션을 시험한다.","도훈 라인의 집중 질의, 독극물 평판과 로열티 반발, 김덕환의 긴장, 7시간 회의가 압박이다.","FDA 승인 발표에 회의 흐름과 조문홍의 표정이 뒤집히고 정화 포션이 만취를 즉시 해소한다.","공식 칭찬과 해외 진출권, 숙취해소제라는 후속 제품 아이디어, 회식의 승리감이 지급된다.","지위·관계·제품","김덕환은 대신 답하는 부하에서 성과를 함께 방어하는 대표로, 도겸은 사장단이 무시할 수 없는 성장축으로 바뀐다.","미국 시장에서 실제 재고를 팔아 FDA 권위를 매출로 바꿔야 한다.","사장단 로열티 공세와 FDA 승인","워터베어 미국 출시·숙취해소제","A027","high"
"77","ⓚ77화.","해외 진출","19535","19758","FDA 승인을 얻었지만 미국에 보낸 워터베어 캔의 70%가 재고로 남는다.","거액 광고가 조롱을 거쳐 구매 행동으로 전환되는 해외 시장 승부를 보여 준다.","미국 재고를 소진하고 글로벌 에너지음료 진입점을 만든다.","200억 원 넘는 슈퍼볼 광고를 사고 최면 요소를 심으며 예상 밖 노출 사고까지 화제 동력으로 활용한다.","광고비 200억 원, 낯선 브랜드·악평, 방송사고가 회사 이미지를 망칠 위험이 있다.","시청자는 광고를 욕하면서도 제품을 사기 시작해 최악의 광고가 가장 강한 인지도로 뒤집힌다.","미국 대중의 관심과 재고 소진 조짐, 레드불과 비교될 글로벌 무대를 얻는다.","시장·브랜드·돈","국내용 피로회복제가 미국 소비자가 찾아보는 에너지드링크로 이동한다.","광고 화제가 실제 완판·재주문으로 이어지는지와 정일성 치료가 남는다.","슈퍼볼 노출과 미국 인지도 확보","미국 재고 완판·세운병원 장악·정일성 각성","A027","high"
"78","ⓚ78화.","세운종합병원","19759","19997","슈퍼볼 뒤 미국 재고가 팔리고 주문이 두 배로 늘었으며 도겸은 병원 내 증인 접근이 필요하다.","사업 성공을 병원 인사·연구 투자로 바꾸어 닫힌 VIP 병실에 들어간다.","세운종합병원 경영진을 자기 편으로 만들고 정일성 상태를 확인한다.","병원장 나기현에게 차기 제약 사장을, 유치현에게 100억 원 연구동과 연 50억 원 지원을 약속해 전면 출입권을 얻고 정일성에게 기존 마법을 시험한다.","거액 투자와 인사 약속, 병원 파벌 거래, 현재 5서클로 혼수 환자를 깨울 수 없는 한계가 있다.","가르틴이 6서클 정신치료 마법만이 정일성을 깨울 수 있다고 판정한다.","미국 완판·재주문과 병원 경영진의 협조를 얻어 증인에게 직접 접근한다.","시장·조직 관계·능력 한계","제약 사장의 매출이 병원 인사권과 연구동을 움직이는 영향력으로 확대된다.","6서클에 도달해 단 한 번뿐인 정신치료를 정일성에게 써야 한다.","미국 재고 완판과 병원 접근권","6서클 개방·정일성 증언","A027","high"
"79","ⓚ79화.","빨대","19998","20224","정일성은 혼수상태이고 도겸에게는 6서클 개방 직전의 학습 선택이 남아 있다.","성장 보상을 전투력이 아니라 증인의 목소리와 다음 계열사 기회로 환전한다.","정일성을 깨워 라칼의 살인 지시 증거 위치를 얻고 세운에너지로 이동한다.","상위 마법진과 일회성 정신치료에 학습권을 모두 써 정일성을 깨우고 우리은행 금고의 영상·사진을 듣고, 아버지에게 나기현 후임과 에너지 사장직을 요청한다.","귀한 학습권 소진, 증인의 재혼수, 증거를 회수할 은행 열쇠와 내부 접근 문제가 남는다.","정일성이 다린의 재은은행원 살인 사주와 우리은행 금고를 말하고, 동시에 조도훈이 두바이에서 라칼과 그룹 해체 pact를 맺는다.","살인 증거의 정확한 위치와 제약 후임 승인, 세운에너지라는 새 경영 무대를 얻는다.","정보·능력·지위·목표","도겸은 제약을 흑자로 만든 사장에서 복수 계열사를 순환 통치하는 후계자로, 의심은 회수 가능한 증거로 바뀐다.","세운에너지의 새 빨대 사업과 우리은행 금고 열쇠 확보가 열린다.","정일성 각성과 제약 후임 선정","에너지 회생·라칼 살인 증거 회수","A027","high"
"80","ⓚ80화.","세운에너지(1)","20225","20458","사장단 회의에서 세운제약은 반기 2000억 원 이익을 인정받고 도겸은 세운에너지로 이동한다.","검증된 경영자가 마법을 배터리 성능이라는 산업 수치로 바꾼다.","에너지사의 첫 성장축으로 고효율 배터리를 만든다.","황기갑의 보수를 보전한 채 조직을 인수하고 배터리에 라이트닝을 각인해 약 30% 효율 향상을 확인한 뒤 용인 자동화 실험을 지시한다.","기존 사장 강등의 조직 마찰, 수작업 각인의 생산 한계, 마법 노출 위험이 있다.","라이트닝 각인 하나가 동일한 외형의 배터리 성능을 30% 끌어올려 새 빨대가 구체화된다.","아버지의 공개 칭찬과 에너지 사장직, 첫 고효율 시제품을 얻는다.","지위·제품·능력","제약 성공이 에너지 경영권으로 환전되고 개인 마법이 산업용 배터리 연구 과제가 된다.","CNC가 마법진을 대량 각인할 수 있는지 검증해야 한다.","세운제약 경영 임무와 후임 인계","배터리 자동 각인·해외 수주","A028","high"
"81","ⓚ81화.","세운에너지(2)","20459","20688","배터리 성능은 증명됐지만 도겸이 손으로 그려서는 대량 생산할 수 없다.","마법진의 기계 복제가 생산 혁신으로 이어지고 곧 외부 공격의 표적이 된다.","자동 각인과 독립 전력까지 구현해 배터리를 대형 사업으로 키운다.","CNC 각인을 성공시켜 독일 완성차와 연구·로열티 협상을 열고 라이트닝 필드로 자체 발전을 시도한다.","대량 마정석과 50% 연구비·10% 로열티 협상, 에너지 보존 법칙 때문에 학습권 하나가 사실상 낭비된다.","CNC가 정확히 만든 문양도 마법으로 작동해 수작업 병목이 사라지지만 라이트닝 필드는 순발전이 불가능하다.","배터리 자동화와 해외 완성차 문의라는 사업 확장, 마법 공정의 복제 가능성을 얻는다.","생산·능력·시장","개인 장인 공정이 공장 자동화로 바뀌고 세운에너지는 해외 자동차사가 찾는 연구 파트너가 된다.","두바이의 라칼·조도훈이 석유 공급 자체를 끊으려 한다.","배터리 대량 각인 가능성","독일 계약·석유 공급 중단 대응","A028","high"
"82","ⓚ82화.","석유 파동(1)","20689","20913","세운에너지만 산유국 공급이 끊겨 제품과 별개의 생존 위기에 빠진다.","해커 정보망과 현지 왕실 거래로 라칼의 봉쇄를 우회한다.","UAE의 석유 공급을 되살릴 왕실 협상 상대를 찾는다.","DK 해커 50명과 황연우를 데리고 UAE로 가 아드녹 내부를 탐문하고 부사장 오마르 왕자의 지시를 알아낸 뒤 4왕자 칼리파에게 담수화 개선을 선제안한다.","정부·반군보다 높은 왕실 권력, 실패하면 적이 된다는 경고, 한 달 내 물 30% 증산 약속이 비용이다.","칼리파가 결과를 먼저 보겠다는 조건으로 담수화·하수처리 시설 접근을 허용한다.","석유 문제를 왕위 경쟁과 물 부족 문제를 묶은 교환 가능한 협상으로 바꾼다.","목표·장소·관계","피해 계열사 사장에서 UAE 왕자와 성과로 신뢰를 거래하는 국가 사업 제안자로 이동한다.","한 달 안에 담수화와 하수처리 생산량을 30% 이상 높여야 한다.","석유 중단 원인과 오마르 확인","칼리파 약속 이행·석유 복구","A028","high"
"83","ⓚ83화.","석유 파동(2)","20914","21158","칼리파는 성과 전에는 석유를 주지 않고 UAE의 물 공급은 한 달 기한에 묶여 있다.","여러 원소 마법이 국가 인프라 수치와 왕자의 포옹으로 보상된다.","담수화·하수처리 합산 물 공급을 30% 이상 높여 석유와 수주를 되찾는다.","파이어 필드·파이어 레지스턴스 스킨·프로즌 포그·정화 마법을 설비에 각인해 공장별 사흘씩 개선한다.","한 달 내 다수 시설을 돌며 마나·마정석을 쓰고 실패 시 왕실 적대와 회사 정지가 따른다.","담수화와 하수처리 각각 약 20% 개선으로 총 공급이 약속을 넘자 칼리파가 친구라 부르며 끌어안는다.","석유 공급 복구, 3억 달러급 담수화 사업과 후속 계약, 세운에너지 현장의 안도와 UAE 유통로를 얻는다.","국가 관계·사업·지위·능력","거래 상대였던 칼리파가 친구가 되고 국내 에너지사는 원료 위기 기업에서 해외 인프라 수주사로 바뀐다.","황연우가 가져온 우리은행 금고 열쇠로 라칼 증거를 꺼내야 한다.","UAE 물 30% 약속과 석유 봉쇄","왕실 우호·해외 수주·은행 금고 증거","A028","high"
"84","ⓚ84화.","반격(1)","21159","21385","석유 봉쇄는 풀렸고 우리은행 금고 열쇠도 확보했지만 은행 내부 허가가 없다.","사업 자금과 개인 보상을 결합해 잠긴 살인 증거를 회수한다.","금고 자료를 얻고 다음 자동차 계열사 이동을 준비한다.","권석안 은행장에게 1400억 원 예치와 DK 고문직·아파트·차·50억 원을 제시해 금고의 사진·CD를 꺼내고 에너지 후속 사업을 키운다.","대규모 예치·사적 보상 비용, 은행 기록과 불법 자료 회수 위험, 라칼의 반격이 남는다.","재은은행 살인 지시 자료를 손에 넣고 조문홍도 에너지 성과를 직접 찾아와 칭찬한다.","라칼을 겨눌 물증, 아버지의 다음 승진 암시, 2006년까지 축적된 에너지 사업 성과를 얻는다.","정보·가족 인정·지위·사업","정일성의 말이 사진·영상 증거로 굳고 도겸은 자동차를 요구할 자격을 갖춘다.","세운자동차 이동을 결심한 순간 조문홍의 교통사고 전화가 온다.","석유 위기와 금고 증거 회수","아버지 사고·지분 왕자의 난","A028","high"
