sequence,visible_label,title,start_line,end_line,entry_state,reader_promise,protagonist_goal,action,resistance_or_cost,turn_or_reveal,paid_reward,state_change_axis,state_change,ending_hook,closed_loops,opened_loops,arc_id,confidence
31,"31화","졸부집 망나니(개정판) 31화",6333,6585,"박종수 사건 뒤 집에 온 백범을 은혜가 오동철의 무릎 사과로 다시 본다","숨겨둔 선행이 부부 친밀감으로 환전되고 막내 처남 무대로 넘어간다","은혜에게 계산보다 진심이 큰 남편으로 인정받고 은철을 찾는다","은혜와 신혼 관계를 깊게 한 뒤 여수에서 임신한 선희와 사는 은철의 현재를 추적한다","폭력 전력이 있는 남편에 대한 불안과 은철 부부의 가난·고립이 동시에 남는다","은혜는 오동철에게 직접 들은 사죄를 통해 백범을 더 신뢰하고 여수의 김찬이 등장한다","부부 결속을 보상받고 은철 구제의 구체 좌표를 얻는다","관계·감정","망나니 남편의 숨은 무릎은 아내가 자발적으로 품어주는 신뢰로 갱신된다","훈장 찬 노인 김찬이 은철 부부 곁에서 수상한 교환을 한다","오동철 사과의 부부 공유","김찬 정체·은철 귀환","E05","high"
32,"32화","졸부집 망나니(개정판) 32화",6586,6839,"가난한 은철·선희 곁에 김찬이 우럭을 바나나와 담배로 바꿔 온다","엉뚱한 노인의 생활 지혜와 백범 전생의 인연을 연결한다","은철 부부의 실제 사정과 김찬의 정체를 확인한다","김찬은 먹거리와 집수리를 도우며 선희를 챙기고 백범은 조사 보고에서 숨은 가족 가능성을 읽는다","은철 부부는 유품 목걸이까지 팔아야 할 만큼 궁핍하고 김찬은 인지 능력이 불안정하다","백범은 훈장과 말투에서 김찬이 전생 소대원일 수 있음을 감지한다","막내 처남 구제가 전생의 빚을 갚을 기회와 합쳐진다","정보·관계","이상한 부랑 노인은 돌봄 대상이자 백범의 과거를 증명할 가족 후보로 재평가된다","김 비서가 여수에서 은철을 발견해 백범에게 보고한다","은철 소재 파악","김찬 확인·은철 부부 수습","E05","high"
33,"33화","졸부집 망나니(개정판) 33화",6840,7066,"김 비서가 여수에서 은철을 찾았고 은혜는 공부와 집안일을 병행한다","가족을 억지로 끌어오지 않고 선택권과 생활 기반을 주는 구제","은철 부부를 직접 만나 귀환 여부를 묻고 은혜의 공부 환경을 지킨다","파출부를 고용해 은혜의 시간을 확보하고 여수로 내려갈 준비를 한다","은철은 누나에게 짐이 되기 싫어 도망쳤고 젊은 부부의 자존심을 건드리면 관계가 끊길 수 있다","백범은 부모가 결정할 문제라며 은철 부부의 선택을 존중하겠다고 한다","은혜의 판사 준비를 보호하고 막내 처남과 동등한 대화를 시작할 조건을 만든다","가족·관계","돈으로 데려오는 매형 대신 선택과 노동을 묻는 보호자로 가족 역할이 구체화된다","무당 조비가 백범 부모에게 죽었다 살아난 아들과 늘어날 식구를 예고한다","은철 수색","여수 대면·조비 예언","E05","high"
34,"34화","졸부집 망나니(개정판) 34화",7067,7316,"은철 소재를 알린 백범이 부모에게 젊은 부부의 선택을 맡기고 태양 투자 현황을 본다","가족을 늘리는 과정과 달러 투자금 증가를 같은 성장 리듬으로 묶는다","부모의 신뢰를 유지하고 투자자 200만 달러 유입을 확인한다","은철·선희 상황을 설명해 강제 귀환을 막고 조비의 환골탈태 점괘를 듣는다","부모는 숨은 자식이나 사고를 걱정하고 투자 상품은 다단계 오해를 받는다","조비가 백범이 한 번 죽어 사람이 바뀌었고 식구가 늘어난다고 정확히 짚는다","부모가 변화의 외부 목격자를 얻고 태양기업의 달러 자금이 실제 증가한다","평판·가족·재산","가족이 느낀 낯선 변화가 무당의 환골탈태라는 언어로 처음 공인된다","김 비서가 투자 다단계 위험을 경고하고 은석이 병원에서 찾아온다","은철 부모 통보","투자 통제·은석 회복·조비 역할","E05","high"
35,"35화","졸부집 망나니(개정판) 35화",7317,7579,"투자 유입이 커지자 김 비서가 다단계 변질을 걱정하고 조비는 정치인 운세를 본다","욕심을 통제하는 규칙과 불길한 정치 예언으로 사업·정치 리스크를 선명히 한다","원금 보호와 모집 금지를 지키며 은석의 회복을 확인한다","백범은 재투자·다단계 금지를 못 박고 조비는 장 의원과 한준호에게 북풍·아들 문제·억울한 사람을 풀라 경고한다","고율 수익은 사람의 탐욕을 부르고 정치권은 조비의 불길한 말을 무시할 수 있다","조비의 점괘가 향후 한호성·정치공작 축과 맞물리고 치료 중인 은석이 찾아온다","투자 조직의 안전 규칙과 정치 파멸의 사전 신호를 얻는다","정보·평판·관계","망나니의 돈놀이는 탐욕 제한 장치를 가진 관리 사업으로 내부 평가가 바뀐다","은석이 빵집과 오지수를 위해 술 절제를 시험받는다","투자 규칙 정착","은석 사회복귀·정치권 북풍","E05","high"
36,"36화","졸부집 망나니(개정판) 36화",7580,7832,"정신병원 치료 중인 은석이 외출해 오지수와 빵집 꿈을 말한다","폭력 처남에게 말이 아닌 절제 행동으로 재생 가능성을 증명시킨다","은석이 술과 폭력 없이 사는 능력과 사과 의지를 확인한다","투자 상담 규칙을 재점검한 뒤 은석에게 술을 권해 절제 여부를 시험하고 과거 폭행을 말하게 한다","은석은 알코올과 분노 습관을 완전히 버리지 못했을 수 있다","은석이 술을 거절하고 피해를 인정하며 오지수와 빵집을 위해 치료받겠다고 한다","공포로 눌렀던 처남에게 자발적 회복과 직업 목표가 생긴다","관계·감정","망나니 처남은 감금된 문제아에서 자기 미래를 선택하는 회복 중 가족으로 갱신된다","은석이 백범에게 친구가 없다는 뜻밖의 약점을 지적한다","은석 치료 1차 검증","백범의 관계 결핍·한호성 조사","E05","high"
37,"37화","졸부집 망나니(개정판) 37화",7833,8115,"은석이 폭행을 인정하고 롤렉스를 거절할 만큼 달라진다","가족에게 교정받은 처남이 오히려 백범의 외로움을 비추는 관계 역전","은석의 회복을 인정하고 한호성의 직장·투자 위치를 찾는다","은석에게 보상 시계를 권하지만 거절을 받고 친구가 없다는 말을 들은 뒤 한호성을 조사한다","백범은 사람을 목적과 역할로만 묶어 진짜 친구가 없고 은철 부부는 유품 목걸이를 팔 처지다","한호성이 대후증권 과장으로 확인되는 한편 선희의 목걸이가 날치기당한다","은석과의 관계가 통제에서 상호 관찰로 깊어지고 처가 복수 대상의 위치를 얻는다","관계·정보","선물만 줄 줄 아는 졸부가 처남에게 인간적 결핍을 지적받아 관계 축이 입체화된다","김찬이 날치기범을 잡고 염전주와 충돌한다","은석 회복 승인·한호성 소재","유품 회수·김찬·염전 착취","E05","high"
38,"38화","졸부집 망나니(개정판) 38화",8116,8397,"은철·선희의 유품 목걸이가 날치기당하고 김찬이 범인을 붙잡는다","가족의 작은 유품 사건이 전생 부하와 염전 착취를 동시에 드러낸다","목걸이를 되찾고 김찬을 보호하며 은철 부부를 서울로 데려간다","김찬이 날치기범을 제압하자 염전주가 그를 폭행하고 백범이 도착해 소대장 동무라는 호칭을 듣는다","김찬은 염전주에게 장기간 통제되고 은철 부부는 도움을 받는 것 자체를 부담스러워한다","백범은 김찬이 전생 소대원임을 확신하고 은철 부부 앞에서 매형으로 정체를 밝힌다","전생의 빚을 갚을 대상과 막내 처남 가족을 한 자리에서 되찾는다","관계·정체성","훈장 찬 노인이 백범을 알아보는 순간 망나니 몸 안 전생의 진실이 외부 관계로 증명된다","염전주가 김찬을 30년 돌본 값이라며 소유권처럼 돈을 요구한다","김찬 정체 확인·은철 대면","염전주 응징·김찬 선택·목걸이 회수","E05","high"
39,"39화","졸부집 망나니(개정판) 39화",8398,8693,"염전주가 김찬을 데려가려는 백범에게 30년 양육비를 요구한다","사람을 돈으로 사는 장면을 무릎과 선택권으로 뒤집는다","김찬이 스스로 백범을 선택하게 하고 은철 부부의 자립 의지를 듣는다","옷과 신발을 마련해 주고 염전주에게 보상 협상을 하되 김찬 본인의 의사를 먼저 묻는다","인지가 불안한 김찬은 염전주에게 길들었고 외부인은 돈 많은 매형의 강탈로 볼 수 있다","김찬이 염전주를 거부하고 백범 곁으로 가겠다고 명확히 선택한다","김찬의 자발적 신뢰와 은철 부부를 도울 가족 권한을 얻는다","관계·평판","돈으로 노인을 빼앗는 졸부 기대가 당사자 선택을 기다리는 보호자로 반전된다","백범이 김찬 앞에 무릎 꿇어 신발을 신기고 염전 착취를 파헤친다","김찬 귀속 선택","염전 법적 응징·은철 일자리","E05","high"
40,"40화","졸부집 망나니(개정판) 40화",8694,8951,"김찬이 백범을 택했지만 염전의 세월과 임금은 아직 회수되지 않았다","과거 부하에게 무릎 꿇는 관계 보상과 처가 악인의 성범죄 계획을 교차한다","김찬을 존엄한 식구로 세우고 염전주에게 법적 대가를 준비한다","백범은 김찬의 발에 직접 신발을 신기고 호텔로 옮기며 은철 부부에게 독립 선택을 확인한다","김찬의 건강과 법적 권리 회복이 시급하고 한호성은 조비를 약물 성범죄 대상으로 삼는다","김찬이 소대장 신뢰를 되찾는 동안 한호성의 범죄성이 별도 위협으로 드러난다","전생의 상하 관계가 가족과 존중으로 갱신되고 여수 복수전의 명분이 확정된다","관계·평판·감정","사람을 부리던 망나니 표면 아래 무릎을 낮추는 소대장의 책임이 목격된다","백영기·전두성을 불러 염전 임금·상속·범죄를 일괄 정리한다","김찬 선택과 은철 귀환 결심","염전 수사·조비 위기·새 식구 편입","E05","high"
41,"41화","졸부집 망나니(개정판) 41화",8952,9253,"김찬이 응급실로 옮겨지고 백영기가 밤중에 여수로 내려온다","돈과 법률 인맥을 총동원해 염전 노예 피해를 실시간으로 복구한다","김찬의 치료와 임금·상속 회복을 시작하고 은철의 자립 일자리를 정한다","백영기를 급파하고 은철에게 아버지 농장의 숙식 일자리를 제안하며 책임 의지를 확인한다","김찬 건강은 위중하고 은철은 매형에게 얹혀사는 사람으로 보일까 두렵다","은철이 일하며 가족을 책임지겠다고 울고 백범은 구제가 아닌 고용으로 받아들인다","은철 부부에게 판교의 자립 경로가 생기고 법률 응징팀이 집결한다","가족·관계·지위","돈을 주는 매형이 아니라 일할 자리와 존중을 주는 가족 고용주로 갱신된다","선희의 유품 목걸이와 염전 증거를 동시에 찾아야 한다","은철 귀환·일자리 선택","김찬 위임·도만복 수사·목걸이 회수","E06","high"
42,"42화","졸부집 망나니(개정판) 42화",9254,9555,"은철 부부가 판교행을 받아들였지만 선희의 유품 목걸이는 사라졌다","가족의 작은 물건과 거대한 착취 모두 끝까지 되찾는 약속","목걸이 회수와 염전 수사를 병렬로 추진할 실행팀을 만든다","선희에게 반드시 목걸이를 찾아주겠다고 약속하고 전두성을 백지수표로 고용한다","전두성은 조직폭력 전력이 있고 백범이 또 망나니 인맥을 쓰는 모습으로 보일 수 있다","전두성이 돈보다 새 출발 기회를 받아들이고 백영기가 새벽에 도착한다","빛을 지킬 어둠 역할의 실행자와 법률 지휘자가 팀에 합류한다","조직·관계·평판","조폭을 부리는 망나니 표면이 피해자 구제를 위한 책임 고용으로 재구성된다","김찬의 위임장을 받아 염전주를 법적으로 포위한다","전두성 고용·목걸이 약속","도만복 범죄 입증·새 팀의 충성","E06","high"
43,"43화","졸부집 망나니(개정판) 43화",9556,9836,"백영기와 전두성이 김찬 피해를 입증할 법률·현장 자료를 모은다","개인 폭력을 공권력·복지 행정·증언으로 환원하는 응징","도만복을 합법적으로 체포할 다중 증거망을 만든다","김찬 위임장을 받고 검사·도청·복지 인맥을 동원해 임금착취·감금·횡령 항목을 정리한다","30년 전 사건과 지역 유착 때문에 단일 증거만으로는 염전주를 무너뜨리기 어렵다","여러 기관이 동시에 움직이며 도만복의 도피·은폐 가능성을 닫는다","김찬의 피해가 사적 원한이 아니라 공적 범죄 사건으로 전환된다","법적 지위·조직","망나니의 사적 복수 기대가 로펌과 행정 증거를 쓰는 절차적 응징으로 바뀐다","전두성이 주민과 최꽃분 집안의 진실을 찾아낸다","법적 수사 개시","최꽃분 상속·도만복 체포","E06","high"
44,"44화","졸부집 망나니(개정판) 44화",9837,10075,"전두성이 마을을 훑으며 도만복의 음식물쓰레기 착취와 토지 탈취를 조사한다","김찬이 노예가 아니라 최꽃분 집안의 진짜 사위·상속자였다는 신분 역전","김찬의 재산권 근거와 주민 증언을 확보한다","주민 증언과 면사무소 자료를 모아 최꽃분 집안 밀고·염전 탈취 경위를 복원한다","도만복은 마을을 오래 지배했고 주민들은 보복을 두려워한다","김찬이 최꽃분의 남편이자 염전의 정당한 상속자라는 단서가 드러난다","피고용 노인으로 취급되던 김찬에게 재산과 가족사를 돌려줄 길이 열린다","재산·지위·정체성","노예처럼 살던 김찬의 위치가 염전주보다 정당한 소유자로 뒤집힌다","은철 부부가 법인카드로 관광하는 동안 경찰 수사가 좁혀진다","김찬 상속 단서","도만복 체포·최꽃분 진실·생활 보상","E06","high"
45,"45화","졸부집 망나니(개정판) 45화",10076,10355,"주민·행정 증거가 쌓여 도만복을 체포할 단계가 된다","피해자의 잃은 세월을 16개 혐의와 긴급체포라는 가시적 보상으로 환전한다","도만복을 공권력으로 격리하고 목걸이 날치기범을 찾는다","경찰에 16개 죄목과 복지보조금 횡령 자료를 넘겨 긴급체포하게 하고 백범은 당구장으로 간다","지역 유착과 도만복의 부인이 버틸 수 있고 목걸이 단서는 동네 조폭뿐이다","도만복이 수갑을 차고 백범은 별개로 양아치 소굴에 직접 들어간다","김찬의 가해자가 공식 범죄자로 전락하고 가족 유품 회수전이 마지막으로 남는다","법적 지위·평판","사적 주먹보다 더 큰 공적 처벌이 실행되어 백범 팀의 능력이 목격된다","사기당구와 동네 조폭을 역이용해 날치기범을 불러낸다","도만복 신병 확보","목걸이 회수·상속 확정","E06","high"
46,"46화","졸부집 망나니(개정판) 46화",10356,10640,"백범이 목걸이 단서를 가진 양아치 당구장에 홀로 들어간다","졸부 호구로 잡은 사기당구를 역으로 돈과 법조 인맥의 압박으로 뒤집는다","날치기범을 한 시간 안에 불러내고 동네 조직을 통제한다","일부러 사기당구에 걸린 뒤 2천만 원과 검사 인맥을 내걸어 조폭 우두머리를 굴복시킨다","또 폭력 사태가 나면 평판과 은혜의 판사 길에 흠이 되고 날치기범은 도주할 수 있다","양아치들이 백범의 돈보다 실제 법적 힘을 확인하고 자발적으로 범인을 소환한다","선희의 유품을 되찾을 마지막 위치와 지역 조폭의 협조를 얻는다","평판·지위","호구 졸부를 벗겨먹으려던 목격자들이 더 큰 규칙과 자원을 가진 상대임을 깨닫는다","병원에서는 은혜가 백범 가족의 신장이식 검사를 알게 된다","당구장 장악","목걸이 반환·은혜 가족 신뢰","E06","high"
47,"47화","졸부집 망나니(개정판) 47화",10641,10906,"은혜가 담당 의사에게 남편과 시부모의 신장이식 검사를 뒤늦게 듣는다","숨긴 가족 희생이 며느리·시부모 관계를 딸과 부모 수준으로 올린다","은혜가 백범 가족의 진심을 알고 완전한 양가 가족으로 안착하게 한다","의사가 검사 사실을 알리고 백영기는 최꽃분과 김찬의 혼인·상속을 확정한다","부모는 늘어난 식구를 사생아로 오해하고 김찬의 법적 권리는 오래 묻혀 있다","시부모가 은혜를 딸처럼 품고 김찬이 진짜 상속자임이 확인된다","은혜의 시가 신뢰와 김찬의 염전 재산권을 동시에 회복한다","가족·재산·평판","망나니 집안이라는 선입견이 며느리에게 장기까지 내놓은 가족의 사랑으로 뒤집힌다","날치기범 처벌과 박태수의 새 출발 요구가 남는다","신장이식 비밀 공개·김찬 상속 확인","목걸이 전달·박태수 편입","E06","high"
48,"48화","졸부집 망나니(개정판) 48화",10907,11225,"시부모는 과거 외박을 경계하지만 은혜는 지금의 백범을 절대적으로 믿는다","가족의 공개 신뢰와 유품 반환을 거친 새 식구 영입","날치기범을 응징하고 박태수에게 고쳐 살 기회를 준다","헬멧을 씌운 범인을 제한적으로 매질해 목걸이를 회수하고 박태수의 동행 요청을 듣는다","박태수는 조폭 생활 전력이 있어 데려가면 또 다른 위험과 부담이 된다","은혜가 부모 앞에서 남편의 외도를 부정하고 박태수가 목숨 걸고 기회를 달라 한다","선희 유품을 확보하고 전두성에 이어 두 번째 개과천선 후보를 얻는다","관계·평판·조직","가족에게 불신받던 망나니가 아내의 공개 보증을 받고 악인에게도 재생 기회를 주는 우두머리가 된다","박태수의 공부 조건과 도만복 자백 공작이 시작된다","목걸이 회수","박태수 고용·도만복 완전 자백","E06","high"
49,"49화","졸부집 망나니(개정판) 49화",11226,11508,"박태수는 목숨을 맡길 만큼 백범을 따르겠다고 청하고 염전 악행의 몸통 도만복은 혐의를 부인한다","거친 충성심을 공부와 직업으로 갱생시키고 악덕 업주의 입을 스스로 열게 한다","박태수를 합법적 식구로 만들고 도만복의 자백을 확보한다","검정고시와 운전기사 조건을 걸어 박태수를 받아들이고 가짜 목격자·녹음 작전을 설계한다","전직 조폭의 습관과 물증 없는 도만복의 부인이 모두 위험하다","조비는 자신이 최꽃분의 환생임을 자각해 김찬과의 전생 인연까지 연결한다","박태수는 인생 재출발의 규칙을 얻고 도만복을 무너뜨릴 함정이 완성된다","관계·조직·과거 정체","망나니의 수하가 되려던 청년이 검사라는 장기 목표를 받고 최꽃분의 죽음도 가족 서사로 되돌아온다","가짜 면사무소 목격자가 도만복을 찾아간다","박태수 편입 조건","도만복 자백·조비와 김찬의 재회","E06","high"
50,"50화","졸부집 망나니(개정판) 50화",11509,11793,"도만복은 김찬의 염전을 빼앗고 노예처럼 부렸다는 핵심 범행을 숨기고 있다","힘이 아니라 상대의 탐욕과 공포로 완전 자백을 받아낸다","도만복의 재산 강탈·정보 제공·착취를 녹음해 형사 처벌의 문을 연다","가짜 공무원 목격자가 거래를 미끼로 접근해 도만복이 범행 전모를 자랑하게 만들고 검찰에 넘긴다","도만복이 함정을 눈치채면 김찬의 30년 피해를 입증하기 어렵다","도만복은 자기 입으로 꽃분의 사망 정보와 염전 편취·김찬 착취를 모두 인정한다","복수의 근거가 사적 응징에서 검찰이 쓸 수 있는 자백 증거로 바뀐다","재산·법적 지위·평판","졸부의 겁박처럼 보인 작전이 피해자의 재산과 존엄을 법으로 돌려주는 정교한 수사로 완성된다","검찰 체포와 판교 새집 정착을 준비한다","도만복 자백 확보","도만복 기소·김찬 재산 회복","E06","high"
51,"51화","졸부집 망나니(개정판) 51화",11794,12103,"선희는 도난당한 어머니 유품을 기다리고 은철 부부와 새 식구들은 판교 정착을 앞둔다","돈으로 산 물건이 아니라 되찾은 기억을 돌려주고 피해자들을 생활 기반까지 회복시킨다","목걸이를 선희에게 반환하고 염전·직장·주거를 안정시킨다","2천만 원을 치르고 찾은 목걸이를 내주며 박태수에게 검정고시를 명하고 전두성을 염전 관리자로 세운다","회수 비용과 새 인력의 과거가 부담이고 가족마다 새 환경에 적응해야 한다","선희가 유품을 품고 울고 김찬·전두성·박태수 모두 판교 가족망에 편입된다","목걸이·염전·고용·주거가 한꺼번에 가족 보상으로 지급된다","가족·재산·관계","돈만 뿌리는 망나니가 각자의 잃은 물건과 일을 맞춤형으로 되돌려주는 보호자가 된다","신혼부부의 사생활 문제와 가족의 과잉 보살핌이 떠오른다","목걸이 반환·염전 관리 전환","판교 공동생활·박태수 학업","E06","high"
52,"52화","졸부집 망나니(개정판) 52화",12104,12394,"대가족이 판교 집에 모이면서 백범과 은혜의 신혼 공간이 사라질 위기다","새 가족을 품으면서도 부부와 임산부의 생활을 세심하게 조정한다","김찬을 집안 어른으로 정착시키고 각 부부의 사생활과 먹거리를 보장한다","가사 인력을 두고 독립 공간을 배치하며 아버지가 임신한 두 며느리 몫을 언제나 둘씩 챙기게 한다","식구가 늘수록 은혜가 희생하거나 김찬이 객처럼 머물 수 있다","백영기는 김찬을 동생이라 부르고 두 임산부에게 똑같이 베풀어 혈연 서열을 지운다","김찬은 객에서 형제이자 집안 어른이 되고 양가 임신부도 동등한 대접을 받는다","가족·관계·생활 기반","망나니가 데려온 낯선 사람들이 기존 가족의 몫을 빼앗는 대신 더 넓어진 식구의 규칙을 만든다","은혜와 백범의 결혼 관계가 한층 깊어질 밤으로 넘어간다","판교 정착·김찬 가족 편입","부부 친밀감·새 사업 구상","E06","high"
53,"53화","졸부집 망나니(개정판) 53화",12395,12676,"신장이식 검사와 가족들의 희생을 알게 된 은혜는 남편에게 더 깊은 애정과 안도감을 느낀다","위기 해결의 보상을 부부의 육체적·정서적 결속으로 회수한다","은혜에게 자신과 가족이 끝까지 지킬 사람이라는 확신을 준다","둘만의 밤을 보내며 숨겨둔 불안과 사랑을 확인하고 미래 아이까지 상상한다","백범의 과거 난행과 은혜의 오래된 경계는 단번에 사라지기 어렵다","은혜가 먼저 적극적으로 마음을 열며 관계의 주도권까지 나눈다","정략적 속전결혼은 상호 욕망과 신뢰를 가진 실제 부부로 갱신된다","관계·감정","난봉꾼 남편을 경계하던 아내가 그의 가족적 헌신을 목격한 뒤 가장 가까운 동반자가 된다","은혜가 소개할 금융 전문가 박태웅과 새 투자 단계가 예고된다","신장이식 감정 보상","박태웅 영입·신혼 관계 심화","E07","high"
54,"54화","졸부집 망나니(개정판) 54화",12677,12936,"은혜는 금융 감각이 뛰어난 박태웅을 소개하고 태양기업의 달러는 220만 달러까지 늘었다","투기꾼처럼 보일 선택을 원금 보호와 정직한 설명을 갖춘 투자업으로 바꾼다","박태웅을 영입해 풋옵션과 백두소주 기회를 실행하되 투자자를 속이지 않는다","9월 중단 원칙과 위험 고지를 못 박고 백두소주를 검토한 뒤 선희 친정 금은방으로 향한다","고수익 상품은 탐욕을 키우고 박태웅은 졸부 경영자를 불신한다","백범은 손실을 숨기는 사기가 아니라 자기 돈과 동일 조건의 투자만 받겠다고 선을 긋는다","태양기업의 돈벌이는 개인 투기에서 투자자 보호 규칙을 가진 사업으로 발전한다","재산·조직·평판","벼락부자의 위험한 베팅이라는 첫인상이 손실 책임까지 떠안는 금융 원칙으로 반전된다","금은방 방문과 은철 처가의 오해가 열린다","박태웅 소개·투자 원칙","백두소주·금은방 가족 화해","E07","high"
55,"55화","졸부집 망나니(개정판) 55화",12937,13188,"판교로 온 은철 부부는 처가와 절연 상태이고 농산물은 제값을 못 받는다","쫓겨난 막내사위의 성실함을 상품과 가족 화해의 자산으로 전환한다","은철의 말린 과일·식초 아이디어를 사업화하고 선희가 친정에 연락할 용기를 준다","은철의 가공 아이디어를 듣자 아버지가 즉시 시설 건립을 약속하고 모두 함께 금은방을 찾는다","처가는 가난한 농부 사위를 딸을 망친 사람으로 보고 은철도 죄책감이 크다","평범한 농사 경험이 고부가 상품 구상이 되고 백영기가 300평 공장으로 응답한다","은철 부부는 부양 대상에서 독자 사업을 가진 부부로 올라선다","가족·재산·자립","무능한 처남을 끌어안는 낭비처럼 보인 지원이 농촌 소득과 처가 화해를 동시에 여는 투자로 바뀐다","금은방 장인은 거액을 쓰는 백범 일행을 맞는다","은철 가공사업 구상","선희 부녀 재회·처가 승인","E07","high"
56,"56화","졸부집 망나니(개정판) 56화",13189,13409,"선희의 아버지는 가난한 농부 집안에 딸을 빼앗겼다고 여기며 은철을 인정하지 않는다","졸부의 과시 소비를 처가의 자존심과 안전망을 회복하는 선물로 뒤집는다","금은방 장인에게 은철 집안의 변화와 선희의 가치를 행동으로 증명한다","여기서 저기까지라며 2억7천만 원어치 금을 사고 정체를 밝히며 가공공장 지원까지 제시한다","돈으로 찍어누르면 오히려 처가의 모멸감과 반감이 커질 수 있다","장인은 무례한 손님이 대한민국 최고 부자 백범이며 딸을 귀하게 대하는 시가의 대표임을 안다","선희 친정의 분노가 놀람과 재평가로 흔들리고 은철 사업은 공장 규모를 얻는다","가족·재산·평판","천박한 싹쓸이 구매가 딸의 대우와 사위의 자립을 눈앞에서 증명하는 가족 보증으로 전환된다","장인과 박태웅의 식사 자리에서 은철의 사람됨을 심판한다","금은방 방문","장인 승인·은철 처벌과 용서","E07","high"
57,"57화","졸부집 망나니(개정판) 57화",13410,13644,"박태웅은 백범을 전형적인 졸부로 경계하고 선희의 아버지는 은철을 무책임한 사위로 미워한다","서로 다른 목격자의 편견을 은혜와 선희가 증언한 생활 태도로 갱신한다","박태웅의 전문성을 얻고 장인에게 은철의 진심을 보인다","사업 확장 원칙을 설명하고 식사에서 장인의 비난을 듣되 선희가 은철의 희생을 직접 말하게 둔다","돈 자랑과 과장된 사업 확장은 두 남자의 기존 선입견을 강화할 수 있다","은혜는 남편이 투자자를 속이지 않는다고 보증하고 선희는 은철이 자신을 위해 집을 버렸다고 증언한다","박태웅은 합류 명분을 얻고 장인은 사위를 단순한 무능력자로 볼 수 없게 된다","관계·평판·조직","망나니를 가장 가까이서 본 두 아내의 증언이 외부 전문가와 친정아버지의 평가를 바꾼다","선희 부녀의 감정 폭발과 은철을 향한 대나무 회초리가 남는다","박태웅 초기 불신","선희 부녀 화해·은철 문책","E07","high"
58,"58화","졸부집 망나니(개정판) 58화",13645,13868,"선희는 아버지에게 은철이 자신을 지키려고 집안과 재산을 포기한 과거를 털어놓는다","도망 결혼의 오명을 희생과 책임의 증거로 바꾸고 부녀 관계를 되살린다","선희가 친정의 사랑을 되찾고 은철이 심판받을 자리를 마련한다","은철의 희생을 상세히 설명하고 아버지와 울며 화해한 뒤 장인이 대나무 회초리를 준비한다","장인의 상처는 돈이나 설명만으로 지워지지 않고 은철도 직접 책임져야 한다","장인은 딸을 버린 것이 아니라 지키지 못한 죄책감을 품고 있었음이 드러난다","선희는 친정딸의 자리를 회복하고 은철은 가족으로서 맞을 자격까지 얻는다","가족·관계·평판","철없는 도피로 보였던 결혼이 서로를 위해 가진 것을 버린 선택이었다는 목격자 증언으로 뒤집힌다","장인이 은철에게 직접 회초리를 든다","선희 부녀 화해","은철 사위 승인","E07","high"
59,"59화","졸부집 망나니(개정판) 59화",13869,14174,"은철은 장인 앞에 서고 백범은 김대준과의 중요한 저녁 약속보다 은혜와의 약속을 선택해야 한다","맞아야 끝나는 가족의 빚과 지켜야 쌓이는 부부 신뢰를 함께 결산한다","은철을 처가 식구로 되돌리고 은혜에게 약속을 지키는 남편임을 증명한다","은철이 회초리를 감수하게 하고 정치 거물의 호출을 미룬 채 예정대로 은혜와 시간을 보낸다","김대준의 심기를 거스르면 정치적 보호망을 잃을 수 있고 은철의 매도 수치스럽다","김대준과 권 의원은 오히려 가족 약속을 지킨 백범을 신뢰하며 기다려 준다","은철은 사위로 회복되고 백범은 아내와 정치권 양쪽에서 약속을 지키는 인물로 평가받는다","가족·관계·평판","제멋대로 약속을 깨던 망나니가 최고 권력자보다 아내를 먼저 두자 권력자마저 그 원칙을 높이 산다","처가의 최종 승인과 금·IMF 조언이 이어진다","은철 문책·부부 약속","처가 승인·정치권 신뢰","E07","high"
60,"60화","졸부집 망나니(개정판) 60화",14175,14444,"회초리를 맞은 은철은 장인의 판단을 기다리고 두 집안은 농사·금·경제위기를 놓고 마주 앉는다","가족 화해를 독립 사업과 위기 대비라는 장기 보상으로 확정한다","은철 부부의 결혼과 농장 독립을 승인받고 처가도 IMF 충격에 대비시킨다","장인이 사위의 독립을 허락하도록 중재하고 금 보유·현금 방어를 조언하며 가공사업 방향을 잡는다","장인은 딸을 또 잃을까 두렵고 위기 예고는 졸부의 허풍으로 들릴 수 있다","장인은 은철의 책임감과 시가의 지원을 확인하고 결혼을 인정한다","은철 부부가 도망친 자식에서 양가가 인정한 독립 경영 부부로 바뀐다","가족·재산·자립","돈으로 사위를 덮어주는 해결이 아니라 매와 사과·사업 책임을 거쳐 가족 지위를 회복한다","백범은 놀고먹는 두 처남까지 강제로 갱생시키겠다고 나선다","선희 처가 승인","두 처남 갱생·금 위기 대비","E07","high"
